  43.14
3521.00
 228339304
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31795.20	0.38	227.62	0.00	-9.37	-9.37	227.66
1980 01 02 12	31824.30	0.00	210.61	0.00	-12.16	-12.16	181.78
1980 01 03 12	32048.34	0.14	203.71	0.00	-12.03	-12.03	166.18
1980 01 04 12	32140.80	1.35	215.48	0.00	-10.28	-10.28	216.54
1980 01 05 12	32140.80	0.79	169.75	0.00	-7.08	-7.08	255.19
1980 01 06 12	32140.80	6.65	229.69	0.00	-13.55	-13.55	161.78
1980 01 07 12	32140.80	0.00	223.79	0.00	-20.51	-20.51	84.34
1980 01 08 12	32256.18	5.81	226.06	0.00	-16.80	-16.80	127.62
1980 01 09 12	32486.40	5.69	222.20	0.00	-10.28	-10.28	209.23
1980 01 10 12	32486.40	19.84	240.66	0.00	-8.66	-8.66	247.59
1980 01 11 12	32486.40	0.17	236.51	0.00	-18.69	-18.69	84.47
1980 01 12 12	32486.40	15.22	184.49	0.00	-7.75	-7.75	274.18
1980 01 13 12	32832.00	3.49	212.72	0.00	-4.72	-4.72	302.83
1980 01 14 12	32832.00	8.69	244.68	0.00	-4.17	-4.17	353.73
1980 01 15 12	32832.00	0.00	210.87	0.00	-7.64	-7.64	253.02
1980 01 16 12	32861.11	0.00	251.51	0.00	-9.26	-9.26	184.88
1980 01 17 12	33177.60	3.87	237.91	0.00	-10.89	-10.89	193.01
1980 01 18 12	33177.60	21.73	237.09	0.00	-11.12	-11.12	219.33
1980 01 19 12	33177.60	0.72	268.06	0.00	-16.27	-16.27	137.81
1980 01 20 12	33523.20	0.05	276.92	0.00	-14.36	-14.36	118.11
1980 01 21 12	33523.20	0.00	263.34	0.00	-11.28	-11.28	146.51
1980 01 22 12	33523.20	0.00	284.00	0.00	-15.31	-15.31	115.44
1980 01 23 12	33868.80	0.00	273.31	0.00	-10.22	-10.22	161.71
1980 01 24 12	33868.80	0.37	263.38	0.00	-7.19	-7.19	185.14
1980 01 25 12	33868.80	25.59	175.80	0.00	-13.27	-13.27	172.26
1980 01 26 12	34214.40	0.01	167.80	0.00	-21.65	-21.65	81.79
1980 01 27 12	34214.40	1.31	177.57	0.00	-22.83	-22.83	73.73
1980 01 28 12	34243.50	0.00	310.30	0.00	-24.64	-24.64	60.18
1980 01 29 12	34560.00	0.14	267.68	0.00	-21.65	-21.65	76.24
1980 01 30 12	34560.00	0.01	312.71	0.00	-18.62	-18.62	97.26
1980 01 31 12	34905.60	0.00	306.30	0.00	-16.50	-16.50	74.76
1980 02 01 12	34905.60	0.00	270.06	0.00	-10.37	-10.37	156.97
1980 02 02 12	34905.60	0.00	303.11	0.00	-8.46	-8.46	240.59
1980 02 03 12	35251.20	0.48	237.93	0.00	-6.57	-6.57	270.12
1980 02 04 12	35251.20	1.03	295.04	0.00	-7.57	-7.57	258.82
1980 02 05 12	35596.80	0.00	276.50	0.00	-12.13	-12.13	152.29
1980 02 06 12	35596.80	0.00	212.86	0.00	-7.41	-7.41	220.26
1980 02 07 12	35849.94	0.20	298.38	0.00	-9.35	-9.35	248.43
1980 02 08 12	35942.40	0.00	334.20	0.00	-16.25	-16.25	96.32
1980 02 09 12	35942.40	0.00	333.39	0.00	-12.07	-12.07	114.81
1980 02 10 12	36288.00	0.00	339.56	0.00	-10.96	-10.96	125.59
1980 02 11 12	36288.00	0.00	337.49	0.00	-13.19	-13.19	144.04
1980 02 12 12	36633.60	0.03	330.50	0.00	-12.63	-12.63	140.74
1980 02 13 12	36633.60	2.11	301.61	0.00	-11.08	-11.08	179.07
1980 02 14 12	36979.20	2.05	284.23	0.00	-11.44	-11.44	204.76
1980 02 15 12	36979.20	1.37	262.00	0.00	-8.50	-8.50	267.96
1980 02 16 12	37324.80	0.08	287.14	0.00	-8.71	-8.71	249.91
1980 02 17 12	37324.80	1.88	244.34	0.00	-8.69	-8.69	234.16
1980 02 18 12	37670.40	1.78	303.96	0.00	-5.76	-5.76	306.13
1980 02 19 12	37670.40	0.74	322.96	0.00	-6.36	-6.36	273.94
1980 02 20 12	38016.00	0.72	304.39	0.00	-6.60	-6.60	277.23
1980 02 21 12	38016.00	0.21	336.02	0.00	-8.49	-8.49	239.29
1980 02 22 12	38269.14	0.32	296.21	0.00	-8.44	-8.44	236.01
1980 02 23 12	38361.60	0.12	334.15	0.00	-10.37	-10.37	192.62
1980 02 24 12	38614.74	0.00	378.68	0.00	-11.51	-11.51	172.90
1980 02 25 12	38707.20	0.00	338.97	0.00	-10.76	-10.76	144.32
1980 02 26 12	38960.34	0.00	283.47	0.00	-6.64	-6.64	261.42
1980 02 27 12	39052.80	0.00	374.78	0.00	-3.41	-3.41	304.02
1980 02 28 12	39398.40	0.34	376.68	0.00	-4.29	-4.29	238.12
1980 02 29 12	39398.40	0.20	390.52	0.00	-6.68	-6.68	238.22
1980 03 01 12	39744.00	0.06	400.86	0.00	-9.07	-9.07	238.33
1980 03 02 12	39744.00	0.00	365.37	0.00	-7.02	-7.02	210.53
1980 03 03 12	40089.60	14.96	332.90	0.00	-5.96	-5.96	281.91
1980 03 04 12	40089.60	7.97	346.76	0.00	-8.09	-8.09	273.03
1980 03 05 12	40435.20	1.76	349.49	0.00	-8.66	-8.66	234.63
1980 03 06 12	40435.20	0.41	406.85	0.00	-9.41	-9.41	206.21
1980 03 07 12	40780.80	0.21	424.37	0.00	-12.44	-12.44	149.52
1980 03 08 12	40780.80	0.00	408.03	0.00	-11.02	-11.02	179.26
1980 03 09 12	41126.40	0.00	415.11	0.00	-10.45	-10.45	180.04
1980 03 10 12	41126.40	0.00	348.17	0.00	-7.42	-7.42	241.44
1980 03 11 12	41472.00	0.00	346.73	0.00	-6.74	-6.74	233.10
1980 03 12 12	41472.00	0.79	268.31	0.00	-8.73	-8.73	170.75
1980 03 13 12	41817.60	0.04	333.30	0.00	-10.84	-10.84	141.17
1980 03 14 12	41817.60	1.44	361.28	0.00	-5.53	-5.53	247.32
1980 03 15 12	42163.20	0.03	298.13	0.00	-4.12	-4.12	208.76
1980 03 16 12	42163.20	0.14	331.52	0.00	-12.80	-12.80	95.34
1980 03 17 12	42508.80	0.00	456.41	0.00	-11.85	-11.85	93.74
1980 03 18 12	42508.80	0.00	413.13	0.00	-6.57	-6.57	115.36
1980 03 19 12	42854.40	0.00	355.91	0.00	-7.26	-7.26	172.19
1980 03 20 12	42854.40	0.00	456.87	0.00	-8.71	-8.71	182.27
1980 03 21 12	43200.00	3.40	385.14	0.00	-6.17	-6.17	251.94
1980 03 22 12	43545.60	2.98	448.86	0.00	-7.86	-7.86	250.54
1980 03 23 12	43545.60	0.00	408.87	0.00	-7.95	-7.95	203.84
1980 03 24 12	43891.20	2.96	399.30	0.00	-7.94	-7.94	200.65
1980 03 25 12	43891.20	47.07	404.26	0.00	-9.29	-9.29	235.20
1980 03 26 12	44236.80	0.00	455.08	0.00	-12.43	-12.43	181.84
1980 03 27 12	44236.80	0.00	424.18	0.00	-10.79	-10.79	178.76
1980 03 28 12	44582.40	0.00	320.31	0.00	-8.51	-8.51	163.72
1980 03 29 12	44582.40	1.27	484.92	0.00	-8.40	-8.40	169.98
1980 03 30 12	44928.00	7.86	419.64	0.00	-7.64	-7.64	212.65
1980 03 31 12	44928.00	5.37	412.86	0.00	-9.71	-9.71	232.59
1980 04 01 12	45273.60	4.64	435.38	0.00	-10.02	-10.02	231.61
1980 04 02 12	45273.60	6.94	356.84	0.00	-11.06	-11.06	215.74
1980 04 03 12	45619.20	0.14	335.47	0.00	-10.78	-10.78	202.04
1980 04 04 12	45619.20	2.08	422.81	0.00	-9.49	-9.49	205.24
1980 04 05 12	45964.80	1.50	429.70	0.00	-6.36	-6.36	258.17
1980 04 06 12	45964.80	0.37	352.16	0.00	-6.28	-6.28	226.19
1980 04 07 12	46310.40	0.08	354.34	0.00	-9.93	-9.93	115.87
1980 04 08 12	46310.40	0.00	409.45	0.00	-9.97	-9.97	127.72
1980 04 09 12	46656.00	1.17	424.49	0.00	-5.16	-5.16	229.11
1980 04 10 12	46656.00	1.60	449.62	0.00	-5.55	-5.55	218.81
1980 04 11 12	47001.60	2.09	299.74	0.00	-8.47	-8.47	174.94
1980 04 12 12	47001.60	0.00	324.09	0.00	-7.61	-7.61	198.43
1980 04 13 12	47347.20	0.00	519.81	0.00	-6.20	-6.20	166.72
1980 04 14 12	47439.66	0.00	519.95	0.00	-1.62	-1.62	202.01
1980 04 15 12	47692.80	0.00	519.69	0.00	-0.03	-0.03	261.79
1980 04 16 12	47785.26	0.00	536.79	0.00	-3.65	-3.65	190.84
1980 04 17 12	48038.40	0.00	538.26	0.00	-0.14	-0.14	142.89
1980 04 18 12	48038.40	0.00	524.38	0.00	3.15	3.15	208.67
1980 04 19 12	48384.00	0.00	532.59	0.00	3.89	3.89	224.48
1980 04 20 12	48384.00	0.00	533.10	0.00	4.92	4.92	234.06
1980 04 21 12	48729.60	0.00	503.91	0.00	6.02	6.02	256.76
1980 04 22 12	48729.60	3.83	467.27	0.00	5.26	5.26	356.37
1980 04 23 12	49075.20	27.17	431.68	0.00	1.13	1.13	454.65
1980 04 24 12	49075.20	3.60	488.37	0.00	0.88	0.88	420.76
1980 04 25 12	49420.80	0.00	541.13	0.00	1.25	1.25	336.20
1980 04 26 12	49420.80	0.00	529.69	0.00	-0.11	-0.11	279.31
1980 04 27 12	49766.40	0.00	533.72	0.00	0.48	0.48	304.32
1980 04 28 12	49766.40	0.21	531.89	0.00	2.57	2.57	289.09
1980 04 29 12	50112.00	0.31	431.89	0.00	3.80	3.80	305.69
1980 04 30 12	50112.00	4.08	440.85	0.00	4.39	4.39	418.58
1980 05 01 12	50457.60	5.84	416.98	0.00	2.47	2.47	406.49
