  38.40
 305.00
1405762383
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33680.85	0.00	257.72	0.00	1.12	1.12	532.33
1980 01 02 12	33853.07	0.00	235.27	0.00	1.71	1.71	504.89
1980 01 03 12	33868.80	0.06	205.46	0.00	-1.21	-1.21	433.71
1980 01 04 12	33868.80	0.00	182.54	0.00	-1.60	-1.60	455.21
1980 01 05 12	33868.80	0.18	237.44	0.00	-1.51	-1.51	463.42
1980 01 06 12	33868.80	0.05	202.90	0.00	1.05	1.05	560.08
1980 01 07 12	33868.81	0.14	269.84	0.00	-5.05	-5.05	221.69
1980 01 08 12	34026.44	0.00	262.06	0.00	-6.40	-6.40	207.91
1980 01 09 12	34214.40	0.04	241.07	0.00	-8.29	-8.29	217.23
1980 01 10 12	34214.40	0.00	240.87	0.00	-0.97	-0.97	497.09
1980 01 11 12	34214.40	0.00	280.03	0.00	5.66	5.66	751.25
1980 01 12 12	34214.40	0.00	179.70	0.00	-2.08	-2.08	232.01
1980 01 13 12	34288.71	0.00	218.07	0.00	1.09	1.09	339.91
1980 01 14 12	34560.00	0.08	268.49	0.00	3.61	3.61	519.39
1980 01 15 12	34560.00	0.00	225.27	0.00	9.36	9.36	916.10
1980 01 16 12	34560.00	6.29	152.63	0.00	12.05	12.05	1213.48
1980 01 17 12	34560.00	0.00	284.74	0.00	3.89	3.89	601.18
1980 01 18 12	34889.88	0.01	281.10	0.00	3.62	3.62	527.38
1980 01 19 12	34905.60	8.16	108.61	0.00	4.83	4.83	728.98
1980 01 20 12	34905.60	1.22	159.20	0.00	1.39	1.39	532.18
1980 01 21 12	34926.31	0.51	126.42	0.00	1.37	1.37	522.50
1980 01 22 12	35251.20	0.00	197.50	0.00	1.25	1.25	524.04
1980 01 23 12	35251.20	0.00	289.04	0.00	-1.26	-1.26	354.79
1980 01 24 12	35251.20	0.00	158.69	0.00	2.39	2.39	543.84
1980 01 25 12	35503.43	0.00	271.68	0.00	4.08	4.08	614.52
1980 01 26 12	35596.80	1.67	77.86	0.00	-2.13	-2.13	393.62
1980 01 27 12	35596.80	0.27	114.83	0.00	-8.56	-8.56	201.67
1980 01 28 12	35671.11	0.57	131.18	0.00	-8.12	-8.12	176.48
1980 01 29 12	35942.40	0.00	225.51	0.00	-7.75	-7.75	160.12
