  39.78
 569.00
 587675987
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33177.60	0.00	240.49	0.00	-3.84	-3.84	392.18
1980 01 02 12	33177.60	0.06	203.34	0.00	-0.89	-0.89	454.95
1980 01 03 12	33177.60	0.10	137.81	0.00	-4.05	-4.05	362.91
1980 01 04 12	33264.64	0.00	249.46	0.00	-4.00	-4.00	381.93
1980 01 05 12	33523.20	0.00	193.28	0.00	-4.12	-4.12	373.80
1980 01 06 12	33523.20	0.00	213.26	0.00	-2.83	-2.83	424.97
1980 01 07 12	33523.20	0.00	178.42	0.00	-10.91	-10.91	154.14
1980 01 08 12	33523.20	0.00	241.40	0.00	-8.79	-8.79	220.14
1980 01 09 12	33523.20	0.00	251.35	0.00	-9.35	-9.35	220.33
1980 01 10 12	33754.29	0.00	240.76	0.00	-4.33	-4.33	411.28
1980 01 11 12	33868.80	0.00	262.33	0.00	-0.66	-0.66	432.62
1980 01 12 12	33868.80	0.00	252.73	0.00	-3.48	-3.48	334.57
1980 01 13 12	33868.80	0.00	252.20	0.00	0.27	0.27	444.52
1980 01 14 12	33868.80	0.00	248.73	0.00	3.03	3.03	569.54
1980 01 15 12	34214.40	0.01	223.38	0.00	4.06	4.06	677.52
1980 01 16 12	34214.40	16.67	239.61	0.00	3.35	3.35	681.24
1980 01 17 12	34214.40	0.00	212.50	0.00	1.08	1.08	481.02
1980 01 18 12	34214.40	0.01	251.76	0.00	1.70	1.70	528.88
1980 01 19 12	34560.00	10.21	105.27	0.00	-0.15	-0.15	535.36
1980 01 20 12	34560.00	0.01	102.76	0.00	-2.52	-2.52	404.86
1980 01 21 12	34560.00	0.00	269.86	0.00	-1.48	-1.48	453.90
1980 01 22 12	34647.04	0.00	251.10	0.00	-0.78	-0.78	428.75
1980 01 23 12	34905.60	0.00	228.46	0.00	-2.00	-2.00	407.22
1980 01 24 12	34905.60	0.00	251.25	0.00	3.03	3.03	556.61
1980 01 25 12	34905.60	1.05	206.34	0.00	2.15	2.15	529.17
1980 01 26 12	35251.20	4.56	153.81	0.00	-8.74	-8.74	250.64
1980 01 27 12	35251.20	0.00	202.14	0.00	-11.25	-11.25	191.70
1980 01 28 12	35251.20	0.00	148.13	0.00	-10.73	-10.73	204.07
1980 01 29 12	35596.80	0.00	156.03	0.00	-11.14	-11.14	197.73
1980 01 30 12	35596.80	1.84	194.51	0.00	-9.67	-9.67	244.26
1980 01 31 12	35596.80	0.00	312.88	0.00	-14.66	-14.66	157.58
1980 02 01 12	35942.40	0.00	252.72	0.00	-14.35	-14.35	182.62
1980 02 02 12	35942.40	0.00	250.18	0.00	-8.10	-8.10	318.97
1980 02 03 12	36029.44	0.00	299.13	0.00	-6.50	-6.50	350.60
1980 02 04 12	36288.00	0.00	148.24	0.00	-5.75	-5.75	378.56
1980 02 05 12	36288.00	0.00	312.44	0.00	-3.52	-3.52	431.81
1980 02 06 12	36633.60	4.78	259.88	0.00	-5.04	-5.04	382.42
1980 02 07 12	36633.60	10.06	235.71	0.00	-5.54	-5.54	365.29
1980 02 08 12	36633.60	4.85	235.60	0.00	-7.05	-7.05	321.32
1980 02 09 12	36979.20	0.00	329.51	0.00	-13.04	-13.04	193.61
1980 02 10 12	36979.20	0.00	312.29	0.00	-10.82	-10.82	260.58
1980 02 11 12	37319.71	0.00	331.98	0.00	-8.96	-8.96	262.33
1980 02 12 12	37324.80	0.11	328.51	0.00	-14.27	-14.27	171.11
1980 02 13 12	37324.80	0.48	324.66	0.00	-11.13	-11.13	259.31
1980 02 14 12	37670.40	1.08	223.85	0.00	-9.09	-9.09	302.88
1980 02 15 12	37670.40	0.82	196.25	0.00	-6.58	-6.58	336.14
1980 02 16 12	38016.00	0.26	323.27	0.00	-12.53	-12.53	193.90
1980 02 17 12	38016.00	0.00	338.77	0.00	-17.19	-17.19	145.58
1980 02 18 12	38017.65	0.00	334.92	0.00	-9.08	-9.08	311.20
1980 02 19 12	38361.60	0.00	337.58	0.00	-4.62	-4.62	433.92
1980 02 20 12	38361.60	0.00	331.21	0.00	-2.87	-2.87	489.93
1980 02 21 12	38707.20	3.91	315.71	0.00	-1.32	-1.32	545.21
1980 02 22 12	38707.20	0.00	320.07	0.00	-1.98	-1.98	512.65
1980 02 23 12	39052.80	0.06	332.27	0.00	0.23	0.23	559.24
1980 02 24 12	39052.80	0.28	346.29	0.00	-0.72	-0.72	511.16
1980 02 25 12	39139.84	0.07	353.73	0.00	-2.32	-2.32	379.94
1980 02 26 12	39398.40	0.00	351.96	0.00	-4.06	-4.06	364.40
1980 02 27 12	39398.40	0.00	346.86	0.00	2.36	2.36	560.46
1980 02 28 12	39744.00	0.00	349.20	0.00	4.51	4.51	664.45
1980 02 29 12	39744.00	1.02	386.63	0.00	-4.42	-4.42	414.29
1980 03 01 12	40089.60	2.04	420.40	0.00	-13.34	-13.34	163.64
1980 03 02 12	40089.60	0.00	420.84	0.00	-13.40	-13.40	190.23
1980 03 03 12	40435.20	0.00	390.82	0.00	-4.75	-4.75	376.05
1980 03 04 12	40435.20	2.09	241.90	0.00	-1.28	-1.28	477.43
1980 03 05 12	40780.80	1.02	328.95	0.00	-9.15	-9.15	237.04
1980 03 06 12	40780.80	0.00	403.66	0.00	-6.45	-6.45	324.90
1980 03 07 12	40780.80	0.00	301.82	0.00	-3.48	-3.48	408.90
1980 03 08 12	41126.40	4.92	408.97	0.00	-1.25	-1.25	498.71
1980 03 09 12	41126.40	0.00	428.06	0.00	0.31	0.31	522.19
1980 03 10 12	41472.00	0.00	411.81	0.00	2.06	2.06	526.50
1980 03 11 12	41472.00	0.00	405.57	0.00	-0.77	-0.77	400.47
1980 03 12 12	41817.60	1.36	288.10	0.00	0.80	0.80	537.33
1980 03 13 12	41817.60	0.01	444.36	0.00	1.66	1.66	514.94
1980 03 14 12	42163.20	0.00	429.81	0.00	3.65	3.65	520.23
