  45.35
2513.00
2135826825
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31070.61	1.51	181.53	0.00	-4.51	-4.51	380.45
1980 01 02 12	31104.00	5.67	209.29	0.00	-6.08	-6.08	337.07
1980 01 03 12	31115.67	0.91	106.23	0.00	-6.53	-6.53	308.65
1980 01 04 12	31194.26	3.64	185.07	0.00	-6.78	-6.78	313.96
1980 01 05 12	31283.54	4.60	164.06	0.00	-3.33	-3.33	396.35
1980 01 06 12	31374.69	11.41	205.98	0.00	-13.16	-13.16	193.22
1980 01 07 12	31442.47	0.32	155.73	0.00	-16.76	-16.76	130.49
1980 01 08 12	31461.27	3.00	198.70	0.00	-14.69	-14.69	168.39
1980 01 09 12	31579.21	5.00	198.11	0.00	-7.40	-7.40	296.56
1980 01 10 12	31660.21	23.26	211.21	0.00	-5.66	-5.66	337.08
1980 01 11 12	31788.07	0.95	209.28	0.00	-15.62	-15.62	131.29
1980 01 12 12	31795.78	6.95	178.54	0.00	-5.32	-5.32	366.62
1980 01 13 12	31924.81	1.69	206.88	0.00	-1.12	-1.12	448.28
1980 01 14 12	32033.19	7.41	193.23	0.00	-0.51	-0.51	499.38
1980 01 15 12	32140.80	0.95	196.28	0.00	-3.14	-3.14	405.27
1980 01 16 12	32185.68	2.15	225.19	0.00	-6.94	-6.94	287.65
1980 01 17 12	32351.41	0.82	200.28	0.00	-6.90	-6.90	309.13
1980 01 18 12	32486.40	8.20	207.56	0.00	-9.54	-9.54	258.19
1980 01 19 12	32531.28	0.01	246.04	0.00	-16.08	-16.08	134.09
1980 01 20 12	32697.01	0.02	234.21	0.00	-13.02	-13.02	106.32
1980 01 21 12	32832.00	0.42	234.89	0.00	-7.93	-7.93	237.14
1980 01 22 12	32876.88	0.00	230.18	0.00	-12.90	-12.90	156.14
1980 01 23 12	33070.00	0.00	241.82	0.00	-8.13	-8.13	280.50
1980 01 24 12	33177.60	7.34	233.71	0.00	-6.97	-6.97	290.92
1980 01 25 12	33307.21	0.42	142.01	0.00	-11.86	-11.86	212.82
1980 01 26 12	33516.07	0.00	153.59	0.00	-20.42	-20.42	96.64
1980 01 27 12	33523.78	0.44	183.72	0.00	-22.70	-22.70	79.20
1980 01 28 12	33733.81	0.04	273.26	0.00	-24.08	-24.08	63.60
1980 01 29 12	33868.80	0.00	267.47	0.00	-20.89	-20.89	82.18
1980 01 30 12	33998.41	0.00	270.30	0.00	-20.76	-20.76	79.61
1980 01 31 12	34214.40	0.14	248.95	0.00	-15.74	-15.74	103.34
1980 02 01 12	34226.07	0.00	175.91	0.00	-8.08	-8.08	238.26
1980 02 02 12	34526.61	0.00	276.28	0.00	-5.75	-5.75	349.31
1980 02 03 12	34560.00	1.94	220.83	0.00	-2.68	-2.68	422.95
1980 02 04 12	34798.00	0.50	291.81	0.00	-5.13	-5.13	340.14
1980 02 05 12	34905.60	2.89	277.70	0.00	-9.74	-9.74	230.51
1980 02 06 12	35085.14	9.90	236.42	0.00	-5.13	-5.13	334.85
1980 02 07 12	35251.20	5.61	299.22	0.00	-5.39	-5.39	365.43
1980 02 08 12	35404.27	0.00	312.14	0.00	-12.02	-12.02	199.47
1980 02 09 12	35596.80	0.00	309.02	0.00	-9.60	-9.60	163.23
1980 02 10 12	35726.41	0.00	314.31	0.00	-10.12	-10.12	172.21
1980 02 11 12	35942.40	0.00	315.95	0.00	-10.26	-10.26	200.58
1980 02 12 12	36032.66	1.28	268.77	0.00	-9.72	-9.72	226.16
1980 02 13 12	36288.00	12.52	236.01	0.00	-7.82	-7.82	294.57
