  39.28
1010.00
1527439790
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33283.23	0.20	239.41	0.00	-4.71	-4.71	328.45
1980 01 02 12	33378.14	0.11	201.80	0.00	0.33	0.33	510.14
1980 01 03 12	33481.82	0.02	236.19	0.00	-3.66	-3.66	428.39
1980 01 04 12	33523.20	0.00	222.48	0.00	-5.60	-5.60	379.68
1980 01 05 12	33523.20	0.00	254.71	0.00	-3.50	-3.50	377.86
1980 01 06 12	33523.20	0.00	255.37	0.00	-2.18	-2.18	415.57
1980 01 07 12	33542.96	0.00	204.17	0.00	-11.46	-11.46	183.08
1980 01 08 12	33628.84	0.00	255.69	0.00	-11.01	-11.01	221.50
1980 01 09 12	33827.42	0.00	262.01	0.00	-12.64	-12.64	211.33
1980 01 10 12	33868.80	0.00	253.02	0.00	-5.20	-5.20	378.75
1980 01 11 12	33868.80	0.00	278.73	0.00	-1.51	-1.51	401.88
1980 01 12 12	33869.09	0.00	263.93	0.00	-4.25	-4.25	330.34
1980 01 13 12	33974.43	0.00	262.89	0.00	1.92	1.92	542.23
1980 01 14 12	34173.02	0.00	249.81	0.00	3.56	3.56	549.69
1980 01 15 12	34214.40	0.14	224.24	0.00	3.19	3.19	625.15
1980 01 16 12	34214.40	0.25	268.42	0.00	1.97	1.97	591.41
1980 01 17 12	34290.73	0.00	252.78	0.00	0.52	0.52	446.41
1980 01 18 12	34518.62	0.06	228.57	0.00	1.31	1.31	545.52
1980 01 19 12	34560.00	7.77	171.36	0.00	-1.71	-1.71	479.20
1980 01 20 12	34560.00	0.25	174.84	0.00	-4.02	-4.02	364.25
1980 01 21 12	34708.32	0.05	281.21	0.00	-5.21	-5.21	356.77
1980 01 22 12	34905.60	0.00	292.22	0.00	-3.49	-3.49	380.30
1980 01 23 12	34905.60	0.00	242.30	0.00	-3.89	-3.89	368.57
1980 01 24 12	34951.75	0.82	282.60	0.00	1.94	1.94	492.53
1980 01 25 12	35209.82	3.25	191.58	0.00	1.35	1.35	511.39
1980 01 26 12	35251.20	3.47	200.10	0.00	-9.83	-9.83	245.70
1980 01 27 12	35270.96	0.01	276.39	0.00	-14.27	-14.27	159.88
1980 01 28 12	35555.42	0.56	220.20	0.00	-13.65	-13.65	172.00
1980 01 29 12	35596.80	0.17	227.78	0.00	-13.61	-13.61	175.99
1980 01 30 12	35616.56	1.48	259.98	0.00	-12.19	-12.19	202.78
1980 01 31 12	35901.02	0.00	316.50	0.00	-17.23	-17.23	121.79
1980 02 01 12	35942.40	0.00	255.96	0.00	-11.28	-11.28	221.22
1980 02 02 12	35962.16	0.00	232.39	0.00	-4.58	-4.58	383.91
1980 02 03 12	36288.00	0.00	306.33	0.00	-2.51	-2.51	439.93
1980 02 04 12	36288.00	0.00	225.53	0.00	-3.16	-3.16	460.52
1980 02 05 12	36364.34	0.00	319.95	0.00	-0.86	-0.86	459.00
1980 02 06 12	36633.60	7.82	215.43	0.00	-3.23	-3.23	381.90
1980 02 07 12	36633.60	11.03	248.44	0.00	-4.31	-4.31	400.08
1980 02 08 12	36886.71	1.96	289.84	0.00	-8.31	-8.31	284.14
1980 02 09 12	36979.20	0.00	339.68	0.00	-13.39	-13.39	168.97
1980 02 10 12	36998.96	0.00	333.84	0.00	-7.64	-7.64	291.72
1980 02 11 12	37324.80	0.00	335.87	0.00	-7.62	-7.62	272.40
1980 02 12 12	37324.80	0.00	341.37	0.00	-9.84	-9.84	239.55
1980 02 13 12	37525.34	0.00	338.11	0.00	-6.27	-6.27	359.49
1980 02 14 12	37670.40	0.34	292.85	0.00	-11.36	-11.36	243.59
1980 02 15 12	37690.16	0.00	170.70	0.00	-8.13	-8.13	289.30
1980 02 16 12	38016.00	0.02	281.24	0.00	-11.45	-11.45	204.91
1980 02 17 12	38016.00	0.03	344.89	0.00	-11.75	-11.75	224.40
1980 02 18 12	38356.01	0.00	338.22	0.00	-4.00	-4.00	441.91
1980 02 19 12	38361.60	0.00	347.77	0.00	0.27	0.27	554.39
1980 02 20 12	38437.94	0.00	323.89	0.00	2.06	2.06	578.76
1980 02 21 12	38707.20	0.11	273.01	0.00	0.13	0.13	582.09
1980 02 22 12	38707.20	0.00	295.54	0.00	0.54	0.54	568.59
1980 02 23 12	39052.80	0.33	346.94	0.00	-0.80	-0.80	535.88
1980 02 24 12	39052.80	0.04	339.35	0.00	-0.35	-0.35	516.82
1980 02 25 12	39398.40	0.00	372.56	0.00	-2.31	-2.31	385.70
1980 02 26 12	39398.40	0.00	367.38	0.00	-2.37	-2.37	432.40
1980 02 27 12	39546.71	0.00	361.48	0.00	4.54	4.54	530.39
1980 02 28 12	39744.00	0.07	367.66	0.00	5.66	5.66	604.01
1980 02 29 12	39744.00	1.56	399.60	0.00	-5.04	-5.04	376.04
1980 03 01 12	40089.60	3.05	427.82	0.00	-15.74	-15.74	147.63
1980 03 02 12	40089.60	0.02	421.38	0.00	-14.97	-14.97	187.21
1980 03 03 12	40435.20	0.00	394.49	0.00	-2.25	-2.25	434.94
1980 03 04 12	40435.20	0.87	285.80	0.00	-1.72	-1.72	469.15
1980 03 05 12	40780.80	0.12	365.41	0.00	-10.96	-10.96	214.72
1980 03 06 12	40780.80	0.00	403.42	0.00	-8.01	-8.01	306.99
1980 03 07 12	41085.02	0.00	319.25	0.00	-5.42	-5.42	378.76
1980 03 08 12	41126.40	0.20	422.43	0.00	-2.14	-2.14	459.40
1980 03 09 12	41146.16	0.00	431.58	0.00	-0.27	-0.27	464.95
1980 03 10 12	41472.00	0.00	422.17	0.00	2.22	2.22	442.23
1980 03 11 12	41472.00	0.03	420.95	0.00	-1.61	-1.61	463.41
1980 03 12 12	41817.60	0.85	395.70	0.00	-0.23	-0.23	549.43
1980 03 13 12	41817.60	0.82	442.86	0.00	0.77	0.77	479.72
1980 03 14 12	42163.20	0.00	434.88	0.00	3.08	3.08	444.02
1980 03 15 12	42163.20	0.00	439.55	0.00	5.60	5.60	568.42
1980 03 16 12	42508.80	0.45	361.15	0.00	5.34	5.34	637.49
1980 03 17 12	42508.80	0.49	452.42	0.00	-0.17	-0.17	415.01
1980 03 18 12	42854.40	0.03	451.00	0.00	2.93	2.93	401.97
1980 03 19 12	42854.40	0.12	436.04	0.00	4.99	4.99	428.82
1980 03 20 12	43200.00	3.04	426.98	0.00	5.43	5.43	536.42
1980 03 21 12	43200.00	0.00	447.07	0.00	3.32	3.32	461.95
1980 03 22 12	43200.00	0.00	411.92	0.00	3.34	3.34	549.79
1980 03 23 12	43545.60	2.29	348.28	0.00	1.12	1.12	510.87
1980 03 24 12	43545.60	1.84	459.84	0.00	-1.83	-1.83	433.17
1980 03 25 12	43891.20	0.00	364.66	0.00	-1.98	-1.98	427.33
1980 03 26 12	43891.20	5.76	417.90	0.00	0.75	0.75	573.85
1980 03 27 12	44236.80	8.88	293.73	0.00	0.31	0.31	516.62
1980 03 28 12	44236.80	27.90	226.11	0.00	1.07	1.07	627.59
1980 03 29 12	44582.40	6.03	229.83	0.00	1.23	1.23	605.73
1980 03 30 12	44582.40	7.03	444.32	0.00	-0.22	-0.22	552.70
1980 03 31 12	44928.00	0.22	409.02	0.00	-2.06	-2.06	496.89
1980 04 01 12	44928.00	24.70	259.09	0.00	1.26	1.26	624.17
1980 04 02 12	45253.84	9.37	298.67	0.00	-0.43	-0.43	560.30
1980 04 03 12	45273.60	6.02	456.23	0.00	0.65	0.65	586.58
1980 04 04 12	45314.98	0.04	497.99	0.00	-1.68	-1.68	447.15
1980 04 05 12	45619.20	0.00	463.43	0.00	1.79	1.79	529.22
1980 04 06 12	45619.20	0.01	489.22	0.00	6.17	6.17	671.78
1980 04 07 12	45964.80	0.28	414.23	0.00	8.07	8.07	600.27
1980 04 08 12	45964.80	0.21	495.24	0.00	5.44	5.44	549.07
1980 04 09 12	46310.40	0.00	489.90	0.00	6.10	6.10	503.86
1980 04 10 12	46310.40	0.00	434.16	0.00	8.11	8.11	594.73
1980 04 11 12	46656.00	0.02	320.82	0.00	5.54	5.54	657.30
1980 04 12 12	46656.00	0.00	481.64	0.00	2.45	2.45	468.84
1980 04 13 12	46853.29	0.00	354.79	0.00	4.08	4.08	492.00
1980 04 14 12	47001.60	0.00	504.05	0.00	4.13	4.13	475.57
1980 04 15 12	47001.60	0.00	472.74	0.00	8.14	8.14	501.09
1980 04 16 12	47347.20	2.25	451.89	0.00	10.91	10.91	723.83
1980 04 17 12	47347.20	0.00	461.16	0.00	9.41	9.41	696.84
1980 04 18 12	47692.80	0.00	502.57	0.00	10.70	10.70	731.18
1980 04 19 12	47692.80	0.00	488.28	0.00	12.76	12.76	868.99
1980 04 20 12	47962.06	0.00	501.40	0.00	17.10	17.10	899.42
1980 04 21 12	48038.40	0.00	498.95	0.00	18.64	18.64	1008.89
1980 04 22 12	48043.99	0.00	468.66	0.00	19.18	19.18	974.87
1980 04 23 12	48384.00	0.29	392.23	0.00	16.56	16.56	1135.37
1980 04 24 12	48384.00	0.13	477.68	0.00	12.02	12.02	876.30
1980 04 25 12	48709.84	0.00	469.95	0.00	8.63	8.63	641.15
1980 04 26 12	48729.60	0.03	180.41	0.00	9.00	9.00	780.41
1980 04 27 12	48874.66	0.00	376.79	0.00	10.53	10.53	891.93
1980 04 28 12	49075.20	0.06	503.43	0.00	12.36	12.36	810.79
1980 04 29 12	49075.20	0.00	501.18	0.00	16.23	16.23	888.30
1980 04 30 12	49401.04	3.19	279.86	0.00	14.05	14.05	1056.73
1980 05 01 12	49420.80	0.73	359.35	0.00	13.64	13.64	1092.70
1980 05 02 12	49513.29	0.07	451.05	0.00	15.47	15.47	1056.74
1980 05 03 12	49766.40	0.00	481.94	0.00	17.11	17.11	1019.80
1980 05 04 12	49766.40	0.00	445.02	0.00	18.28	18.28	1029.79
1980 05 05 12	50035.66	0.16	485.09	0.00	18.27	18.27	1036.63
1980 05 06 12	50112.00	2.32	425.19	0.00	18.99	18.99	1057.93
1980 05 07 12	50112.00	3.97	475.59	0.00	16.42	16.42	1005.99
1980 05 08 12	50437.84	0.20	231.02	0.00	8.62	8.62	663.33
1980 05 09 12	50457.60	0.01	451.90	0.00	11.49	11.49	899.74
1980 05 10 12	50498.98	0.21	472.90	0.00	17.04	17.04	1197.74
1980 05 11 12	50783.44	0.00	465.75	0.00	13.48	13.48	999.40
1980 05 12 12	50803.20	0.04	403.45	0.00	10.12	10.12	819.61
1980 05 13 12	50844.58	0.00	501.42	0.00	10.16	10.16	804.81
1980 05 14 12	51129.04	1.44	396.32	0.00	13.40	13.40	865.18
1980 05 15 12	51148.80	6.08	175.42	0.00	11.24	11.24	1045.87
1980 05 16 12	51154.39	32.32	182.08	0.00	9.09	9.09	1062.30
1980 05 17 12	51448.25	2.20	314.56	0.00	10.98	10.98	1111.48
1980 05 18 12	51494.40	1.61	267.47	0.00	11.00	11.00	1028.07
1980 05 19 12	51494.40	0.27	487.44	0.00	13.88	13.88	992.02
1980 05 20 12	51691.68	0.03	481.74	0.00	17.36	17.36	1165.45
1980 05 21 12	51840.00	0.00	498.05	0.00	17.80	17.80	1198.73
1980 05 22 12	51840.00	0.00	501.37	0.00	17.48	17.48	1146.45
1980 05 23 12	51881.38	0.00	467.07	0.00	17.79	17.79	1319.29
1980 05 24 12	52109.27	0.00	494.48	0.00	19.70	19.70	1656.22
1980 05 25 12	52185.60	0.00	511.43	0.00	22.11	22.11	1484.18
1980 05 26 12	52185.60	0.00	483.35	0.00	22.02	22.02	1086.72
1980 05 27 12	52226.98	0.07	481.46	0.00	23.20	23.20	1590.26
1980 05 28 12	52425.57	0.00	490.05	0.00	21.42	21.42	1543.33
1980 05 29 12	52511.44	0.00	495.01	0.00	23.74	23.74	1731.42
1980 05 30 12	52531.20	5.87	436.39	0.00	19.86	19.86	1127.64
1980 05 31 12	52531.20	0.45	464.31	0.00	20.88	20.88	1476.12
1980 06 01 12	52572.58	0.11	530.47	0.00	21.67	21.67	1511.08
1980 06 02 12	52771.16	6.55	532.12	0.00	21.64	21.64	1601.10
1980 06 03 12	52857.04	0.00	539.20	0.00	22.62	22.62	1474.09
1980 06 04 12	52876.80	0.00	542.80	0.00	26.36	26.36	1830.38
1980 06 05 12	52876.80	0.00	546.73	0.00	26.74	26.74	1530.92
1980 06 06 12	52876.80	0.00	530.79	0.00	26.97	26.97	1614.14
1980 06 07 12	52918.18	0.00	534.83	0.00	24.27	24.27	1599.76
1980 06 08 12	53021.86	0.05	492.89	0.00	17.39	17.39	1192.83
1980 06 09 12	53116.77	0.02	538.12	0.00	18.47	18.47	1124.56
1980 06 10 12	53176.25	0.00	535.51	0.00	21.88	21.88	1302.86
1980 06 11 12	53202.64	0.10	526.92	0.00	23.64	23.64	1652.13
1980 06 12 12	53222.40	1.14	533.38	0.00	25.33	25.33	1834.72
1980 06 13 12	53222.40	0.00	538.28	0.00	27.29	27.29	1774.58
1980 06 14 12	53222.40	0.00	532.22	0.00	28.48	28.48	1734.35
1980 06 15 12	53222.40	4.89	503.09	0.00	26.22	26.22	1639.15
1980 06 16 12	53222.40	14.55	367.36	0.00	19.82	19.82	1615.12
1980 06 17 12	53222.40	0.22	516.51	0.00	19.63	19.63	1583.12
1980 06 18 12	53222.40	0.29	515.54	0.00	24.09	24.09	1763.04
1980 06 19 12	53222.40	12.05	447.78	0.00	25.52	25.52	1816.30
1980 06 20 12	53222.40	6.27	513.87	0.00	21.38	21.38	1677.54
1980 06 21 12	53222.40	0.08	517.33	0.00	22.43	22.43	1795.71
1980 06 22 12	53222.40	1.56	530.96	0.00	25.58	25.58	1933.04
1980 06 23 12	53222.40	0.00	529.57	0.00	26.71	26.71	1931.32
1980 06 24 12	53222.40	0.00	527.29	0.00	28.57	28.57	2259.39
1980 06 25 12	53222.40	0.00	526.57	0.00	29.52	29.52	2312.01
1980 06 26 12	53222.40	0.00	527.62	0.00	31.45	31.45	2256.91
1980 06 27 12	53222.40	0.00	537.38	0.00	30.43	30.43	1356.74
1980 06 28 12	53222.40	0.00	534.67	0.00	27.39	27.39	1190.65
1980 06 29 12	53222.11	0.00	532.65	0.00	27.88	27.88	1356.07
1980 06 30 12	53176.25	0.44	529.78	0.00	29.70	29.70	1683.38
1980 07 01 12	53146.06	0.03	523.31	0.00	30.63	30.63	1579.72
1980 07 02 12	53074.08	7.23	463.32	0.00	24.88	24.88	1943.87
1980 07 03 12	52969.29	5.86	521.62	0.00	26.43	26.43	1964.01
1980 07 04 12	52882.39	0.00	526.88	0.00	29.82	29.82	1788.07
1980 07 05 12	52876.80	0.11	519.05	0.00	30.04	30.04	1654.43
1980 07 06 12	52876.80	0.00	530.08	0.00	30.95	30.95	1574.36
1980 07 07 12	52876.51	0.00	525.09	0.00	31.00	31.00	1547.17
1980 07 08 12	52800.46	0.01	514.56	0.00	30.09	30.09	1651.18
1980 07 09 12	52676.26	0.00	520.98	0.00	32.36	32.36	1748.86
1980 07 10 12	52536.79	0.27	510.95	0.00	33.94	33.94	1608.67
1980 07 11 12	52531.20	0.20	521.25	0.00	32.42	32.42	1566.87
1980 07 12 12	52531.20	2.88	521.22	0.00	32.00	32.00	1604.09
1980 07 13 12	52485.06	0.00	520.97	0.00	31.61	31.61	1499.30
1980 07 14 12	52330.66	0.30	510.86	0.00	32.12	32.12	1553.44
1980 07 15 12	52185.60	5.00	507.06	0.00	32.34	32.34	1694.59
1980 07 16 12	52185.60	0.00	524.39	0.00	30.69	30.69	1596.59
1980 07 17 12	52165.84	0.03	517.99	0.00	31.33	31.33	1542.85
1980 07 18 12	51985.06	1.22	521.43	0.00	31.02	31.02	1380.59
1980 07 19 12	51840.00	0.00	513.30	0.00	30.84	30.84	1483.42
1980 07 20 12	51840.00	1.95	515.39	0.00	31.02	31.02	1484.87
1980 07 21 12	51793.85	0.98	502.90	0.00	27.10	27.10	1784.38
1980 07 22 12	51586.89	0.00	469.38	0.00	25.74	25.74	1586.04
1980 07 23 12	51494.40	1.73	518.65	0.00	27.18	27.18	1589.05
1980 07 24 12	51494.40	1.57	518.09	0.00	28.26	28.26	1540.97
1980 07 25 12	51346.08	2.70	504.73	0.00	28.61	28.61	1635.23
1980 07 26 12	51148.80	3.40	516.86	0.00	24.60	24.60	1730.19
1980 07 27 12	51148.80	0.00	517.39	0.00	26.53	26.53	1584.48
1980 07 28 12	51043.16	0.00	522.93	0.00	29.44	29.44	1439.98
1980 07 29 12	50803.20	0.00	522.73	0.00	31.30	31.30	1335.36
1980 07 30 12	50803.20	0.00	457.20	0.00	31.58	31.58	1354.71
1980 07 31 12	50697.57	0.00	511.92	0.00	29.70	29.70	1581.09
1980 08 01 12	50457.60	0.59	513.22	0.00	32.24	32.24	1605.70
1980 08 02 12	50457.60	0.41	510.78	0.00	31.25	31.25	1506.95
1980 08 03 12	50309.29	0.00	517.42	0.00	29.49	29.49	1444.00
1980 08 04 12	50112.00	0.04	525.28	0.00	27.46	27.46	1318.06
1980 08 05 12	50112.00	0.03	504.81	0.00	25.77	25.77	1495.80
1980 08 06 12	49807.78	0.12	514.03	0.00	30.65	30.65	1823.83
1980 08 07 12	49766.40	0.00	515.47	0.00	31.75	31.75	1653.25
1980 08 08 12	49720.25	1.04	505.67	0.00	30.44	30.44	1589.33
1980 08 09 12	49420.80	0.39	508.24	0.00	29.51	29.51	1668.75
1980 08 10 12	49420.80	0.52	509.30	0.00	30.69	30.69	1577.74
1980 08 11 12	49220.26	5.46	510.88	0.00	27.12	27.12	1772.06
1980 08 12 12	49075.20	0.00	509.62	0.00	27.18	27.18	1526.21
1980 08 13 12	49074.91	0.00	492.00	0.00	28.45	28.45	1546.02
1980 08 14 12	48729.60	14.53	385.56	0.00	25.76	25.76	1945.07
1980 08 15 12	48729.60	25.81	241.16	0.00	20.89	20.89	2030.68
1980 08 16 12	48476.49	6.68	472.67	0.00	25.09	25.09	2109.34
1980 08 17 12	48384.00	4.55	499.25	0.00	26.76	26.76	1879.09
1980 08 18 12	48364.24	0.32	503.37	0.00	26.86	26.86	2050.95
1980 08 19 12	48038.40	0.01	502.52	0.00	28.24	28.24	1913.75
1980 08 20 12	48038.40	0.16	502.88	0.00	27.13	27.13	1734.15
1980 08 21 12	47692.80	0.42	436.31	0.00	23.22	23.22	1046.90
1980 08 22 12	47692.80	0.20	494.77	0.00	24.41	24.41	1456.89
1980 08 23 12	47492.26	0.00	492.51	0.00	27.42	27.42	1705.05
1980 08 24 12	47347.20	0.00	497.46	0.00	28.98	28.98	1562.13
1980 08 25 12	47327.44	0.22	487.04	0.00	29.10	29.10	1563.04
1980 08 26 12	47001.60	0.77	432.14	0.00	24.89	24.89	1635.12
1980 08 27 12	47001.60	0.52	472.91	0.00	21.08	21.08	1694.60
1980 08 28 12	46656.00	0.00	493.62	0.00	24.30	24.30	1783.15
1980 08 29 12	46656.00	0.00	490.65	0.00	26.47	26.47	1630.44
1980 08 30 12	46310.40	0.12	487.88	0.00	26.11	26.11	1567.99
1980 08 31 12	46310.40	3.59	469.90	0.00	22.54	22.54	1737.88
1980 09 01 12	46162.08	9.35	462.77	0.00	24.30	24.30	1535.25
1980 09 02 12	45964.80	0.53	458.85	0.00	23.99	23.99	1514.18
1980 09 03 12	45964.80	0.00	460.88	0.00	27.20	27.20	1622.38
1980 09 04 12	45619.20	0.00	458.96	0.00	24.99	24.99	1193.82
1980 09 05 12	45619.20	0.00	451.00	0.00	26.00	26.00	1497.19
1980 09 06 12	45273.60	0.00	447.28	0.00	27.60	27.60	1548.59
1980 09 07 12	45273.60	0.00	437.86	0.00	27.17	27.17	1558.81
1980 09 08 12	44928.00	0.00	444.02	0.00	26.69	26.69	1677.53
1980 09 09 12	44928.00	20.75	157.77	0.00	19.67	19.67	1371.48
1980 09 10 12	44582.40	0.00	182.61	0.00	16.95	16.95	1022.70
1980 09 11 12	44582.40	0.00	442.78	0.00	22.29	22.29	1549.69
1980 09 12 12	44242.39	0.00	446.22	0.00	25.49	25.49	1405.14
1980 09 13 12	44236.80	0.01	439.59	0.00	22.24	22.24	1253.14
1980 09 14 12	44236.80	0.22	399.40	0.00	20.74	20.74	1388.03
1980 09 15 12	43891.20	0.03	442.18	0.00	23.51	23.51	1558.52
1980 09 16 12	43891.20	0.01	416.49	0.00	20.11	20.11	1074.48
1980 09 17 12	43545.60	0.00	443.92	0.00	15.54	15.54	833.15
1980 09 18 12	43545.60	0.00	439.13	0.00	22.70	22.70	1034.80
1980 09 19 12	43200.00	0.00	434.52	0.00	26.05	26.05	1241.45
