  42.04
 412.00
 450465294
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32323.08	0.00	240.10	0.00	-0.63	-0.63	485.46
1980 01 02 12	32486.17	0.00	176.51	0.00	-2.47	-2.47	410.65
1980 01 03 12	32486.40	0.10	246.39	0.00	-6.64	-6.64	274.27
1980 01 04 12	32486.40	0.30	91.09	0.00	-6.79	-6.79	332.47
1980 01 05 12	32486.40	0.00	194.81	0.00	-2.49	-2.49	380.46
1980 01 06 12	32486.44	0.26	119.66	0.00	-2.91	-2.91	398.03
1980 01 07 12	32574.08	0.00	240.32	0.00	-12.36	-12.36	118.39
1980 01 08 12	32831.77	0.60	184.07	0.00	-13.31	-13.31	158.53
1980 01 09 12	32832.00	1.41	143.90	0.00	-14.68	-14.68	129.59
1980 01 10 12	32832.00	0.00	237.40	0.00	-9.48	-9.48	288.42
1980 01 11 12	32832.04	0.00	267.21	0.00	-5.17	-5.17	312.22
1980 01 12 12	33014.29	0.00	249.24	0.00	-10.53	-10.53	178.20
1980 01 13 12	33177.60	0.00	252.81	0.00	-0.57	-0.57	399.59
1980 01 14 12	33177.60	0.00	221.56	0.00	-0.24	-0.24	465.29
1980 01 15 12	33177.60	0.01	235.07	0.00	1.34	1.34	601.60
1980 01 16 12	33465.00	5.45	194.87	0.00	1.13	1.13	612.06
1980 01 17 12	33523.20	0.02	190.02	0.00	-1.18	-1.18	443.67
1980 01 18 12	33523.20	0.00	263.44	0.00	0.25	0.25	508.44
1980 01 19 12	33552.04	0.12	180.61	0.00	-2.11	-2.11	403.82
1980 01 20 12	33868.80	0.00	84.83	0.00	-1.79	-1.79	240.87
1980 01 21 12	33868.80	0.00	260.92	0.00	-0.50	-0.50	353.79
1980 01 22 12	33868.84	0.00	259.19	0.00	-0.78	-0.78	387.92
1980 01 23 12	34214.40	0.00	237.64	0.00	-3.52	-3.52	300.59
1980 01 24 12	34214.40	0.00	150.46	0.00	2.09	2.09	569.62
1980 01 25 12	34214.44	0.00	164.97	0.00	-0.52	-0.52	475.21
1980 01 26 12	34560.00	0.01	158.70	0.00	-12.46	-12.46	112.99
1980 01 27 12	34560.00	0.01	186.63	0.00	-12.45	-12.45	112.83
1980 01 28 12	34588.84	0.08	128.75	0.00	-11.87	-11.87	123.70
1980 01 29 12	34905.60	0.00	245.26	0.00	-12.58	-12.58	100.42
1980 01 30 12	34905.60	3.47	114.57	0.00	-12.12	-12.12	181.19
1980 01 31 12	35087.88	0.00	300.14	0.00	-13.44	-13.44	169.31
1980 02 01 12	35251.20	0.11	251.48	0.00	-14.00	-14.00	175.58
1980 02 02 12	35251.20	0.13	180.11	0.00	-8.97	-8.97	277.84
1980 02 03 12	35596.80	0.00	248.62	0.00	-8.71	-8.71	279.82
1980 02 04 12	35596.80	2.53	96.46	0.00	-8.16	-8.16	302.28
1980 02 05 12	35779.08	0.44	228.25	0.00	-4.73	-4.73	390.70
1980 02 06 12	35942.40	0.00	255.94	0.00	-6.18	-6.18	338.82
1980 02 07 12	35942.40	0.69	256.87	0.00	-11.04	-11.04	236.96
1980 02 08 12	36288.00	1.22	166.34	0.00	-8.20	-8.20	292.36
1980 02 09 12	36288.00	0.02	297.06	0.00	-8.92	-8.92	257.25
1980 02 10 12	36633.37	0.00	297.08	0.00	-9.62	-9.62	262.48
1980 02 11 12	36633.60	0.00	239.05	0.00	-8.89	-8.89	253.92
1980 02 12 12	36721.29	0.00	299.10	0.00	-9.87	-9.87	243.01
1980 02 13 12	36979.20	0.00	254.57	0.00	-7.70	-7.70	320.46
1980 02 14 12	36979.20	0.15	209.18	0.00	-7.22	-7.22	326.17
1980 02 15 12	37324.80	0.38	191.79	0.00	-7.67	-7.67	293.07
1980 02 16 12	37324.80	0.17	281.98	0.00	-11.19	-11.19	203.56
1980 02 17 12	37670.40	0.00	307.11	0.00	-12.61	-12.61	205.19
1980 02 18 12	37670.40	0.00	293.42	0.00	-8.44	-8.44	316.41
1980 02 19 12	38016.00	0.00	281.34	0.00	-2.86	-2.86	466.40
1980 02 20 12	38016.00	0.00	303.26	0.00	-2.18	-2.18	485.68
1980 02 21 12	38361.60	3.20	215.64	0.00	-0.49	-0.49	559.23
1980 02 22 12	38361.60	0.17	272.46	0.00	1.38	1.38	603.56
