  43.18
 693.00
2102171372
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32023.17	0.02	223.94	0.00	-0.78	-0.78	424.60
1980 01 02 12	32108.90	0.02	89.36	0.00	-2.72	-2.72	357.25
1980 01 03 12	32140.80	0.09	235.03	0.00	-7.16	-7.16	264.74
1980 01 04 12	32140.80	0.00	212.41	0.00	-4.08	-4.08	373.48
1980 01 05 12	32140.80	0.00	164.87	0.00	-4.23	-4.23	354.69
1980 01 06 12	32237.63	0.01	101.84	0.00	-4.90	-4.90	333.37
1980 01 07 12	32368.78	0.03	222.24	0.00	-13.97	-13.97	100.95
1980 01 08 12	32483.87	1.26	141.14	0.00	-15.30	-15.30	128.95
1980 01 09 12	32486.40	0.30	212.72	0.00	-17.40	-17.40	123.68
1980 01 10 12	32486.40	0.00	224.19	0.00	-9.28	-9.28	298.79
1980 01 11 12	32583.23	0.00	252.99	0.00	-8.42	-8.42	250.38
1980 01 12 12	32757.94	0.00	238.54	0.00	-10.11	-10.11	239.21
1980 01 13 12	32832.00	0.00	239.69	0.00	0.93	0.93	511.51
1980 01 14 12	32832.00	0.00	223.52	0.00	1.12	1.12	474.40
1980 01 15 12	32968.78	0.74	232.10	0.00	1.87	1.87	612.05
1980 01 16 12	33145.69	0.00	242.69	0.00	-0.12	-0.12	507.60
1980 01 17 12	33177.60	0.00	154.41	0.00	-1.09	-1.09	397.94
1980 01 18 12	33187.82	0.00	254.04	0.00	-0.91	-0.91	426.07
1980 01 19 12	33405.57	0.00	196.91	0.00	-3.59	-3.59	305.06
1980 01 20 12	33523.20	0.00	105.50	0.00	-2.34	-2.34	188.33
1980 01 21 12	33523.20	0.01	209.42	0.00	-1.20	-1.20	303.97
1980 01 22 12	33751.18	0.01	260.96	0.00	-0.85	-0.85	369.68
1980 01 23 12	33868.80	0.00	214.05	0.00	-2.06	-2.06	343.49
1980 01 24 12	33868.80	0.02	124.11	0.00	3.95	3.95	563.59
1980 01 25 12	34096.77	0.00	165.07	0.00	-1.38	-1.38	409.99
1980 01 26 12	34214.40	0.00	166.81	0.00	-12.90	-12.90	101.84
1980 01 27 12	34224.62	0.00	190.95	0.00	-13.11	-13.11	103.90
1980 01 28 12	34528.09	1.04	196.23	0.00	-13.55	-13.55	133.44
1980 01 29 12	34560.00	0.00	166.52	0.00	-14.99	-14.99	125.49
1980 01 30 12	34656.83	4.41	197.16	0.00	-12.38	-12.38	195.01
1980 01 31 12	34905.60	0.07	304.93	0.00	-16.01	-16.01	133.14
1980 02 01 12	34905.60	0.37	239.56	0.00	-13.86	-13.86	164.13
1980 02 02 12	35177.14	0.02	186.79	0.00	-8.02	-8.02	305.35
1980 02 03 12	35251.20	0.00	244.22	0.00	-9.08	-9.08	288.13
1980 02 04 12	35387.98	2.37	160.91	0.00	-5.55	-5.55	379.99
1980 02 05 12	35596.80	0.05	274.35	0.00	-4.33	-4.33	409.51
1980 02 06 12	35596.80	0.00	280.88	0.00	-6.47	-6.47	342.64
1980 02 07 12	35942.40	0.59	212.46	0.00	-9.65	-9.65	271.35
1980 02 08 12	35942.40	0.05	243.80	0.00	-8.04	-8.04	268.77
1980 02 09 12	36213.94	0.00	286.61	0.00	-10.58	-10.58	222.51
1980 02 10 12	36288.00	0.02	289.71	0.00	-5.81	-5.81	328.42
1980 02 11 12	36424.78	0.02	204.97	0.00	-9.21	-9.21	237.20
1980 02 12 12	36633.60	0.00	248.52	0.00	-9.96	-9.96	240.82
1980 02 13 12	36686.83	0.41	169.27	0.00	-5.83	-5.83	355.34
1980 02 14 12	36979.20	0.61	175.69	0.00	-7.97	-7.97	294.48
1980 02 15 12	36979.20	1.15	156.59	0.00	-10.03	-10.03	241.43
1980 02 16 12	37324.80	0.00	304.96	0.00	-13.19	-13.19	179.21
1980 02 17 12	37324.80	0.00	306.83	0.00	-14.26	-14.26	173.59
1980 02 18 12	37670.40	0.00	295.25	0.00	-6.54	-6.54	368.97
1980 02 19 12	37670.40	0.00	299.58	0.00	-2.50	-2.50	478.57
1980 02 20 12	38016.00	0.00	299.06	0.00	-1.57	-1.57	508.17
