  44.89
2539.00
 208922697
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31104.00	0.00	142.31	0.00	-0.94	-0.94	319.07
1980 01 02 12	31104.00	1.01	118.57	0.00	-2.22	-2.22	342.86
1980 01 03 12	31104.16	0.00	141.72	0.00	-3.29	-3.29	249.56
1980 01 04 12	31271.39	0.00	198.61	0.00	-4.35	-4.35	194.92
1980 01 05 12	31449.60	0.98	172.72	0.00	-0.70	-0.70	291.59
1980 01 06 12	31449.60	5.95	185.90	0.00	-13.09	-13.09	193.70
1980 01 07 12	31449.60	0.00	206.31	0.00	-16.38	-16.38	112.71
1980 01 08 12	31449.76	0.68	195.14	0.00	-19.32	-19.32	93.19
1980 01 09 12	31749.13	0.76	207.39	0.00	-12.34	-12.34	179.12
1980 01 10 12	31795.20	6.22	207.96	0.00	-4.13	-4.13	308.09
1980 01 11 12	31795.20	0.09	226.36	0.00	-12.00	-12.00	133.12
1980 01 12 12	31795.20	0.89	215.26	0.00	-3.44	-3.44	313.27
1980 01 13 12	32094.73	0.00	211.81	0.00	2.29	2.29	407.68
1980 01 14 12	32140.80	0.00	176.43	0.00	2.30	2.30	446.83
1980 01 15 12	32140.80	0.00	136.64	0.00	0.80	0.80	397.03
1980 01 16 12	32175.98	0.00	224.46	0.00	-0.79	-0.79	329.82
1980 01 17 12	32486.40	0.06	220.16	0.00	-2.11	-2.11	257.18
1980 01 18 12	32486.40	9.34	199.93	0.00	-5.92	-5.92	310.40
1980 01 19 12	32521.58	0.44	241.76	0.00	-11.47	-11.47	188.23
1980 01 20 12	32832.00	0.00	246.19	0.00	-9.60	-9.60	152.37
1980 01 21 12	32832.00	0.00	138.63	0.00	-4.66	-4.66	241.33
1980 01 22 12	32867.18	0.66	244.19	0.00	-7.05	-7.05	220.24
1980 01 23 12	33177.60	0.00	221.17	0.00	-2.24	-2.24	328.06
1980 01 24 12	33177.60	1.55	163.38	0.00	0.71	0.71	321.94
1980 01 25 12	33477.13	5.42	172.33	0.00	-9.17	-9.17	237.18
1980 01 26 12	33523.20	0.00	148.59	0.00	-19.49	-19.49	93.64
1980 01 27 12	33523.20	0.29	135.26	0.00	-22.03	-22.03	74.01
1980 01 28 12	33868.80	0.40	266.53	0.00	-21.49	-21.49	74.90
1980 01 29 12	33868.80	0.00	248.57	0.00	-19.80	-19.80	72.11
1980 01 30 12	34168.33	0.00	267.02	0.00	-16.35	-16.35	92.71
1980 01 31 12	34214.40	0.00	260.51	0.00	-11.81	-11.81	108.60
1980 02 01 12	34214.56	0.00	232.20	0.00	-5.09	-5.09	202.68
1980 02 02 12	34560.00	0.00	262.27	0.00	-1.78	-1.78	353.17
1980 02 03 12	34560.00	0.00	220.06	0.00	-0.51	-0.51	358.64
1980 02 04 12	34905.60	1.01	259.13	0.00	0.52	0.52	366.18
1980 02 05 12	34905.60	0.26	268.12	0.00	-2.60	-2.60	279.22
1980 02 06 12	35251.20	0.09	197.12	0.00	-1.66	-1.66	295.58
