  44.00
3202.00
 768897657
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31491.88	0.37	187.69	0.00	-6.37	-6.37	304.23
1980 01 02 12	31605.70	0.00	220.59	0.00	-8.91	-8.91	238.23
1980 01 03 12	31704.48	0.00	148.01	0.00	-9.52	-9.52	212.45
1980 01 04 12	31795.20	0.38	204.36	0.00	-7.76	-7.76	271.67
1980 01 05 12	31795.20	6.27	176.29	0.00	-5.02	-5.02	324.44
1980 01 06 12	31795.20	16.11	229.96	0.00	-14.11	-14.11	184.76
1980 01 07 12	31837.48	0.00	197.08	0.00	-18.88	-18.88	93.43
1980 01 08 12	31997.60	5.12	219.16	0.00	-14.66	-14.66	155.21
1980 01 09 12	32140.80	7.95	214.53	0.00	-8.55	-8.55	260.80
1980 01 10 12	32140.80	19.64	233.29	0.00	-6.82	-6.82	305.47
1980 01 11 12	32148.00	0.26	234.52	0.00	-17.24	-17.24	109.55
1980 01 12 12	32296.90	5.95	198.78	0.00	-5.08	-5.08	363.69
1980 01 13 12	32486.40	2.76	205.19	0.00	-3.30	-3.30	385.53
1980 01 14 12	32486.40	6.21	222.99	0.00	-2.58	-2.58	423.38
1980 01 15 12	32493.60	0.00	198.93	0.00	-5.90	-5.90	312.10
1980 01 16 12	32741.28	0.01	247.18	0.00	-8.40	-8.40	231.49
1980 01 17 12	32832.00	1.02	213.41	0.00	-8.92	-8.92	255.93
1980 01 18 12	32832.00	13.55	232.14	0.00	-10.05	-10.05	239.50
1980 01 19 12	33034.40	0.15	262.21	0.00	-14.39	-14.39	155.22
1980 01 20 12	33177.60	0.05	265.45	0.00	-11.95	-11.95	116.19
1980 01 21 12	33177.60	0.00	268.48	0.00	-10.19	-10.19	168.47
1980 01 22 12	33380.00	0.00	271.47	0.00	-14.11	-14.11	121.09
1980 01 23 12	33523.20	0.00	266.03	0.00	-9.14	-9.14	238.52
1980 01 24 12	33523.20	0.22	247.49	0.00	-7.38	-7.38	254.12
1980 01 25 12	33778.09	13.08	164.08	0.00	-12.03	-12.03	203.27
1980 01 26 12	33868.80	0.00	183.76	0.00	-20.14	-20.14	96.35
1980 01 27 12	33876.00	1.39	189.75	0.00	-20.45	-20.45	93.06
1980 01 28 12	34214.40	0.06	298.54	0.00	-23.97	-23.97	64.36
1980 01 29 12	34214.40	0.03	263.73	0.00	-19.93	-19.93	89.69
1980 01 30 12	34416.80	0.02	299.39	0.00	-18.82	-18.82	97.16
1980 01 31 12	34560.00	0.00	297.53	0.00	-14.69	-14.69	82.18
1980 02 01 12	34567.19	0.00	246.87	0.00	-8.55	-8.55	191.92
1980 02 02 12	34905.60	0.00	296.65	0.00	-6.67	-6.67	308.97
1980 02 03 12	34905.60	0.08	242.58	0.00	-4.21	-4.21	339.47
1980 02 04 12	35225.18	0.14	291.77	0.00	-6.02	-6.02	295.54
1980 02 05 12	35251.20	0.00	273.36	0.00	-9.60	-9.60	166.60
