  39.23
 837.00
   5954426
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33523.20	0.00	261.66	0.00	-0.65	-0.65	328.89
1980 01 02 12	33523.20	0.27	280.12	0.00	-3.36	-3.36	387.99
1980 01 03 12	33523.20	0.00	199.59	0.00	-3.18	-3.18	418.09
1980 01 04 12	33523.20	2.90	145.37	0.00	-2.69	-2.69	442.34
1980 01 05 12	33523.20	4.12	66.95	0.00	-3.64	-3.64	431.99
1980 01 06 12	33523.20	0.65	279.51	0.00	-6.30	-6.30	350.69
1980 01 07 12	33868.80	1.25	132.81	0.00	-1.76	-1.76	432.29
1980 01 08 12	33868.80	0.99	228.58	0.00	-6.55	-6.55	324.91
1980 01 09 12	33868.80	1.69	119.57	0.00	-4.86	-4.86	336.35
1980 01 10 12	33868.80	0.30	281.44	0.00	-5.16	-5.16	299.83
1980 01 11 12	33868.80	3.66	102.37	0.00	3.61	3.61	657.87
1980 01 12 12	34214.40	1.46	302.54	0.00	-4.52	-4.52	375.22
1980 01 13 12	34214.40	0.00	179.45	0.00	-3.41	-3.41	223.53
1980 01 14 12	34214.40	8.32	127.53	0.00	1.29	1.29	594.54
1980 01 15 12	34214.40	0.14	296.67	0.00	1.94	1.94	617.69
1980 01 16 12	34214.40	0.00	231.86	0.00	4.27	4.27	507.44
1980 01 17 12	34560.00	1.78	88.50	0.00	5.82	5.82	730.98
1980 01 18 12	34560.00	2.27	221.86	0.00	5.94	5.94	860.59
1980 01 19 12	34560.00	0.20	309.45	0.00	-0.24	-0.24	494.92
1980 01 20 12	34560.00	0.00	310.00	0.00	-1.62	-1.62	395.66
1980 01 21 12	34905.60	0.00	315.04	0.00	-3.74	-3.74	329.80
1980 01 22 12	34905.60	1.57	161.95	0.00	-0.42	-0.42	425.64
1980 01 23 12	34905.60	1.92	164.70	0.00	-3.34	-3.34	407.96
1980 01 24 12	35251.20	8.89	224.59	0.00	-10.21	-10.21	234.90
1980 01 25 12	35251.20	9.68	171.08	0.00	-1.34	-1.34	529.42
1980 01 26 12	35251.20	0.00	283.34	0.00	-4.04	-4.04	393.29
1980 01 27 12	35596.80	0.00	142.60	0.00	-4.31	-4.31	327.78
1980 01 28 12	35596.80	1.08	136.61	0.00	-4.53	-4.53	360.95
1980 01 29 12	35596.80	1.29	217.12	0.00	-7.28	-7.28	304.42
1980 01 30 12	35942.40	0.56	254.27	0.00	-11.75	-11.75	196.78
1980 01 31 12	35942.40	4.75	102.93	0.00	-10.64	-10.64	231.04
1980 02 01 12	35942.40	0.99	307.96	0.00	-13.83	-13.83	172.63
1980 02 02 12	36288.00	0.25	338.07	0.00	-14.42	-14.42	157.94
1980 02 03 12	36288.00	0.00	359.54	0.00	-13.20	-13.20	168.47
1980 02 04 12	36288.00	0.31	123.90	0.00	-12.32	-12.32	189.83
1980 02 05 12	36633.60	0.00	355.56	0.00	-9.82	-9.82	252.16
1980 02 06 12	36633.60	0.30	265.77	0.00	-5.25	-5.25	321.69
1980 02 07 12	36633.60	0.22	158.03	0.00	-5.44	-5.44	353.02
1980 02 08 12	36979.20	0.00	328.28	0.00	-7.63	-7.63	298.47
1980 02 09 12	36979.20	1.24	103.86	0.00	-6.17	-6.17	318.09
1980 02 10 12	37324.80	1.45	329.50	0.00	-7.30	-7.30	304.53
1980 02 11 12	37324.80	0.00	183.61	0.00	-7.94	-7.94	276.27
1980 02 12 12	37324.80	0.96	340.49	0.00	-7.38	-7.38	259.06
1980 02 13 12	37670.40	0.00	394.26	0.00	-8.35	-8.35	204.79
1980 02 14 12	37670.40	0.08	196.89	0.00	-4.70	-4.70	261.69
1980 02 15 12	38016.00	0.73	155.62	0.00	-1.19	-1.19	441.99
1980 02 16 12	38016.00	10.02	179.85	0.00	-1.86	-1.86	482.86
1980 02 17 12	38016.00	0.01	324.09	0.00	-10.47	-10.47	189.32
1980 02 18 12	38361.60	0.02	378.66	0.00	-9.66	-9.66	204.75
1980 02 19 12	38361.60	0.00	356.53	0.00	-1.76	-1.76	272.54
1980 02 20 12	38707.20	0.93	201.90	0.00	2.51	2.51	392.21
1980 02 21 12	38707.20	2.28	344.46	0.00	3.31	3.31	707.59
1980 02 22 12	38707.20	13.01	256.10	0.00	8.72	8.72	982.34
1980 02 23 12	39052.80	2.68	310.85	0.00	4.69	4.69	762.73
1980 02 24 12	39052.80	0.53	401.14	0.00	2.69	2.69	651.06
1980 02 25 12	39398.40	1.15	372.49	0.00	0.20	0.20	456.08
1980 02 26 12	39398.40	3.43	258.41	0.00	-5.61	-5.61	336.07
1980 02 27 12	39744.00	3.50	195.52	0.00	-7.89	-7.89	284.46
1980 02 28 12	39744.00	4.68	131.82	0.00	-7.06	-7.06	327.39
1980 02 29 12	39744.00	4.96	219.18	0.00	-11.60	-11.60	235.03
1980 03 01 12	40089.60	5.23	303.91	0.00	-16.15	-16.15	142.61
1980 03 02 12	40089.60	1.26	322.95	0.00	-15.17	-15.17	155.70
1980 03 03 12	40435.20	0.00	483.86	0.00	-16.46	-16.46	149.53
1980 03 04 12	40435.20	0.00	435.75	0.00	-6.36	-6.36	237.87
1980 03 05 12	40780.80	20.14	188.09	0.00	1.75	1.75	598.99
1980 03 06 12	40780.80	1.51	476.47	0.00	-1.39	-1.39	461.11
1980 03 07 12	41126.40	0.17	385.74	0.00	4.14	4.14	626.64
1980 03 08 12	41126.40	8.25	332.57	0.00	10.47	10.47	1071.28
1980 03 09 12	41472.00	0.27	442.98	0.00	3.37	3.37	659.46
1980 03 10 12	41472.00	0.00	220.15	0.00	3.07	3.07	500.33
1980 03 11 12	41472.00	5.72	405.78	0.00	-1.69	-1.69	419.29
1980 03 12 12	41817.60	0.00	466.02	0.00	-5.09	-5.09	227.78
1980 03 13 12	41817.60	17.70	179.21	0.00	-4.19	-4.19	355.34
1980 03 14 12	42163.20	7.88	203.18	0.00	-2.67	-2.67	465.51
1980 03 15 12	42163.20	0.22	488.61	0.00	-2.34	-2.34	414.07
1980 03 16 12	42508.80	0.00	421.68	0.00	4.20	4.20	499.16
1980 03 17 12	42508.80	10.82	139.17	0.00	7.85	7.85	833.93
1980 03 18 12	42854.40	4.27	438.14	0.00	3.88	3.88	712.97
1980 03 19 12	42854.40	0.00	500.61	0.00	2.71	2.71	413.09
1980 03 20 12	43200.00	0.50	211.35	0.00	6.33	6.33	649.94
1980 03 21 12	43200.00	11.52	163.61	0.00	7.91	7.91	1007.59
1980 03 22 12	43200.00	0.44	402.84	0.00	-2.43	-2.43	415.57
1980 03 23 12	43545.60	0.00	493.47	0.00	-0.09	-0.09	429.78
1980 03 24 12	43545.60	3.49	141.67	0.00	4.70	4.70	643.60
1980 03 25 12	43891.20	3.00	322.21	0.00	4.35	4.35	760.68
1980 03 26 12	43891.20	0.00	510.61	0.00	0.53	0.53	494.82
1980 03 27 12	44236.80	2.81	435.28	0.00	2.63	2.63	556.21
1980 03 28 12	44236.80	4.37	292.20	0.00	4.74	4.74	661.14
1980 03 29 12	44582.40	10.70	295.88	0.00	7.85	7.85	944.16
1980 03 30 12	44582.40	0.29	355.37	0.00	8.19	8.19	944.86
1980 03 31 12	44928.00	23.93	238.26	0.00	7.48	7.48	955.34
1980 04 01 12	44928.00	1.95	398.56	0.00	5.92	5.92	813.02
1980 04 02 12	44928.00	0.06	329.08	0.00	8.76	8.76	902.01
