  37.37
 204.00
  22109044
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34214.40	0.00	142.90	0.00	1.07	1.07	489.48
1980 01 02 12	34214.40	0.00	312.40	0.00	2.14	2.14	459.56
1980 01 03 12	34214.40	0.00	180.47	0.00	1.79	1.79	424.57
1980 01 04 12	34214.40	6.34	127.40	0.00	1.71	1.71	542.97
1980 01 05 12	34214.40	22.65	72.69	0.00	-0.94	-0.94	543.08
1980 01 06 12	34214.40	0.80	321.59	0.00	-2.90	-2.90	421.13
1980 01 07 12	34214.40	0.25	164.41	0.00	-3.51	-3.51	419.67
1980 01 08 12	34560.00	0.14	184.32	0.00	1.08	1.08	559.69
1980 01 09 12	34560.00	0.00	136.58	0.00	0.45	0.45	529.66
1980 01 10 12	34560.00	0.00	318.46	0.00	-2.28	-2.28	421.52
1980 01 11 12	34560.00	8.98	113.46	0.00	2.16	2.16	640.54
1980 01 12 12	34560.00	5.94	297.86	0.00	5.00	5.00	615.87
1980 01 13 12	34584.81	0.11	199.06	0.00	0.65	0.65	313.29
1980 01 14 12	34905.60	16.62	96.39	0.00	3.24	3.24	714.61
1980 01 15 12	34905.60	7.24	314.25	0.00	8.08	8.08	939.53
1980 01 16 12	34905.60	0.00	288.38	0.00	5.94	5.94	720.36
1980 01 17 12	34905.60	3.71	79.53	0.00	3.47	3.47	638.43
1980 01 18 12	35251.20	27.98	85.24	0.00	5.29	5.29	840.27
1980 01 19 12	35251.20	3.30	341.63	0.00	5.46	5.46	707.02
1980 01 20 12	35251.20	0.00	124.30	0.00	4.75	4.75	583.54
1980 01 21 12	35251.20	0.00	350.49	0.00	3.21	3.21	481.00
1980 01 22 12	35596.80	7.14	142.59	0.00	3.83	3.83	669.12
1980 01 23 12	35596.80	6.04	215.79	0.00	5.25	5.25	747.14
1980 01 24 12	35596.80	0.00	187.76	0.00	-1.34	-1.34	284.45
1980 01 25 12	35596.80	0.00	311.03	0.00	5.19	5.19	647.09
1980 01 26 12	35942.40	0.00	301.87	0.00	5.07	5.07	578.53
1980 01 27 12	35942.40	0.00	116.06	0.00	1.29	1.29	439.87
1980 01 28 12	35942.40	0.00	201.25	0.00	3.22	3.22	545.03
1980 01 29 12	36288.00	0.00	152.30	0.00	3.61	3.61	560.23
1980 01 30 12	36288.00	0.08	215.37	0.00	-2.27	-2.27	264.60
1980 01 31 12	36288.00	8.32	122.59	0.00	-3.34	-3.34	381.04
1980 02 01 12	36633.60	0.00	342.77	0.00	-7.93	-7.93	251.42
1980 02 02 12	36633.60	0.00	375.01	0.00	-8.80	-8.80	218.68
1980 02 03 12	36633.60	0.00	375.07	0.00	-7.82	-7.82	212.53
1980 02 04 12	36979.20	0.00	181.19	0.00	-4.99	-4.99	247.92
1980 02 05 12	36979.20	0.29	362.95	0.00	-5.24	-5.24	268.66
1980 02 06 12	36979.20	3.37	218.98	0.00	-2.25	-2.25	370.08
1980 02 07 12	37324.80	0.26	247.69	0.00	-1.78	-1.78	443.43
1980 02 08 12	37324.80	0.00	337.28	0.00	-2.21	-2.21	358.05
1980 02 09 12	37324.80	1.86	87.57	0.00	-1.29	-1.29	432.70
1980 02 10 12	37670.40	5.49	364.65	0.00	-0.87	-0.87	488.63
1980 02 11 12	37670.40	0.00	294.60	0.00	-2.42	-2.42	348.39
1980 02 12 12	37670.40	0.00	344.02	0.00	-1.81	-1.81	356.14
1980 02 13 12	38016.00	0.00	397.67	0.00	-1.55	-1.55	318.55
1980 02 14 12	38016.00	0.00	383.98	0.00	0.48	0.48	398.75
1980 02 15 12	38361.60	0.00	197.21	0.00	4.62	4.62	556.11
1980 02 16 12	38361.60	0.35	168.61	0.00	6.03	6.03	752.81
1980 02 17 12	38361.60	0.00	349.85	0.00	-1.90	-1.90	261.99
1980 02 18 12	38707.20	0.00	418.30	0.00	-2.15	-2.15	263.56
1980 02 19 12	38707.20	0.00	334.64	0.00	0.30	0.30	334.97
1980 02 20 12	38707.20	0.05	289.14	0.00	5.72	5.72	624.61
1980 02 21 12	39052.80	0.62	373.66	0.00	9.43	9.43	943.48
1980 02 22 12	39052.80	1.57	324.75	0.00	13.64	13.64	1272.48
1980 02 23 12	39398.40	1.99	382.97	0.00	14.47	14.47	1196.18
1980 02 24 12	39398.40	0.83	418.87	0.00	11.30	11.30	886.04
1980 02 25 12	39398.40	4.23	154.11	0.00	6.53	6.53	747.31
1980 02 26 12	39744.00	9.03	255.30	0.00	1.92	1.92	549.09
1980 02 27 12	39744.00	0.30	341.76	0.00	-0.68	-0.68	338.60
1980 02 28 12	40089.60	1.74	106.50	0.00	1.45	1.45	469.94
1980 02 29 12	40089.60	6.40	139.93	0.00	-3.21	-3.21	350.61
1980 03 01 12	40435.20	11.06	171.88	0.00	-7.86	-7.86	231.16
1980 03 02 12	40435.20	11.60	131.68	0.00	-10.36	-10.36	240.96
1980 03 03 12	40435.20	1.39	496.45	0.00	-9.84	-9.84	236.91
1980 03 04 12	40780.80	0.03	382.25	0.00	-6.24	-6.24	313.02
1980 03 05 12	40780.80	4.19	159.94	0.00	2.91	2.91	656.29
1980 03 06 12	41126.40	0.09	434.81	0.00	4.15	4.15	635.93
1980 03 07 12	41126.40	0.25	437.80	0.00	6.93	6.93	832.95
1980 03 08 12	41126.40	0.30	357.28	0.00	14.39	14.39	1426.32
1980 03 09 12	41472.00	0.10	456.66	0.00	11.77	11.77	1048.05
1980 03 10 12	41472.00	0.00	349.98	0.00	8.64	8.64	783.75
1980 03 11 12	41817.60	0.00	503.17	0.00	7.05	7.05	670.52
1980 03 12 12	41817.60	1.17	414.43	0.00	2.00	2.00	319.67
1980 03 13 12	42163.20	21.89	150.60	0.00	-0.94	-0.94	511.50
1980 03 14 12	42163.20	3.72	371.26	0.00	0.95	0.95	518.54
1980 03 15 12	42163.20	0.05	511.68	0.00	3.17	3.17	484.65
1980 03 16 12	42508.80	0.00	504.08	0.00	8.49	8.49	608.23
1980 03 17 12	42508.80	9.50	130.19	0.00	11.22	11.22	1163.24
1980 03 18 12	42854.40	5.21	489.49	0.00	12.33	12.33	1166.77
1980 03 19 12	42854.40	0.00	512.98	0.00	7.45	7.45	538.64
