  37.35
 711.00
 271832505
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34214.40	0.00	174.27	0.00	0.41	0.41	426.90
1980 01 02 12	34214.40	0.00	294.00	0.00	-0.91	-0.91	406.91
1980 01 03 12	34214.40	0.00	219.73	0.00	-1.45	-1.45	438.06
1980 01 04 12	34214.40	6.81	127.13	0.00	-1.03	-1.03	492.14
1980 01 05 12	34214.40	4.50	84.19	0.00	-2.98	-2.98	453.66
1980 01 06 12	34214.40	0.32	292.56	0.00	-5.98	-5.98	347.27
1980 01 07 12	34219.59	0.73	116.98	0.00	-2.46	-2.46	448.79
1980 01 08 12	34531.45	0.16	175.18	0.00	-1.24	-1.24	459.69
1980 01 09 12	34560.00	0.18	210.96	0.00	-0.04	-0.04	475.82
1980 01 10 12	34560.00	0.09	288.56	0.00	-2.21	-2.21	411.44
1980 01 11 12	34560.00	5.75	142.58	0.00	2.53	2.53	653.45
1980 01 12 12	34560.00	1.24	297.40	0.00	0.33	0.33	418.27
1980 01 13 12	34635.75	0.32	136.01	0.00	-2.01	-2.01	279.87
1980 01 14 12	34905.60	12.14	117.65	0.00	0.33	0.33	571.36
1980 01 15 12	34905.60	0.05	304.53	0.00	2.97	2.97	622.27
1980 01 16 12	34905.60	0.00	253.04	0.00	4.71	4.71	694.55
1980 01 17 12	34905.60	9.19	86.18	0.00	4.88	4.88	788.31
1980 01 18 12	35251.20	22.72	98.76	0.00	5.15	5.15	843.67
1980 01 19 12	35251.20	0.23	320.97	0.00	3.12	3.12	570.17
1980 01 20 12	35251.20	0.00	155.82	0.00	1.72	1.72	489.91
1980 01 21 12	35251.20	0.00	327.65	0.00	-0.05	-0.05	402.72
1980 01 22 12	35596.80	11.14	134.67	0.00	2.25	2.25	570.20
1980 01 23 12	35596.80	2.59	235.49	0.00	-0.34	-0.34	468.20
1980 01 24 12	35596.80	1.26	168.37	0.00	-5.28	-5.28	285.88
1980 01 25 12	35601.99	0.86	293.29	0.00	3.89	3.89	629.03
1980 01 26 12	35942.40	0.00	263.72	0.00	2.24	2.24	523.60
1980 01 27 12	35942.40	0.00	110.72	0.00	0.54	0.54	465.75
1980 01 28 12	35942.40	0.01	205.82	0.00	0.58	0.58	496.33
1980 01 29 12	36288.00	0.57	178.91	0.00	-1.60	-1.60	399.93
1980 01 30 12	36288.00	1.54	166.77	0.00	-7.01	-7.01	247.79
1980 01 31 12	36288.00	10.66	193.78	0.00	-6.79	-6.79	320.16
1980 02 01 12	36605.05	0.25	333.95	0.00	-11.86	-11.86	177.12
1980 02 02 12	36633.60	0.00	353.90	0.00	-12.37	-12.37	166.48
1980 02 03 12	36633.60	0.00	352.25	0.00	-11.96	-11.96	178.10
1980 02 04 12	36950.65	0.12	293.46	0.00	-8.87	-8.87	205.27
1980 02 05 12	36979.20	0.12	337.82	0.00	-8.45	-8.45	224.05
1980 02 06 12	36979.20	2.28	222.52	0.00	-3.70	-3.70	342.92
1980 02 07 12	37324.80	0.16	260.95	0.00	-3.72	-3.72	400.63
1980 02 08 12	37324.80	0.01	298.92	0.00	-5.94	-5.94	304.09
1980 02 09 12	37324.80	2.43	92.46	0.00	-2.78	-2.78	419.46
1980 02 10 12	37670.40	1.30	370.22	0.00	-4.10	-4.10	396.24
1980 02 11 12	37670.40	0.00	195.71	0.00	-7.16	-7.16	305.48
1980 02 12 12	37670.40	0.00	374.01	0.00	-5.57	-5.57	311.68
1980 02 13 12	38016.00	0.00	384.76	0.00	-7.75	-7.75	258.63
1980 02 14 12	38016.00	0.00	323.40	0.00	-3.31	-3.31	323.32
1980 02 15 12	38333.05	0.00	165.67	0.00	2.25	2.25	481.25
1980 02 16 12	38361.60	4.63	232.73	0.00	1.31	1.31	570.37
1980 02 17 12	38361.60	0.00	386.89	0.00	-7.24	-7.24	205.75
1980 02 18 12	38707.20	0.00	398.34	0.00	-7.01	-7.01	240.19
1980 02 19 12	38707.20	0.00	300.97	0.00	-2.43	-2.43	312.42
1980 02 20 12	38712.39	1.16	176.23	0.00	2.11	2.11	510.41
1980 02 21 12	39052.80	0.94	373.02	0.00	5.60	5.60	793.75
1980 02 22 12	39052.80	2.00	302.67	0.00	10.51	10.51	1032.94
1980 02 23 12	39398.40	1.80	351.49	0.00	10.13	10.13	911.84
1980 02 24 12	39398.40	0.29	402.45	0.00	5.76	5.76	706.40
1980 02 25 12	39403.59	1.06	304.27	0.00	3.02	3.02	566.22
1980 02 26 12	39744.00	8.21	363.45	0.00	-3.62	-3.62	366.84
1980 02 27 12	39744.00	0.00	336.21	0.00	-4.61	-4.61	309.86
1980 02 28 12	40089.60	3.96	115.08	0.00	-2.21	-2.21	451.10
1980 02 29 12	40089.60	9.52	168.51	0.00	-5.99	-5.99	341.39
1980 03 01 12	40274.52	15.08	220.93	0.00	-9.76	-9.76	231.57
