  37.81
  42.00
  72229780
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33868.80	0.00	196.24	0.00	1.94	1.94	574.86
1980 01 02 12	33868.80	0.00	307.46	0.00	2.08	2.08	536.29
1980 01 03 12	33868.80	0.00	186.06	0.00	1.04	1.04	479.15
1980 01 04 12	34214.40	6.82	123.71	0.00	1.93	1.93	577.26
1980 01 05 12	34214.40	22.46	56.89	0.00	0.77	0.77	591.13
1980 01 06 12	34214.40	1.54	322.50	0.00	-2.72	-2.72	424.69
1980 01 07 12	34214.40	0.30	161.85	0.00	-3.24	-3.24	436.52
1980 01 08 12	34214.40	0.12	185.91	0.00	1.56	1.56	566.93
1980 01 09 12	34214.40	0.03	78.20	0.00	1.53	1.53	564.79
1980 01 10 12	34396.74	0.00	323.04	0.00	-0.94	-0.94	462.79
1980 01 11 12	34560.00	17.20	78.30	0.00	4.94	4.94	834.77
1980 01 12 12	34560.00	6.45	302.98	0.00	6.07	6.07	739.49
1980 01 13 12	34560.00	0.03	232.81	0.00	1.13	1.13	385.96
1980 01 14 12	34560.00	8.62	115.81	0.00	6.41	6.41	913.48
1980 01 15 12	34905.60	1.36	316.80	0.00	8.53	8.53	956.73
1980 01 16 12	34905.60	0.00	325.03	0.00	4.58	4.58	659.12
1980 01 17 12	34905.60	6.31	136.35	0.00	4.28	4.28	715.37
1980 01 18 12	34905.60	23.65	83.51	0.00	6.45	6.45	909.40
1980 01 19 12	35087.94	1.85	338.73	0.00	4.90	4.90	730.49
1980 01 20 12	35251.20	0.00	264.38	0.00	2.86	2.86	558.71
1980 01 21 12	35251.20	0.00	347.27	0.00	2.24	2.24	472.50
1980 01 22 12	35251.20	12.11	128.68	0.00	2.44	2.44	636.28
1980 01 23 12	35596.80	4.89	117.02	0.00	6.37	6.37	858.81
1980 01 24 12	35596.80	0.01	255.86	0.00	-0.40	-0.40	284.78
1980 01 25 12	35596.80	0.02	266.75	0.00	4.97	4.97	675.45
