  38.30
 940.00
 157662853
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33868.80	0.00	261.63	0.00	-0.15	-0.15	337.63
1980 01 02 12	33868.80	0.00	287.08	0.00	-2.46	-2.46	361.61
1980 01 03 12	33868.80	0.00	261.37	0.00	-3.19	-3.19	379.94
1980 01 04 12	33868.80	6.92	144.26	0.00	-2.44	-2.44	446.22
1980 01 05 12	33868.80	4.76	80.34	0.00	-4.05	-4.05	417.64
1980 01 06 12	33954.99	1.00	284.32	0.00	-6.83	-6.83	322.22
1980 01 07 12	34164.52	0.94	148.19	0.00	-3.08	-3.08	424.42
1980 01 08 12	34214.40	0.16	190.19	0.00	-3.47	-3.47	365.70
1980 01 09 12	34214.40	0.15	193.79	0.00	-2.29	-2.29	399.65
1980 01 10 12	34214.40	0.61	286.52	0.00	-5.03	-5.03	318.70
1980 01 11 12	34214.40	8.68	124.83	0.00	1.08	1.08	597.11
1980 01 12 12	34361.58	2.42	305.72	0.00	-2.28	-2.28	391.86
1980 01 13 12	34560.00	0.28	160.59	0.00	-4.21	-4.21	282.83
1980 01 14 12	34560.00	16.50	127.65	0.00	0.27	0.27	563.47
1980 01 15 12	34560.00	0.05	299.95	0.00	2.61	2.61	604.74
1980 01 16 12	34587.46	0.10	255.25	0.00	3.26	3.26	540.79
1980 01 17 12	34855.72	10.72	90.70	0.00	3.21	3.21	662.35
1980 01 18 12	34905.60	14.69	119.94	0.00	4.23	4.23	768.10
1980 01 19 12	34905.60	0.32	315.82	0.00	1.16	1.16	486.72
1980 01 20 12	34933.06	0.01	249.65	0.00	0.00	0.00	405.91
1980 01 21 12	35235.61	0.01	319.84	0.00	-2.73	-2.73	332.06
1980 01 22 12	35251.20	5.95	188.32	0.00	0.40	0.40	492.71
1980 01 23 12	35251.20	1.56	244.41	0.00	-2.32	-2.32	397.29
1980 01 24 12	35398.38	7.60	216.64	0.00	-8.41	-8.41	245.94
1980 01 25 12	35596.80	4.34	217.03	0.00	1.54	1.54	594.40
1980 01 26 12	35596.80	0.00	268.41	0.00	-0.61	-0.61	403.68
1980 01 27 12	35596.80	0.00	112.37	0.00	-1.03	-1.03	374.38
1980 01 28 12	35942.40	0.00	198.09	0.00	-1.23	-1.23	418.88
1980 01 29 12	35942.40	0.14	225.75	0.00	-3.84	-3.84	322.80
1980 01 30 12	35942.40	0.51	240.53	0.00	-9.54	-9.54	193.65
1980 01 31 12	36272.41	5.81	167.43	0.00	-8.57	-8.57	268.54
1980 02 01 12	36288.00	0.91	324.64	0.00	-13.99	-13.99	163.97
1980 02 02 12	36288.00	0.27	341.21	0.00	-14.46	-14.46	151.00
1980 02 03 12	36633.60	0.00	342.35	0.00	-13.79	-13.79	165.17
1980 02 04 12	36633.60	0.06	185.95	0.00	-11.70	-11.70	176.07
1980 02 05 12	36633.60	0.15	336.57	0.00	-9.75	-9.75	227.99
1980 02 06 12	36979.20	2.94	255.28	0.00	-5.12	-5.12	331.03
1980 02 07 12	36979.20	0.69	240.22	0.00	-5.58	-5.58	351.91
1980 02 08 12	37006.66	0.00	301.87	0.00	-7.73	-7.73	284.87
1980 02 09 12	37324.80	3.08	95.32	0.00	-4.72	-4.72	364.83
1980 02 10 12	37324.80	1.13	358.18	0.00	-6.38	-6.38	335.25
1980 02 11 12	37558.99	0.00	199.72	0.00	-9.34	-9.34	266.37
1980 02 12 12	37670.40	0.07	370.82	0.00	-7.44	-7.44	280.13
1980 02 13 12	37670.40	0.00	374.58	0.00	-10.32	-10.32	227.86
1980 02 14 12	38016.00	0.28	300.20	0.00	-5.24	-5.24	288.72
1980 02 15 12	38016.00	0.13	176.32	0.00	-0.82	-0.82	462.08
1980 02 16 12	38102.19	4.72	222.30	0.00	-0.24	-0.24	519.80
1980 02 17 12	38361.60	0.10	377.90	0.00	-10.00	-10.00	186.33
1980 02 18 12	38361.60	0.12	375.78	0.00	-9.93	-9.93	217.45
1980 02 19 12	38707.20	0.00	302.99	0.00	-3.81	-3.81	296.20
1980 02 20 12	38707.20	1.50	245.08	0.00	1.26	1.26	464.05
1980 02 21 12	38854.38	1.43	374.27	0.00	3.94	3.94	696.24
1980 02 22 12	39052.80	9.10	291.98	0.00	8.34	8.34	931.42
1980 02 23 12	39052.80	0.57	315.42	0.00	7.85	7.85	826.84
1980 02 24 12	39398.40	0.15	386.99	0.00	3.81	3.81	621.41
1980 02 25 12	39398.40	1.35	333.55	0.00	1.32	1.32	491.69
1980 02 26 12	39728.41	2.18	342.82	0.00	-4.55	-4.55	348.96
1980 02 27 12	39744.00	1.71	272.38	0.00	-7.11	-7.11	270.07
1980 02 28 12	39744.00	2.56	117.82	0.00	-5.03	-5.03	378.74
1980 02 29 12	40089.60	6.81	193.73	0.00	-9.11	-9.11	277.43
1980 03 01 12	40089.60	11.05	270.67	0.00	-13.18	-13.18	176.05
1980 03 02 12	40435.20	2.12	157.59	0.00	-14.47	-14.47	163.24
1980 03 03 12	40435.20	0.38	451.17	0.00	-13.43	-13.43	170.00
1980 03 04 12	40765.21	0.00	360.41	0.00	-5.67	-5.67	231.72
1980 03 05 12	40780.80	12.35	167.12	0.00	1.78	1.78	573.18
1980 03 06 12	40780.80	0.39	447.76	0.00	-1.23	-1.23	455.21
1980 03 07 12	41126.40	0.01	397.70	0.00	3.00	3.00	609.04
1980 03 08 12	41126.40	1.08	328.47	0.00	8.56	8.56	888.51
1980 03 09 12	41472.00	0.31	450.46	0.00	4.05	4.05	624.48
1980 03 10 12	41472.00	0.00	211.85	0.00	1.70	1.70	481.87
1980 03 11 12	41817.60	3.63	465.66	0.00	-0.49	-0.49	439.18
1980 03 12 12	41817.60	0.15	387.01	0.00	-4.58	-4.58	253.88
1980 03 13 12	41817.60	27.57	209.09	0.00	-4.55	-4.55	384.82
1980 03 14 12	42163.20	4.09	380.50	0.00	-3.46	-3.46	421.67
1980 03 15 12	42163.20	0.59	472.54	0.00	-2.90	-2.90	366.89
1980 03 16 12	42508.80	0.00	438.89	0.00	2.93	2.93	447.58
1980 03 17 12	42508.80	22.04	131.64	0.00	5.64	5.64	731.27
1980 03 18 12	42854.40	1.71	475.74	0.00	3.86	3.86	638.33
1980 03 19 12	42854.40	1.01	468.07	0.00	1.58	1.58	412.07
1980 03 20 12	43200.00	3.21	213.96	0.00	5.34	5.34	728.87
1980 03 21 12	43200.00	18.74	220.86	0.00	7.97	7.97	984.44
1980 03 22 12	43200.00	0.11	492.01	0.00	-2.27	-2.27	385.69
1980 03 23 12	43545.60	0.00	466.34	0.00	-0.22	-0.22	383.71
1980 03 24 12	43545.60	9.90	127.36	0.00	3.06	3.06	612.06
1980 03 25 12	43891.20	7.28	378.58	0.00	4.82	4.82	739.82
1980 03 26 12	43891.20	0.11	476.72	0.00	1.85	1.85	526.25
1980 03 27 12	44236.80	11.25	438.21	0.00	3.10	3.10	610.28
1980 03 28 12	44236.80	4.72	200.21	0.00	2.58	2.58	623.59
1980 03 29 12	44582.40	4.70	435.91	0.00	7.50	7.50	882.73
