  42.38
 573.00
  41939872
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32140.80	0.00	242.31	0.00	-3.77	-3.77	297.06
1980 01 02 12	32140.80	0.00	255.06	0.00	-3.30	-3.30	390.03
1980 01 03 12	32408.33	0.00	245.24	0.00	-6.19	-6.19	261.92
1980 01 04 12	32486.40	0.00	257.05	0.00	-9.03	-9.03	166.06
1980 01 05 12	32486.40	0.00	195.58	0.00	-6.93	-6.93	158.39
1980 01 06 12	32486.40	0.08	267.66	0.00	-9.44	-9.44	158.16
1980 01 07 12	32486.40	0.08	107.85	0.00	-5.53	-5.53	271.92
1980 01 08 12	32486.40	0.01	245.23	0.00	-5.12	-5.12	263.97
1980 01 09 12	32832.00	0.00	186.97	0.00	-7.80	-7.80	247.85
1980 01 10 12	32832.00	0.00	171.47	0.00	-8.14	-8.14	210.31
1980 01 11 12	32832.00	2.71	95.69	0.00	-1.79	-1.79	469.55
1980 01 12 12	32832.00	9.39	174.74	0.00	-1.91	-1.91	476.75
1980 01 13 12	33099.54	0.00	220.21	0.00	-7.96	-7.96	192.97
1980 01 14 12	33177.60	3.34	67.19	0.00	-1.24	-1.24	473.51
1980 01 15 12	33177.60	1.34	263.08	0.00	0.94	0.94	605.01
1980 01 16 12	33177.60	0.00	274.36	0.00	-2.24	-2.24	312.94
1980 01 17 12	33523.20	0.00	233.09	0.00	-1.69	-1.69	354.27
1980 01 18 12	33523.20	0.00	261.42	0.00	0.57	0.57	554.12
1980 01 19 12	33523.20	0.09	180.33	0.00	-0.68	-0.68	511.31
1980 01 20 12	33523.20	0.93	193.33	0.00	-3.67	-3.67	361.24
1980 01 21 12	33868.80	0.83	185.30	0.00	-6.88	-6.88	250.07
1980 01 22 12	33868.80	0.13	102.86	0.00	-5.77	-5.77	317.56
1980 01 23 12	33868.80	0.63	125.48	0.00	-2.63	-2.63	448.12
1980 01 24 12	34214.40	0.01	175.38	0.00	-11.64	-11.64	146.25
1980 01 25 12	34214.40	0.35	163.51	0.00	-11.36	-11.36	176.49
1980 01 26 12	34214.40	0.26	197.47	0.00	-8.68	-8.68	226.52
1980 01 27 12	34560.00	0.18	276.05	0.00	-7.47	-7.47	264.70
1980 01 28 12	34560.00	0.00	172.06	0.00	-5.94	-5.94	291.79
1980 01 29 12	34905.60	0.23	223.83	0.00	-7.49	-7.49	237.63
1980 01 30 12	34905.60	0.00	228.60	0.00	-12.35	-12.35	151.15
1980 01 31 12	34905.60	0.00	185.50	0.00	-15.62	-15.62	125.45
1980 02 01 12	35251.20	0.00	220.12	0.00	-16.30	-16.30	115.05
1980 02 02 12	35251.20	0.00	319.87	0.00	-16.21	-16.21	111.23
1980 02 03 12	35518.73	0.22	157.48	0.00	-16.21	-16.21	117.10
1980 02 04 12	35596.80	0.00	144.41	0.00	-13.23	-13.23	143.39
1980 02 05 12	35596.80	0.00	238.92	0.00	-12.20	-12.20	158.89
1980 02 06 12	35942.40	0.00	294.15	0.00	-10.12	-10.12	163.91
1980 02 07 12	35942.40	0.00	245.48	0.00	-6.41	-6.41	218.23
1980 02 08 12	36288.00	0.00	342.03	0.00	-7.63	-7.63	202.15
1980 02 09 12	36288.00	0.00	207.04	0.00	-8.91	-8.91	215.02
1980 02 10 12	36288.00	0.00	250.38	0.00	-7.79	-7.79	204.22
1980 02 11 12	36633.60	0.79	170.29	0.00	-8.74	-8.74	233.56
1980 02 12 12	36633.60	0.14	175.33	0.00	-6.06	-6.06	276.83
1980 02 13 12	36979.20	0.00	229.35	0.00	-6.23	-6.23	205.95
1980 02 14 12	36979.20	0.00	200.03	0.00	-4.52	-4.52	249.04
1980 02 15 12	37324.80	3.26	289.55	0.00	-5.75	-5.75	272.90
1980 02 16 12	37324.80	10.89	201.33	0.00	-5.32	-5.32	351.44
1980 02 17 12	37670.40	0.04	237.03	0.00	-11.54	-11.54	203.70
1980 02 18 12	37670.40	0.00	370.80	0.00	-11.23	-11.23	209.83
1980 02 19 12	38016.00	0.00	295.63	0.00	-6.14	-6.14	281.60
1980 02 20 12	38016.00	0.00	271.31	0.00	-1.53	-1.53	349.97
1980 02 21 12	38016.00	0.26	244.94	0.00	-0.32	-0.32	479.09
1980 02 22 12	38361.60	1.97	125.92	0.00	-2.95	-2.95	437.24
1980 02 23 12	38361.60	1.18	274.48	0.00	-0.90	-0.90	524.88
1980 02 24 12	38707.20	0.70	191.06	0.00	-1.28	-1.28	508.12
1980 02 25 12	38707.20	0.00	267.63	0.00	-2.38	-2.38	351.36
1980 02 26 12	39052.80	0.21	331.10	0.00	-7.46	-7.46	228.17
1980 02 27 12	39052.80	0.89	98.99	0.00	-12.06	-12.06	192.75
1980 02 28 12	39398.40	0.44	300.27	0.00	-9.19	-9.19	217.84
1980 02 29 12	39398.40	0.23	364.91	0.00	-13.47	-13.47	156.13
1980 03 01 12	39744.00	0.03	425.81	0.00	-17.75	-17.75	94.39
1980 03 02 12	39744.00	0.00	463.97	0.00	-16.06	-16.06	110.83
1980 03 03 12	40089.60	0.00	456.28	0.00	-12.81	-12.81	144.75
1980 03 04 12	40089.60	0.00	442.44	0.00	-5.21	-5.21	232.07
1980 03 05 12	40435.20	2.81	161.33	0.00	-1.18	-1.18	458.66
1980 03 06 12	40435.20	1.44	466.58	0.00	-2.74	-2.74	396.70
1980 03 07 12	40780.80	0.15	260.75	0.00	-1.99	-1.99	405.93
1980 03 08 12	40780.80	19.12	189.75	0.00	1.54	1.54	629.89
1980 03 09 12	41126.40	2.63	401.04	0.00	-0.93	-0.93	505.65
1980 03 10 12	41126.40	0.15	359.82	0.00	-0.70	-0.70	375.99
1980 03 11 12	41472.00	1.87	304.26	0.00	-1.71	-1.71	439.84
1980 03 12 12	41472.00	1.74	477.98	0.00	-10.25	-10.25	181.00
1980 03 13 12	41817.60	1.44	348.45	0.00	-10.61	-10.61	204.32
1980 03 14 12	41817.60	21.96	243.00	0.00	-4.78	-4.78	394.78
1980 03 15 12	42163.20	0.57	322.61	0.00	-6.58	-6.58	308.66
1980 03 16 12	42163.20	0.01	470.29	0.00	-9.93	-9.93	225.75
1980 03 17 12	42508.80	0.56	309.59	0.00	1.37	1.37	523.26
1980 03 18 12	42508.80	7.85	325.17	0.00	3.16	3.16	676.35
1980 03 19 12	42854.40	0.00	491.20	0.00	-1.28	-1.28	410.58
1980 03 20 12	42854.40	0.00	472.99	0.00	4.27	4.27	536.37
1980 03 21 12	43200.00	28.07	157.97	0.00	5.98	5.98	855.26
1980 03 22 12	43545.60	25.98	196.81	0.00	2.13	2.13	654.48
1980 03 23 12	43545.60	0.15	500.81	0.00	1.05	1.05	482.40
1980 03 24 12	43891.20	0.14	191.80	0.00	1.24	1.24	543.99
1980 03 25 12	43891.20	8.87	128.82	0.00	1.53	1.53	614.33
1980 03 26 12	44236.80	0.45	283.40	0.00	0.70	0.70	557.54
1980 03 27 12	44236.80	0.00	341.25	0.00	1.66	1.66	537.75
1980 03 28 12	44582.40	0.10	441.83	0.00	4.70	4.70	605.66
1980 03 29 12	44582.40	10.94	117.05	0.00	4.37	4.37	748.64
1980 03 30 12	44928.00	2.88	195.21	0.00	4.02	4.02	755.24
1980 03 31 12	44928.00	0.38	227.06	0.00	3.17	3.17	644.81
1980 04 01 12	45273.60	0.56	497.14	0.00	3.70	3.70	487.84
1980 04 02 12	45273.60	0.43	162.42	0.00	4.49	4.49	629.53
1980 04 03 12	45619.20	1.07	500.85	0.00	4.07	4.07	559.54
1980 04 04 12	45619.20	10.02	334.74	0.00	6.75	6.75	728.63
1980 04 05 12	45964.80	0.39	291.60	0.00	3.63	3.63	621.98
1980 04 06 12	45964.80	0.00	433.45	0.00	4.40	4.40	552.89
1980 04 07 12	46310.40	0.00	404.13	0.00	6.51	6.51	568.04
1980 04 08 12	46310.40	0.37	185.01	0.00	6.56	6.56	818.11
1980 04 09 12	46656.00	10.41	145.20	0.00	8.43	8.43	1026.06
1980 04 10 12	46656.00	7.56	393.81	0.00	10.39	10.39	1048.83
1980 04 11 12	47001.60	0.01	283.46	0.00	7.27	7.27	738.84
1980 04 12 12	47001.60	1.55	210.95	0.00	7.68	7.68	800.82
1980 04 13 12	47347.20	1.21	475.58	0.00	7.28	7.28	816.17
1980 04 14 12	47347.20	7.78	179.03	0.00	2.37	2.37	609.09
1980 04 15 12	47692.80	5.71	306.39	0.00	8.38	8.38	970.01
1980 04 16 12	47692.80	0.74	204.07	0.00	1.41	1.41	519.52
1980 04 17 12	48038.40	0.01	526.71	0.00	-1.58	-1.58	336.27
1980 04 18 12	48038.40	0.00	289.43	0.00	2.09	2.09	496.51
1980 04 19 12	48384.00	0.11	508.89	0.00	5.87	5.87	606.18
1980 04 20 12	48384.00	1.23	411.03	0.00	11.20	11.20	707.22
1980 04 21 12	48384.00	0.49	537.33	0.00	8.93	8.93	713.64
