  35.62
1218.00
  14135290
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34560.00	2.35	115.25	0.00	0.99	0.99	524.88
1980 01 02 12	34560.00	0.55	219.92	0.00	-0.35	-0.35	457.13
1980 01 03 12	34905.60	0.34	226.58	0.00	0.53	0.53	434.39
1980 01 04 12	34905.60	0.79	169.15	0.00	0.67	0.67	448.30
1980 01 05 12	34905.60	0.41	165.22	0.00	-3.06	-3.06	361.47
1980 01 06 12	34905.60	0.06	352.64	0.00	-4.24	-4.24	305.50
1980 01 07 12	34905.60	0.65	178.34	0.00	-0.86	-0.86	430.30
1980 01 08 12	34905.60	0.17	207.52	0.00	1.89	1.89	557.51
1980 01 09 12	34905.60	0.00	256.28	0.00	2.78	2.78	561.70
1980 01 10 12	35228.46	0.00	292.98	0.00	1.80	1.80	504.51
1980 01 11 12	35251.20	13.59	205.36	0.00	3.05	3.05	547.37
1980 01 12 12	35251.20	3.58	300.48	0.00	1.00	1.00	458.27
1980 01 13 12	35251.20	11.78	154.94	0.00	-0.37	-0.37	468.78
1980 01 14 12	35251.20	4.13	218.17	0.00	2.68	2.68	562.02
1980 01 15 12	35251.20	0.27	349.11	0.00	3.50	3.50	500.28
1980 01 16 12	35596.80	2.87	248.30	0.00	6.14	6.14	636.93
1980 01 17 12	35596.80	14.20	176.65	0.00	7.88	7.88	815.11
1980 01 18 12	35596.80	22.93	182.85	0.00	7.37	7.37	790.17
1980 01 19 12	35596.80	5.10	353.06	0.00	4.17	4.17	538.65
1980 01 20 12	35942.40	0.00	355.24	0.00	3.71	3.71	482.87
1980 01 21 12	35942.40	0.00	330.22	0.00	4.08	4.08	547.52
1980 01 22 12	35942.40	6.52	225.12	0.00	3.77	3.77	566.94
1980 01 23 12	35942.40	1.71	299.30	0.00	-0.26	-0.26	426.53
1980 01 24 12	36288.00	0.00	368.69	0.00	0.33	0.33	414.59
1980 01 25 12	36288.00	0.28	240.95	0.00	5.37	5.37	630.23
1980 01 26 12	36288.00	0.39	212.33	0.00	5.05	5.05	665.04
1980 01 27 12	36288.00	0.76	216.44	0.00	4.06	4.06	620.78
1980 01 28 12	36633.60	0.20	224.49	0.00	1.46	1.46	502.97
1980 01 29 12	36633.60	0.01	296.56	0.00	-0.60	-0.60	414.82
1980 01 30 12	36633.60	8.57	237.17	0.00	-4.75	-4.75	305.67
1980 01 31 12	36956.46	3.38	261.88	0.00	-7.11	-7.11	242.32
1980 02 01 12	36979.20	0.36	244.26	0.00	-11.27	-11.27	173.78
1980 02 02 12	36979.20	0.02	409.17	0.00	-11.46	-11.46	159.68
1980 02 03 12	36979.20	0.00	438.91	0.00	-8.77	-8.77	180.94
1980 02 04 12	37324.80	0.00	373.27	0.00	-7.07	-7.07	216.62
1980 02 05 12	37324.80	2.51	349.50	0.00	-7.52	-7.52	201.38
1980 02 06 12	37324.80	1.63	233.49	0.00	-3.31	-3.31	315.27
1980 02 07 12	37670.40	0.26	393.97	0.00	-5.85	-5.85	258.74
1980 02 08 12	37670.40	3.19	347.81	0.00	-6.82	-6.82	234.10
1980 02 09 12	37670.40	3.48	157.73	0.00	-2.96	-2.96	363.66
1980 02 10 12	38016.00	0.93	259.21	0.00	-4.81	-4.81	306.08
1980 02 11 12	38016.00	0.06	471.78	0.00	-5.78	-5.78	221.13
1980 02 12 12	38016.00	0.00	422.76	0.00	-3.15	-3.15	275.37
1980 02 13 12	38361.60	0.00	472.51	0.00	-3.97	-3.97	251.30
1980 02 14 12	38361.60	0.00	474.83	0.00	-0.94	-0.94	305.61
1980 02 15 12	38361.60	3.66	363.66	0.00	0.87	0.87	369.28
1980 02 16 12	38707.20	1.68	369.67	0.00	1.83	1.83	361.66
1980 02 17 12	38707.20	0.19	453.99	0.00	-4.28	-4.28	238.03
1980 02 18 12	39030.07	0.00	494.94	0.00	-5.70	-5.70	207.77
1980 02 19 12	39052.80	0.04	376.16	0.00	-0.11	-0.11	343.59
1980 02 20 12	39052.80	0.01	398.85	0.00	3.15	3.15	514.64
1980 02 21 12	39398.40	1.20	377.16	0.00	6.88	6.88	619.77
1980 02 22 12	39398.40	0.32	449.34	0.00	12.65	12.65	854.49
1980 02 23 12	39398.40	0.00	494.07	0.00	10.12	10.12	692.58
1980 02 24 12	39744.00	0.00	463.12	0.00	10.66	10.66	676.02
1980 02 25 12	39744.00	2.51	385.57	0.00	3.80	3.80	396.46
1980 02 26 12	40066.87	1.06	366.42	0.00	-4.25	-4.25	236.66
1980 02 27 12	40089.60	0.10	504.81	0.00	-3.20	-3.20	271.88
1980 02 28 12	40089.60	0.00	514.36	0.00	4.44	4.44	410.94
1980 02 29 12	40435.20	2.58	421.74	0.00	0.68	0.68	341.33
1980 03 01 12	40435.20	5.17	333.52	0.00	-3.07	-3.07	271.68
1980 03 02 12	40435.20	2.31	278.72	0.00	-10.11	-10.11	174.12
1980 03 03 12	40780.80	0.25	534.52	0.00	-8.85	-8.85	168.60
1980 03 04 12	40780.80	3.52	408.44	0.00	-1.16	-1.16	325.51
1980 03 05 12	41126.40	4.71	338.85	0.00	5.45	5.45	559.65
1980 03 06 12	41126.40	1.00	526.74	0.00	5.48	5.48	494.15
1980 03 07 12	41126.40	2.83	399.00	0.00	6.54	6.54	589.26
1980 03 08 12	41472.00	9.24	375.40	0.00	12.44	12.44	840.77
1980 03 09 12	41472.00	2.24	513.33	0.00	9.58	9.58	651.58
1980 03 10 12	41817.60	0.00	535.04	0.00	7.41	7.41	527.14
1980 03 11 12	41817.60	0.00	510.40	0.00	6.55	6.55	505.45
1980 03 12 12	41817.60	3.05	300.49	0.00	0.55	0.55	416.62
1980 03 13 12	42163.20	5.89	255.33	0.00	0.17	0.17	455.52
1980 03 14 12	42163.20	1.36	246.31	0.00	0.28	0.28	448.39
1980 03 15 12	42508.80	0.01	568.96	0.00	2.33	2.33	378.11
1980 03 16 12	42508.80	1.58	362.78	0.00	7.36	7.36	615.43
1980 03 17 12	42508.80	34.42	211.13	0.00	7.94	7.94	754.91
1980 03 18 12	42854.40	11.42	352.91	0.00	4.20	4.20	539.49
1980 03 19 12	42854.40	0.65	526.82	0.00	3.08	3.08	481.58
1980 03 20 12	43200.00	41.34	209.40	0.00	7.09	7.09	732.49
1980 03 21 12	43200.00	22.75	290.70	0.00	4.23	4.23	599.75
1980 03 22 12	43200.00	3.12	523.32	0.00	2.61	2.61	455.79
1980 03 23 12	43545.60	8.23	410.47	0.00	4.08	4.08	481.59
1980 03 24 12	43545.60	12.89	305.90	0.00	6.17	6.17	671.09
1980 03 25 12	43891.20	2.82	317.38	0.00	7.21	7.21	767.86
1980 03 26 12	43891.20	0.00	478.39	0.00	6.45	6.45	661.84
1980 03 27 12	43891.20	2.45	395.57	0.00	5.77	5.77	597.35
1980 03 28 12	44236.80	17.31	326.14	0.00	5.54	5.54	645.11
1980 03 29 12	44236.80	4.70	380.86	0.00	7.22	7.22	742.98
1980 03 30 12	44582.40	0.28	149.81	0.00	9.13	9.13	917.43
1980 03 31 12	44582.40	0.05	484.54	0.00	8.17	8.17	761.67
1980 04 01 12	44582.40	0.00	563.36	0.00	7.66	7.66	628.99
1980 04 02 12	44928.00	0.00	570.30	0.00	9.65	9.65	656.46
1980 04 03 12	44928.00	0.85	422.67	0.00	10.35	10.35	733.59
1980 04 04 12	45273.60	0.22	505.58	0.00	11.20	11.20	801.69
1980 04 05 12	45273.60	0.00	560.65	0.00	6.82	6.82	578.02
1980 04 06 12	45273.60	0.00	587.98	0.00	5.22	5.22	511.45
1980 04 07 12	45619.20	4.69	366.60	0.00	8.50	8.50	788.71
1980 04 08 12	45619.20	26.37	291.33	0.00	12.10	12.10	1021.53
1980 04 09 12	45964.80	6.61	560.19	0.00	9.39	9.39	762.67
1980 04 10 12	45964.80	0.00	556.03	0.00	9.70	9.70	729.67
1980 04 11 12	45964.80	2.69	444.43	0.00	9.53	9.53	723.75
1980 04 12 12	46310.40	14.40	327.81	0.00	13.37	13.37	1055.73
1980 04 13 12	46310.40	39.31	181.94	0.00	11.26	11.26	1085.43
1980 04 14 12	46333.13	12.66	294.65	0.00	11.25	11.25	1008.13
1980 04 15 12	46656.00	3.80	240.04	0.00	5.03	5.03	699.25
1980 04 16 12	46656.00	0.81	363.06	0.00	4.84	4.84	626.05
1980 04 17 12	47001.60	0.01	606.98	0.00	4.91	4.91	502.32
1980 04 18 12	47001.60	0.00	605.10	0.00	8.78	8.78	612.66
1980 04 19 12	47001.60	0.00	601.05	0.00	10.63	10.63	686.47
1980 04 20 12	47347.20	0.00	595.96	0.00	11.05	11.05	721.49
1980 04 21 12	47347.20	0.00	592.06	0.00	11.35	11.35	730.35
1980 04 22 12	47369.93	0.00	612.71	0.00	10.70	10.70	722.86
1980 04 23 12	47692.80	0.00	580.56	0.00	16.68	16.68	1069.20
1980 04 24 12	47692.80	0.00	567.86	0.00	17.64	17.64	1182.54
1980 04 25 12	48038.40	4.43	392.74	0.00	17.11	17.11	1240.62
1980 04 26 12	48038.40	3.28	379.99	0.00	15.36	15.36	1162.48
1980 04 27 12	48038.40	2.40	369.61	0.00	13.72	13.72	1034.24
1980 04 28 12	48384.00	0.57	396.41	0.00	9.58	9.58	788.21
1980 04 29 12	48384.00	3.19	286.50	0.00	6.31	6.31	691.11
1980 04 30 12	48384.00	0.83	531.45	0.00	5.53	5.53	620.22
1980 05 01 12	48729.60	0.00	598.65	0.00	7.82	7.82	641.29
1980 05 02 12	48729.60	0.00	600.71	0.00	9.95	9.95	711.77
