  35.27
1568.00
 133327372
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34905.60	4.06	106.38	0.00	0.88	0.88	467.61
1980 01 02 12	34905.60	1.20	280.94	0.00	-0.96	-0.96	361.23
1980 01 03 12	34905.60	0.37	266.16	0.00	0.24	0.24	367.56
1980 01 04 12	34905.60	4.93	178.64	0.00	1.02	1.02	414.56
1980 01 05 12	34905.60	2.10	167.07	0.00	-3.38	-3.38	316.02
1980 01 06 12	34905.60	0.26	278.19	0.00	-5.59	-5.59	239.22
1980 01 07 12	34905.60	4.99	258.65	0.00	-2.27	-2.27	327.09
1980 01 08 12	34950.90	3.33	173.94	0.00	1.39	1.39	492.55
1980 01 09 12	35251.20	1.03	186.57	0.00	2.69	2.69	543.71
1980 01 10 12	35251.20	0.33	251.14	0.00	2.21	2.21	516.24
1980 01 11 12	35251.20	17.64	232.59	0.00	3.89	3.89	548.51
1980 01 12 12	35251.20	7.88	203.84	0.00	2.13	2.13	473.46
1980 01 13 12	35251.20	10.26	169.14	0.00	0.39	0.39	444.49
1980 01 14 12	35420.43	9.06	192.71	0.00	1.67	1.67	482.78
1980 01 15 12	35596.80	1.96	339.12	0.00	2.52	2.52	440.31
1980 01 16 12	35596.80	1.20	254.91	0.00	4.81	4.81	510.46
1980 01 17 12	35596.80	5.82	175.36	0.00	6.85	6.85	683.91
1980 01 18 12	35596.80	15.98	159.40	0.00	6.63	6.63	694.25
1980 01 19 12	35925.56	4.72	350.62	0.00	2.97	2.97	445.11
1980 01 20 12	35942.40	0.00	353.16	0.00	2.89	2.89	401.58
1980 01 21 12	35942.40	0.00	336.07	0.00	2.20	2.20	432.83
1980 01 22 12	35942.40	9.59	199.79	0.00	4.36	4.36	551.85
1980 01 23 12	36111.63	4.40	229.97	0.00	0.08	0.08	397.61
1980 01 24 12	36288.00	0.40	364.15	0.00	-0.85	-0.85	346.75
1980 01 25 12	36288.00	0.00	336.74	0.00	4.13	4.13	511.06
