  28.98
  54.00
 237400388
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36633.60	0.00	380.12	0.00	8.11	8.11	608.61
1980 01 02 12	36633.60	0.36	276.93	0.00	11.89	11.89	779.77
1980 01 03 12	36633.60	6.67	260.85	0.00	11.12	11.12	753.60
1980 01 04 12	36633.60	2.19	378.30	0.00	6.77	6.77	564.48
1980 01 05 12	36783.37	0.00	380.38	0.00	9.54	9.54	674.64
1980 01 06 12	36974.30	0.01	352.33	0.00	14.10	14.10	889.29
1980 01 07 12	36979.20	0.00	344.57	0.00	12.81	12.81	867.82
1980 01 08 12	36979.20	0.00	158.99	0.00	10.51	10.51	937.02
1980 01 09 12	36979.20	0.14	135.59	0.00	10.83	10.83	1084.59
1980 01 10 12	36979.20	0.21	210.77	0.00	14.96	14.96	1276.27
1980 01 11 12	36979.20	0.06	354.70	0.00	17.20	17.20	1196.19
1980 01 12 12	36979.20	0.00	321.04	0.00	13.12	13.12	922.13
1980 01 13 12	36990.88	0.00	385.94	0.00	12.24	12.24	858.20
1980 01 14 12	37319.90	0.00	368.53	0.00	16.72	16.72	1115.00
1980 01 15 12	37324.80	0.00	294.97	0.00	19.72	19.72	1496.49
1980 01 16 12	37324.80	0.08	176.91	0.00	20.82	20.82	1749.13
1980 01 17 12	37324.80	0.05	302.98	0.00	18.61	18.61	1419.57
1980 01 18 12	37324.80	0.01	347.55	0.00	15.68	15.68	1171.28
1980 01 19 12	37324.80	4.77	190.59	0.00	18.33	18.33	1539.06
1980 01 20 12	37665.50	43.57	176.39	0.00	20.12	20.12	1731.95
1980 01 21 12	37670.40	28.59	201.86	0.00	16.44	16.44	1362.62
1980 01 22 12	37670.40	6.34	179.54	0.00	11.46	11.46	1005.56
1980 01 23 12	37670.40	0.49	369.05	0.00	8.33	8.33	768.99
1980 01 24 12	37670.40	0.00	403.55	0.00	9.93	9.93	802.07
1980 01 25 12	37948.62	0.00	350.51	0.00	14.18	14.18	1057.13
1980 01 26 12	38016.00	0.00	405.99	0.00	14.74	14.74	1002.70
1980 01 27 12	38016.00	0.00	330.03	0.00	11.88	11.88	878.95
1980 01 28 12	38016.00	0.15	289.70	0.00	10.94	10.94	893.01
1980 01 29 12	38016.00	1.37	241.44	0.00	11.07	11.07	919.84
1980 01 30 12	38361.60	0.59	176.38	0.00	10.12	10.12	912.63
1980 01 31 12	38361.60	0.71	229.23	0.00	5.59	5.59	678.74
1980 02 01 12	38361.60	1.53	185.00	0.00	3.57	3.57	613.24
1980 02 02 12	38361.60	4.00	126.91	0.00	3.63	3.63	661.27
1980 02 03 12	38511.37	1.19	422.75	0.00	7.25	7.25	708.27
1980 02 04 12	38707.20	0.00	441.18	0.00	10.65	10.65	783.05
1980 02 05 12	38707.20	0.00	397.55	0.00	16.23	16.23	1103.84
1980 02 06 12	38707.20	0.49	330.24	0.00	12.71	12.71	929.09
1980 02 07 12	38856.97	6.93	274.67	0.00	15.02	15.02	1118.34
