  29.91
 686.00
1007074709
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36422.35	0.04	326.70	0.00	5.03	5.03	414.78
1980 01 02 12	36512.19	0.01	375.75	0.00	6.93	6.93	477.52
1980 01 03 12	36616.57	0.00	365.87	0.00	8.49	8.49	537.68
1980 01 04 12	36633.60	0.00	379.85	0.00	6.68	6.68	454.10
1980 01 05 12	36633.60	0.00	388.03	0.00	5.37	5.37	404.91
1980 01 06 12	36633.60	0.00	385.92	0.00	7.38	7.38	469.91
1980 01 07 12	36633.60	0.00	386.68	0.00	8.81	8.81	522.94
1980 01 08 12	36633.60	0.00	312.76	0.00	8.02	8.02	570.81
1980 01 09 12	36635.47	0.16	311.99	0.00	6.98	6.98	512.13
1980 01 10 12	36690.54	1.48	285.67	0.00	9.04	9.04	591.51
1980 01 11 12	36857.79	0.58	309.33	0.00	11.76	11.76	790.17
1980 01 12 12	36979.20	0.00	348.44	0.00	12.26	12.26	773.65
1980 01 13 12	36979.20	0.00	380.45	0.00	10.24	10.24	629.92
1980 01 14 12	36979.20	0.00	385.10	0.00	11.70	11.70	680.90
1980 01 15 12	36979.20	0.00	378.39	0.00	14.64	14.64	852.11
1980 01 16 12	36981.07	2.97	253.13	0.00	17.85	17.85	1178.45
1980 01 17 12	37113.55	9.71	224.99	0.00	18.74	18.74	1279.38
1980 01 18 12	37307.77	3.49	372.28	0.00	12.31	12.31	825.95
1980 01 19 12	37324.80	1.50	271.45	0.00	12.80	12.80	865.44
1980 01 20 12	37324.80	5.50	195.02	0.00	12.50	12.50	936.94
1980 01 21 12	37324.80	4.70	217.49	0.00	8.85	8.85	779.91
1980 01 22 12	37381.74	1.62	135.30	0.00	6.52	6.52	701.97
1980 01 23 12	37604.64	0.21	280.37	0.00	2.71	2.71	510.74
1980 01 24 12	37670.40	0.00	416.36	0.00	3.51	3.51	430.83
1980 01 25 12	37670.40	0.00	421.67	0.00	6.96	6.96	483.85
1980 01 26 12	37670.40	0.12	335.56	0.00	8.93	8.93	555.64
1980 01 27 12	37727.34	0.82	318.29	0.00	10.07	10.07	607.27
1980 01 28 12	37998.97	1.11	269.79	0.00	9.43	9.43	661.17
1980 01 29 12	38016.00	0.63	200.57	0.00	6.58	6.58	657.00
1980 01 30 12	38016.00	0.27	194.38	0.00	5.18	5.18	635.89
1980 01 31 12	38016.00	0.13	344.38	0.00	6.54	6.54	544.83
1980 02 01 12	38240.19	0.65	192.51	0.00	3.52	3.52	470.18
1980 02 02 12	38361.60	0.37	256.52	0.00	0.88	0.88	444.91
1980 02 03 12	38361.60	0.05	427.72	0.00	4.14	4.14	472.85
1980 02 04 12	38361.60	0.00	442.88	0.00	8.68	8.68	581.35
1980 02 05 12	38585.79	0.00	328.15	0.00	9.80	9.80	688.22
1980 02 06 12	38707.20	0.00	451.16	0.00	6.17	6.17	519.42
1980 02 07 12	38707.20	0.71	333.93	0.00	8.79	8.79	631.88
1980 02 08 12	38707.20	0.79	246.76	0.00	12.65	12.65	871.46
1980 02 09 12	38987.04	0.44	340.88	0.00	4.95	4.95	498.84
1980 02 10 12	39052.80	0.10	384.81	0.00	-0.25	-0.25	334.84
1980 02 11 12	39052.80	0.00	450.80	0.00	1.06	1.06	387.66
1980 02 12 12	39054.67	0.04	309.56	0.00	5.84	5.84	582.96
1980 02 13 12	39398.40	0.31	275.16	0.00	7.77	7.77	716.77
1980 02 14 12	39398.40	0.30	316.58	0.00	10.99	10.99	895.54
1980 02 15 12	39398.40	6.70	279.85	0.00	16.09	16.09	1121.03
1980 02 16 12	39574.74	4.34	383.64	0.00	11.98	11.98	630.72
1980 02 17 12	39744.00	0.84	287.77	0.00	4.45	4.45	394.68
1980 02 18 12	39744.00	0.08	350.62	0.00	0.38	0.38	396.16
1980 02 19 12	39744.00	0.00	487.09	0.00	5.90	5.90	499.40
1980 02 20 12	40089.60	0.00	491.90	0.00	12.53	12.53	645.10
1980 02 21 12	40089.60	0.00	488.65	0.00	16.93	16.93	791.99
1980 02 22 12	40089.60	0.00	485.71	0.00	17.75	17.75	836.63
1980 02 23 12	40369.44	0.00	490.41	0.00	17.27	17.27	788.19
1980 02 24 12	40435.20	0.00	504.27	0.00	15.64	15.64	654.29
1980 02 25 12	40435.20	0.00	517.02	0.00	13.10	13.10	505.91
1980 02 26 12	40458.27	0.00	517.83	0.00	10.71	10.71	452.81
1980 02 27 12	40780.80	0.00	506.40	0.00	9.43	9.43	474.53
1980 02 28 12	40780.80	0.00	518.44	0.00	11.48	11.48	546.94
1980 02 29 12	40780.80	0.00	529.34	0.00	11.36	11.36	465.80
1980 03 01 12	41126.40	0.00	535.70	0.00	11.25	11.25	384.60
1980 03 02 12	41126.40	0.00	492.24	0.00	0.95	0.95	235.26
1980 03 03 12	41126.40	0.00	493.16	0.00	-0.40	-0.40	300.25
1980 03 04 12	41472.00	0.00	516.49	0.00	8.74	8.74	529.15
1980 03 05 12	41472.00	0.00	521.63	0.00	14.87	14.87	658.79
1980 03 06 12	41472.00	0.00	536.45	0.00	11.15	11.15	513.78
1980 03 07 12	41800.57	0.00	520.43	0.00	12.75	12.75	634.70
1980 03 08 12	41817.60	0.00	513.56	0.00	17.56	17.56	852.03
1980 03 09 12	41817.60	0.00	488.09	0.00	17.94	17.94	887.88
1980 03 10 12	41910.83	0.00	531.12	0.00	16.85	16.85	803.89
1980 03 11 12	42163.20	4.03	385.82	0.00	18.24	18.24	884.36
1980 03 12 12	42163.20	1.66	501.35	0.00	17.49	17.49	830.61
1980 03 13 12	42163.20	0.00	527.20	0.00	17.59	17.59	808.94
1980 03 14 12	42508.80	0.42	364.28	0.00	16.80	16.80	895.56
1980 03 15 12	42508.80	0.34	362.75	0.00	17.76	17.76	1037.19
1980 03 16 12	42508.80	0.39	347.70	0.00	19.16	19.16	1125.55
1980 03 17 12	42854.40	0.13	449.56	0.00	17.80	17.80	895.92
1980 03 18 12	42854.40	0.00	580.17	0.00	7.53	7.53	386.07
1980 03 19 12	42854.40	0.00	542.88	0.00	9.07	9.07	481.45
1980 03 20 12	43200.00	0.00	403.24	0.00	14.61	14.61	784.57
1980 03 21 12	43200.00	0.00	579.57	0.00	12.27	12.27	538.85
1980 03 22 12	43200.00	0.23	426.53	0.00	15.26	15.26	685.83
1980 03 23 12	43545.60	0.85	386.99	0.00	16.39	16.39	813.77
1980 03 24 12	43545.60	3.14	411.38	0.00	16.38	16.38	793.11
1980 03 25 12	43545.60	1.87	410.30	0.00	15.40	15.40	796.62
1980 03 26 12	43891.20	11.60	301.98	0.00	14.95	14.95	914.61
1980 03 27 12	43891.20	8.92	313.39	0.00	12.71	12.71	860.14
1980 03 28 12	43891.20	4.46	361.96	0.00	12.85	12.85	805.87
1980 03 29 12	44236.80	1.88	442.14	0.00	14.61	14.61	735.41
1980 03 30 12	44236.80	0.32	595.50	0.00	11.78	11.78	522.59
1980 03 31 12	44236.80	0.23	449.32	0.00	13.88	13.88	660.17
1980 04 01 12	44489.17	0.10	499.83	0.00	17.40	17.40	943.11
1980 04 02 12	44582.40	0.00	340.90	0.00	20.23	20.23	1324.52
1980 04 03 12	44582.40	0.00	501.64	0.00	20.27	20.27	1169.18
1980 04 04 12	44599.43	0.00	537.71	0.00	20.58	20.58	1047.26
1980 04 05 12	44928.00	0.00	561.58	0.00	18.40	18.40	892.98
1980 04 06 12	44928.00	0.00	550.14	0.00	19.27	19.27	946.36
1980 04 07 12	44928.00	0.00	577.00	0.00	20.03	20.03	928.42
1980 04 08 12	45273.60	0.00	598.61	0.00	20.78	20.78	835.09
1980 04 09 12	45273.60	0.00	605.76	0.00	18.56	18.56	706.72
1980 04 10 12	45273.60	0.00	613.23	0.00	16.99	16.99	667.89
1980 04 11 12	45619.20	0.02	570.42	0.00	19.26	19.26	781.37
1980 04 12 12	45619.20	4.27	464.63	0.00	17.16	17.16	659.17
1980 04 13 12	45619.20	2.36	331.22	0.00	9.35	9.35	536.97
1980 04 14 12	45941.73	0.25	587.32	0.00	5.34	5.34	406.33
1980 04 15 12	45964.80	0.00	625.65	0.00	9.79	9.79	445.10
1980 04 16 12	45964.80	0.00	628.16	0.00	14.94	14.94	553.04
1980 04 17 12	46030.56	0.00	611.92	0.00	18.96	18.96	678.62
1980 04 18 12	46310.40	0.00	617.93	0.00	16.98	16.98	601.28
1980 04 19 12	46310.40	0.00	626.11	0.00	15.75	15.75	537.96
1980 04 20 12	46310.40	0.00	628.21	0.00	16.34	16.34	540.80
1980 04 21 12	46656.00	0.00	615.56	0.00	17.58	17.58	608.44
1980 04 22 12	46656.00	0.00	591.72	0.00	19.18	19.18	735.35
1980 04 23 12	46656.00	0.00	531.41	0.00	19.89	19.89	907.93
1980 04 24 12	46825.26	10.01	401.79	0.00	22.38	22.38	1169.90
1980 04 25 12	47001.60	5.35	446.91	0.00	22.63	22.63	1120.26
1980 04 26 12	47001.60	0.51	591.45	0.00	19.02	19.02	783.78
1980 04 27 12	47001.60	0.00	617.94	0.00	15.81	15.81	613.43
1980 04 28 12	47345.33	0.00	620.58	0.00	16.99	16.99	655.51
1980 04 29 12	47347.20	0.00	604.57	0.00	20.40	20.40	839.58
1980 04 30 12	47347.20	0.01	536.45	0.00	22.64	22.64	1062.60
1980 05 01 12	47412.96	3.87	400.68	0.00	22.09	22.09	1193.35
1980 05 02 12	47692.80	4.07	381.91	0.00	21.69	21.69	1222.31
1980 05 03 12	47692.80	6.67	429.38	0.00	20.26	20.26	1073.06
1980 05 04 12	47692.80	2.78	392.32	0.00	19.25	19.25	1093.32
1980 05 05 12	47814.21	0.19	480.00	0.00	19.34	19.34	1138.71
1980 05 06 12	48038.40	1.79	373.95	0.00	21.05	21.05	1324.61
