  31.45
  96.00
 383154388
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35942.40	0.00	334.15	0.00	4.06	4.06	540.83
1980 01 02 12	35942.40	5.03	262.34	0.00	5.75	5.75	555.31
1980 01 03 12	35942.40	2.66	264.33	0.00	6.99	6.99	597.79
1980 01 04 12	35942.40	0.33	256.87	0.00	8.10	8.10	704.77
1980 01 05 12	36050.74	0.01	318.31	0.00	4.02	4.02	542.87
1980 01 06 12	36288.00	0.00	313.49	0.00	4.40	4.40	573.64
1980 01 07 12	36288.00	0.06	257.33	0.00	8.55	8.55	736.59
1980 01 08 12	36288.00	0.52	234.41	0.00	9.24	9.24	762.37
1980 01 09 12	36288.00	0.17	123.18	0.00	6.01	6.01	739.15
1980 01 10 12	36288.00	8.26	136.57	0.00	6.64	6.64	858.48
1980 01 11 12	36288.00	2.75	308.20	0.00	11.89	11.89	1053.22
1980 01 12 12	36288.00	0.00	352.95	0.00	13.38	13.38	944.19
1980 01 13 12	36605.65	0.00	317.96	0.00	7.33	7.33	667.24
1980 01 14 12	36633.60	0.00	362.62	0.00	8.31	8.31	717.75
1980 01 15 12	36633.60	0.00	359.55	0.00	12.20	12.20	907.68
1980 01 16 12	36633.60	0.29	134.75	0.00	16.24	16.24	1381.64
1980 01 17 12	36633.60	0.13	227.95	0.00	16.52	16.52	1453.23
1980 01 18 12	36651.72	0.01	257.61	0.00	15.28	15.28	1257.82
1980 01 19 12	36979.20	0.00	341.01	0.00	10.55	10.55	911.72
1980 01 20 12	36979.20	5.02	272.04	0.00	12.99	12.99	1005.65
1980 01 21 12	36979.20	21.43	177.53	0.00	14.63	14.63	1195.68
1980 01 22 12	36979.20	11.75	133.17	0.00	12.10	12.10	1093.69
1980 01 23 12	36997.32	1.72	344.28	0.00	5.81	5.81	670.72
1980 01 24 12	37324.80	0.00	355.31	0.00	3.96	3.96	560.79
1980 01 25 12	37324.80	6.25	295.64	0.00	8.21	8.21	716.80
