  29.84
 659.00
1908005297
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36407.69	0.00	383.07	0.00	6.00	6.00	420.67
1980 01 02 12	36488.34	0.00	367.17	0.00	8.36	8.36	517.82
1980 01 03 12	36561.14	0.00	350.66	0.00	9.47	9.47	569.28
1980 01 04 12	36632.82	0.00	379.57	0.00	5.86	5.86	432.20
1980 01 05 12	36633.60	0.00	380.96	0.00	6.75	6.75	454.06
1980 01 06 12	36633.60	0.00	375.28	0.00	9.19	9.19	534.94
1980 01 07 12	36633.60	0.00	381.77	0.00	9.41	9.41	537.43
1980 01 08 12	36633.60	0.00	335.90	0.00	8.59	8.59	556.18
1980 01 09 12	36658.41	0.04	354.05	0.00	7.88	7.88	511.73
1980 01 10 12	36698.46	0.66	275.68	0.00	9.93	9.93	633.49
1980 01 11 12	36833.93	0.38	247.61	0.00	11.73	11.73	796.26
1980 01 12 12	36951.71	0.05	370.43	0.00	11.02	11.02	677.81
1980 01 13 12	36979.20	0.00	387.65	0.00	10.18	10.18	584.45
1980 01 14 12	36979.20	0.00	389.50	0.00	12.76	12.76	674.35
1980 01 15 12	36979.20	0.00	380.99	0.00	15.23	15.23	802.83
1980 01 16 12	37004.01	5.55	261.29	0.00	16.47	16.47	1007.34
1980 01 17 12	37098.89	6.41	252.24	0.00	17.24	17.24	1097.60
1980 01 18 12	37252.34	1.70	359.27	0.00	13.14	13.14	842.93
1980 01 19 12	37324.80	1.44	231.47	0.00	13.87	13.87	973.64
1980 01 20 12	37324.80	3.41	208.64	0.00	13.47	13.47	983.89
1980 01 21 12	37324.80	8.44	225.61	0.00	9.06	9.06	755.40
1980 01 22 12	37389.66	3.08	156.53	0.00	6.81	6.81	690.90
1980 01 23 12	37563.59	0.03	341.71	0.00	3.33	3.33	491.71
1980 01 24 12	37670.40	0.10	349.87	0.00	4.89	4.89	463.72
1980 01 25 12	37670.40	0.04	415.57	0.00	8.23	8.23	527.85
1980 01 26 12	37670.40	0.01	403.54	0.00	9.94	9.94	573.44
1980 01 27 12	37735.26	0.12	343.69	0.00	9.01	9.01	569.95
1980 01 28 12	37943.54	0.85	206.39	0.00	7.22	7.22	632.71
1980 01 29 12	38016.00	0.44	234.24	0.00	5.64	5.64	628.46
1980 01 30 12	38016.00	0.05	283.67	0.00	6.02	6.02	608.25
1980 01 31 12	38021.48	0.01	418.63	0.00	6.88	6.88	510.86
1980 02 01 12	38216.34	0.48	232.45	0.00	4.41	4.41	471.67
1980 02 02 12	38361.60	0.21	344.33	0.00	2.30	2.30	439.44
1980 02 03 12	38361.60	0.01	438.65	0.00	4.98	4.98	462.03
1980 02 04 12	38361.60	0.00	435.02	0.00	8.47	8.47	555.95
1980 02 05 12	38561.93	0.00	401.66	0.00	9.93	9.93	626.05
1980 02 06 12	38707.20	0.07	378.58	0.00	8.07	8.07	545.33
1980 02 07 12	38707.20	0.51	326.54	0.00	9.46	9.46	635.67
1980 02 08 12	38707.20	1.01	266.66	0.00	11.22	11.22	773.58
1980 02 09 12	38945.99	0.42	388.10	0.00	4.98	4.98	455.77
1980 02 10 12	39052.80	0.04	412.40	0.00	1.75	1.75	355.91
1980 02 11 12	39052.80	0.00	443.15	0.00	3.03	3.03	419.18
1980 02 12 12	39077.61	0.00	386.22	0.00	6.76	6.76	570.84
1980 02 13 12	39398.40	0.29	297.63	0.00	8.47	8.47	705.93
1980 02 14 12	39398.40	0.15	360.87	0.00	11.93	11.93	897.88
1980 02 15 12	39398.40	6.81	281.54	0.00	16.34	16.34	1097.95
1980 02 16 12	39556.49	3.54	380.00	0.00	12.17	12.17	627.45
1980 02 17 12	39744.00	0.46	314.02	0.00	4.59	4.59	395.84
1980 02 18 12	39744.00	0.06	426.52	0.00	1.05	1.05	382.03
1980 02 19 12	39744.00	0.00	487.74	0.00	7.48	7.48	520.77
1980 02 20 12	40089.60	0.00	487.97	0.00	14.33	14.33	688.45
1980 02 21 12	40089.60	0.00	488.12	0.00	17.15	17.15	755.95
1980 02 22 12	40089.60	0.00	493.00	0.00	16.55	16.55	732.05
1980 02 23 12	40328.39	0.00	491.28	0.00	17.00	17.00	732.59
1980 02 24 12	40435.20	0.00	485.90	0.00	15.58	15.58	657.51
1980 02 25 12	40435.20	0.00	515.56	0.00	12.25	12.25	491.55
1980 02 26 12	40479.71	0.00	512.48	0.00	10.55	10.55	449.22
1980 02 27 12	40780.80	0.00	505.66	0.00	10.05	10.05	486.64
1980 02 28 12	40780.80	0.00	512.64	0.00	12.66	12.66	588.55
1980 02 29 12	40780.80	0.00	527.33	0.00	11.71	11.71	471.96
1980 03 01 12	41126.40	0.00	537.47	0.00	10.76	10.76	355.27
1980 03 02 12	41126.40	0.00	503.57	0.00	1.22	1.22	228.10
1980 03 03 12	41126.40	0.00	487.70	0.00	1.18	1.18	321.29
