  27.63
 170.00
1214185189
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36979.20	0.00	402.64	0.00	9.31	9.31	328.27
1980 01 02 12	36979.20	0.00	387.24	0.00	13.33	13.33	427.00
1980 01 03 12	36979.20	0.00	393.69	0.00	12.63	12.63	391.45
1980 01 04 12	36979.20	0.00	409.65	0.00	10.05	10.05	309.79
1980 01 05 12	37022.41	0.00	406.56	0.00	11.04	11.04	335.88
1980 01 06 12	37138.57	0.00	403.50	0.00	13.68	13.68	412.80
1980 01 07 12	37240.73	0.00	380.15	0.00	14.80	14.80	479.96
1980 01 08 12	37324.80	0.00	309.76	0.00	11.69	11.69	489.81
1980 01 09 12	37324.80	0.07	281.56	0.00	10.34	10.34	502.24
1980 01 10 12	37324.80	0.03	330.03	0.00	14.50	14.50	597.82
1980 01 11 12	37324.80	0.00	397.59	0.00	15.62	15.62	531.58
1980 01 12 12	37324.80	0.00	394.37	0.00	15.90	15.90	491.78
1980 01 13 12	37324.80	0.00	414.06	0.00	12.82	12.82	388.60
1980 01 14 12	37419.93	0.00	417.80	0.00	14.93	14.93	442.12
1980 01 15 12	37627.64	0.00	393.90	0.00	19.37	19.37	635.39
1980 01 16 12	37670.40	0.00	357.18	0.00	21.10	21.10	782.09
1980 01 17 12	37670.40	0.01	328.48	0.00	19.96	19.96	791.57
1980 01 18 12	37670.40	0.00	360.48	0.00	19.07	19.07	771.07
1980 01 19 12	37670.40	3.38	234.93	0.00	20.92	20.92	1021.96
1980 01 20 12	37675.09	5.94	274.54	0.00	20.96	20.96	995.86
1980 01 21 12	37931.93	2.90	286.01	0.00	16.01	16.01	764.83
1980 01 22 12	38016.00	0.89	219.68	0.00	12.72	12.72	721.86
1980 01 23 12	38016.00	0.78	293.44	0.00	8.83	8.83	528.67
1980 01 24 12	38016.00	0.29	327.18	0.00	8.48	8.48	468.25
1980 01 25 12	38016.00	0.02	418.20	0.00	11.92	11.92	517.69
1980 01 26 12	38175.37	0.00	438.28	0.00	14.88	14.88	549.16
1980 01 27 12	38361.60	0.00	417.48	0.00	15.32	15.32	596.80
1980 01 28 12	38361.60	0.35	192.56	0.00	11.48	11.48	714.71
1980 01 29 12	38361.60	0.46	188.37	0.00	9.53	9.53	721.76
1980 01 30 12	38361.60	0.16	313.79	0.00	9.51	9.51	616.49
1980 01 31 12	38576.24	0.28	290.27	0.00	9.47	9.47	566.64
1980 02 01 12	38707.20	0.60	225.37	0.00	5.92	5.92	499.39
1980 02 02 12	38707.20	0.25	292.49	0.00	5.66	5.66	481.30
1980 02 03 12	38707.20	0.02	459.61	0.00	7.77	7.77	401.82
1980 02 04 12	38711.89	0.00	462.42	0.00	11.88	11.88	472.89
1980 02 05 12	39052.80	0.00	439.62	0.00	15.89	15.89	643.38
1980 02 06 12	39052.80	0.00	369.02	0.00	15.57	15.57	737.60
1980 02 07 12	39052.80	0.00	410.68	0.00	17.02	17.02	797.08
1980 02 08 12	39052.80	0.18	331.30	0.00	16.49	16.49	734.52
1980 02 09 12	39355.64	0.07	456.27	0.00	10.94	10.94	441.88
1980 02 10 12	39398.40	0.00	473.41	0.00	5.60	5.60	316.58
1980 02 11 12	39398.40	6.37	312.22	0.00	7.57	7.57	489.53
1980 02 12 12	39398.40	9.01	179.43	0.00	9.05	9.05	734.75
1980 02 13 12	39701.25	3.35	185.08	0.00	9.33	9.33	832.77
1980 02 14 12	39744.00	1.67	289.18	0.00	13.01	13.01	946.19
1980 02 15 12	39744.00	0.85	317.04	0.00	18.30	18.30	1087.39
1980 02 16 12	39744.00	0.12	494.23	0.00	15.00	15.00	674.93
1980 02 17 12	40089.60	0.29	322.76	0.00	7.97	7.97	490.82
1980 02 18 12	40089.60	0.15	409.04	0.00	6.30	6.30	471.26
1980 02 19 12	40089.60	0.01	506.82	0.00	13.27	13.27	597.71
1980 02 20 12	40089.60	0.02	432.53	0.00	19.92	19.92	841.80
1980 02 21 12	40435.20	0.01	480.06	0.00	23.09	23.09	1001.66
1980 02 22 12	40435.20	0.00	498.74	0.00	21.14	21.14	891.28
1980 02 23 12	40435.20	0.00	485.84	0.00	21.42	21.42	935.90
1980 02 24 12	40594.57	0.00	456.57	0.00	20.96	20.96	960.78
1980 02 25 12	40780.80	0.00	510.49	0.00	16.03	16.03	678.30
1980 02 26 12	40780.80	0.00	494.78	0.00	15.13	15.13	652.10
1980 02 27 12	40780.80	0.00	509.35	0.00	14.93	14.93	657.70
1980 02 28 12	41126.40	0.00	508.20	0.00	17.60	17.60	750.29
1980 02 29 12	41126.40	0.00	524.03	0.00	16.52	16.52	629.76
1980 03 01 12	41126.40	0.00	539.86	0.00	15.44	15.44	509.11
1980 03 02 12	41131.09	0.00	523.06	0.00	6.99	6.99	330.79
1980 03 03 12	41472.00	0.00	531.66	0.00	6.61	6.61	367.59
1980 03 04 12	41472.00	0.00	539.42	0.00	13.55	13.55	550.21
1980 03 05 12	41472.00	0.00	527.56	0.00	17.81	17.81	682.01
1980 03 06 12	41817.60	0.00	534.42	0.00	16.16	16.16	658.72
1980 03 07 12	41817.60	0.00	496.59	0.00	20.10	20.10	922.10
1980 03 08 12	41817.60	0.00	478.48	0.00	23.19	23.19	1137.22
1980 03 09 12	41860.81	0.00	418.01	0.00	22.53	22.53	1168.03
1980 03 10 12	42163.20	0.00	520.08	0.00	21.88	21.88	1002.89
1980 03 11 12	42163.20	0.00	510.90	0.00	23.81	23.81	1053.86
1980 03 12 12	42163.20	0.00	477.40	0.00	24.52	24.52	1038.39
1980 03 13 12	42508.80	0.00	494.93	0.00	20.62	20.62	805.96
1980 03 14 12	42508.80	0.00	492.41	0.00	18.60	18.60	727.91
1980 03 15 12	42508.80	0.00	478.83	0.00	19.01	19.01	796.04
1980 03 16 12	42854.40	0.05	439.55	0.00	22.29	22.29	964.28
1980 03 17 12	42854.40	0.02	489.29	0.00	21.71	21.71	842.18
1980 03 18 12	42854.40	0.00	511.69	0.00	16.67	16.67	627.79
1980 03 19 12	42854.40	0.00	519.73	0.00	17.72	17.72	669.89
1980 03 20 12	43200.00	0.00	545.60	0.00	20.77	20.77	724.77
1980 03 21 12	43200.00	0.00	550.19	0.00	19.87	19.87	660.53
1980 03 22 12	43200.00	0.00	549.05	0.00	18.25	18.25	657.42
1980 03 23 12	43545.60	0.00	509.77	0.00	22.73	22.73	891.77
1980 03 24 12	43545.60	0.00	476.35	0.00	21.88	21.88	878.58
1980 03 25 12	43545.60	0.55	427.84	0.00	18.97	18.97	792.29
1980 03 26 12	43545.60	2.24	331.29	0.00	19.22	19.22	972.42
1980 03 27 12	43891.20	0.87	244.75	0.00	18.97	18.97	1136.04
1980 03 28 12	43891.20	0.02	459.31	0.00	19.85	19.85	934.08
1980 03 29 12	43891.20	0.00	478.43	0.00	21.94	21.94	895.52
1980 03 30 12	44236.80	0.00	590.15	0.00	19.12	19.12	658.48
1980 03 31 12	44236.80	0.00	520.99	0.00	22.55	22.55	859.23
1980 04 01 12	44236.80	0.00	491.00	0.00	23.07	23.07	999.62
1980 04 02 12	44539.19	0.01	443.10	0.00	25.80	25.80	1215.88
1980 04 03 12	44582.40	0.00	529.61	0.00	27.09	27.09	1115.38
1980 04 04 12	44582.40	0.00	574.89	0.00	23.49	23.49	811.54
