  30.45
  75.00
1004485828
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36288.00	0.00	340.55	0.00	5.20	5.20	573.93
1980 01 02 12	36288.00	5.77	268.51	0.00	6.76	6.76	617.02
1980 01 03 12	36288.00	1.93	350.47	0.00	10.18	10.18	739.49
1980 01 04 12	36288.00	0.00	290.25	0.00	8.32	8.32	703.35
1980 01 05 12	36305.44	0.00	348.77	0.00	6.02	6.02	621.05
1980 01 06 12	36332.71	0.12	283.05	0.00	8.10	8.10	702.46
1980 01 07 12	36389.11	0.04	341.41	0.00	12.70	12.70	927.70
1980 01 08 12	36493.98	0.00	223.39	0.00	10.96	10.96	920.98
1980 01 09 12	36633.60	0.25	103.75	0.00	8.16	8.16	900.80
1980 01 10 12	36633.60	0.87	201.24	0.00	9.80	9.80	990.62
1980 01 11 12	36633.60	0.26	310.91	0.00	13.50	13.50	1116.15
1980 01 12 12	36633.60	0.00	352.86	0.00	14.15	14.15	1025.07
1980 01 13 12	36651.04	0.00	334.58	0.00	10.27	10.27	826.61
1980 01 14 12	36707.52	0.00	350.05	0.00	12.01	12.01	977.16
1980 01 15 12	36839.58	0.00	315.81	0.00	16.18	16.18	1295.11
1980 01 16 12	36979.20	3.27	185.41	0.00	18.02	18.02	1553.67
1980 01 17 12	36979.20	1.74	219.34	0.00	17.68	17.68	1487.23
1980 01 18 12	36979.20	0.21	346.44	0.00	15.67	15.67	1220.11
1980 01 19 12	36996.64	0.32	223.06	0.00	15.06	15.06	1260.37
1980 01 20 12	37080.31	11.29	203.56	0.00	16.55	16.55	1475.20
1980 01 21 12	37324.80	20.41	158.37	0.00	18.05	18.05	1608.06
1980 01 22 12	37324.80	13.35	179.35	0.00	14.77	14.77	1265.89
1980 01 23 12	37324.80	2.60	364.50	0.00	7.38	7.38	729.77
1980 01 24 12	37342.24	0.20	293.78	0.00	6.19	6.19	655.56
1980 01 25 12	37425.91	0.14	335.70	0.00	9.56	9.56	799.98
1980 01 26 12	37670.40	0.02	257.03	0.00	13.23	13.23	1069.34
1980 01 27 12	37670.40	0.00	392.19	0.00	12.39	12.39	956.03
1980 01 28 12	37670.40	0.98	231.03	0.00	10.09	10.09	858.27
1980 01 29 12	37727.86	1.04	210.65	0.00	9.39	9.39	900.86
1980 01 30 12	37999.36	2.03	124.13	0.00	7.89	7.89	844.00
1980 01 31 12	38016.00	0.60	386.62	0.00	6.38	6.38	665.89
1980 02 01 12	38016.00	1.94	252.67	0.00	1.71	1.71	464.76
1980 02 02 12	38046.69	1.87	294.31	0.00	0.96	0.96	457.41
1980 02 03 12	38344.96	0.41	256.83	0.00	2.32	2.32	537.89
1980 02 04 12	38361.60	0.00	411.31	0.00	4.72	4.72	607.22
1980 02 05 12	38361.60	2.01	323.09	0.00	8.42	8.42	678.27
1980 02 06 12	38406.31	0.67	431.88	0.00	9.16	9.16	679.99
1980 02 07 12	38707.20	1.81	321.75	0.00	9.48	9.48	755.70
1980 02 08 12	38707.20	36.54	184.37	0.00	11.62	11.62	980.59
1980 02 09 12	38707.20	16.96	327.18	0.00	9.81	9.81	769.45
1980 02 10 12	38808.31	1.66	239.19	0.00	3.81	3.81	551.11
1980 02 11 12	39052.80	0.00	349.72	0.00	1.11	1.11	503.18
1980 02 12 12	39052.80	0.01	414.68	0.00	4.18	4.18	585.43
1980 02 13 12	39056.74	0.00	369.36	0.00	7.13	7.13	729.61
1980 02 14 12	39381.75	1.01	310.94	0.00	9.23	9.23	875.17
1980 02 15 12	39398.40	8.85	299.16	0.00	13.95	13.95	1088.69
1980 02 16 12	39398.40	3.53	363.87	0.00	12.15	12.15	757.98
1980 02 17 12	39472.32	0.24	333.66	0.00	2.87	2.87	459.63
1980 02 18 12	39744.00	0.00	429.10	0.00	0.93	0.93	482.69
1980 02 19 12	39744.00	0.55	336.20	0.00	6.93	6.93	787.21
1980 02 20 12	39761.44	0.18	423.77	0.00	16.96	16.96	1348.51
1980 02 21 12	40089.60	0.00	376.46	0.00	19.28	19.28	1494.93
1980 02 22 12	40089.60	0.00	447.59	0.00	19.06	19.06	1380.00
1980 02 23 12	40089.60	0.00	455.70	0.00	20.05	20.05	1322.92
1980 02 24 12	40435.20	0.00	468.53	0.00	17.85	17.85	1088.57
1980 02 25 12	40435.20	0.00	487.18	0.00	14.93	14.93	829.43
1980 02 26 12	40435.20	0.00	494.43	0.00	11.25	11.25	672.04
1980 02 27 12	40641.18	0.00	486.07	0.00	9.25	9.25	664.25
1980 02 28 12	40780.80	0.00	493.74	0.00	11.79	11.79	811.73
1980 02 29 12	40780.80	2.38	490.35	0.00	12.58	12.58	773.35
1980 03 01 12	40854.72	4.76	486.08	0.00	13.38	13.38	734.97
1980 03 02 12	41126.40	0.01	417.16	0.00	2.42	2.42	400.13
1980 03 03 12	41126.40	0.56	380.36	0.00	-0.38	-0.38	388.15
1980 03 04 12	41143.84	1.38	391.54	0.00	4.27	4.27	569.65
