  30.89
 404.00
  86209737
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36269.41	0.00	359.19	0.00	3.54	3.54	412.58
1980 01 02 12	36288.00	0.00	370.10	0.00	5.93	5.93	456.79
1980 01 03 12	36288.00	0.00	355.01	0.00	10.19	10.19	592.08
1980 01 04 12	36288.00	0.00	366.02	0.00	4.60	4.60	410.08
1980 01 05 12	36288.00	0.00	374.39	0.00	4.84	4.84	417.30
1980 01 06 12	36288.00	0.00	339.39	0.00	7.43	7.43	551.14
1980 01 07 12	36288.00	0.00	370.33	0.00	9.17	9.17	586.72
1980 01 08 12	36288.00	0.00	300.96	0.00	5.59	5.59	499.39
1980 01 09 12	36288.00	0.21	252.93	0.00	4.09	4.09	506.85
1980 01 10 12	36615.02	0.09	327.74	0.00	5.08	5.08	566.94
1980 01 11 12	36633.60	0.00	264.23	0.00	11.02	11.02	862.97
1980 01 12 12	36633.60	0.00	322.72	0.00	9.37	9.37	718.29
1980 01 13 12	36633.60	0.00	368.53	0.00	7.63	7.63	577.84
1980 01 14 12	36633.60	0.00	385.25	0.00	10.62	10.62	622.27
1980 01 15 12	36633.60	0.02	340.32	0.00	14.67	14.67	806.46
1980 01 16 12	36633.60	0.01	314.42	0.00	17.70	17.70	1071.74
1980 01 17 12	36979.20	0.00	366.62	0.00	11.92	11.92	759.49
1980 01 18 12	36979.20	0.03	377.73	0.00	10.42	10.42	647.15
1980 01 19 12	36979.20	0.59	288.55	0.00	11.47	11.47	742.11
1980 01 20 12	36979.20	2.06	126.81	0.00	13.95	13.95	1055.44
1980 01 21 12	36979.20	15.20	181.78	0.00	8.96	8.96	845.14
1980 01 22 12	37324.80	7.41	125.32	0.00	6.93	6.93	744.43
1980 01 23 12	37324.80	0.60	340.80	0.00	4.04	4.04	542.01
1980 01 24 12	37324.80	0.00	395.89	0.00	5.67	5.67	511.57
1980 01 25 12	37324.80	0.00	399.72	0.00	8.56	8.56	577.57
1980 01 26 12	37324.80	0.00	388.83	0.00	8.84	8.84	598.07
1980 01 27 12	37670.40	0.00	390.81	0.00	7.53	7.53	553.22
1980 01 28 12	37670.40	0.42	98.16	0.00	2.98	2.98	523.76
