  39.67
 265.00
   7766643
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33177.60	0.00	253.86	0.00	-0.20	-0.20	495.25
1980 01 02 12	33177.60	0.05	256.58	0.00	-1.19	-1.19	484.72
1980 01 03 12	33330.00	0.62	153.57	0.00	-1.71	-1.71	484.83
1980 01 04 12	33523.20	2.25	133.30	0.00	-2.36	-2.36	465.83
1980 01 05 12	33523.20	0.30	149.01	0.00	-4.59	-4.59	386.92
1980 01 06 12	33523.20	0.03	237.82	0.00	-5.67	-5.67	360.91
1980 01 07 12	33523.20	0.48	274.27	0.00	-5.43	-5.43	369.75
1980 01 08 12	33523.20	0.03	238.36	0.00	-11.66	-11.66	205.94
1980 01 09 12	33675.60	0.00	275.73	0.00	-9.71	-9.71	238.99
1980 01 10 12	33868.80	0.00	230.18	0.00	-5.10	-5.10	395.13
1980 01 11 12	33868.80	17.62	213.46	0.00	4.34	4.34	775.49
1980 01 12 12	33868.80	0.01	279.54	0.00	-9.82	-9.82	198.47
1980 01 13 12	33868.80	0.02	223.70	0.00	-2.65	-2.65	356.81
1980 01 14 12	34021.20	1.44	278.47	0.00	1.18	1.18	581.21
1980 01 15 12	34214.40	0.00	233.51	0.00	1.24	1.24	614.24
1980 01 16 12	34214.40	2.28	94.02	0.00	4.21	4.21	769.42
1980 01 17 12	34214.40	0.43	274.94	0.00	3.36	3.36	724.55
1980 01 18 12	34366.80	0.11	275.56	0.00	-0.56	-0.56	513.53
1980 01 19 12	34560.00	0.59	218.84	0.00	-1.17	-1.17	443.99
1980 01 20 12	34560.00	0.29	224.36	0.00	-0.38	-0.38	513.91
1980 01 21 12	34560.00	0.00	129.57	0.00	-2.92	-2.92	364.10
1980 01 22 12	34905.60	0.67	264.17	0.00	0.24	0.24	542.42
1980 01 23 12	34905.60	0.00	265.15	0.00	-8.07	-8.07	251.17
1980 01 24 12	34905.60	4.46	196.02	0.00	-7.21	-7.21	356.22
1980 01 25 12	35058.00	1.37	278.56	0.00	0.52	0.52	604.07
1980 01 26 12	35251.20	0.00	151.61	0.00	-4.63	-4.63	317.18
1980 01 27 12	35251.20	0.00	147.38	0.00	-5.86	-5.86	305.92
1980 01 28 12	35403.60	0.00	229.53	0.00	-9.65	-9.65	214.16
1980 01 29 12	35596.80	0.00	285.64	0.00	-11.31	-11.31	175.03
1980 01 30 12	35596.80	3.76	139.83	0.00	-10.20	-10.20	230.33
1980 01 31 12	35749.20	2.23	206.97	0.00	-8.17	-8.17	284.78
1980 02 01 12	35942.40	0.00	281.24	0.00	-10.83	-10.83	212.78
1980 02 02 12	35942.40	0.00	278.70	0.00	-13.08	-13.08	173.88
1980 02 03 12	36288.00	0.00	187.47	0.00	-9.68	-9.68	226.33
1980 02 04 12	36288.00	0.24	301.90	0.00	-9.08	-9.08	242.81
1980 02 05 12	36288.00	2.66	148.18	0.00	-7.90	-7.90	294.78
1980 02 06 12	36633.60	2.69	122.81	0.00	-3.39	-3.39	440.63
1980 02 07 12	36633.60	0.05	300.35	0.00	-6.66	-6.66	332.80
1980 02 08 12	36633.60	0.00	202.41	0.00	-7.88	-7.88	304.59
1980 02 09 12	36979.20	1.49	169.40	0.00	-4.45	-4.45	396.89
1980 02 10 12	36979.20	0.43	303.42	0.00	-8.32	-8.32	293.70
1980 02 11 12	37324.80	0.48	159.82	0.00	-8.63	-8.63	295.16
1980 02 12 12	37324.80	0.12	304.88	0.00	-9.66	-9.66	242.60
1980 02 13 12	37324.80	0.58	315.58	0.00	-10.72	-10.72	233.93
1980 02 14 12	37670.40	0.00	256.13	0.00	-1.77	-1.77	455.24
1980 02 15 12	37670.40	10.56	135.81	0.00	0.01	0.01	580.84
1980 02 16 12	38016.00	3.10	270.56	0.00	-6.17	-6.17	333.76
1980 02 17 12	38016.00	0.34	338.91	0.00	-14.33	-14.33	153.96
1980 02 18 12	38361.60	0.40	321.69	0.00	-10.90	-10.90	243.88
1980 02 19 12	38361.60	0.06	198.47	0.00	-1.58	-1.58	433.55
1980 02 20 12	38361.60	0.49	186.18	0.00	1.23	1.23	637.45
1980 02 21 12	38707.20	3.02	270.41	0.00	2.46	2.46	711.96
1980 02 22 12	38707.20	15.06	256.35	0.00	3.46	3.46	762.58
1980 02 23 12	39052.80	0.15	226.89	0.00	2.02	2.02	672.46
1980 02 24 12	39052.80	0.00	337.85	0.00	-1.49	-1.49	487.10
1980 02 25 12	39398.40	4.28	113.69	0.00	-3.25	-3.25	435.70
1980 02 26 12	39398.40	0.67	348.16	0.00	-10.00	-10.00	233.38
1980 02 27 12	39398.40	0.00	334.79	0.00	-5.99	-5.99	343.99
1980 02 28 12	39744.00	8.94	225.38	0.00	-3.24	-3.24	440.08
1980 02 29 12	39744.00	6.65	201.06	0.00	-8.11	-8.11	309.96
1980 03 01 12	40089.60	4.35	175.21	0.00	-12.98	-12.98	179.72
1980 03 02 12	40089.60	0.00	429.69	0.00	-15.85	-15.85	152.85
1980 03 03 12	40435.20	1.17	403.85	0.00	-12.06	-12.06	216.81
1980 03 04 12	40435.20	0.41	308.35	0.00	-3.54	-3.54	417.16
1980 03 05 12	40780.80	7.79	219.58	0.00	0.10	0.10	588.07
1980 03 06 12	40780.80	0.00	385.57	0.00	-7.33	-7.33	298.22
1980 03 07 12	40933.20	5.65	234.88	0.00	-0.51	-0.51	541.88
1980 03 08 12	41126.40	10.79	408.84	0.00	1.92	1.92	681.02
1980 03 09 12	41126.40	0.02	412.18	0.00	-3.12	-3.12	451.09
1980 03 10 12	41472.00	0.65	397.31	0.00	1.98	1.98	616.02
1980 03 11 12	41472.00	0.10	448.01	0.00	-7.23	-7.23	259.93
1980 03 12 12	41817.60	0.54	331.59	0.00	-5.39	-5.39	306.71
1980 03 13 12	41817.60	3.96	167.01	0.00	-0.83	-0.83	517.54
1980 03 14 12	42163.20	0.48	447.83	0.00	-2.47	-2.47	454.60
1980 03 15 12	42163.20	2.64	424.01	0.00	-0.46	-0.46	498.45
1980 03 16 12	42508.80	0.15	244.37	0.00	3.84	3.84	671.25
1980 03 17 12	42508.80	20.24	195.31	0.00	4.40	4.40	783.15
1980 03 18 12	42854.40	0.17	446.81	0.00	0.54	0.54	462.12
1980 03 19 12	42854.40	0.00	354.17	0.00	2.02	2.02	478.16
1980 03 20 12	43200.00	2.47	165.33	0.00	5.46	5.46	819.45
1980 03 21 12	43200.00	12.77	429.68	0.00	4.05	4.05	704.01
1980 03 22 12	43200.00	0.88	437.80	0.00	1.50	1.50	486.97
1980 03 23 12	43545.60	0.27	319.65	0.00	3.99	3.99	590.14
1980 03 24 12	43545.60	8.74	88.62	0.00	6.16	6.16	874.67
1980 03 25 12	43891.20	0.01	364.26	0.00	2.34	2.34	593.55
1980 03 26 12	43891.20	0.49	441.46	0.00	2.51	2.51	570.18
1980 03 27 12	44236.80	0.63	426.30	0.00	4.22	4.22	609.43
1980 03 28 12	44236.80	8.89	128.44	0.00	5.20	5.20	762.14
1980 03 29 12	44582.40	7.37	263.11	0.00	5.83	5.83	863.88
1980 03 30 12	44582.40	15.72	140.92	0.00	5.01	5.01	828.25
1980 03 31 12	44928.00	4.17	208.85	0.00	5.53	5.53	848.26
1980 04 01 12	44928.00	0.00	337.21	0.00	6.68	6.68	799.60
1980 04 02 12	45273.60	1.34	443.01	0.00	8.24	8.24	925.57
1980 04 03 12	45273.60	6.46	292.44	0.00	9.30	9.30	1077.19
