  38.54
1088.00
1397995740
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33801.81	0.00	257.89	0.00	-0.01	-0.01	326.89
1980 01 02 12	33858.39	0.00	280.10	0.00	-2.98	-2.98	365.19
1980 01 03 12	33868.80	0.00	259.37	0.00	-3.56	-3.56	377.66
1980 01 04 12	33868.80	6.69	147.02	0.00	-2.53	-2.53	444.21
1980 01 05 12	33873.61	4.94	71.88	0.00	-4.18	-4.18	409.85
1980 01 06 12	33918.65	1.08	276.58	0.00	-6.88	-6.88	320.05
1980 01 07 12	34051.73	1.68	146.33	0.00	-2.56	-2.56	432.19
1980 01 08 12	34147.41	0.12	189.65	0.00	-4.38	-4.38	340.47
1980 01 09 12	34214.09	0.04	193.04	0.00	-2.59	-2.59	379.52
1980 01 10 12	34214.40	0.51	279.02	0.00	-4.80	-4.80	307.75
1980 01 11 12	34219.20	7.23	111.60	0.00	1.98	1.98	624.50
1980 01 12 12	34308.19	2.03	300.54	0.00	-3.40	-3.40	386.82
1980 01 13 12	34464.54	0.70	156.25	0.00	-4.34	-4.34	271.96
1980 01 14 12	34559.69	14.59	118.92	0.00	0.61	0.61	571.60
1980 01 15 12	34560.00	0.04	293.58	0.00	2.47	2.47	593.42
1980 01 16 12	34581.13	0.44	246.10	0.00	3.80	3.80	536.03
1980 01 17 12	34742.93	10.43	89.19	0.00	4.21	4.21	711.87
1980 01 18 12	34895.19	14.23	135.21	0.00	5.17	5.17	804.26
1980 01 19 12	34905.60	0.36	308.14	0.00	0.59	0.59	476.70
1980 01 20 12	34926.73	0.03	255.47	0.00	-0.61	-0.61	398.53
1980 01 21 12	35125.39	0.03	312.89	0.00	-3.33	-3.33	331.15
1980 01 22 12	35250.89	5.96	199.79	0.00	0.39	0.39	478.46
1980 01 23 12	35251.20	1.39	241.50	0.00	-3.25	-3.25	382.27
1980 01 24 12	35344.99	11.88	209.28	0.00	-9.29	-9.29	243.02
1980 01 25 12	35558.44	7.17	219.30	0.00	1.11	1.11	592.05
1980 01 26 12	35596.80	0.00	255.73	0.00	-1.44	-1.44	382.91
1980 01 27 12	35601.61	0.00	109.86	0.00	-0.89	-0.89	382.72
1980 01 28 12	35846.94	0.08	198.32	0.00	-2.04	-2.04	389.57
1980 01 29 12	35942.40	0.34	238.61	0.00	-5.14	-5.14	308.89
1980 01 30 12	35942.40	0.76	235.59	0.00	-10.56	-10.56	191.82
1980 01 31 12	36162.19	6.73	158.05	0.00	-9.34	-9.34	255.72
1980 02 01 12	36288.00	1.67	308.91	0.00	-14.75	-14.75	156.64
1980 02 02 12	36288.00	0.38	331.86	0.00	-15.34	-15.34	145.70
1980 02 03 12	36538.14	0.00	335.79	0.00	-14.54	-14.54	158.24
1980 02 04 12	36633.60	0.16	192.37	0.00	-12.78	-12.78	177.35
1980 02 05 12	36633.60	0.08	328.72	0.00	-10.25	-10.25	228.21
1980 02 06 12	36912.21	3.02	253.84	0.00	-5.26	-5.26	327.44
1980 02 07 12	36979.20	1.02	230.96	0.00	-5.83	-5.83	345.45
1980 02 08 12	37000.33	0.00	293.81	0.00	-7.99	-7.99	280.83
1980 02 09 12	37324.49	3.14	94.80	0.00	-5.02	-5.02	347.57
1980 02 10 12	37324.80	1.63	351.56	0.00	-7.14	-7.14	313.56
1980 02 11 12	37464.18	0.00	186.11	0.00	-9.69	-9.69	257.84
1980 02 12 12	37670.40	0.25	363.35	0.00	-8.23	-8.23	267.14
1980 02 13 12	37670.40	0.02	366.87	0.00	-10.93	-10.93	219.78
1980 02 14 12	37977.64	0.28	284.25	0.00	-5.34	-5.34	275.92
1980 02 15 12	38016.00	0.24	178.58	0.00	-1.30	-1.30	459.46
1980 02 16 12	38065.85	8.33	217.98	0.00	-0.79	-0.79	510.72
1980 02 17 12	38361.60	0.12	375.06	0.00	-11.19	-11.19	183.92
1980 02 18 12	38361.60	0.14	366.72	0.00	-10.44	-10.44	212.00
1980 02 19 12	38668.84	0.00	297.18	0.00	-3.40	-3.40	286.36
1980 02 20 12	38707.20	1.60	218.54	0.00	1.55	1.55	454.52
1980 02 21 12	38800.99	2.14	367.26	0.00	3.92	3.92	703.01
1980 02 22 12	39052.80	8.59	282.78	0.00	8.36	8.36	924.80
1980 02 23 12	39052.80	1.34	290.20	0.00	6.91	6.91	807.52
1980 02 24 12	39398.40	0.38	378.94	0.00	2.96	2.96	613.27
1980 02 25 12	39398.40	0.97	353.54	0.00	0.79	0.79	471.79
1980 02 26 12	39618.19	3.58	341.20	0.00	-5.60	-5.60	333.44
1980 02 27 12	39744.00	1.76	269.67	0.00	-7.84	-7.84	265.69
1980 02 28 12	39744.00	3.63	123.16	0.00	-5.66	-5.66	362.83
1980 02 29 12	40089.60	7.33	189.76	0.00	-9.75	-9.75	266.79
1980 03 01 12	40089.60	11.02	257.42	0.00	-13.83	-13.83	170.66
1980 03 02 12	40435.20	1.83	172.79	0.00	-14.80	-14.80	156.33
1980 03 03 12	40435.20	0.10	441.98	0.00	-13.99	-13.99	162.86
1980 03 04 12	40654.99	0.01	361.56	0.00	-5.36	-5.36	221.29
1980 03 05 12	40780.80	15.01	175.11	0.00	2.15	2.15	599.78
1980 03 06 12	40780.80	0.95	438.49	0.00	-1.64	-1.64	441.09
1980 03 07 12	41126.40	0.06	388.41	0.00	3.59	3.59	631.07
1980 03 08 12	41126.40	1.87	321.35	0.00	9.16	9.16	927.60
1980 03 09 12	41472.00	0.40	441.95	0.00	3.50	3.50	628.80
1980 03 10 12	41472.00	0.00	190.73	0.00	1.95	1.95	471.55
1980 03 11 12	41817.60	5.24	456.85	0.00	-1.33	-1.33	429.63
1980 03 12 12	41817.60	0.15	378.64	0.00	-4.78	-4.78	240.90
1980 03 13 12	41817.60	25.07	222.44	0.00	-4.54	-4.54	377.61
1980 03 14 12	42163.20	4.58	350.88	0.00	-3.58	-3.58	422.79
1980 03 15 12	42163.20	0.27	463.26	0.00	-3.17	-3.17	369.04
1980 03 16 12	42508.80	0.07	422.46	0.00	3.30	3.30	437.26
1980 03 17 12	42508.80	19.63	131.83	0.00	5.97	5.97	742.93
1980 03 18 12	42854.40	2.68	466.99	0.00	3.17	3.17	625.08
1980 03 19 12	42854.40	0.53	459.11	0.00	1.58	1.58	392.96
1980 03 20 12	43200.00	2.80	196.25	0.00	5.48	5.48	716.00
1980 03 21 12	43200.00	16.86	190.14	0.00	7.56	7.56	964.89
1980 03 22 12	43200.00	0.26	481.01	0.00	-3.04	-3.04	381.35
1980 03 23 12	43545.60	0.00	454.39	0.00	-0.30	-0.30	371.16
1980 03 24 12	43545.60	8.84	132.47	0.00	3.43	3.43	610.70
1980 03 25 12	43891.20	7.48	399.59	0.00	4.42	4.42	725.77
1980 03 26 12	43891.20	0.12	471.47	0.00	1.33	1.33	507.93
1980 03 27 12	44236.80	7.62	435.89	0.00	2.88	2.88	600.03
