  38.85
 285.00
  71194228
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33523.20	0.00	235.67	0.00	0.68	0.68	531.73
1980 01 02 12	33523.20	0.02	247.82	0.00	0.28	0.28	511.30
1980 01 03 12	33523.20	0.64	159.44	0.00	-0.36	-0.36	488.24
1980 01 04 12	33775.79	4.37	69.95	0.00	-1.27	-1.27	500.72
1980 01 05 12	33868.80	0.00	87.31	0.00	-3.74	-3.74	412.21
1980 01 06 12	33868.80	0.11	198.31	0.00	-5.28	-5.28	373.12
1980 01 07 12	33868.80	0.53	258.45	0.00	-2.51	-2.51	444.39
1980 01 08 12	33868.80	0.00	188.37	0.00	-7.18	-7.18	296.35
1980 01 09 12	33868.80	0.11	245.19	0.00	-4.98	-4.98	355.41
1980 01 10 12	33956.82	0.00	216.50	0.00	-3.51	-3.51	422.33
1980 01 11 12	34214.40	34.24	91.56	0.00	5.29	5.29	783.55
1980 01 12 12	34214.40	0.01	260.12	0.00	-5.72	-5.72	262.68
1980 01 13 12	34214.40	0.01	163.13	0.00	-1.09	-1.09	389.40
1980 01 14 12	34214.40	2.13	251.68	0.00	3.43	3.43	671.09
1980 01 15 12	34466.99	0.00	232.13	0.00	3.27	3.27	652.32
1980 01 16 12	34560.00	0.55	76.80	0.00	5.93	5.93	855.46
1980 01 17 12	34560.00	0.69	261.02	0.00	8.05	8.05	957.20
1980 01 18 12	34560.00	0.00	252.54	0.00	3.30	3.30	627.19
1980 01 19 12	34812.59	0.02	241.99	0.00	1.70	1.70	502.50
1980 01 20 12	34905.60	0.02	175.00	0.00	1.86	1.86	558.63
1980 01 21 12	34905.60	0.00	166.65	0.00	0.15	0.15	413.63
1980 01 22 12	34905.60	0.00	250.21	0.00	2.94	2.94	575.14
1980 01 23 12	35251.20	0.00	233.67	0.00	-4.34	-4.34	283.66
1980 01 24 12	35251.20	3.86	124.01	0.00	-3.68	-3.68	368.76
1980 01 25 12	35251.20	1.47	250.73	0.00	2.91	2.91	670.23
1980 01 26 12	35503.79	0.00	175.14	0.00	-1.34	-1.34	388.42
1980 01 27 12	35596.80	0.00	142.68	0.00	-1.47	-1.47	356.30
1980 01 28 12	35596.80	0.01	125.42	0.00	-4.18	-4.18	314.99
1980 01 29 12	35684.82	0.01	259.63	0.00	-6.99	-6.99	218.85
1980 01 30 12	35942.40	4.81	140.74	0.00	-8.40	-8.40	259.91
1980 01 31 12	35942.40	2.54	173.20	0.00	-7.32	-7.32	299.34
1980 02 01 12	36030.42	0.10	251.57	0.00	-9.52	-9.52	239.22
1980 02 02 12	36288.00	0.01	306.72	0.00	-9.66	-9.66	232.34
1980 02 03 12	36288.00	0.00	197.35	0.00	-9.27	-9.27	228.97
1980 02 04 12	36540.59	0.00	334.67	0.00	-6.97	-6.97	281.11
1980 02 05 12	36633.60	0.70	163.66	0.00	-8.00	-8.00	285.09
1980 02 06 12	36633.60	2.59	170.60	0.00	-2.33	-2.33	474.58
1980 02 07 12	36979.20	0.00	342.22	0.00	-5.06	-5.06	362.75
1980 02 08 12	36979.20	0.00	216.97	0.00	-6.95	-6.95	316.03
1980 02 09 12	36979.20	2.36	160.34	0.00	-3.01	-3.01	440.50
1980 02 10 12	37324.80	0.38	343.66	0.00	-4.80	-4.80	373.85
1980 02 11 12	37324.80	0.00	195.67	0.00	-6.70	-6.70	337.79
1980 02 12 12	37670.40	0.00	318.28	0.00	-7.61	-7.61	274.35
1980 02 13 12	37670.40	0.01	364.19	0.00	-7.91	-7.91	255.77
1980 02 14 12	37670.40	0.00	237.27	0.00	-1.81	-1.81	430.92
1980 02 15 12	38016.00	7.87	116.17	0.00	1.30	1.30	591.80
1980 02 16 12	38016.00	5.37	282.03	0.00	-2.94	-2.94	435.64
1980 02 17 12	38361.60	0.00	372.43	0.00	-11.09	-11.09	193.57
1980 02 18 12	38361.60	0.00	373.14	0.00	-9.11	-9.11	256.41
1980 02 19 12	38361.60	0.30	179.47	0.00	-1.93	-1.93	415.27
1980 02 20 12	38707.20	3.11	89.29	0.00	1.51	1.51	614.81
1980 02 21 12	38707.20	0.35	306.99	0.00	4.62	4.62	768.19
1980 02 22 12	39052.80	2.08	348.82	0.00	7.44	7.44	879.74
