  34.00
1384.00
 176820572
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35251.20	0.00	309.67	0.00	7.95	7.95	486.19
1980 01 02 12	35251.20	0.00	338.11	0.00	7.82	7.82	509.30
1980 01 03 12	35251.20	0.00	340.06	0.00	5.74	5.74	386.13
1980 01 04 12	35251.20	0.00	341.39	0.00	6.86	6.86	398.31
1980 01 05 12	35251.20	0.00	343.59	0.00	7.85	7.85	346.40
1980 01 06 12	35251.20	0.06	277.62	0.00	9.55	9.55	365.97
1980 01 07 12	35595.26	0.07	245.51	0.00	8.78	8.78	450.26
1980 01 08 12	35596.80	13.54	122.41	0.00	6.92	6.92	596.12
1980 01 09 12	35596.80	9.68	123.08	0.00	4.87	4.87	662.01
1980 01 10 12	35596.80	43.94	126.26	0.00	4.90	4.90	747.09
1980 01 11 12	35596.80	21.12	90.60	0.00	5.42	5.42	756.10
1980 01 12 12	35596.80	1.92	149.15	0.00	7.18	7.18	814.44
1980 01 13 12	35680.41	0.00	269.24	0.00	10.20	10.20	904.28
1980 01 14 12	35942.40	1.07	149.76	0.00	10.61	10.61	911.65
1980 01 15 12	35942.40	4.51	339.68	0.00	9.67	9.67	831.21
1980 01 16 12	35942.40	0.03	344.39	0.00	9.30	9.30	753.38
1980 01 17 12	35942.40	0.28	296.90	0.00	9.16	9.16	746.96
1980 01 18 12	36026.00	21.12	196.45	0.00	7.97	7.97	807.24
1980 01 19 12	36288.00	10.36	235.91	0.00	7.46	7.46	646.62
1980 01 20 12	36288.00	2.79	214.76	0.00	5.40	5.40	558.50
1980 01 21 12	36288.00	1.50	161.36	0.00	6.21	6.21	616.50
1980 01 22 12	36288.00	1.57	361.72	0.00	6.25	6.25	673.29
1980 01 23 12	36632.06	0.00	373.61	0.00	5.25	5.25	493.95
1980 01 24 12	36633.60	0.00	378.76	0.00	5.88	5.88	386.49
1980 01 25 12	36633.60	0.00	373.62	0.00	7.30	7.30	427.99
1980 01 26 12	36633.60	0.00	373.76	0.00	7.09	7.09	483.78
1980 01 27 12	36977.66	0.00	366.83	0.00	6.99	6.99	560.06
1980 01 28 12	36979.20	3.46	171.61	0.00	6.86	6.86	626.80
1980 01 29 12	36979.20	30.64	96.57	0.00	5.60	5.60	747.17
1980 01 30 12	36979.20	14.45	149.30	0.00	6.95	6.95	823.09
1980 01 31 12	37324.80	0.07	371.64	0.00	8.45	8.45	785.20
1980 02 01 12	37324.80	0.00	373.87	0.00	10.30	10.30	750.70
1980 02 02 12	37324.80	0.00	387.00	0.00	9.94	9.94	639.08
1980 02 03 12	37565.32	0.00	385.98	0.00	10.54	10.54	538.66
1980 02 04 12	37670.40	0.00	382.82	0.00	14.33	14.33	578.98
1980 02 05 12	37670.40	0.00	391.67	0.00	13.08	13.08	602.68
1980 02 06 12	37670.40	0.00	327.17	0.00	12.82	12.82	593.23
1980 02 07 12	38016.00	0.00	400.17	0.00	9.79	9.79	532.94
1980 02 08 12	38016.00	0.00	399.74	0.00	6.40	6.40	437.26
1980 02 09 12	38016.00	0.00	396.30	0.00	7.26	7.26	501.50
1980 02 10 12	38361.60	0.00	416.48	0.00	4.65	4.65	407.92
1980 02 11 12	38361.60	0.00	415.18	0.00	5.45	5.45	381.48
1980 02 12 12	38361.60	12.27	365.82	0.00	7.20	7.20	423.43
1980 02 13 12	38707.20	4.20	172.49	0.00	3.19	3.19	568.13
1980 02 14 12	38707.20	42.55	196.05	0.00	7.48	7.48	942.45
1980 02 15 12	38707.20	29.30	195.48	0.00	7.85	7.85	960.50
1980 02 16 12	39052.80	4.14	297.47	0.00	8.73	8.73	901.10
1980 02 17 12	39052.80	18.10	170.71	0.00	7.36	7.36	888.29
1980 02 18 12	39052.80	14.88	128.06	0.00	8.82	8.82	1005.33
1980 02 19 12	39398.40	7.62	260.45	0.00	9.77	9.77	1036.46
1980 02 20 12	39398.40	27.83	219.63	0.00	8.62	8.62	770.40
1980 02 21 12	39398.40	11.22	194.20	0.00	5.52	5.52	708.06
1980 02 22 12	39744.00	0.73	429.69	0.00	8.25	8.25	739.16
