  31.38
1642.00
 212806018
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35942.40	0.00	318.81	0.00	13.00	13.00	318.47
1980 01 02 12	35942.40	0.00	370.46	0.00	11.23	11.23	368.12
1980 01 03 12	35942.40	0.00	374.50	0.00	7.18	7.18	381.90
1980 01 04 12	35942.40	0.00	363.73	0.00	8.77	8.77	302.87
1980 01 05 12	36027.57	0.00	374.45	0.00	9.54	9.54	292.31
1980 01 06 12	36288.00	0.00	212.90	0.00	9.91	9.91	344.39
1980 01 07 12	36288.00	0.00	347.85	0.00	7.35	7.35	304.73
1980 01 08 12	36288.00	0.17	366.39	0.00	7.26	7.26	548.43
1980 01 09 12	36288.00	0.50	119.00	0.00	6.40	6.40	633.35
1980 01 10 12	36288.00	1.09	296.64	0.00	6.57	6.57	745.87
1980 01 11 12	36288.00	0.27	179.70	0.00	7.11	7.11	853.36
1980 01 12 12	36288.00	0.05	325.61	0.00	8.47	8.47	850.00
1980 01 13 12	36633.60	0.00	357.78	0.00	11.19	11.19	902.06
1980 01 14 12	36633.60	1.19	282.08	0.00	11.59	11.59	821.10
1980 01 15 12	36633.60	4.97	375.23	0.00	9.81	9.81	864.61
1980 01 16 12	36633.60	0.00	379.04	0.00	7.70	7.70	589.80
1980 01 17 12	36633.60	0.00	382.84	0.00	8.14	8.14	563.11
1980 01 18 12	36634.00	0.05	333.72	0.00	8.12	8.12	621.64
1980 01 19 12	36979.20	0.79	383.28	0.00	6.11	6.11	669.60
1980 01 20 12	36979.20	3.36	379.54	0.00	4.91	4.91	540.57
1980 01 21 12	36979.20	2.05	216.58	0.00	4.79	4.79	574.43
1980 01 22 12	36979.20	0.76	342.79	0.00	3.85	3.85	501.86
1980 01 23 12	36979.60	0.00	412.44	0.00	3.52	3.52	374.17
1980 01 24 12	37324.80	0.00	408.36	0.00	6.21	6.21	249.79
1980 01 25 12	37324.80	0.00	408.22	0.00	7.43	7.43	256.66
1980 01 26 12	37324.80	0.00	405.24	0.00	5.79	5.79	389.66
1980 01 27 12	37324.80	0.00	402.06	0.00	6.07	6.07	495.02
1980 01 28 12	37670.39	0.00	345.51	0.00	5.81	5.81	531.07
1980 01 29 12	37670.40	0.44	153.48	0.00	6.80	6.80	778.93
1980 01 30 12	37670.40	2.01	216.39	0.00	8.33	8.33	832.30
1980 01 31 12	37670.40	1.71	256.83	0.00	11.24	11.24	962.43
1980 02 01 12	38016.00	0.05	402.77	0.00	11.11	11.11	910.86
1980 02 02 12	38016.00	0.00	417.85	0.00	11.03	11.03	663.14
1980 02 03 12	38016.00	0.00	426.38	0.00	13.12	13.12	342.11
1980 02 04 12	38016.00	0.00	412.80	0.00	16.29	16.29	339.34
1980 02 05 12	38361.60	0.00	424.44	0.00	15.88	15.88	350.01
1980 02 06 12	38361.60	0.00	368.22	0.00	15.07	15.07	389.43
1980 02 07 12	38361.60	0.06	435.79	0.00	11.66	11.66	453.16
1980 02 08 12	38361.60	13.95	339.06	0.00	6.07	6.07	436.51
1980 02 09 12	38707.20	0.59	434.46	0.00	3.96	3.96	499.91
1980 02 10 12	38707.20	0.00	441.85	0.00	3.02	3.02	381.37
1980 02 11 12	38707.20	0.01	434.78	0.00	5.76	5.76	352.03
1980 02 12 12	39052.80	5.80	408.96	0.00	4.94	4.94	372.83
1980 02 13 12	39052.80	4.10	248.72	0.00	6.43	6.43	678.33
1980 02 14 12	39052.80	23.83	263.76	0.00	8.08	8.08	866.32
1980 02 15 12	39137.98	3.48	244.41	0.00	8.21	8.21	889.82
1980 02 16 12	39398.40	0.31	393.47	0.00	6.96	6.96	750.22
1980 02 17 12	39398.40	3.50	374.07	0.00	9.32	9.32	768.38
1980 02 18 12	39398.40	1.41	268.10	0.00	9.37	9.37	869.91
1980 02 19 12	39744.00	1.26	196.58	0.00	9.98	9.98	1043.55
1980 02 20 12	39744.00	2.77	452.46	0.00	7.43	7.43	715.48
1980 02 21 12	39744.00	0.07	320.88	0.00	6.66	6.66	635.70
1980 02 22 12	40089.60	0.00	416.29	0.00	7.92	7.92	650.40
1980 02 23 12	40089.60	0.00	477.48	0.00	9.22	9.22	523.84
1980 02 24 12	40089.60	0.00	484.15	0.00	9.36	9.36	376.90
1980 02 25 12	40435.20	0.00	466.02	0.00	11.64	11.64	351.39
1980 02 26 12	40435.20	0.00	478.04	0.00	14.25	14.25	385.30
1980 02 27 12	40435.20	0.00	480.30	0.00	15.11	15.11	375.18
1980 02 28 12	40780.80	0.00	478.05	0.00	14.94	14.94	359.54
1980 02 29 12	40780.80	0.00	473.31	0.00	13.32	13.32	400.26
1980 03 01 12	40780.80	0.00	468.57	0.00	11.70	11.70	440.95
1980 03 02 12	41126.40	0.00	439.55	0.00	13.35	13.35	429.76
1980 03 03 12	41126.40	0.13	370.56	0.00	12.19	12.19	605.54
1980 03 04 12	41126.40	0.00	504.03	0.00	8.07	8.07	657.65
1980 03 05 12	41472.00	0.00	500.08	0.00	9.03	9.03	566.11
1980 03 06 12	41472.00	0.01	299.83	0.00	8.68	8.68	453.02
1980 03 07 12	41472.00	0.00	516.05	0.00	6.99	6.99	610.73
1980 03 08 12	41817.60	0.00	505.91	0.00	8.59	8.59	490.26
1980 03 09 12	41817.60	0.76	398.49	0.00	9.65	9.65	407.71
1980 03 10 12	41817.60	1.16	275.13	0.00	10.74	10.74	537.22
1980 03 11 12	42163.20	13.21	445.76	0.00	9.20	9.20	810.04
1980 03 12 12	42163.20	0.00	519.89	0.00	8.31	8.31	630.72
1980 03 13 12	42163.20	0.00	506.56	0.00	10.84	10.84	505.19
1980 03 14 12	42508.80	0.00	466.09	0.00	13.50	13.50	530.31
1980 03 15 12	42508.80	0.00	479.13	0.00	12.79	12.79	523.76
1980 03 16 12	42508.80	0.00	541.82	0.00	11.27	11.27	471.32
1980 03 17 12	42854.40	0.02	551.85	0.00	9.25	9.25	362.97
1980 03 18 12	42854.40	0.00	434.68	0.00	10.83	10.83	288.66
1980 03 19 12	42854.40	1.77	281.61	0.00	6.87	6.87	534.51
1980 03 20 12	43200.00	0.03	547.20	0.00	7.02	7.02	446.37
1980 03 21 12	43200.00	0.00	555.62	0.00	11.31	11.31	343.90
1980 03 22 12	43200.00	0.11	516.79	0.00	9.49	9.49	411.47
1980 03 23 12	43545.60	0.00	545.62	0.00	6.28	6.28	409.72
1980 03 24 12	43545.60	0.06	454.30	0.00	8.45	8.45	406.03
1980 03 25 12	43545.60	0.00	546.57	0.00	7.41	7.41	436.91
1980 03 26 12	43891.20	0.56	304.00	0.00	6.05	6.05	478.52
1980 03 27 12	43891.20	7.12	426.45	0.00	5.92	5.92	586.51
1980 03 28 12	43891.20	0.00	561.36	0.00	7.40	7.40	512.80
1980 03 29 12	44236.80	0.00	572.69	0.00	6.98	6.98	313.54
1980 03 30 12	44236.80	0.00	579.35	0.00	9.29	9.29	302.25
1980 03 31 12	44236.80	0.20	572.49	0.00	10.12	10.12	305.38
1980 04 01 12	44582.40	0.44	567.61	0.00	8.56	8.56	382.33
1980 04 02 12	44582.40	0.01	564.24	0.00	7.35	7.35	570.72
1980 04 03 12	44582.40	0.00	570.51	0.00	8.23	8.23	452.17
1980 04 04 12	44928.00	0.00	333.66	0.00	12.59	12.59	412.20
1980 04 05 12	44928.00	0.00	573.09	0.00	13.08	13.08	368.45
1980 04 06 12	44928.00	0.00	584.26	0.00	13.43	13.43	375.83
1980 04 07 12	45273.60	0.00	583.52	0.00	13.33	13.33	423.86
1980 04 08 12	45273.60	0.00	585.00	0.00	14.87	14.87	331.40
1980 04 09 12	45273.60	0.00	591.44	0.00	16.71	16.71	290.93
1980 04 10 12	45619.20	0.00	584.23	0.00	17.34	17.34	362.86
1980 04 11 12	45619.20	0.00	587.28	0.00	16.91	16.91	324.75
1980 04 12 12	45619.20	0.00	580.24	0.00	10.64	10.64	304.03
1980 04 13 12	45964.80	0.00	589.33	0.00	8.03	8.03	335.37
1980 04 14 12	45964.80	0.00	593.99	0.00	10.69	10.69	277.87
1980 04 15 12	45964.80	0.00	594.05	0.00	15.32	15.32	280.74
