  33.84
1770.00
1636172792
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35251.20	0.00	300.64	0.00	5.05	5.05	316.05
1980 01 02 12	35251.20	0.00	333.68	0.00	1.19	1.19	397.99
1980 01 03 12	35251.20	0.00	336.19	0.00	-1.67	-1.67	270.52
1980 01 04 12	35251.20	0.00	332.48	0.00	1.52	1.52	276.12
1980 01 05 12	35262.97	0.00	340.01	0.00	2.20	2.20	213.28
1980 01 06 12	35427.05	0.00	275.04	0.00	2.12	2.12	274.66
1980 01 07 12	35579.88	2.77	225.42	0.00	0.42	0.42	397.89
1980 01 08 12	35596.80	1.11	274.32	0.00	0.60	0.60	573.17
1980 01 09 12	35596.80	2.54	213.34	0.00	-0.07	-0.07	538.02
1980 01 10 12	35596.80	22.85	225.93	0.00	1.17	1.17	652.63
1980 01 11 12	35596.80	18.54	189.60	0.00	1.16	1.16	655.58
1980 01 12 12	35653.83	1.65	301.41	0.00	2.22	2.22	703.75
1980 01 13 12	35828.14	0.01	334.75	0.00	4.42	4.42	744.63
1980 01 14 12	35942.40	1.27	217.05	0.00	4.40	4.40	745.80
1980 01 15 12	35942.40	20.99	312.26	0.00	3.02	3.02	708.78
1980 01 16 12	35942.40	0.59	348.77	0.00	-0.28	-0.28	495.24
1980 01 17 12	35942.40	0.00	344.96	0.00	-0.11	-0.11	493.67
1980 01 18 12	36173.74	24.11	205.59	0.00	1.01	1.01	598.34
1980 01 19 12	36288.00	25.60	254.10	0.00	-0.23	-0.23	540.89
1980 01 20 12	36288.00	10.76	303.93	0.00	-1.16	-1.16	497.62
1980 01 21 12	36288.00	2.48	250.24	0.00	-0.46	-0.46	529.25
1980 01 22 12	36345.03	4.27	365.76	0.00	-2.00	-2.00	459.52
1980 01 23 12	36616.68	0.00	383.21	0.00	-4.28	-4.28	268.63
1980 01 24 12	36633.60	0.00	385.70	0.00	-1.05	-1.05	204.66
1980 01 25 12	36633.60	0.05	380.06	0.00	-0.45	-0.45	291.63
1980 01 26 12	36645.38	0.39	378.32	0.00	-1.51	-1.51	343.34
1980 01 27 12	36962.28	0.64	377.82	0.00	-0.59	-0.59	425.20
1980 01 28 12	36979.20	0.45	303.29	0.00	-0.95	-0.95	485.67
1980 01 29 12	36979.20	11.90	233.98	0.00	0.52	0.52	613.00
1980 01 30 12	37036.23	30.06	240.88	0.00	2.89	2.89	734.93
1980 01 31 12	37324.80	0.47	373.71	0.00	2.27	2.27	646.45
1980 02 01 12	37324.80	0.48	384.67	0.00	1.56	1.56	571.47
1980 02 02 12	37324.80	0.00	395.05	0.00	1.11	1.11	394.70
1980 02 03 12	37611.00	0.00	387.66	0.00	3.82	3.82	273.46
1980 02 04 12	37670.40	0.00	385.11	0.00	7.15	7.15	362.15
1980 02 05 12	37670.40	0.00	398.63	0.00	4.79	4.79	388.28
1980 02 06 12	37727.43	0.02	353.94	0.00	5.70	5.70	385.76
1980 02 07 12	38016.00	1.66	295.72	0.00	2.51	2.51	500.26
1980 02 08 12	38016.00	10.09	310.98	0.00	-2.63	-2.63	369.01
1980 02 09 12	38016.00	1.59	408.98	0.00	-3.73	-3.73	422.93
1980 02 10 12	38361.60	0.00	424.47	0.00	-4.77	-4.77	262.85
1980 02 11 12	38361.60	0.00	422.70	0.00	-1.30	-1.30	213.02
1980 02 12 12	38361.60	1.55	412.21	0.00	-1.07	-1.07	315.64
1980 02 13 12	38707.20	0.49	286.51	0.00	-0.87	-0.87	490.10
1980 02 14 12	38707.20	41.96	244.78	0.00	2.90	2.90	737.19
1980 02 15 12	38707.20	47.05	275.63	0.00	2.77	2.77	738.12
1980 02 16 12	39052.80	4.91	396.12	0.00	0.81	0.81	619.63
1980 02 17 12	39052.80	11.22	192.41	0.00	1.79	1.79	653.22
1980 02 18 12	39052.80	3.07	235.96	0.00	2.36	2.36	728.22
1980 02 19 12	39398.40	16.58	286.60	0.00	3.41	3.41	739.23
1980 02 20 12	39398.40	30.55	263.67	0.00	0.55	0.55	583.93
1980 02 21 12	39398.40	10.95	302.34	0.00	-0.32	-0.32	580.39
1980 02 22 12	39744.00	2.31	438.05	0.00	0.16	0.16	538.69
1980 02 23 12	39744.00	0.00	448.48	0.00	-0.02	-0.02	385.32
1980 02 24 12	39744.00	0.00	448.16	0.00	0.60	0.60	420.68
1980 02 25 12	40089.60	0.00	446.75	0.00	1.86	1.86	364.15
1980 02 26 12	40089.60	0.00	452.25	0.00	3.77	3.77	414.95
1980 02 27 12	40146.63	0.00	456.23	0.00	5.50	5.50	307.90
1980 02 28 12	40435.20	0.00	450.52	0.00	6.78	6.78	359.90
1980 02 29 12	40435.20	0.00	460.87	0.00	4.59	4.59	379.82
1980 03 01 12	40763.88	0.00	467.41	0.00	2.39	2.39	399.75
1980 03 02 12	40780.80	0.00	390.94	0.00	3.76	3.76	457.20
1980 03 03 12	40780.80	13.14	241.23	0.00	3.74	3.74	600.79
1980 03 04 12	41126.40	6.17	419.53	0.00	1.01	1.01	589.01
1980 03 05 12	41126.40	0.00	473.55	0.00	1.05	1.05	517.94
1980 03 06 12	41126.40	0.01	366.34	0.00	2.27	2.27	550.00
1980 03 07 12	41472.00	6.24	421.94	0.00	0.61	0.61	542.36
1980 03 08 12	41472.00	0.00	480.98	0.00	0.31	0.31	485.39
1980 03 09 12	41647.85	0.00	479.27	0.00	1.59	1.59	443.90
1980 03 10 12	41817.60	0.00	383.62	0.00	2.85	2.85	504.86
1980 03 11 12	41817.60	21.61	214.50	0.00	2.55	2.55	672.06
1980 03 12 12	42163.20	0.51	487.81	0.00	1.38	1.38	592.30
1980 03 13 12	42163.20	0.00	488.58	0.00	2.64	2.64	397.65
1980 03 14 12	42163.20	0.00	487.05	0.00	5.39	5.39	508.97
1980 03 15 12	42508.80	0.00	470.33	0.00	5.41	5.41	565.52
1980 03 16 12	42508.80	0.54	500.30	0.00	3.84	3.84	502.96
1980 03 17 12	42565.83	0.00	519.75	0.00	-0.23	-0.23	313.13
1980 03 18 12	42854.40	0.00	431.00	0.00	3.45	3.45	305.99
1980 03 19 12	42854.40	11.07	256.86	0.00	0.52	0.52	449.25
1980 03 20 12	43200.00	0.00	512.41	0.00	0.27	0.27	444.80
1980 03 21 12	43200.00	0.17	513.34	0.00	3.25	3.25	400.19
1980 03 22 12	43200.00	2.99	420.83	0.00	2.55	2.55	464.14
1980 03 23 12	43545.60	2.73	360.97	0.00	-1.37	-1.37	465.79
