  33.26
2803.00
4825674184
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35390.61	0.00	317.77	0.00	4.66	4.66	276.13
1980 01 02 12	35459.27	0.00	355.06	0.00	2.13	2.13	349.65
1980 01 03 12	35523.76	0.00	357.75	0.00	-2.42	-2.42	285.97
1980 01 04 12	35574.78	0.00	350.63	0.00	-0.16	-0.16	248.87
1980 01 05 12	35596.80	0.00	361.16	0.00	1.59	1.59	219.91
1980 01 06 12	35596.80	0.00	291.84	0.00	2.17	2.17	224.25
1980 01 07 12	35596.80	0.00	319.62	0.00	2.04	2.04	306.12
1980 01 08 12	35626.53	0.00	334.10	0.00	1.16	1.16	417.34
1980 01 09 12	35704.76	0.19	226.35	0.00	1.05	1.05	401.56
1980 01 10 12	35804.86	2.07	273.15	0.00	1.99	1.99	517.96
1980 01 11 12	35898.21	1.76	181.82	0.00	1.18	1.18	527.20
1980 01 12 12	35942.40	0.48	341.77	0.00	1.76	1.76	544.16
1980 01 13 12	35942.40	0.00	354.54	0.00	4.19	4.19	602.73
1980 01 14 12	35953.21	0.02	240.80	0.00	5.59	5.59	577.50
1980 01 15 12	36050.36	2.08	329.68	0.00	4.61	4.61	592.05
1980 01 16 12	36184.31	0.22	365.56	0.00	1.12	1.12	426.66
1980 01 17 12	36282.29	0.00	367.85	0.00	1.21	1.21	406.98
1980 01 18 12	36288.00	0.78	224.69	0.00	2.65	2.65	453.66
1980 01 19 12	36289.38	0.09	331.74	0.00	1.90	1.90	458.95
1980 01 20 12	36395.96	7.33	323.73	0.00	0.97	0.97	436.98
1980 01 21 12	36560.56	4.25	302.60	0.00	0.19	0.19	426.51
1980 01 22 12	36633.60	26.32	237.60	0.00	-0.18	-0.18	458.31
1980 01 23 12	36633.60	0.00	400.49	0.00	-4.60	-4.60	296.23
1980 01 24 12	36663.33	0.00	400.09	0.00	-1.01	-1.01	213.39
1980 01 25 12	36841.66	0.02	393.94	0.00	0.28	0.28	272.03
1980 01 26 12	36979.19	0.02	390.16	0.00	0.19	0.19	279.78
1980 01 27 12	36979.20	0.00	391.90	0.00	0.75	0.75	349.26
1980 01 28 12	37008.93	0.00	342.18	0.00	0.61	0.61	357.92
1980 01 29 12	37187.27	4.13	241.42	0.00	0.51	0.51	483.74
1980 01 30 12	37324.80	4.30	233.89	0.00	2.86	2.86	594.60
1980 01 31 12	37324.80	0.36	315.83	0.00	4.27	4.27	605.90
1980 02 01 12	37378.82	0.01	393.10	0.00	2.85	2.85	539.17
1980 02 02 12	37626.21	0.00	403.04	0.00	2.50	2.50	373.26
1980 02 03 12	37670.40	0.00	401.88	0.00	4.28	4.28	291.10
1980 02 04 12	37670.40	0.00	402.56	0.00	7.64	7.64	292.88
1980 02 05 12	37843.89	0.00	409.60	0.00	6.12	6.12	313.78
1980 02 06 12	38016.00	0.00	382.89	0.00	6.25	6.25	319.35
1980 02 07 12	38016.00	0.20	375.61	0.00	5.71	5.71	393.58
1980 02 08 12	38070.02	10.81	234.86	0.00	-1.54	-1.54	303.69
1980 02 09 12	38355.89	3.14	401.72	0.00	-5.12	-5.12	328.57
1980 02 10 12	38361.60	0.73	436.53	0.00	-5.57	-5.57	245.65
1980 02 11 12	38372.42	0.03	437.57	0.00	-2.08	-2.08	227.27
1980 02 12 12	38663.01	0.61	429.32	0.00	-0.08	-0.08	271.07
1980 02 13 12	38707.20	0.77	290.03	0.00	0.51	0.51	406.49
1980 02 14 12	38707.20	30.34	247.51	0.00	3.63	3.63	631.07
1980 02 15 12	38979.76	8.55	266.48	0.00	3.56	3.56	606.32
1980 02 16 12	39052.80	1.11	414.06	0.00	1.86	1.86	498.77
1980 02 17 12	39052.80	5.75	252.19	0.00	2.88	2.88	505.75
1980 02 18 12	39325.36	0.44	306.42	0.00	2.62	2.62	572.39
1980 02 19 12	39398.40	4.33	301.75	0.00	4.25	4.25	609.45
1980 02 20 12	39398.40	13.78	353.70	0.00	2.15	2.15	501.60
1980 02 21 12	39670.96	0.23	347.66	0.00	0.58	0.58	454.50
1980 02 22 12	39744.00	0.04	448.22	0.00	2.09	2.09	441.13
1980 02 23 12	39744.00	0.00	460.69	0.00	2.34	2.34	330.07
1980 02 24 12	40067.58	0.00	454.07	0.00	2.29	2.29	335.37
1980 02 25 12	40089.60	0.00	460.46	0.00	3.43	3.43	299.06
1980 02 26 12	40089.60	0.00	463.21	0.00	5.16	5.16	325.94
1980 02 27 12	40435.20	0.00	464.29	0.00	6.53	6.53	311.89
1980 02 28 12	40435.20	0.00	467.93	0.00	7.53	7.53	297.56
1980 02 29 12	40435.20	0.00	477.24	0.00	5.82	5.82	314.58
1980 03 01 12	40780.80	0.00	482.43	0.00	4.12	4.12	331.60
1980 03 02 12	40780.80	0.93	402.67	0.00	2.21	2.21	312.21
1980 03 03 12	40810.53	5.02	322.40	0.00	4.76	4.76	436.10
1980 03 04 12	41126.40	2.66	455.85	0.00	2.93	2.93	472.05
1980 03 05 12	41126.40	0.00	490.77	0.00	2.48	2.48	427.86
1980 03 06 12	41299.89	0.00	405.54	0.00	4.59	4.59	385.21
1980 03 07 12	41472.00	0.28	467.00	0.00	2.41	2.41	395.66
1980 03 08 12	41472.00	0.00	498.83	0.00	2.72	2.72	385.56
1980 03 09 12	41817.60	0.00	482.59	0.00	3.83	3.83	329.61
1980 03 10 12	41817.60	0.00	414.39	0.00	5.09	5.09	346.58
1980 03 11 12	41817.60	8.39	354.84	0.00	4.82	4.82	511.64
