  31.66
1474.00
1183118617
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35942.40	0.00	310.96	0.00	11.49	11.49	359.17
1980 01 02 12	35942.40	0.00	366.67	0.00	11.06	11.06	410.19
1980 01 03 12	35942.40	0.00	369.70	0.00	7.46	7.46	413.71
1980 01 04 12	35942.40	0.00	363.38	0.00	8.03	8.03	342.54
1980 01 05 12	35942.40	0.00	373.07	0.00	9.85	9.85	272.56
1980 01 06 12	35942.40	0.00	217.96	0.00	10.64	10.64	308.65
1980 01 07 12	35955.15	0.00	344.82	0.00	8.86	8.86	315.82
1980 01 08 12	36107.38	0.00	347.20	0.00	8.99	8.99	549.23
1980 01 09 12	36251.38	0.47	137.36	0.00	7.96	7.96	645.42
1980 01 10 12	36288.00	2.01	288.47	0.00	7.87	7.87	766.73
1980 01 11 12	36288.00	0.95	160.12	0.00	8.18	8.18	869.39
1980 01 12 12	36288.00	0.06	300.78	0.00	9.63	9.63	888.58
1980 01 13 12	36288.00	0.00	357.06	0.00	12.32	12.32	936.62
1980 01 14 12	36342.58	1.50	196.01	0.00	11.56	11.56	923.24
1980 01 15 12	36518.19	6.19	369.67	0.00	10.60	10.60	914.29
1980 01 16 12	36633.60	0.00	374.53	0.00	8.70	8.70	675.32
1980 01 17 12	36633.60	0.00	378.50	0.00	8.84	8.84	620.24
1980 01 18 12	36633.60	0.28	324.44	0.00	9.40	9.40	607.81
1980 01 19 12	36633.60	1.06	368.02	0.00	7.48	7.48	677.11
1980 01 20 12	36798.58	4.35	350.32	0.00	6.77	6.77	584.93
1980 01 21 12	36979.20	2.44	206.18	0.00	6.67	6.67	626.08
1980 01 22 12	36979.20	0.61	338.39	0.00	6.02	6.02	569.01
1980 01 23 12	36979.20	0.17	407.77	0.00	5.46	5.46	417.04
1980 01 24 12	36981.99	0.20	410.18	0.00	6.09	6.09	298.65
1980 01 25 12	37249.41	0.00	406.42	0.00	8.10	8.10	269.60
1980 01 26 12	37324.80	0.00	402.25	0.00	7.02	7.02	344.66
1980 01 27 12	37324.80	0.00	399.29	0.00	7.49	7.49	490.67
1980 01 28 12	37324.80	0.05	319.72	0.00	7.21	7.21	524.95
1980 01 29 12	37554.99	1.07	164.80	0.00	8.73	8.73	748.67
1980 01 30 12	37670.40	1.14	154.54	0.00	8.99	8.99	833.32
1980 01 31 12	37670.40	1.12	277.37	0.00	11.30	11.30	918.23
1980 02 01 12	37670.40	0.04	338.75	0.00	12.67	12.67	944.17
1980 02 02 12	37940.61	0.00	413.36	0.00	11.92	11.92	703.02
1980 02 03 12	38016.00	0.00	420.44	0.00	13.35	13.35	384.65
1980 02 04 12	38016.00	0.00	400.12	0.00	16.47	16.47	398.26
1980 02 05 12	38018.79	0.00	423.79	0.00	15.72	15.72	374.88
1980 02 06 12	38355.70	0.00	380.64	0.00	15.28	15.28	407.02
1980 02 07 12	38361.60	0.00	429.39	0.00	12.76	12.76	483.73
1980 02 08 12	38361.60	20.89	273.18	0.00	5.36	5.36	398.72
1980 02 09 12	38526.58	1.45	422.14	0.00	4.60	4.60	552.15
1980 02 10 12	38707.20	0.00	439.30	0.00	3.76	3.76	409.06
1980 02 11 12	38707.20	0.00	435.14	0.00	5.76	5.76	374.99
1980 02 12 12	38709.99	7.43	398.88	0.00	6.69	6.69	376.55
1980 02 13 12	39052.80	4.92	229.86	0.00	5.66	5.66	637.81
1980 02 14 12	39052.80	34.54	221.09	0.00	8.42	8.42	941.20
1980 02 15 12	39052.80	8.19	195.85	0.00	8.55	8.55	935.16
1980 02 16 12	39361.78	0.85	372.14	0.00	7.79	7.79	811.87
1980 02 17 12	39398.40	7.38	282.06	0.00	8.79	8.79	807.67
1980 02 18 12	39398.40	0.62	207.95	0.00	9.71	9.71	918.05
1980 02 19 12	39628.59	0.96	237.12	0.00	10.65	10.65	1040.94
1980 02 20 12	39744.00	2.53	395.00	0.00	8.84	8.84	736.16
1980 02 21 12	39744.00	0.12	293.08	0.00	7.56	7.56	659.47
1980 02 22 12	39849.84	0.01	426.66	0.00	9.03	9.03	690.56
1980 02 23 12	40089.60	0.00	471.61	0.00	10.02	10.02	579.16
1980 02 24 12	40089.60	0.00	476.03	0.00	10.08	10.08	479.04
1980 02 25 12	40144.18	0.00	460.69	0.00	12.05	12.05	412.08
1980 02 26 12	40435.20	0.00	475.59	0.00	14.01	14.01	431.87
1980 02 27 12	40435.20	0.00	477.14	0.00	15.43	15.43	399.20
