  40.27
 186.00
1695717055
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32932.33	0.00	253.37	0.00	0.73	0.73	522.54
1980 01 02 12	33080.23	0.12	254.74	0.00	-0.87	-0.87	471.12
1980 01 03 12	33177.60	0.11	142.95	0.00	-1.77	-1.77	471.36
1980 01 04 12	33177.60	0.00	185.82	0.00	-2.52	-2.52	435.95
1980 01 05 12	33177.60	1.32	129.66	0.00	-3.18	-3.18	430.59
1980 01 06 12	33177.60	0.21	175.47	0.00	-2.87	-2.87	466.66
1980 01 07 12	33209.54	0.55	281.75	0.00	-9.32	-9.32	263.17
1980 01 08 12	33353.01	0.00	265.34	0.00	-14.57	-14.57	169.41
1980 01 09 12	33523.20	0.00	276.13	0.00	-14.49	-14.49	161.77
1980 01 10 12	33523.20	0.00	237.91	0.00	-8.84	-8.84	325.60
1980 01 11 12	33523.20	0.07	274.48	0.00	-0.09	-0.09	558.99
1980 01 12 12	33555.14	0.00	240.03	0.00	-11.81	-11.81	188.67
1980 01 13 12	33771.43	0.00	206.52	0.00	-4.19	-4.19	380.62
1980 01 14 12	33868.80	0.00	279.25	0.00	-4.18	-4.18	405.15
1980 01 15 12	33868.80	0.00	162.62	0.00	0.06	0.06	581.12
1980 01 16 12	33876.61	8.85	107.02	0.00	3.77	3.77	730.06
1980 01 17 12	34117.03	0.07	279.55	0.00	0.43	0.43	576.94
1980 01 18 12	34214.40	0.00	251.83	0.00	-2.66	-2.66	450.56
1980 01 19 12	34214.40	1.64	160.65	0.00	-1.21	-1.21	495.27
1980 01 20 12	34246.34	0.08	208.06	0.00	-2.07	-2.07	450.21
1980 01 21 12	34560.00	0.42	126.90	0.00	-2.56	-2.56	439.15
1980 01 22 12	34560.00	0.00	222.82	0.00	-2.13	-2.13	474.46
1980 01 23 12	34560.00	0.00	308.16	0.00	-11.44	-11.44	218.96
1980 01 24 12	34808.23	1.31	222.22	0.00	-5.79	-5.79	409.32
