  41.14
 245.00
1152052045
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32832.00	0.01	247.11	0.00	-0.29	-0.29	489.21
1980 01 02 12	32832.00	0.06	245.54	0.00	-1.79	-1.79	449.25
1980 01 03 12	32832.00	0.13	131.98	0.00	-1.79	-1.79	411.12
1980 01 04 12	32832.00	0.02	160.02	0.00	-2.42	-2.42	344.77
1980 01 05 12	32832.00	0.90	104.00	0.00	-2.96	-2.96	349.75
1980 01 06 12	32832.00	0.54	149.84	0.00	-2.33	-2.33	428.84
1980 01 07 12	33149.27	0.79	250.38	0.00	-8.10	-8.10	238.93
1980 01 08 12	33177.60	0.00	251.23	0.00	-12.38	-12.38	153.49
1980 01 09 12	33177.60	0.01	253.23	0.00	-12.19	-12.19	137.10
1980 01 10 12	33177.60	0.00	213.35	0.00	-7.03	-7.03	300.66
1980 01 11 12	33177.60	0.59	265.47	0.00	-0.22	-0.22	524.77
1980 01 12 12	33494.87	0.35	223.90	0.00	-10.99	-10.99	139.50
1980 01 13 12	33523.20	0.04	189.00	0.00	-3.49	-3.49	321.41
1980 01 14 12	33523.20	0.33	265.74	0.00	-2.50	-2.50	421.64
1980 01 15 12	33523.20	0.00	103.99	0.00	0.95	0.95	607.31
1980 01 16 12	33840.47	12.37	97.21	0.00	4.94	4.94	829.77
1980 01 17 12	33868.80	0.23	255.94	0.00	1.42	1.42	605.78
1980 01 18 12	33868.80	0.00	182.80	0.00	-1.41	-1.41	484.42
1980 01 19 12	33868.80	0.89	133.21	0.00	-0.84	-0.84	483.72
1980 01 20 12	34214.40	0.44	165.31	0.00	-1.90	-1.90	341.75
1980 01 21 12	34214.40	0.56	97.64	0.00	-2.66	-2.66	372.55
1980 01 22 12	34214.40	0.02	195.13	0.00	-2.27	-2.27	428.65
1980 01 23 12	34531.67	0.00	291.64	0.00	-9.85	-9.85	170.23
1980 01 24 12	34560.00	1.49	217.41	0.00	-6.46	-6.46	365.30
1980 01 25 12	34560.00	0.00	237.82	0.00	-0.77	-0.77	497.97
1980 01 26 12	34877.27	0.01	87.02	0.00	-8.24	-8.24	180.34
1980 01 27 12	34905.60	0.02	158.91	0.00	-12.21	-12.21	133.56
1980 01 28 12	34905.60	0.00	227.77	0.00	-11.43	-11.43	133.50
1980 01 29 12	35251.20	0.07	307.13	0.00	-12.05	-12.05	121.27
1980 01 30 12	35251.20	1.98	93.05	0.00	-11.05	-11.05	202.57
1980 01 31 12	35251.20	0.65	247.54	0.00	-10.98	-10.98	212.88
1980 02 01 12	35596.80	0.00	294.30	0.00	-12.17	-12.17	172.60
1980 02 02 12	35596.80	0.00	194.42	0.00	-10.78	-10.78	158.79
1980 02 03 12	35629.83	0.00	250.16	0.00	-8.66	-8.66	235.21
1980 02 04 12	35942.40	0.00	293.80	0.00	-10.21	-10.21	199.97
1980 02 05 12	35942.40	7.89	132.19	0.00	-5.67	-5.67	340.39
1980 02 06 12	36288.00	1.29	99.78	0.00	-5.06	-5.06	382.03
1980 02 07 12	36288.00	0.00	308.91	0.00	-8.13	-8.13	298.46
1980 02 08 12	36288.00	0.70	145.67	0.00	-8.30	-8.30	294.21
1980 02 09 12	36633.60	0.03	288.05	0.00	-6.46	-6.46	327.77
1980 02 10 12	36633.60	0.08	274.84	0.00	-11.64	-11.64	227.66
1980 02 11 12	36979.20	0.00	265.30	0.00	-10.27	-10.27	248.02
1980 02 12 12	36979.20	0.00	328.17	0.00	-11.13	-11.13	223.67
1980 02 13 12	37296.47	0.43	205.71	0.00	-10.77	-10.77	260.09
1980 02 14 12	37324.80	0.00	253.36	0.00	-2.56	-2.56	449.14
1980 02 15 12	37324.80	5.88	160.76	0.00	-3.73	-3.73	414.33
1980 02 16 12	37670.40	0.38	328.34	0.00	-10.75	-10.75	218.78
1980 02 17 12	37670.40	0.05	344.19	0.00	-15.45	-15.45	162.10
1980 02 18 12	38016.00	0.00	318.68	0.00	-12.16	-12.16	236.13
1980 02 19 12	38016.00	0.00	187.19	0.00	-2.40	-2.40	460.88
1980 02 20 12	38361.60	0.00	260.95	0.00	0.41	0.41	589.87
1980 02 21 12	38361.60	6.48	238.69	0.00	1.36	1.36	622.11
1980 02 22 12	38678.87	2.49	175.40	0.00	1.72	1.72	650.51
1980 02 23 12	38707.20	0.00	225.90	0.00	1.52	1.52	603.17
1980 02 24 12	38707.20	0.30	350.98	0.00	-1.78	-1.78	414.22
1980 02 25 12	39052.80	4.55	154.72	0.00	-5.24	-5.24	349.29
