  36.07
1079.00
 238435940
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34560.00	0.06	165.65	0.00	0.24	0.24	520.51
1980 01 02 12	34560.00	0.01	285.10	0.00	-1.96	-1.96	424.85
1980 01 03 12	34560.00	0.00	192.36	0.00	-0.61	-0.61	488.59
1980 01 04 12	34560.00	5.46	99.61	0.00	-0.78	-0.78	515.46
1980 01 05 12	34560.00	3.04	169.54	0.00	-3.97	-3.97	424.94
1980 01 06 12	34625.79	0.64	267.69	0.00	-7.23	-7.23	316.80
1980 01 07 12	34887.62	4.81	87.59	0.00	-0.75	-0.75	475.64
1980 01 08 12	34905.60	1.75	191.53	0.00	1.41	1.41	597.85
1980 01 09 12	34905.60	1.54	259.64	0.00	1.99	1.99	625.44
1980 01 10 12	34905.60	1.62	254.57	0.00	-0.78	-0.78	483.76
1980 01 11 12	34905.60	12.91	127.49	0.00	5.21	5.21	841.67
1980 01 12 12	34905.60	4.64	242.06	0.00	0.13	0.13	477.84
1980 01 13 12	35233.22	2.22	82.68	0.00	-0.94	-0.94	254.43
1980 01 14 12	35251.20	17.53	131.93	0.00	2.04	2.04	646.56
1980 01 15 12	35251.20	0.01	297.00	0.00	3.09	3.09	646.54
1980 01 16 12	35251.20	0.00	223.24	0.00	4.89	4.89	705.34
1980 01 17 12	35316.99	4.70	85.19	0.00	6.86	6.86	915.22
1980 01 18 12	35596.80	15.44	112.42	0.00	7.41	7.41	991.80
1980 01 19 12	35596.80	0.05	310.04	0.00	2.60	2.60	532.19
1980 01 20 12	35596.80	0.00	160.15	0.00	2.55	2.55	457.02
1980 01 21 12	35596.80	0.00	303.37	0.00	1.23	1.23	458.54
1980 01 22 12	35942.40	8.89	112.02	0.00	3.93	3.93	693.48
1980 01 23 12	35942.40	3.16	309.62	0.00	-1.28	-1.28	497.30
1980 01 24 12	35942.40	0.01	205.42	0.00	-5.73	-5.73	321.64
1980 01 25 12	35942.40	0.00	309.72	0.00	3.67	3.67	572.35
1980 01 26 12	36288.00	0.00	165.70	0.00	2.54	2.54	593.77
1980 01 27 12	36288.00	0.18	126.95	0.00	2.11	2.11	621.47
1980 01 28 12	36288.00	0.31	317.52	0.00	0.46	0.46	555.33
1980 01 29 12	36549.60	3.34	237.29	0.00	-2.71	-2.71	453.47
1980 01 30 12	36633.60	3.17	85.54	0.00	-6.15	-6.15	345.60
1980 01 31 12	36633.60	11.69	266.35	0.00	-6.56	-6.56	338.52
1980 02 01 12	36699.39	1.16	342.82	0.00	-14.11	-14.11	164.78
1980 02 02 12	36979.20	0.00	306.26	0.00	-14.27	-14.27	164.55
1980 02 03 12	36979.20	0.00	266.54	0.00	-13.49	-13.49	181.02
1980 02 04 12	36979.20	0.38	349.11	0.00	-10.35	-10.35	222.29
1980 02 05 12	37324.80	0.03	289.39	0.00	-9.29	-9.29	225.73
1980 02 06 12	37324.80	7.39	123.15	0.00	-4.53	-4.53	377.32
1980 02 07 12	37324.80	0.04	340.96	0.00	-5.57	-5.57	368.81
1980 02 08 12	37670.40	0.13	244.69	0.00	-8.07	-8.07	266.89
1980 02 09 12	37670.40	5.70	115.27	0.00	-3.05	-3.05	432.89
1980 02 10 12	37670.40	2.11	370.19	0.00	-5.39	-5.39	374.71
1980 02 11 12	38016.00	0.40	360.06	0.00	-9.00	-9.00	270.86
1980 02 12 12	38016.00	0.00	371.13	0.00	-7.38	-7.38	299.96
1980 02 13 12	38016.00	0.00	377.62	0.00	-9.11	-9.11	261.04
1980 02 14 12	38361.60	0.00	369.31	0.00	-3.86	-3.86	296.63
1980 02 15 12	38361.60	0.03	195.04	0.00	0.00	0.00	379.68
1980 02 16 12	38623.19	6.75	237.49	0.00	0.90	0.90	592.55
1980 02 17 12	38707.20	0.00	384.10	0.00	-9.36	-9.36	241.28
1980 02 18 12	38707.20	0.00	392.94	0.00	-9.52	-9.52	219.62
1980 02 19 12	39052.80	0.00	209.71	0.00	-4.04	-4.04	293.65
1980 02 20 12	39052.80	4.73	113.25	0.00	0.94	0.94	490.99
1980 02 21 12	39052.80	2.00	344.73	0.00	7.10	7.10	925.49
1980 02 22 12	39398.40	4.18	337.29	0.00	11.86	11.86	1103.72
1980 02 23 12	39398.40	0.49	372.09	0.00	11.09	11.09	972.18
1980 02 24 12	39726.02	0.02	392.25	0.00	6.48	6.48	735.40
1980 02 25 12	39744.00	0.50	300.34	0.00	3.39	3.39	600.22
1980 02 26 12	39744.00	5.01	394.71	0.00	-7.47	-7.47	283.32
1980 02 27 12	40089.60	0.00	401.29	0.00	-5.09	-5.09	279.16
1980 02 28 12	40089.60	0.00	166.55	0.00	0.77	0.77	485.77
1980 02 29 12	40257.09	3.85	164.68	0.00	-3.58	-3.58	375.44
1980 03 01 12	40435.20	7.71	162.78	0.00	-7.94	-7.94	265.01
1980 03 02 12	40435.20	4.04	126.24	0.00	-12.63	-12.63	199.92
1980 03 03 12	40780.80	0.07	448.00	0.00	-12.57	-12.57	172.69
1980 03 04 12	40780.80	0.15	330.26	0.00	-2.11	-2.11	260.89
1980 03 05 12	40846.59	8.99	229.36	0.00	3.52	3.52	603.48
1980 03 06 12	41126.40	0.03	434.76	0.00	1.02	1.02	553.77
1980 03 07 12	41126.40	2.50	354.98	0.00	6.65	6.65	811.82
1980 03 08 12	41472.00	17.38	290.75	0.00	11.19	11.19	1193.36
1980 03 09 12	41472.00	2.30	451.08	0.00	6.72	6.72	789.61
1980 03 10 12	41639.50	0.00	441.35	0.00	5.70	5.70	583.92
1980 03 11 12	41817.60	0.94	463.28	0.00	1.74	1.74	490.46
1980 03 12 12	41817.60	2.33	232.12	0.00	-1.50	-1.50	267.02
1980 03 13 12	42163.20	7.18	393.04	0.00	0.43	0.43	544.91
1980 03 14 12	42163.20	2.46	462.70	0.00	-0.93	-0.93	497.84
1980 03 15 12	42508.80	0.00	463.17	0.00	1.18	1.18	398.18
1980 03 16 12	42508.80	0.11	432.41	0.00	5.38	5.38	481.34
1980 03 17 12	42508.80	23.63	156.58	0.00	8.78	8.78	1035.74
1980 03 18 12	42854.40	10.05	468.14	0.00	5.13	5.13	810.90
1980 03 19 12	42854.40	0.00	442.87	0.00	2.94	2.94	499.03
1980 03 20 12	43200.00	21.78	169.04	0.00	7.26	7.26	888.88
1980 03 21 12	43200.00	24.84	281.60	0.00	8.06	8.06	1027.38
1980 03 22 12	43200.00	0.17	485.70	0.00	-0.98	-0.98	428.13
1980 03 23 12	43545.60	0.00	465.30	0.00	3.57	3.57	410.54
1980 03 24 12	43545.60	21.72	260.49	0.00	5.04	5.04	735.05
1980 03 25 12	43891.20	1.85	460.40	0.00	5.76	5.76	790.61
1980 03 26 12	43891.20	0.00	379.98	0.00	4.75	4.75	725.71
1980 03 27 12	43891.20	0.00	484.97	0.00	5.39	5.39	722.33
1980 03 28 12	44236.80	21.14	144.42	0.00	3.75	3.75	710.26
1980 03 29 12	44236.80	4.02	478.26	0.00	8.59	8.59	949.91
1980 03 30 12	44582.40	1.92	332.43	0.00	8.80	8.80	1006.80
1980 03 31 12	44582.40	0.46	362.95	0.00	6.83	6.83	871.89
1980 04 01 12	44760.50	0.41	491.52	0.00	4.89	4.89	739.66
1980 04 02 12	44928.00	0.65	480.24	0.00	8.41	8.41	858.04
1980 04 03 12	44928.00	0.00	470.78	0.00	11.46	11.46	1043.77
1980 04 04 12	45273.60	9.29	450.53	0.00	11.28	11.28	1101.40
1980 04 05 12	45273.60	0.00	491.77	0.00	1.99	1.99	572.55
1980 04 06 12	45553.41	0.22	489.21	0.00	4.06	4.06	539.39
1980 04 07 12	45619.20	2.62	268.94	0.00	6.53	6.53	783.04
1980 04 08 12	45619.20	44.50	192.76	0.00	9.30	9.30	1094.63
1980 04 09 12	45964.80	17.46	468.42	0.00	10.09	10.09	949.75
1980 04 10 12	45964.80	0.00	484.15	0.00	7.36	7.36	742.11
1980 04 11 12	46142.91	0.71	496.63	0.00	8.60	8.60	691.28
1980 04 12 12	46310.40	18.89	159.17	0.00	7.85	7.85	877.67
1980 04 13 12	46310.40	15.85	168.29	0.00	10.54	10.54	1217.24
1980 04 14 12	46656.00	43.68	340.92	0.00	12.02	12.02	1270.92
1980 04 15 12	46656.00	0.30	183.24	0.00	1.78	1.78	573.61
1980 04 16 12	46673.98	4.32	508.30	0.00	2.41	2.41	562.83
1980 04 17 12	47001.60	0.00	517.02	0.00	3.84	3.84	485.72
1980 04 18 12	47001.60	0.00	431.17	0.00	7.82	7.82	664.75
1980 04 19 12	47347.20	0.19	493.51	0.00	9.94	9.94	806.54
1980 04 20 12	47347.20	0.00	497.27	0.00	11.57	11.57	895.67
1980 04 21 12	47347.20	0.00	506.59	0.00	11.65	11.65	871.25
1980 04 22 12	47692.80	0.00	508.15	0.00	11.38	11.38	820.61
1980 04 23 12	47692.80	0.13	501.24	0.00	15.08	15.08	1076.57
1980 04 24 12	47776.81	0.16	469.53	0.00	15.94	15.94	1273.11
1980 04 25 12	48038.40	1.56	431.09	0.00	13.71	13.71	1213.46
1980 04 26 12	48038.40	8.13	354.44	0.00	13.23	13.23	1245.30
1980 04 27 12	48384.00	10.29	370.33	0.00	12.07	12.07	1165.91
1980 04 28 12	48384.00	1.13	392.93	0.00	6.02	6.02	794.87
1980 04 29 12	48384.00	6.53	312.45	0.00	5.61	5.61	735.34
1980 04 30 12	48729.60	0.91	307.91	0.00	4.68	4.68	722.98
1980 05 01 12	48729.60	0.01	509.45	0.00	7.40	7.40	825.69
1980 05 02 12	48729.60	0.00	466.93	0.00	10.95	10.95	971.64
1980 05 03 12	49075.20	0.00	475.13	0.00	12.73	12.73	989.38
1980 05 04 12	49075.20	0.00	530.71	0.00	13.57	13.57	1043.12
1980 05 05 12	49075.20	1.13	516.30	0.00	14.18	14.18	1004.24
