  35.27
1585.00
  71453116
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34905.60	1.75	89.58	0.00	-0.80	-0.80	518.85
1980 01 02 12	34905.60	0.00	299.17	0.00	-2.98	-2.98	350.66
1980 01 03 12	34905.60	0.00	253.84	0.00	-0.83	-0.83	423.45
1980 01 04 12	34905.60	11.55	93.18	0.00	-1.28	-1.28	490.78
1980 01 05 12	34905.60	0.32	296.97	0.00	-5.28	-5.28	374.72
1980 01 06 12	34905.60	1.92	305.40	0.00	-7.80	-7.80	277.76
1980 01 07 12	34905.60	11.02	85.70	0.00	-2.70	-2.70	415.06
1980 01 08 12	35106.36	2.51	251.23	0.00	2.39	2.39	625.47
1980 01 09 12	35251.20	1.12	292.00	0.00	3.34	3.34	668.86
1980 01 10 12	35251.20	11.06	207.54	0.00	-1.25	-1.25	468.19
1980 01 11 12	35251.20	16.16	102.27	0.00	5.16	5.16	813.01
1980 01 12 12	35251.20	5.38	248.99	0.00	-0.78	-0.78	419.48
1980 01 13 12	35251.20	1.69	72.44	0.00	-0.99	-0.99	300.41
1980 01 14 12	35596.80	13.85	236.36	0.00	2.15	2.15	652.89
1980 01 15 12	35596.80	0.00	312.64	0.00	1.92	1.92	586.68
1980 01 16 12	35596.80	0.30	189.28	0.00	3.42	3.42	613.86
1980 01 17 12	35596.80	14.62	88.88	0.00	6.10	6.10	853.88
1980 01 18 12	35596.80	19.91	139.01	0.00	6.68	6.68	902.31
1980 01 19 12	35942.40	0.00	324.56	0.00	2.19	2.19	427.92
1980 01 20 12	35942.40	0.00	211.60	0.00	2.65	2.65	341.46
1980 01 21 12	35942.40	0.35	276.18	0.00	1.16	1.16	419.39
1980 01 22 12	35942.40	19.90	107.98	0.00	3.52	3.52	692.34
1980 01 23 12	36288.00	4.18	337.31	0.00	-2.40	-2.40	452.59
1980 01 24 12	36288.00	0.00	310.81	0.00	-5.81	-5.81	296.75
1980 01 25 12	36288.00	0.00	310.97	0.00	2.30	2.30	491.96
1980 01 26 12	36288.00	0.96	122.44	0.00	1.60	1.60	549.79
1980 01 27 12	36633.60	0.49	152.71	0.00	1.87	1.87	622.85
1980 01 28 12	36633.60	0.45	337.52	0.00	-0.70	-0.70	491.02
1980 01 29 12	36633.60	4.34	246.78	0.00	-3.89	-3.89	391.38
1980 01 30 12	36633.85	3.79	92.69	0.00	-5.27	-5.27	359.26
1980 01 31 12	36979.20	15.96	354.32	0.00	-5.86	-5.86	355.44
1980 02 01 12	36979.20	0.44	362.20	0.00	-14.07	-14.07	139.57
1980 02 02 12	36979.20	0.00	341.53	0.00	-13.10	-13.10	134.32
1980 02 03 12	37324.80	0.04	151.53	0.00	-10.20	-10.20	160.65
1980 02 04 12	37324.80	0.15	363.09	0.00	-8.61	-8.61	183.68
1980 02 05 12	37324.80	0.17	252.74	0.00	-7.70	-7.70	183.35
1980 02 06 12	37670.40	7.21	148.99	0.00	-5.42	-5.42	341.46
1980 02 07 12	37670.40	0.00	362.16	0.00	-7.31	-7.31	297.90
1980 02 08 12	37670.40	0.20	246.34	0.00	-6.88	-6.88	283.30
1980 02 09 12	38016.00	13.78	124.83	0.00	-3.04	-3.04	428.91
1980 02 10 12	38016.00	4.42	382.15	0.00	-5.35	-5.35	360.92
1980 02 11 12	38016.00	0.00	378.16	0.00	-7.06	-7.06	270.01
1980 02 12 12	38361.60	0.00	382.21	0.00	-6.33	-6.33	260.52
1980 02 13 12	38361.60	0.00	390.47	0.00	-7.70	-7.70	249.16
1980 02 14 12	38361.60	0.00	385.67	0.00	-1.83	-1.83	269.92
1980 02 15 12	38707.20	0.40	186.44	0.00	0.37	0.37	353.19
1980 02 16 12	38707.20	14.21	238.16	0.00	1.16	1.16	580.52
1980 02 17 12	38707.20	0.00	401.19	0.00	-9.05	-9.05	206.86
1980 02 18 12	39052.80	0.00	403.92	0.00	-7.19	-7.19	209.72
1980 02 19 12	39052.80	0.05	209.91	0.00	-2.82	-2.82	262.86
1980 02 20 12	39052.80	4.04	194.98	0.00	1.36	1.36	536.11
1980 02 21 12	39398.40	1.07	318.26	0.00	6.88	6.88	809.69
1980 02 22 12	39398.40	5.81	359.18	0.00	10.08	10.08	926.87
1980 02 23 12	39599.16	0.28	393.18	0.00	9.17	9.17	829.26
1980 02 24 12	39744.00	0.02	410.07	0.00	5.45	5.45	590.25
1980 02 25 12	39744.00	1.22	409.95	0.00	1.93	1.93	467.00
1980 02 26 12	40089.60	1.17	423.01	0.00	-9.25	-9.25	225.05
1980 02 27 12	40089.60	0.00	420.45	0.00	-5.27	-5.27	227.32
1980 02 28 12	40089.60	0.00	257.99	0.00	1.32	1.32	444.04
1980 02 29 12	40435.20	4.21	193.90	0.00	-2.11	-2.11	385.15
1980 03 01 12	40435.20	8.41	132.02	0.00	-5.53	-5.53	326.22
1980 03 02 12	40780.80	1.06	149.57	0.00	-12.38	-12.38	206.22
1980 03 03 12	40780.80	0.06	450.12	0.00	-12.61	-12.61	150.26
1980 03 04 12	40780.80	0.00	294.64	0.00	-3.10	-3.10	244.91
1980 03 05 12	41126.40	21.78	290.09	0.00	2.01	2.01	563.62
1980 03 06 12	41126.40	0.05	442.83	0.00	0.56	0.56	461.10
1980 03 07 12	41126.40	10.92	308.91	0.00	5.59	5.59	772.22
1980 03 08 12	41472.00	24.30	289.98	0.00	10.16	10.16	1060.53
1980 03 09 12	41472.00	0.21	457.25	0.00	6.40	6.40	703.65
1980 03 10 12	41817.60	0.62	444.96	0.00	5.00	5.00	501.52
1980 03 11 12	41817.60	0.00	464.68	0.00	1.27	1.27	425.00
1980 03 12 12	41817.60	15.15	176.63	0.00	-2.72	-2.72	318.32
1980 03 13 12	42163.20	7.58	442.25	0.00	1.29	1.29	543.92
1980 03 14 12	42163.20	0.27	472.80	0.00	-2.18	-2.18	429.96
1980 03 15 12	42508.80	0.05	468.89	0.00	0.89	0.89	330.05
1980 03 16 12	42508.80	1.99	376.85	0.00	3.40	3.40	475.38
1980 03 17 12	42508.80	70.53	160.38	0.00	7.67	7.67	960.68
1980 03 18 12	42854.40	10.54	476.97	0.00	3.96	3.96	705.40
1980 03 19 12	42854.40	0.22	427.22	0.00	2.04	2.04	471.71
1980 03 20 12	43200.00	64.33	176.37	0.00	6.99	6.99	905.50
1980 03 21 12	43200.00	35.53	411.45	0.00	6.70	6.70	902.28
1980 03 22 12	43200.00	0.01	493.92	0.00	-1.17	-1.17	360.58
1980 03 23 12	43545.60	0.26	434.78	0.00	3.26	3.26	357.47
1980 03 24 12	43545.60	31.08	272.58	0.00	4.52	4.52	710.10
1980 03 25 12	43891.20	0.72	466.03	0.00	4.29	4.29	679.13
1980 03 26 12	43891.20	0.00	373.50	0.00	4.70	4.70	684.97
1980 03 27 12	43891.20	0.16	483.84	0.00	5.41	5.41	682.77
1980 03 28 12	44236.80	48.10	140.40	0.00	3.36	3.36	692.96
1980 03 29 12	44236.80	2.01	468.17	0.00	7.55	7.55	835.16
1980 03 30 12	44582.40	4.87	390.36	0.00	7.42	7.42	877.79
1980 03 31 12	44582.40	0.11	477.34	0.00	4.73	4.73	728.82
1980 04 01 12	44582.40	0.00	508.72	0.00	3.21	3.21	644.15
1980 04 02 12	44928.00	0.00	451.00	0.00	6.81	6.81	775.58
1980 04 03 12	44928.00	0.11	478.54	0.00	9.61	9.61	952.41
1980 04 04 12	45273.60	3.35	492.03	0.00	10.15	10.15	955.14
1980 04 05 12	45273.60	0.00	519.01	0.00	0.10	0.10	480.38
1980 04 06 12	45273.60	1.76	490.57	0.00	1.90	1.90	476.77
1980 04 07 12	45619.20	3.78	316.11	0.00	5.37	5.37	727.37
1980 04 08 12	45619.20	43.70	200.43	0.00	7.74	7.74	966.59
1980 04 09 12	45619.20	4.29	495.96	0.00	7.51	7.51	783.68
1980 04 10 12	45964.80	0.00	512.52	0.00	5.40	5.40	616.19
1980 04 11 12	45964.80	0.18	512.32	0.00	6.89	6.89	581.16
1980 04 12 12	46310.40	51.10	161.74	0.00	6.79	6.79	838.39
1980 04 13 12	46310.40	23.64	178.98	0.00	8.96	8.96	1057.71
1980 04 14 12	46310.40	27.44	413.85	0.00	8.98	8.98	999.47
1980 04 15 12	46656.00	0.02	257.51	0.00	-0.47	-0.47	474.46
1980 04 16 12	46656.00	2.96	529.16	0.00	1.99	1.99	506.86
1980 04 17 12	46800.84	0.00	531.98	0.00	3.09	3.09	475.96
1980 04 18 12	47001.60	0.00	443.73	0.00	6.23	6.23	627.60
1980 04 19 12	47001.60	0.00	452.38	0.00	9.14	9.14	777.24
1980 04 20 12	47347.20	0.00	512.34	0.00	9.66	9.66	783.32
1980 04 21 12	47347.20	0.00	520.28	0.00	9.94	9.94	788.97
1980 04 22 12	47347.20	0.00	527.64	0.00	10.28	10.28	758.91
1980 04 23 12	47692.80	0.00	517.07	0.00	12.97	12.97	925.43
1980 04 24 12	47692.80	0.02	470.77	0.00	13.49	13.49	1087.03
1980 04 25 12	47692.80	1.34	462.26	0.00	12.65	12.65	1120.71
1980 04 26 12	48038.40	14.26	318.77	0.00	12.00	12.00	1167.15
1980 04 27 12	48038.40	9.71	464.04	0.00	10.54	10.54	1007.24
1980 04 28 12	48038.40	0.68	373.38	0.00	4.21	4.21	672.59
1980 04 29 12	48384.00	5.05	254.54	0.00	3.92	3.92	631.02
1980 04 30 12	48384.00	0.00	464.30	0.00	4.01	4.01	623.20
1980 05 01 12	48384.00	0.00	511.58	0.00	6.06	6.06	697.96
1980 05 02 12	48729.60	0.00	464.43	0.00	9.43	9.43	853.41
1980 05 03 12	48729.60	0.00	453.79	0.00	10.50	10.50	853.45
1980 05 04 12	48729.60	0.00	541.55	0.00	11.58	11.58	909.50
1980 05 05 12	49075.20	3.30	509.85	0.00	12.28	12.28	883.10
1980 05 06 12	49075.20	2.93	532.28	0.00	12.36	12.36	894.93
1980 05 07 12	49075.20	5.92	465.48	0.00	13.02	13.02	1046.91
1980 05 08 12	49420.80	0.68	339.63	0.00	10.35	10.35	996.50
1980 05 09 12	49420.80	0.01	547.99	0.00	4.38	4.38	627.89
1980 05 10 12	49420.80	0.00	550.05	0.00	6.94	6.94	731.50
1980 05 11 12	49766.15	0.00	535.45	0.00	12.05	12.05	1040.73
1980 05 12 12	49766.40	0.01	528.90	0.00	16.11	16.11	1339.74
1980 05 13 12	49766.40	0.05	311.13	0.00	15.68	15.68	1232.16
1980 05 14 12	49766.40	0.00	465.84	0.00	14.77	14.77	1304.81
1980 05 15 12	50112.00	0.00	530.82	0.00	13.20	13.20	1113.97
1980 05 16 12	50112.00	7.97	221.05	0.00	11.32	11.32	1164.75
1980 05 17 12	50112.00	42.48	193.82	0.00	9.97	9.97	1110.19
1980 05 18 12	50112.00	11.68	493.84	0.00	13.87	13.87	1297.35
1980 05 19 12	50457.60	12.11	296.38	0.00	14.75	14.75	1351.77
1980 05 20 12	50457.60	13.48	286.86	0.00	12.80	12.80	1285.83
1980 05 21 12	50457.60	0.45	451.25	0.00	11.73	11.73	1102.00
1980 05 22 12	50457.60	19.54	192.07	0.00	12.03	12.03	1218.57
1980 05 23 12	50803.20	24.17	366.42	0.00	13.68	13.68	1294.39
1980 05 24 12	50803.20	11.04	402.52	0.00	13.18	13.18	1222.56
1980 05 25 12	50803.20	7.97	443.28	0.00	12.18	12.18	1174.99
1980 05 26 12	50803.20	0.18	536.73	0.00	14.36	14.36	1275.17
1980 05 27 12	50803.20	0.00	550.24	0.00	13.83	13.83	1086.85
1980 05 28 12	51148.80	0.00	426.40	0.00	15.63	15.63	1384.29
1980 05 29 12	51148.80	9.85	428.04	0.00	16.90	16.90	1517.37
1980 05 30 12	51148.80	0.47	476.28	0.00	16.62	16.62	1444.71
1980 05 31 12	51148.80	0.07	436.97	0.00	15.97	15.97	1381.96
1980 06 01 12	51148.80	0.01	466.75	0.00	16.63	16.63	1504.40
1980 06 02 12	51293.64	0.00	349.62	0.00	16.91	16.91	1493.46
1980 06 03 12	51494.40	0.00	350.94	0.00	18.60	18.60	1679.09
1980 06 04 12	51494.40	0.00	492.99	0.00	17.97	17.97	1564.95
1980 06 05 12	51494.40	0.00	492.61	0.00	16.20	16.20	1215.01
1980 06 06 12	51494.40	0.00	410.73	0.00	17.40	17.40	1597.30
1980 06 07 12	51494.40	0.00	461.00	0.00	19.85	19.85	1866.96
1980 06 08 12	51494.40	0.00	468.59	0.00	18.14	18.14	1658.02
1980 06 09 12	51494.40	0.00	511.50	0.00	10.01	10.01	921.82
1980 06 10 12	51494.40	0.00	511.08	0.00	11.19	11.19	990.28
1980 06 11 12	51639.24	0.00	459.22	0.00	13.86	13.86	1172.70
1980 06 12 12	51840.00	0.00	467.46	0.00	14.09	14.09	1209.44
1980 06 13 12	51840.00	0.00	369.64	0.00	14.89	14.89	1426.35
1980 06 14 12	51840.00	0.00	436.52	0.00	16.84	16.84	1544.42
1980 06 15 12	51840.00	0.00	499.20	0.00	17.70	17.70	1493.29
1980 06 16 12	51840.00	10.81	413.27	0.00	17.70	17.70	1550.63
1980 06 17 12	51840.00	10.96	408.65	0.00	17.14	17.14	1544.26
1980 06 18 12	51840.00	28.30	316.83	0.00	15.61	15.61	1388.60
1980 06 19 12	51840.00	0.34	464.42	0.00	15.23	15.23	1290.99
1980 06 20 12	51840.00	0.00	505.59	0.00	16.21	16.21	1421.88
1980 06 21 12	51840.00	0.01	318.95	0.00	14.45	14.45	1272.40
1980 06 22 12	51840.00	0.73	452.97	0.00	14.97	14.97	1393.21
1980 06 23 12	51840.00	11.66	335.44	0.00	15.74	15.74	1481.62
1980 06 24 12	51840.00	43.16	255.97	0.00	14.84	14.84	1497.80
1980 06 25 12	51840.00	7.62	358.16	0.00	15.41	15.41	1515.17
