  41.26
  67.00
  14704844
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32830.82	0.00	223.88	0.00	1.27	1.27	457.17
1980 01 02 12	32832.00	0.00	207.41	0.00	1.14	1.14	470.04
1980 01 03 12	32832.00	0.00	189.54	0.00	0.27	0.27	440.97
1980 01 04 12	32832.00	0.63	210.98	0.00	-3.49	-3.49	323.71
1980 01 05 12	32832.00	0.42	155.46	0.00	-3.48	-3.48	337.27
1980 01 06 12	32832.00	0.07	276.34	0.00	-4.71	-4.71	288.63
1980 01 07 12	32879.42	0.25	229.93	0.00	-2.39	-2.39	334.38
1980 01 08 12	33177.60	0.07	168.01	0.00	2.47	2.47	525.73
1980 01 09 12	33177.60	0.00	194.12	0.00	-0.76	-0.76	419.52
1980 01 10 12	33177.60	0.00	220.52	0.00	-2.96	-2.96	352.07
1980 01 11 12	33177.60	18.47	191.87	0.00	1.07	1.07	441.13
1980 01 12 12	33225.02	4.86	249.17	0.00	5.84	5.84	567.14
1980 01 13 12	33523.20	0.04	202.74	0.00	-1.22	-1.22	383.61
1980 01 14 12	33523.20	0.01	241.32	0.00	-0.04	-0.04	465.79
1980 01 15 12	33523.20	0.00	153.69	0.00	6.29	6.29	745.22
1980 01 16 12	33570.62	0.00	228.85	0.00	4.99	4.99	646.06
1980 01 17 12	33868.80	0.00	229.21	0.00	3.18	3.18	558.70
1980 01 18 12	33868.80	2.37	144.99	0.00	2.98	2.98	599.42
1980 01 19 12	33868.80	0.62	117.75	0.00	4.55	4.55	698.79
1980 01 20 12	34214.40	0.00	172.10	0.00	3.62	3.62	627.30
1980 01 21 12	34214.40	0.00	231.59	0.00	0.90	0.90	479.67
1980 01 22 12	34214.40	5.58	173.37	0.00	0.02	0.02	464.53
1980 01 23 12	34261.82	1.47	163.43	0.00	2.43	2.43	551.10
1980 01 24 12	34560.00	0.00	283.55	0.00	-2.27	-2.27	324.41
1980 01 25 12	34560.00	0.00	252.17	0.00	-5.28	-5.28	266.55
1980 01 26 12	34607.42	0.00	254.42	0.00	-3.44	-3.44	331.34
1980 01 27 12	34905.60	0.00	245.49	0.00	-0.95	-0.95	398.09
1980 01 28 12	34905.60	0.00	265.59	0.00	-0.93	-0.93	386.61
1980 01 29 12	35250.02	0.00	253.86	0.00	-1.36	-1.36	362.67
1980 01 30 12	35251.20	0.00	275.99	0.00	-4.59	-4.59	275.50
