  43.09
  54.00
  31325460
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31795.20	0.00	218.51	0.00	-3.93	-3.93	261.87
1980 01 02 12	32140.80	0.00	210.75	0.00	-3.27	-3.27	270.28
1980 01 03 12	32140.80	0.00	213.95	0.00	-4.86	-4.86	234.09
1980 01 04 12	32140.80	0.00	216.76	0.00	-7.11	-7.11	202.86
1980 01 05 12	32140.80	0.00	128.16	0.00	-6.55	-6.55	241.01
1980 01 06 12	32140.80	0.00	225.69	0.00	-9.93	-9.93	169.48
1980 01 07 12	32140.80	0.02	221.47	0.00	-4.38	-4.38	249.36
1980 01 08 12	32486.40	0.01	160.97	0.00	0.50	0.50	405.26
1980 01 09 12	32486.40	0.00	190.99	0.00	-5.46	-5.46	257.22
1980 01 10 12	32486.40	0.00	232.18	0.00	-9.29	-9.29	175.38
1980 01 11 12	32486.40	0.33	227.42	0.00	-1.60	-1.60	278.97
1980 01 12 12	32547.44	6.28	199.22	0.00	3.28	3.28	385.87
1980 01 13 12	32832.00	1.63	242.98	0.00	-4.19	-4.19	254.33
1980 01 14 12	32832.00	0.00	262.16	0.00	-3.23	-3.23	318.04
1980 01 15 12	32832.00	0.00	102.30	0.00	4.60	4.60	644.56
1980 01 16 12	33177.60	0.00	179.50	0.00	2.01	2.01	519.40
1980 01 17 12	33177.60	0.00	141.52	0.00	-1.55	-1.55	416.03
1980 01 18 12	33177.60	0.03	130.09	0.00	0.53	0.53	490.12
1980 01 19 12	33177.60	0.01	203.23	0.00	2.33	2.33	506.72
1980 01 20 12	33523.20	0.00	221.90	0.00	-0.09	-0.09	376.12
1980 01 21 12	33523.20	0.00	258.58	0.00	-8.08	-8.08	177.92
1980 01 22 12	33523.20	1.42	231.49	0.00	-7.09	-7.09	208.55
1980 01 23 12	33868.80	3.70	185.44	0.00	-1.95	-1.95	337.77
1980 01 24 12	33868.80	0.87	289.66	0.00	-6.27	-6.27	215.98
1980 01 25 12	33868.80	0.00	303.44	0.00	-10.40	-10.40	146.86
1980 01 26 12	34214.40	0.00	286.60	0.00	-7.68	-7.68	198.96
1980 01 27 12	34214.40	0.00	274.34	0.00	-4.82	-4.82	257.34
1980 01 28 12	34560.00	0.00	269.34	0.00	-5.10	-5.10	247.40
1980 01 29 12	34560.00	0.00	302.08	0.00	-7.24	-7.24	184.51
1980 01 30 12	34560.00	0.00	319.32	0.00	-12.06	-12.06	115.28
1980 01 31 12	34905.60	0.00	304.67	0.00	-12.82	-12.82	116.28
1980 02 01 12	34905.60	0.00	318.24	0.00	-11.12	-11.12	139.08
1980 02 02 12	34966.64	0.00	258.70	0.00	-8.95	-8.95	172.42
1980 02 03 12	35251.20	0.00	323.36	0.00	-11.78	-11.78	126.49
1980 02 04 12	35251.20	0.00	338.72	0.00	-9.70	-9.70	130.75
1980 02 05 12	35596.80	0.00	329.90	0.00	-9.08	-9.08	139.67
1980 02 06 12	35596.80	0.00	347.72	0.00	-9.06	-9.06	142.92
1980 02 07 12	35942.40	0.00	274.68	0.00	-5.63	-5.63	225.46
1980 02 08 12	35942.40	0.00	337.74	0.00	-4.33	-4.33	222.50
1980 02 09 12	36003.44	0.00	353.22	0.00	-5.55	-5.55	182.25
1980 02 10 12	36288.00	0.00	335.39	0.00	-5.57	-5.57	187.70
1980 02 11 12	36288.00	0.00	365.83	0.00	-7.27	-7.27	147.92
1980 02 12 12	36633.60	0.00	355.83	0.00	-5.31	-5.31	178.09
1980 02 13 12	36633.60	0.00	359.97	0.00	-5.09	-5.09	186.94
1980 02 14 12	36979.20	0.00	362.00	0.00	-4.30	-4.30	208.12
1980 02 15 12	36979.20	0.04	264.23	0.00	-2.77	-2.77	272.65
1980 02 16 12	37324.80	7.22	208.81	0.00	-5.02	-5.02	249.03
1980 02 17 12	37324.80	2.00	245.53	0.00	-8.88	-8.88	173.65
1980 02 18 12	37670.40	0.03	389.97	0.00	-9.74	-9.74	123.67
1980 02 19 12	37670.40	0.00	397.73	0.00	-4.44	-4.44	159.14
1980 02 20 12	38016.00	0.00	389.36	0.00	-0.53	-0.53	256.87
1980 02 21 12	38016.00	0.00	361.87	0.00	2.81	2.81	363.81
1980 02 22 12	38361.60	1.51	285.55	0.00	-1.55	-1.55	294.71
1980 02 23 12	38361.60	5.52	253.59	0.00	-0.30	-0.30	364.55
1980 02 24 12	38707.20	1.37	221.52	0.00	0.56	0.56	407.56
1980 02 25 12	38707.20	0.01	372.28	0.00	-0.95	-0.95	300.30
1980 02 26 12	39052.80	0.00	379.01	0.00	-2.55	-2.55	228.15
1980 02 27 12	39052.80	0.00	388.01	0.00	-9.06	-9.06	150.37
1980 02 28 12	39398.40	0.00	338.97	0.00	-7.23	-7.23	174.75
1980 02 29 12	39398.40	0.00	376.18	0.00	-9.94	-9.94	138.19
1980 03 01 12	39744.00	0.00	409.79	0.00	-12.66	-12.66	101.62
1980 03 02 12	39744.00	0.00	416.18	0.00	-10.78	-10.78	112.57
1980 03 03 12	40089.60	0.00	444.25	0.00	-9.63	-9.63	108.28
1980 03 04 12	40089.60	0.00	446.73	0.00	-4.01	-4.01	175.73
1980 03 05 12	40435.20	1.11	305.63	0.00	-0.36	-0.36	295.44
1980 03 06 12	40435.20	0.37	277.44	0.00	-0.09	-0.09	335.36
1980 03 07 12	40780.80	0.38	376.32	0.00	0.52	0.52	321.57
1980 03 08 12	40780.80	15.69	239.99	0.00	2.48	2.48	443.55
1980 03 09 12	41126.40	6.71	239.37	0.00	2.35	2.35	456.51
1980 03 10 12	41126.40	1.36	393.03	0.00	0.63	0.63	331.94
1980 03 11 12	41472.00	9.01	291.19	0.00	1.94	1.94	371.88
1980 03 12 12	41472.00	2.32	376.80	0.00	-4.38	-4.38	236.16
1980 03 13 12	41817.60	0.69	396.40	0.00	-7.00	-7.00	209.70
1980 03 14 12	41817.60	13.93	216.39	0.00	-1.26	-1.26	370.84
1980 03 15 12	42163.20	3.62	293.61	0.00	-2.17	-2.17	332.39
1980 03 16 12	42163.20	0.00	468.99	0.00	-3.79	-3.79	240.35
