  38.54
1088.00
1397995740
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33801.81	0.00	276.27	0.00	0.50	0.50	363.65
1980 01 02 12	33858.39	0.00	271.39	0.00	-2.86	-2.86	305.20
1980 01 03 12	33868.80	0.56	159.65	0.00	-3.24	-3.24	339.89
1980 01 04 12	33868.80	7.26	106.95	0.00	-3.93	-3.93	352.74
1980 01 05 12	33873.61	4.84	156.06	0.00	-5.45	-5.45	304.20
1980 01 06 12	33918.65	1.73	231.63	0.00	-6.19	-6.19	262.24
1980 01 07 12	34051.73	1.63	233.72	0.00	-4.19	-4.19	287.86
1980 01 08 12	34147.41	0.36	316.46	0.00	-3.85	-3.85	282.00
1980 01 09 12	34214.09	0.05	257.87	0.00	-3.13	-3.13	291.15
1980 01 10 12	34214.40	0.29	276.52	0.00	-4.68	-4.68	258.70
1980 01 11 12	34219.20	7.19	261.98	0.00	0.95	0.95	375.64
1980 01 12 12	34308.19	2.25	297.85	0.00	-1.34	-1.34	315.54
1980 01 13 12	34464.54	7.53	232.98	0.00	-2.93	-2.93	332.42
1980 01 14 12	34559.69	7.17	209.32	0.00	0.50	0.50	475.50
1980 01 15 12	34560.00	1.47	268.47	0.00	2.95	2.95	543.00
1980 01 16 12	34581.13	0.30	262.17	0.00	3.53	3.53	530.08
1980 01 17 12	34742.93	5.78	205.16	0.00	3.86	3.86	585.38
1980 01 18 12	34895.19	15.36	188.20	0.00	3.69	3.69	595.83
1980 01 19 12	34905.60	3.65	334.08	0.00	1.17	1.17	445.09
1980 01 20 12	34926.73	0.06	232.94	0.00	-0.40	-0.40	397.23
1980 01 21 12	35125.39	0.16	268.88	0.00	-2.54	-2.54	343.89
1980 01 22 12	35250.89	5.40	224.06	0.00	-1.36	-1.36	368.73
1980 01 23 12	35251.20	3.10	272.74	0.00	-4.88	-4.88	256.16
1980 01 24 12	35344.99	13.94	289.04	0.00	-8.21	-8.21	214.34
1980 01 25 12	35558.44	4.38	218.36	0.00	-1.64	-1.64	384.65
1980 01 26 12	35596.80	0.22	358.99	0.00	-2.25	-2.25	334.92
1980 01 27 12	35601.61	0.00	368.91	0.00	-1.53	-1.53	335.50
1980 01 28 12	35846.94	0.04	291.52	0.00	-1.57	-1.57	347.66
1980 01 29 12	35942.40	0.41	261.01	0.00	-6.29	-6.29	242.43
1980 01 30 12	35942.40	3.51	287.22	0.00	-10.96	-10.96	161.89
1980 01 31 12	36162.19	4.30	265.25	0.00	-10.54	-10.54	164.64
1980 02 01 12	36288.00	2.38	264.79	0.00	-13.52	-13.52	129.66
1980 02 02 12	36288.00	0.65	283.23	0.00	-15.04	-15.04	111.55
1980 02 03 12	36538.14	0.07	405.47	0.00	-14.56	-14.56	106.48
1980 02 04 12	36633.60	0.16	295.17	0.00	-11.65	-11.65	142.28
1980 02 05 12	36633.60	0.96	329.06	0.00	-10.17	-10.17	157.63
1980 02 06 12	36912.21	2.36	259.63	0.00	-5.96	-5.96	241.21
1980 02 07 12	36979.20	1.02	280.88	0.00	-6.97	-6.97	229.08
1980 02 08 12	37000.33	0.33	331.87	0.00	-8.10	-8.10	196.28
1980 02 09 12	37324.49	3.86	277.94	0.00	-4.66	-4.66	261.66
1980 02 10 12	37324.80	1.51	348.22	0.00	-8.13	-8.13	184.63
1980 02 11 12	37464.18	0.42	354.49	0.00	-10.53	-10.53	139.43
1980 02 12 12	37670.40	0.08	425.24	0.00	-9.63	-9.63	150.15
1980 02 13 12	37670.40	0.00	452.15	0.00	-10.55	-10.55	136.93
1980 02 14 12	37977.64	0.00	450.63	0.00	-5.12	-5.12	225.58
1980 02 15 12	38016.00	3.82	301.47	0.00	0.93	0.93	396.94
1980 02 16 12	38065.85	3.42	329.83	0.00	-1.72	-1.72	311.69
1980 02 17 12	38361.60	0.80	338.07	0.00	-9.66	-9.66	164.18
1980 02 18 12	38361.60	0.04	467.03	0.00	-9.62	-9.62	152.35
1980 02 19 12	38668.84	0.00	467.68	0.00	-3.11	-3.11	246.26
1980 02 20 12	38707.20	2.28	356.68	0.00	1.10	1.10	379.62
1980 02 21 12	38800.99	4.28	323.04	0.00	4.55	4.55	551.21
1980 02 22 12	39052.80	2.68	345.83	0.00	6.57	6.57	606.43
1980 02 23 12	39052.80	2.32	349.16	0.00	6.69	6.69	568.47
1980 02 24 12	39398.40	0.60	352.07	0.00	3.39	3.39	463.99
1980 02 25 12	39398.40	2.94	292.52	0.00	0.22	0.22	376.45
1980 02 26 12	39618.19	1.56	355.02	0.00	-6.14	-6.14	215.72
1980 02 27 12	39744.00	1.21	350.40	0.00	-8.67	-8.67	189.33
1980 02 28 12	39744.00	3.88	258.70	0.00	-5.43	-5.43	257.62
1980 02 29 12	40089.60	5.98	267.16	0.00	-8.98	-8.98	198.68
1980 03 01 12	40089.60	8.07	277.85	0.00	-12.53	-12.53	139.72
1980 03 02 12	40435.20	2.66	344.91	0.00	-13.51	-13.51	121.03
1980 03 03 12	40435.20	0.19	520.49	0.00	-11.90	-11.90	117.75
1980 03 04 12	40654.99	5.48	405.27	0.00	-4.87	-4.87	220.69
1980 03 05 12	40780.80	6.33	302.82	0.00	1.05	1.05	405.59
1980 03 06 12	40780.80	1.34	427.69	0.00	-0.89	-0.89	359.41
1980 03 07 12	41126.40	0.15	434.69	0.00	2.09	2.09	443.79
1980 03 08 12	41126.40	1.36	364.54	0.00	7.92	7.92	635.34
1980 03 09 12	41472.00	0.50	449.36	0.00	4.15	4.15	447.24
1980 03 10 12	41472.00	2.59	407.90	0.00	2.51	2.51	362.02
1980 03 11 12	41817.60	1.15	398.88	0.00	-0.79	-0.79	283.62
1980 03 12 12	41817.60	3.88	383.50	0.00	-4.95	-4.95	237.06
1980 03 13 12	41817.60	20.79	327.05	0.00	-4.06	-4.06	291.17
1980 03 14 12	42163.20	7.12	301.48	0.00	-3.46	-3.46	316.48
1980 03 15 12	42163.20	0.50	542.00	0.00	-2.22	-2.22	293.68
1980 03 16 12	42508.80	0.27	497.70	0.00	1.58	1.58	379.81
1980 03 17 12	42508.80	16.04	341.78	0.00	6.37	6.37	587.70
1980 03 18 12	42854.40	4.47	468.99	0.00	2.19	2.19	408.66
1980 03 19 12	42854.40	0.07	559.13	0.00	0.62	0.62	351.86
1980 03 20 12	43200.00	7.53	402.69	0.00	3.63	3.63	483.01
1980 03 21 12	43200.00	11.72	386.08	0.00	4.52	4.52	512.67
1980 03 22 12	43200.00	2.58	475.84	0.00	-0.53	-0.53	356.46
1980 03 23 12	43545.60	0.29	470.13	0.00	0.54	0.54	370.00
1980 03 24 12	43545.60	12.24	349.46	0.00	4.91	4.91	559.34
1980 03 25 12	43891.20	4.20	281.49	0.00	2.78	2.78	520.54
1980 03 26 12	43891.20	0.26	571.49	0.00	0.86	0.86	378.19
1980 03 27 12	44236.80	0.02	577.15	0.00	3.03	3.03	410.43
1980 03 28 12	44236.80	15.89	352.20	0.00	3.85	3.85	532.19
1980 03 29 12	44582.40	4.72	450.93	0.00	6.46	6.46	622.11
1980 03 30 12	44582.40	4.11	418.34	0.00	8.07	8.07	670.30
1980 03 31 12	44582.40	9.65	305.81	0.00	6.82	6.82	690.07
1980 04 01 12	44928.00	2.33	443.40	0.00	6.43	6.43	628.82
1980 04 02 12	44928.00	0.02	585.25	0.00	7.73	7.73	594.33
1980 04 03 12	45273.60	5.92	446.32	0.00	9.22	9.22	648.03
1980 04 04 12	45273.60	6.38	429.90	0.00	8.67	8.67	639.28
1980 04 05 12	45619.20	1.45	420.75	0.00	3.80	3.80	486.06
1980 04 06 12	45619.20	0.05	596.97	0.00	4.46	4.46	467.76
1980 04 07 12	45745.01	0.02	562.55	0.00	6.78	6.78	596.99
1980 04 08 12	45964.80	23.48	290.85	0.00	8.81	8.81	800.51
1980 04 09 12	45964.80	9.16	422.17	0.00	8.31	8.31	710.98
1980 04 10 12	46310.40	0.79	568.44	0.00	7.21	7.21	604.63
1980 04 11 12	46310.40	0.00	600.66	0.00	7.41	7.41	589.98
1980 04 12 12	46656.00	5.72	398.05	0.00	8.64	8.64	718.95
1980 04 13 12	46656.00	14.83	286.79	0.00	7.46	7.46	769.24
1980 04 14 12	46781.81	19.12	379.46	0.00	8.27	8.27	736.49
1980 04 15 12	47001.60	6.15	435.89	0.00	5.10	5.10	534.89
1980 04 16 12	47001.60	1.32	343.82	0.00	1.65	1.65	450.50
1980 04 17 12	47347.20	0.21	620.15	0.00	2.30	2.30	395.14
1980 04 18 12	47347.20	0.00	611.41	0.00	6.61	6.61	512.91
1980 04 19 12	47599.01	0.00	608.79	0.00	8.64	8.64	586.02
1980 04 20 12	47692.80	0.04	556.09	0.00	10.39	10.39	665.68
1980 04 21 12	47731.16	0.03	570.44	0.00	11.58	11.58	728.33
1980 04 22 12	48038.40	0.00	609.78	0.00	9.75	9.75	703.20
1980 04 23 12	48038.40	0.00	555.79	0.00	15.84	15.84	1016.22
1980 04 24 12	48334.15	2.07	443.88	0.00	13.12	13.12	842.85
1980 04 25 12	48384.00	1.42	440.15	0.00	10.45	10.45	745.20
1980 04 26 12	48422.36	14.29	338.04	0.00	8.01	8.01	740.84
1980 04 27 12	48729.60	10.08	306.88	0.00	7.76	7.76	760.35
1980 04 28 12	48729.60	2.03	387.65	0.00	6.77	6.77	666.66
1980 04 29 12	48935.82	11.55	419.40	0.00	5.58	5.58	590.58
1980 04 30 12	49075.20	8.31	341.59	0.00	5.83	5.83	658.35
1980 05 01 12	49075.51	1.61	379.24	0.00	7.66	7.66	732.98
1980 05 02 12	49399.67	0.06	558.94	0.00	8.01	8.01	680.57
1980 05 03 12	49420.80	0.00	584.74	0.00	9.91	9.91	720.38
1980 05 04 12	49487.79	0.00	592.27	0.00	12.33	12.33	788.00
1980 05 05 12	49766.40	0.00	592.11	0.00	13.34	13.34	832.56
1980 05 06 12	49766.40	2.15	433.00	0.00	14.49	14.49	920.20
1980 05 07 12	49861.86	0.72	486.09	0.00	13.47	13.47	850.77
1980 05 08 12	50112.00	0.04	572.19	0.00	10.25	10.25	662.70
1980 05 09 12	50112.00	0.00	591.70	0.00	4.40	4.40	462.29
1980 05 10 12	50237.81	0.03	582.94	0.00	7.10	7.10	586.21
1980 05 11 12	50457.60	1.27	405.77	0.00	13.56	13.56	987.22
1980 05 12 12	50457.60	2.37	404.25	0.00	16.36	16.36	1202.87
1980 05 13 12	50553.06	2.22	372.15	0.00	17.91	17.91	1279.38
1980 05 14 12	50798.39	0.56	418.58	0.00	14.18	14.18	949.43
1980 05 15 12	50803.20	0.26	497.65	0.00	9.19	9.19	650.44
1980 05 16 12	50841.56	0.49	446.45	0.00	10.53	10.53	753.46
1980 05 17 12	51055.01	12.13	351.68	0.00	12.97	12.97	982.24
1980 05 18 12	51148.80	6.22	414.23	0.00	13.55	13.55	1007.53
1980 05 19 12	51148.80	4.21	392.93	0.00	14.94	14.94	1114.80
1980 05 20 12	51274.61	34.39	291.65	0.00	15.12	15.12	1210.16
1980 05 21 12	51473.27	10.42	341.48	0.00	13.13	13.13	1085.49
1980 05 22 12	51494.40	0.44	537.52	0.00	14.09	14.09	1041.68
1980 05 23 12	51504.81	1.62	363.03	0.00	16.32	16.32	1260.00
1980 05 24 12	51657.07	10.59	348.94	0.00	16.92	16.92	1337.31
1980 05 25 12	51818.87	3.68	345.03	0.00	15.70	15.70	1201.15
1980 05 26 12	51840.00	0.26	565.39	0.00	13.16	13.16	908.31
1980 05 27 12	51840.31	0.00	605.42	0.00	11.81	11.81	773.32
1980 05 28 12	51935.46	0.00	598.28	0.00	14.17	14.17	891.36
