  40.64
1285.00
  69382011
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32992.33	0.92	133.02	0.00	-16.07	-16.07	420.28
1980 01 02 12	33026.43	0.50	139.31	0.00	-16.22	-16.22	417.63
1980 01 03 12	33082.90	0.09	218.48	0.00	-17.56	-17.56	346.66
1980 01 04 12	33155.66	0.00	248.78	0.00	-16.65	-16.65	346.40
1980 01 05 12	33174.18	0.00	264.54	0.00	-13.36	-13.36	406.08
1980 01 06 12	33178.12	0.00	270.79	0.00	-13.12	-13.12	372.44
1980 01 07 12	33263.67	0.35	214.87	0.00	-17.20	-17.20	307.78
1980 01 08 12	33355.22	0.91	160.33	0.00	-16.28	-16.28	403.84
1980 01 09 12	33428.50	0.84	173.81	0.00	-14.43	-14.43	464.23
1980 01 10 12	33512.72	6.47	197.39	0.00	-14.88	-14.88	408.40
1980 01 11 12	33523.20	3.79	219.42	0.00	-19.58	-19.58	279.99
1980 01 12 12	33609.27	2.95	229.60	0.00	-15.11	-15.11	424.41
1980 01 13 12	33717.63	4.33	151.58	0.00	-8.02	-8.02	725.58
1980 01 14 12	33828.44	13.88	196.21	0.00	-10.33	-10.33	617.87
1980 01 15 12	33868.49	6.22	186.13	0.00	-12.74	-12.74	512.27
1980 01 16 12	33913.96	3.52	134.34	0.00	-13.67	-13.67	529.66
1980 01 17 12	34063.23	2.06	164.44	0.00	-13.25	-13.25	558.96
1980 01 18 12	34174.04	6.99	147.55	0.00	-13.66	-13.66	516.86
1980 01 19 12	34214.40	2.95	183.39	0.00	-16.71	-16.71	386.95
1980 01 20 12	34300.47	0.05	259.06	0.00	-19.40	-19.40	290.93
1980 01 21 12	34465.30	0.00	232.16	0.00	-19.37	-19.37	287.28
1980 01 22 12	34556.58	0.00	264.54	0.00	-20.26	-20.26	261.34
1980 01 23 12	34568.22	0.00	280.53	0.00	-20.25	-20.25	252.30
1980 01 24 12	34754.43	0.00	285.20	0.00	-18.71	-18.71	281.64
1980 01 25 12	34895.12	0.00	275.53	0.00	-17.44	-17.44	305.27
1980 01 26 12	34906.12	0.00	289.85	0.00	-19.51	-19.51	261.08
1980 01 27 12	35100.04	2.72	221.19	0.00	-19.06	-19.06	277.66
1980 01 28 12	35247.78	5.83	214.61	0.00	-22.74	-22.74	213.52
1980 01 29 12	35251.72	16.34	223.60	0.00	-23.66	-23.66	197.69
1980 01 30 12	35445.63	6.41	290.39	0.00	-27.62	-27.62	125.43
1980 01 31 12	35596.49	0.12	358.12	0.00	-27.91	-27.91	113.15
