  38.99
2390.00
   5410761
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33523.20	7.01	323.77	0.00	0.99	0.99	448.29
1980 01 02 12	33523.20	0.00	350.89	0.00	0.66	0.66	412.93
1980 01 03 12	33523.20	0.00	343.67	0.00	0.57	0.57	406.98
1980 01 04 12	33523.20	0.00	338.63	0.00	1.35	1.35	444.62
1980 01 05 12	33868.80	0.00	342.79	0.00	2.01	2.01	473.20
1980 01 06 12	33868.80	0.00	264.35	0.00	3.39	3.39	537.43
1980 01 07 12	33868.80	0.02	298.82	0.00	-0.91	-0.91	392.85
1980 01 08 12	33868.80	0.03	250.20	0.00	2.71	2.71	505.32
1980 01 09 12	33868.80	2.29	291.01	0.00	0.73	0.73	425.54
1980 01 10 12	33868.80	7.87	248.18	0.00	-1.31	-1.31	368.01
1980 01 11 12	34214.40	32.92	263.40	0.00	-0.52	-0.52	428.15
1980 01 12 12	34214.40	41.96	283.19	0.00	2.17	2.17	517.73
1980 01 13 12	34214.40	46.71	195.06	0.00	4.86	4.86	642.49
1980 01 14 12	34214.40	37.04	229.47	0.00	2.57	2.57	568.52
1980 01 15 12	34214.40	17.46	236.33	0.00	0.81	0.81	493.89
1980 01 16 12	34560.00	4.26	228.59	0.00	1.43	1.43	524.24
1980 01 17 12	34560.00	19.81	208.78	0.00	1.10	1.10	498.68
1980 01 18 12	34560.00	12.11	294.11	0.00	-3.79	-3.79	321.73
1980 01 19 12	34560.00	1.18	351.75	0.00	-5.73	-5.73	261.56
1980 01 20 12	34905.60	0.00	402.31	0.00	-4.04	-4.04	293.77
1980 01 21 12	34905.60	0.00	400.31	0.00	-0.23	-0.23	367.84
1980 01 22 12	34905.60	0.00	399.80	0.00	0.98	0.98	405.02
1980 01 23 12	35251.20	0.00	399.34	0.00	0.76	0.76	401.85
1980 01 24 12	35251.20	0.00	407.95	0.00	1.86	1.86	431.33
1980 01 25 12	35251.20	0.00	411.03	0.00	2.65	2.65	433.22
1980 01 26 12	35251.20	0.00	422.13	0.00	0.07	0.07	353.43
1980 01 27 12	35596.80	0.20	298.07	0.00	1.72	1.72	430.25
1980 01 28 12	35596.80	0.53	308.21	0.00	-2.41	-2.41	327.34
1980 01 29 12	35596.80	4.98	307.51	0.00	-5.95	-5.95	246.33
1980 01 30 12	35942.40	2.38	422.33	0.00	-5.70	-5.70	238.49
1980 01 31 12	35942.40	0.00	426.27	0.00	-5.95	-5.95	231.85
