  37.61
3139.00
 271832505
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33909.14	0.00	369.30	0.00	-5.41	-5.41	210.80
1980 01 02 12	34209.16	0.00	362.52	0.00	-4.96	-4.96	213.15
1980 01 03 12	34214.40	0.00	377.48	0.00	-5.64	-5.64	205.40
1980 01 04 12	34214.40	0.00	375.31	0.00	-3.16	-3.16	251.69
1980 01 05 12	34214.40	0.00	365.12	0.00	-2.00	-2.00	280.13
1980 01 06 12	34214.40	0.00	314.74	0.00	-1.24	-1.24	315.50
1980 01 07 12	34214.40	0.00	330.03	0.00	-3.69	-3.69	270.01
1980 01 08 12	34214.40	0.00	344.60	0.00	-3.68	-3.68	272.01
1980 01 09 12	34554.76	10.59	222.47	0.00	-2.82	-2.82	317.42
1980 01 10 12	34560.00	35.30	184.35	0.00	-2.81	-2.81	338.69
1980 01 11 12	34560.00	21.37	294.74	0.00	-5.57	-5.57	262.27
1980 01 12 12	34560.00	9.60	270.01	0.00	-2.27	-2.27	342.11
1980 01 13 12	34560.00	3.30	243.86	0.00	0.94	0.94	464.67
1980 01 14 12	34791.18	26.65	251.40	0.00	0.63	0.63	436.74
1980 01 15 12	34905.60	15.57	304.43	0.00	-2.49	-2.49	318.64
1980 01 16 12	34905.60	1.61	260.53	0.00	-2.72	-2.72	315.51
1980 01 17 12	34905.60	5.69	264.72	0.00	-3.55	-3.55	316.62
1980 01 18 12	34945.94	27.00	224.21	0.00	-3.06	-3.06	333.46
1980 01 19 12	35251.20	28.96	294.72	0.00	-5.73	-5.73	261.42
1980 01 20 12	35251.20	9.35	259.29	0.00	-6.40	-6.40	244.25
1980 01 21 12	35251.20	0.47	393.16	0.00	-6.65	-6.65	234.12
1980 01 22 12	35291.54	0.00	399.79	0.00	-6.50	-6.50	220.31
1980 01 23 12	35596.80	0.00	436.36	0.00	-6.98	-6.98	200.27
1980 01 24 12	35596.80	0.00	437.07	0.00	-4.52	-4.52	224.77
1980 01 25 12	35596.80	0.00	447.94	0.00	-7.11	-7.11	179.11
1980 01 26 12	35942.40	0.00	423.92	0.00	-3.82	-3.82	253.00
1980 01 27 12	35942.40	0.00	358.65	0.00	-3.45	-3.45	286.41
1980 01 28 12	35942.40	0.84	250.55	0.00	-4.29	-4.29	305.83
1980 01 29 12	36173.58	30.67	235.21	0.00	-3.66	-3.66	325.27
1980 01 30 12	36288.00	19.52	357.25	0.00	-6.58	-6.58	222.96
1980 01 31 12	36288.00	2.20	458.00	0.00	-6.46	-6.46	201.61
1980 02 01 12	36288.00	0.00	466.21	0.00	-3.66	-3.66	251.76
1980 02 02 12	36633.60	0.00	461.70	0.00	-1.20	-1.20	306.05
1980 02 03 12	36633.60	0.00	447.82	0.00	1.16	1.16	384.82
1980 02 04 12	36633.60	0.00	453.37	0.00	0.73	0.73	364.23
1980 02 05 12	36979.20	0.00	474.59	0.00	-2.71	-2.71	274.67
1980 02 06 12	36979.20	1.39	378.51	0.00	0.22	0.22	352.47
1980 02 07 12	37019.54	6.97	325.90	0.00	-3.46	-3.46	278.06
1980 02 08 12	37324.80	3.14	425.18	0.00	-7.14	-7.14	212.83
1980 02 09 12	37324.80	0.00	484.51	0.00	-7.83	-7.83	187.39
1980 02 10 12	37670.40	0.00	480.92	0.00	-5.52	-5.52	213.43
1980 02 11 12	37670.40	0.00	484.03	0.00	-4.35	-4.35	232.85
1980 02 12 12	37670.40	0.00	452.69	0.00	-4.12	-4.12	247.13
1980 02 13 12	38016.00	0.34	438.78	0.00	-4.43	-4.43	253.88
1980 02 14 12	38016.00	34.59	294.33	0.00	-2.33	-2.33	335.77
1980 02 15 12	38016.00	29.52	245.99	0.00	-1.47	-1.47	400.93
1980 02 16 12	38361.60	9.00	267.23	0.00	-2.02	-2.02	386.99
1980 02 17 12	38361.60	2.45	321.84	0.00	-1.58	-1.58	393.06
1980 02 18 12	38707.20	9.51	301.13	0.00	-0.01	-0.01	433.33
1980 02 19 12	38707.20	19.03	279.01	0.00	-0.39	-0.39	419.93
1980 02 20 12	38707.20	27.93	291.54	0.00	-1.97	-1.97	375.58
1980 02 21 12	39052.80	22.25	286.94	0.00	-2.68	-2.68	351.86
1980 02 22 12	39052.80	11.27	389.59	0.00	-3.91	-3.91	294.89
1980 02 23 12	39398.40	2.66	486.26	0.00	-3.42	-3.42	282.40
1980 02 24 12	39398.40	0.00	528.76	0.00	-3.60	-3.60	273.00
1980 02 25 12	39398.40	0.00	531.77	0.00	-1.58	-1.58	320.33
1980 02 26 12	39744.00	0.00	538.79	0.00	0.80	0.80	378.08
1980 02 27 12	39744.00	0.00	528.59	0.00	2.63	2.63	416.03
1980 02 28 12	40089.60	0.00	520.52	0.00	1.96	1.96	398.85
1980 02 29 12	40089.60	0.00	532.90	0.00	-0.62	-0.62	339.63
1980 03 01 12	40089.60	0.00	545.28	0.00	-3.20	-3.20	280.36
1980 03 02 12	40435.20	0.04	425.51	0.00	-0.70	-0.70	367.60
1980 03 03 12	40435.20	5.80	355.77	0.00	-1.35	-1.35	366.96
1980 03 04 12	40780.80	5.93	374.28	0.00	-2.67	-2.67	327.22
1980 03 05 12	40780.80	1.54	434.58	0.00	-3.86	-3.86	302.37
1980 03 06 12	41126.40	7.84	316.26	0.00	-2.46	-2.46	354.51
1980 03 07 12	41126.40	14.30	374.69	0.00	-2.85	-2.85	325.39
1980 03 08 12	41126.40	5.19	576.13	0.00	-5.87	-5.87	224.92
1980 03 09 12	41472.00	0.00	582.70	0.00	-4.44	-4.44	237.36
1980 03 10 12	41472.00	0.63	516.96	0.00	-3.34	-3.34	272.53
1980 03 11 12	41817.60	3.82	383.28	0.00	-1.43	-1.43	334.47
1980 03 12 12	41817.60	9.70	462.18	0.00	-5.64	-5.64	233.23
1980 03 13 12	42163.20	3.98	596.26	0.00	-4.24	-4.24	247.96
1980 03 14 12	42163.20	0.00	572.50	0.00	-0.98	-0.98	327.63
1980 03 15 12	42163.20	1.14	540.43	0.00	-0.48	-0.48	315.82
1980 03 16 12	42508.80	6.79	486.55	0.00	-4.46	-4.46	206.43
1980 03 17 12	42508.80	3.11	622.13	0.00	-7.21	-7.21	167.19
1980 03 18 12	42854.40	0.00	613.59	0.00	-4.67	-4.67	227.29
1980 03 19 12	42854.40	0.00	563.11	0.00	-2.22	-2.22	297.80
1980 03 20 12	43200.00	0.00	588.08	0.00	-2.35	-2.35	300.26
1980 03 21 12	43200.00	5.20	435.62	0.00	-2.04	-2.04	307.77
1980 03 22 12	43200.00	6.55	371.81	0.00	-5.07	-5.07	265.05
1980 03 23 12	43545.60	2.10	447.92	0.00	-5.39	-5.39	261.83
1980 03 24 12	43545.60	9.43	467.71	0.00	-4.28	-4.28	256.49
1980 03 25 12	43891.20	4.68	555.22	0.00	-6.65	-6.65	208.82
1980 03 26 12	43891.20	0.00	640.58	0.00	-6.94	-6.94	196.53
1980 03 27 12	44236.80	1.64	481.28	0.00	-4.77	-4.77	225.54
1980 03 28 12	44236.80	10.09	483.89	0.00	-6.95	-6.95	197.67
1980 03 29 12	44236.80	5.31	505.80	0.00	-6.25	-6.25	206.21
1980 03 30 12	44582.40	2.70	498.77	0.00	-4.66	-4.66	221.22
1980 03 31 12	44582.40	5.44	489.31	0.00	-8.22	-8.22	178.55
1980 04 01 12	44928.00	3.47	390.53	0.00	-7.03	-7.03	224.67
1980 04 02 12	44928.00	2.48	454.06	0.00	-6.77	-6.77	230.25
1980 04 03 12	45273.60	0.91	633.51	0.00	-4.91	-4.91	247.51
1980 04 04 12	45273.60	0.00	633.34	0.00	-1.38	-1.38	319.78
1980 04 05 12	45273.60	0.06	551.87	0.00	0.30	0.30	374.06
1980 04 06 12	45619.20	0.07	506.96	0.00	0.62	0.62	384.09
1980 04 07 12	45619.20	0.72	509.20	0.00	-1.37	-1.37	308.93
1980 04 08 12	45964.80	0.35	668.64	0.00	-2.15	-2.15	278.76
1980 04 09 12	45964.80	0.00	657.63	0.00	1.89	1.89	384.86
1980 04 10 12	46310.40	0.00	624.92	0.00	2.70	2.70	404.32
1980 04 11 12	46310.40	1.20	532.34	0.00	-1.18	-1.18	290.26
1980 04 12 12	46310.40	0.60	651.01	0.00	-2.62	-2.62	260.30
1980 04 13 12	46656.00	0.00	672.07	0.00	-1.84	-1.84	290.92
1980 04 14 12	46656.00	0.00	680.81	0.00	1.77	1.77	378.41
1980 04 15 12	47001.60	0.00	661.72	0.00	4.48	4.48	448.89
1980 04 16 12	47001.60	0.00	677.72	0.00	4.44	4.44	449.41
1980 04 17 12	47001.60	0.00	669.19	0.00	5.98	5.98	511.76
1980 04 18 12	47347.20	0.00	657.43	0.00	7.40	7.40	554.74
1980 04 19 12	47347.20	0.00	692.96	0.00	7.63	7.63	527.27
1980 04 20 12	47692.80	0.00	646.04	0.00	9.45	9.45	615.48
1980 04 21 12	47692.80	0.00	636.56	0.00	8.75	8.75	610.10
1980 04 22 12	47692.80	2.19	498.23	0.00	5.14	5.14	473.75
1980 04 23 12	48038.40	4.88	463.32	0.00	-1.38	-1.38	311.25
1980 04 24 12	48038.40	1.89	666.09	0.00	-1.61	-1.61	317.27
1980 04 25 12	48384.00	0.00	656.02	0.00	4.11	4.11	467.06
1980 04 26 12	48384.00	0.98	568.73	0.00	5.64	5.64	519.43
1980 04 27 12	48384.00	0.70	543.48	0.00	6.68	6.68	556.80
1980 04 28 12	48729.60	0.26	548.23	0.00	7.71	7.71	583.77
1980 04 29 12	48729.60	5.50	513.93	0.00	5.34	5.34	489.04
1980 04 30 12	48729.60	5.83	456.17	0.00	3.13	3.13	451.37
1980 05 01 12	49075.20	7.23	449.55	0.00	2.45	2.45	454.80
1980 05 02 12	49075.20	3.06	542.94	0.00	2.77	2.77	449.44
1980 05 03 12	49380.46	2.66	520.31	0.00	5.01	5.01	499.69
1980 05 04 12	49420.80	1.28	676.89	0.00	6.61	6.61	522.22
1980 05 05 12	49420.80	0.92	522.11	0.00	8.22	8.22	610.55
1980 05 06 12	49766.40	0.74	486.36	0.00	7.93	7.93	628.31
1980 05 07 12	49766.40	2.70	462.85	0.00	6.33	6.33	577.93
1980 05 08 12	49766.40	1.58	566.70	0.00	5.03	5.03	531.70
1980 05 09 12	50112.00	0.15	609.96	0.00	6.15	6.15	556.55
1980 05 10 12	50112.00	3.36	488.80	0.00	4.35	4.35	480.44
1980 05 11 12	50112.00	5.77	478.32	0.00	1.27	1.27	387.71
1980 05 12 12	50226.42	17.68	446.33	0.00	-0.44	-0.44	362.08
1980 05 13 12	50457.60	8.20	534.21	0.00	0.63	0.63	380.15
1980 05 14 12	50457.60	5.68	485.63	0.00	2.38	2.38	434.91
1980 05 15 12	50457.60	3.08	455.36	0.00	3.28	3.28	481.62
1980 05 16 12	50803.20	0.58	563.90	0.00	3.54	3.54	451.47
1980 05 17 12	50803.20	0.38	618.96	0.00	3.56	3.56	417.67
1980 05 18 12	50803.20	0.08	684.81	0.00	5.36	5.36	457.71
1980 05 19 12	51108.46	0.00	706.05	0.00	7.22	7.22	505.44
1980 05 20 12	51148.80	0.00	693.09	0.00	10.31	10.31	605.74
1980 05 21 12	51148.80	0.00	698.53	0.00	11.66	11.66	636.61
1980 05 22 12	51148.80	0.00	677.16	0.00	11.76	11.76	622.20
1980 05 23 12	51454.06	0.00	627.26	0.00	7.35	7.35	477.98
1980 05 24 12	51494.40	3.92	539.93	0.00	0.92	0.92	311.92
1980 05 25 12	51494.40	2.00	540.79	0.00	-1.41	-1.41	281.85
1980 05 26 12	51494.40	0.04	643.49	0.00	-0.46	-0.46	310.52
1980 05 27 12	51608.82	0.01	658.97	0.00	3.34	3.34	389.53
1980 05 28 12	51840.00	0.00	651.94	0.00	4.10	4.10	405.22
1980 05 29 12	51840.00	0.00	687.19	0.00	3.81	3.81	387.51
1980 05 30 12	51840.00	0.00	669.79	0.00	5.38	5.38	431.72
1980 05 31 12	51840.00	0.00	672.92	0.00	5.32	5.32	431.98
1980 06 01 12	51845.24	0.00	655.70	0.00	5.59	5.59	454.27
1980 06 02 12	52185.60	0.00	638.54	0.00	6.13	6.13	481.04
1980 06 03 12	52185.60	0.00	667.59	0.00	7.03	7.03	492.51
1980 06 04 12	52185.60	0.00	700.02	0.00	8.65	8.65	497.23
1980 06 05 12	52185.60	0.00	682.44	0.00	8.28	8.28	481.10
1980 06 06 12	52185.60	0.00	653.26	0.00	8.13	8.13	507.24
1980 06 07 12	52185.60	0.00	676.75	0.00	8.45	8.45	523.82
1980 06 08 12	52190.84	0.00	667.78	0.00	11.37	11.37	617.43
1980 06 09 12	52490.86	0.00	681.62	0.00	11.86	11.86	613.44
1980 06 10 12	52531.20	0.00	664.65	0.00	12.80	12.80	643.71
1980 06 11 12	52531.20	0.00	659.06	0.00	12.31	12.31	614.66
1980 06 12 12	52531.20	0.00	695.96	0.00	11.81	11.81	553.81
1980 06 13 12	52531.20	0.00	675.59	0.00	10.93	10.93	518.95
1980 06 14 12	52531.20	0.00	703.03	0.00	9.59	9.59	461.85
1980 06 15 12	52531.20	0.00	691.37	0.00	10.00	10.00	478.66
1980 06 16 12	52531.20	0.00	665.28	0.00	11.59	11.59	585.75
1980 06 17 12	52531.20	0.00	643.53	0.00	13.40	13.40	677.30
1980 06 18 12	52531.20	0.00	650.57	0.00	13.83	13.83	679.40
1980 06 19 12	52531.20	0.00	660.57	0.00	13.27	13.27	645.05
1980 06 20 12	52531.20	0.00	653.69	0.00	13.36	13.36	641.07
1980 06 21 12	52531.20	0.00	656.04	0.00	13.07	13.07	603.21
1980 06 22 12	52531.20	0.00	699.56	0.00	11.73	11.73	498.36
1980 06 23 12	52531.20	0.00	667.15	0.00	13.70	13.70	566.22
1980 06 24 12	52531.20	0.00	662.19	0.00	12.78	12.78	575.30
1980 06 25 12	52531.20	0.00	660.79	0.00	13.61	13.61	609.09
1980 06 26 12	52531.20	0.00	662.89	0.00	14.24	14.24	620.59
1980 06 27 12	52531.20	0.00	654.28	0.00	14.96	14.96	637.62
1980 06 28 12	52531.20	0.00	641.28	0.00	15.90	15.90	700.56
1980 06 29 12	52531.20	0.02	585.84	0.00	17.11	17.11	791.88
1980 06 30 12	52531.20	5.95	495.10	0.00	18.31	18.31	847.97
1980 07 01 12	52531.20	9.00	468.45	0.00	15.33	15.33	734.96
1980 07 02 12	52300.02	3.59	458.98	0.00	12.11	12.11	671.49
1980 07 03 12	52185.60	0.29	585.10	0.00	12.52	12.52	645.57
1980 07 04 12	52185.60	0.00	633.55	0.00	12.81	12.81	605.34
1980 07 05 12	52185.60	0.00	642.61	0.00	14.10	14.10	641.07
1980 07 06 12	52185.60	0.00	623.42	0.00	15.39	15.39	708.46
1980 07 07 12	52185.60	0.98	513.42	0.00	15.82	15.82	752.96
1980 07 08 12	52185.60	2.63	479.59	0.00	13.82	13.82	701.46
1980 07 09 12	52145.26	1.07	569.49	0.00	14.84	14.84	745.13
1980 07 10 12	51840.00	0.00	626.26	0.00	16.08	16.08	758.36
1980 07 11 12	51840.00	0.00	624.32	0.00	16.72	16.72	778.55
1980 07 12 12	51840.00	0.00	565.52	0.00	16.92	16.92	837.61
1980 07 13 12	51840.00	0.50	449.10	0.00	15.31	15.31	809.01
1980 07 14 12	51840.00	0.25	602.30	0.00	13.59	13.59	644.45
1980 07 15 12	51494.40	0.00	682.31	0.00	12.78	12.78	533.29
1980 07 16 12	51494.40	0.00	661.67	0.00	15.71	15.71	661.48
1980 07 17 12	51494.40	0.00	598.88	0.00	17.68	17.68	831.01
1980 07 18 12	51494.40	0.00	604.27	0.00	17.73	17.73	839.87
1980 07 19 12	51154.04	0.00	606.97	0.00	17.60	17.60	822.82
1980 07 20 12	51148.80	0.00	627.95	0.00	17.16	17.16	786.12
1980 07 21 12	51148.80	0.00	638.32	0.00	18.15	18.15	839.36
1980 07 22 12	51148.80	0.29	473.63	0.00	20.08	20.08	1004.70
1980 07 23 12	50803.20	0.16	577.09	0.00	18.08	18.08	808.05
1980 07 24 12	50803.20	0.04	595.76	0.00	18.20	18.20	798.77
1980 07 25 12	50803.20	2.19	528.58	0.00	18.70	18.70	856.82
1980 07 26 12	50803.20	4.53	508.62	0.00	19.72	19.72	932.27
1980 07 27 12	50457.60	3.51	479.34	0.00	17.94	17.94	900.65
1980 07 28 12	50457.60	0.98	512.11	0.00	18.58	18.58	942.45
1980 07 29 12	50457.60	0.04	555.65	0.00	18.35	18.35	916.91
1980 07 30 12	50112.00	0.05	496.53	0.00	17.74	17.74	905.87
1980 07 31 12	50112.00	0.05	489.24	0.00	18.23	18.23	920.21
1980 08 01 12	50112.00	0.12	521.61	0.00	18.49	18.49	898.91
1980 08 02 12	49766.40	7.17	460.71	0.00	17.81	17.81	858.44
1980 08 03 12	49766.40	8.19	460.01	0.00	16.44	16.44	817.44
1980 08 04 12	49766.40	2.32	569.27	0.00	16.63	16.63	798.74
1980 08 05 12	49420.80	0.00	590.96	0.00	16.01	16.01	760.73
1980 08 06 12	49420.80	0.00	589.84	0.00	15.83	15.83	747.84
1980 08 07 12	49420.80	0.00	598.40	0.00	16.72	16.72	788.42
1980 08 08 12	49075.20	0.00	583.57	0.00	18.39	18.39	868.70
1980 08 09 12	49075.20	0.00	584.50	0.00	18.22	18.22	831.83
1980 08 10 12	49075.20	0.00	604.60	0.00	17.72	17.72	754.07
1980 08 11 12	48729.60	0.00	611.52	0.00	18.34	18.34	693.25
1980 08 12 12	48729.60	0.73	530.30	0.00	18.58	18.58	734.39
1980 08 13 12	48689.26	1.81	459.83	0.00	18.31	18.31	735.76
1980 08 14 12	48384.00	1.57	432.65	0.00	15.77	15.77	658.34
1980 08 15 12	48384.00	0.42	552.49	0.00	13.64	13.64	532.99
1980 08 16 12	48038.40	0.00	602.46	0.00	12.28	12.28	458.61
1980 08 17 12	48038.40	0.00	593.78	0.00	13.07	13.07	473.37
