  39.06
2508.00
  40127655
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	33523.20	2.52	286.62	0.00	1.23	1.23	380.69
1980 01 02 12	33523.20	0.17	297.12	0.00	0.94	0.94	354.64
1980 01 03 12	33523.20	0.00	278.01	0.00	0.36	0.36	353.68
1980 01 04 12	33523.20	0.00	282.48	0.00	0.20	0.20	363.63
1980 01 05 12	33523.20	0.00	310.96	0.00	1.85	1.85	399.53
1980 01 06 12	33868.80	0.00	282.08	0.00	3.58	3.58	437.13
1980 01 07 12	33868.80	0.04	275.25	0.00	1.23	1.23	372.17
1980 01 08 12	33868.80	0.08	213.70	0.00	4.23	4.23	485.98
1980 01 09 12	33868.80	6.36	230.09	0.00	3.00	3.00	453.97
1980 01 10 12	33868.80	8.34	215.40	0.00	0.86	0.86	381.16
1980 01 11 12	34154.07	14.82	229.41	0.00	0.17	0.17	370.41
1980 01 12 12	34214.40	20.45	237.53	0.00	3.49	3.49	483.96
1980 01 13 12	34214.40	44.17	158.25	0.00	6.80	6.80	644.50
1980 01 14 12	34214.40	25.90	173.04	0.00	5.04	5.04	615.32
1980 01 15 12	34214.40	6.95	187.92	0.00	3.01	3.01	530.28
1980 01 16 12	34560.00	2.46	199.14	0.00	3.18	3.18	532.99
1980 01 17 12	34560.00	8.89	196.90	0.00	3.26	3.26	514.62
1980 01 18 12	34560.00	5.32	214.33	0.00	-1.20	-1.20	359.38
1980 01 19 12	34560.00	0.54	243.66	0.00	-3.78	-3.78	293.73
1980 01 20 12	34905.60	0.00	336.19	0.00	-4.14	-4.14	271.80
1980 01 21 12	34905.60	0.00	344.34	0.00	-1.49	-1.49	303.48
1980 01 22 12	34905.60	0.00	348.47	0.00	-0.42	-0.42	322.04
1980 01 23 12	34905.60	0.00	350.79	0.00	-0.29	-0.29	324.87
1980 01 24 12	35251.20	0.00	357.54	0.00	0.74	0.74	344.24
1980 01 25 12	35251.20	0.00	361.41	0.00	2.18	2.18	362.87
1980 01 26 12	35251.20	0.00	364.34	0.00	1.78	1.78	351.64
1980 01 27 12	35596.80	0.92	252.32	0.00	2.07	2.07	386.15
1980 01 28 12	35596.80	2.74	288.65	0.00	-1.52	-1.52	299.16
1980 01 29 12	35596.80	2.69	272.42	0.00	-5.07	-5.07	229.05
1980 01 30 12	35942.40	0.78	347.05	0.00	-5.92	-5.92	220.70
1980 01 31 12	35942.40	0.00	387.36	0.00	-5.91	-5.91	214.32
1980 02 01 12	35942.40	0.00	387.78	0.00	-2.69	-2.69	283.13
1980 02 02 12	36288.00	0.00	390.95	0.00	1.04	1.04	377.00
1980 02 03 12	36288.00	0.00	400.00	0.00	4.12	4.12	445.18
1980 02 04 12	36288.00	0.00	356.66	0.00	5.30	5.30	491.01
