  40.93
 300.00
 968241494
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32832.00	0.00	66.07	0.00	-0.84	-0.84	466.87
1980 01 02 12	32832.00	0.00	77.92	0.00	-2.17	-2.17	432.72
1980 01 03 12	32832.00	0.04	63.37	0.00	-2.58	-2.58	417.51
1980 01 04 12	32832.00	1.43	98.95	0.00	-2.63	-2.63	406.31
1980 01 05 12	32886.57	0.68	67.44	0.00	-1.76	-1.76	434.24
1980 01 06 12	33101.85	0.62	143.38	0.00	-2.84	-2.84	358.04
1980 01 07 12	33177.60	0.18	246.89	0.00	-8.95	-8.95	191.12
1980 01 08 12	33177.60	0.00	219.14	0.00	-11.71	-11.71	148.44
1980 01 09 12	33177.60	0.00	239.54	0.00	-12.93	-12.93	146.60
1980 01 10 12	33183.77	0.00	279.52	0.00	-5.45	-5.45	224.02
1980 01 11 12	33388.14	0.00	278.55	0.00	0.16	0.16	280.58
1980 01 12 12	33523.20	0.00	272.68	0.00	-4.76	-4.76	241.67
1980 01 13 12	33523.20	0.10	196.27	0.00	0.96	0.96	425.12
1980 01 14 12	33523.20	0.03	266.94	0.00	1.66	1.66	435.45
1980 01 15 12	33656.07	18.48	130.75	0.00	6.35	6.35	701.99
1980 01 16 12	33868.80	11.43	151.30	0.00	6.38	6.38	715.55
1980 01 17 12	33868.80	1.76	214.82	0.00	1.81	1.81	495.09
1980 01 18 12	33868.80	1.38	111.80	0.00	-1.53	-1.53	417.91
1980 01 19 12	34079.34	1.90	69.05	0.00	-1.38	-1.38	439.41
1980 01 20 12	34214.40	0.48	269.80	0.00	-4.33	-4.33	307.28
1980 01 21 12	34214.40	0.00	197.21	0.00	-1.69	-1.69	369.98
1980 01 22 12	34268.97	0.00	205.54	0.00	-1.83	-1.83	363.68
1980 01 23 12	34560.00	0.02	244.64	0.00	-6.55	-6.55	251.51
1980 01 24 12	34560.00	0.66	257.80	0.00	-2.99	-2.99	304.62
1980 01 25 12	34566.17	0.22	254.27	0.00	0.60	0.60	382.69
1980 01 26 12	34905.60	0.03	271.35	0.00	-5.86	-5.86	234.86
1980 01 27 12	34905.60	0.01	208.08	0.00	-10.87	-10.87	167.30
1980 01 28 12	34960.18	0.00	203.88	0.00	-11.73	-11.73	165.65
1980 01 29 12	35251.20	1.90	219.39	0.00	-12.04	-12.04	159.75
1980 01 30 12	35251.20	1.60	138.22	0.00	-10.91	-10.91	174.57
1980 01 31 12	35384.07	0.32	348.33	0.00	-15.73	-15.73	99.91
1980 02 01 12	35596.80	0.00	360.22	0.00	-15.71	-15.71	90.54
1980 02 02 12	35596.80	0.00	320.53	0.00	-10.14	-10.14	154.85
1980 02 03 12	35918.81	0.00	337.75	0.00	-9.55	-9.55	162.46
1980 02 04 12	35942.40	1.85	272.11	0.00	-9.06	-9.06	178.73
1980 02 05 12	35948.57	1.57	205.05	0.00	-5.11	-5.11	262.74
1980 02 06 12	36288.00	0.32	320.11	0.00	-6.99	-6.99	214.55
1980 02 07 12	36288.00	0.00	349.89	0.00	-8.13	-8.13	188.50
1980 02 08 12	36557.85	0.27	224.24	0.00	-6.41	-6.41	222.37
1980 02 09 12	36633.60	0.09	382.50	0.00	-10.10	-10.10	148.45
1980 02 10 12	36639.77	0.00	385.02	0.00	-8.05	-8.05	163.52
1980 02 11 12	36979.20	0.00	341.94	0.00	-6.10	-6.10	200.05
1980 02 12 12	36979.20	0.00	390.22	0.00	-9.77	-9.77	152.88
1980 02 13 12	37324.80	0.00	386.81	0.00	-5.83	-5.83	216.87
1980 02 14 12	37324.80	4.06	226.23	0.00	-1.61	-1.61	340.59
1980 02 15 12	37535.34	2.66	204.35	0.00	-3.77	-3.77	293.99
1980 02 16 12	37670.40	0.44	390.86	0.00	-10.76	-10.76	148.06
1980 02 17 12	37670.40	0.00	408.48	0.00	-11.41	-11.41	127.89
1980 02 18 12	38016.00	0.00	410.59	0.00	-6.87	-6.87	203.04
1980 02 19 12	38016.00	0.00	333.95	0.00	0.96	0.96	402.92
1980 02 20 12	38361.60	0.70	168.96	0.00	2.95	2.95	551.71
1980 02 21 12	38361.60	3.94	107.27	0.00	2.91	2.91	608.74
1980 02 22 12	38707.20	1.24	167.40	0.00	2.83	2.83	571.96
1980 02 23 12	38707.20	0.00	258.51	0.00	1.63	1.63	461.22
1980 02 24 12	38977.05	1.23	259.44	0.00	0.32	0.32	361.89
1980 02 25 12	39052.80	0.65	366.13	0.00	-4.14	-4.14	207.24
1980 02 26 12	39107.38	0.08	429.97	0.00	-7.36	-7.36	159.41
1980 02 27 12	39398.40	0.00	371.06	0.00	-2.20	-2.20	278.00
1980 02 28 12	39398.40	0.00	221.44	0.00	-1.80	-1.80	322.41
1980 02 29 12	39744.00	0.09	309.19	0.00	-5.85	-5.85	231.50
1980 03 01 12	39744.00	0.19	398.87	0.00	-9.90	-9.90	140.53
1980 03 02 12	40089.60	0.00	441.74	0.00	-10.70	-10.70	138.15
1980 03 03 12	40089.60	0.00	443.28	0.00	-4.42	-4.42	231.67
1980 03 04 12	40435.20	2.20	269.28	0.00	-0.05	-0.05	330.33
1980 03 05 12	40435.20	1.10	405.18	0.00	-6.91	-6.91	175.44
1980 03 06 12	40780.80	1.18	361.09	0.00	-6.43	-6.43	189.07
1980 03 07 12	40780.80	6.58	274.17	0.00	-1.10	-1.10	340.23
1980 03 08 12	41126.40	2.59	300.87	0.00	-0.09	-0.09	373.01
1980 03 09 12	41126.40	0.17	473.88	0.00	-0.29	-0.29	309.82
1980 03 10 12	41472.00	0.00	392.17	0.00	2.22	2.22	358.01
1980 03 11 12	41472.00	0.23	375.08	0.00	-3.17	-3.17	268.31
1980 03 12 12	41817.60	3.97	146.40	0.00	-0.98	-0.98	393.76
1980 03 13 12	41817.60	1.56	209.55	0.00	-2.04	-2.04	362.07
1980 03 14 12	42163.20	0.09	471.16	0.00	-1.70	-1.70	294.18
1980 03 15 12	42163.20	0.00	458.10	0.00	6.31	6.31	481.85
1980 03 16 12	42508.80	0.00	437.28	0.00	9.44	9.44	579.73
1980 03 17 12	42508.80	0.00	428.18	0.00	4.31	4.31	424.59
1980 03 18 12	42854.40	0.00	474.17	0.00	4.70	4.70	419.95
1980 03 19 12	42854.40	0.00	462.27	0.00	9.95	9.95	594.30
1980 03 20 12	43200.00	0.04	365.90	0.00	10.87	10.87	642.92
1980 03 21 12	43200.00	0.01	421.57	0.00	5.49	5.49	459.92
1980 03 22 12	43200.00	0.00	483.45	0.00	4.22	4.22	396.17
1980 03 23 12	43545.60	2.88	335.32	0.00	5.85	5.85	485.13
1980 03 24 12	43545.60	1.84	177.62	0.00	3.24	3.24	497.70
1980 03 25 12	43891.20	0.29	435.53	0.00	1.09	1.09	382.09
1980 03 26 12	43891.20	0.00	397.50	0.00	2.88	2.88	431.08
1980 03 27 12	44236.80	0.00	451.51	0.00	6.20	6.20	530.69
1980 03 28 12	44236.80	1.96	304.85	0.00	8.89	8.89	670.12
1980 03 29 12	44582.40	1.45	241.35	0.00	6.49	6.49	630.97
1980 03 30 12	44582.40	11.48	249.04	0.00	4.59	4.59	569.38
1980 03 31 12	44928.00	4.11	404.70	0.00	5.47	5.47	530.83
1980 04 01 12	44928.00	3.79	355.65	0.00	7.15	7.15	595.30
1980 04 02 12	45273.60	7.64	222.75	0.00	7.03	7.03	696.93
1980 04 03 12	45273.60	3.11	248.85	0.00	7.12	7.12	694.67
1980 04 04 12	45619.20	0.33	491.97	0.00	6.17	6.17	528.81
1980 04 05 12	45619.20	0.00	526.83	0.00	8.16	8.16	581.56
1980 04 06 12	45964.80	0.04	402.65	0.00	14.40	14.40	935.90
1980 04 07 12	45964.80	0.30	369.43	0.00	14.40	14.40	917.37
1980 04 08 12	46310.40	4.77	379.82	0.00	12.74	12.74	760.27
1980 04 09 12	46310.40	2.41	269.64	0.00	5.82	5.82	563.97
1980 04 10 12	46656.00	2.43	402.75	0.00	4.37	4.37	459.22
1980 04 11 12	46656.00	14.10	388.24	0.00	6.84	6.84	498.55
1980 04 12 12	47001.60	4.79	473.27	0.00	2.46	2.46	386.89
1980 04 13 12	47001.60	0.11	491.91	0.00	3.50	3.50	443.09
1980 04 14 12	47292.62	1.46	269.03	0.00	2.71	2.71	492.25
