  41.07
 292.00
 233258178
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32832.00	0.00	61.81	0.00	-0.95	-0.95	464.53
1980 01 02 12	32832.00	0.00	69.21	0.00	-2.32	-2.32	429.99
1980 01 03 12	32832.00	0.02	82.22	0.00	-2.78	-2.78	408.97
1980 01 04 12	32832.00	0.65	94.07	0.00	-2.55	-2.55	407.26
1980 01 05 12	32832.00	1.05	61.22	0.00	-2.07	-2.07	418.21
1980 01 06 12	32895.46	1.32	176.67	0.00	-4.15	-4.15	314.92
1980 01 07 12	33177.60	0.35	254.81	0.00	-9.84	-9.84	179.15
1980 01 08 12	33177.60	0.00	253.09	0.00	-12.07	-12.07	142.95
1980 01 09 12	33177.60	0.00	263.26	0.00	-13.56	-13.56	137.18
1980 01 10 12	33177.60	0.00	303.00	0.00	-5.23	-5.23	217.48
1980 01 11 12	33181.28	0.00	303.12	0.00	-0.17	-0.17	273.10
1980 01 12 12	33523.20	0.00	285.74	0.00	-3.89	-3.89	273.55
1980 01 13 12	33523.20	0.02	209.65	0.00	2.64	2.64	490.68
1980 01 14 12	33523.20	0.01	263.03	0.00	1.76	1.76	454.28
1980 01 15 12	33523.20	9.57	96.72	0.00	7.11	7.11	760.30
1980 01 16 12	33868.80	17.50	155.11	0.00	5.25	5.25	669.06
1980 01 17 12	33868.80	4.77	184.39	0.00	0.66	0.66	469.10
1980 01 18 12	33868.80	0.66	125.98	0.00	-1.80	-1.80	412.12
1980 01 19 12	33872.48	2.51	84.98	0.00	-1.37	-1.37	431.14
1980 01 20 12	34214.40	0.76	265.55	0.00	-4.13	-4.13	313.30
1980 01 21 12	34214.40	0.00	203.12	0.00	-1.69	-1.69	362.71
1980 01 22 12	34214.40	0.00	227.42	0.00	-2.33	-2.33	336.06
1980 01 23 12	34560.00	0.00	231.75	0.00	-6.82	-6.82	245.46
1980 01 24 12	34560.00	0.41	255.22	0.00	-2.81	-2.81	308.31
1980 01 25 12	34560.00	0.13	274.07	0.00	-0.02	-0.02	347.44
1980 01 26 12	34905.60	0.01	271.99	0.00	-6.52	-6.52	216.59
1980 01 27 12	34905.60	0.00	220.79	0.00	-10.98	-10.98	165.13
1980 01 28 12	34905.60	0.00	187.29	0.00	-11.36	-11.36	171.20
1980 01 29 12	35251.20	0.86	224.63	0.00	-12.40	-12.40	154.91
1980 01 30 12	35251.20	2.42	129.60	0.00	-10.92	-10.92	175.18
1980 01 31 12	35251.20	0.71	341.16	0.00	-15.24	-15.24	105.57
1980 02 01 12	35596.80	0.00	359.64	0.00	-15.62	-15.62	92.64
1980 02 02 12	35596.80	0.00	298.04	0.00	-8.90	-8.90	173.10
1980 02 03 12	35752.45	0.00	325.17	0.00	-9.51	-9.51	168.48
1980 02 04 12	35942.40	0.99	264.66	0.00	-8.71	-8.71	191.22
1980 02 05 12	35942.40	2.53	167.10	0.00	-4.33	-4.33	291.07
1980 02 06 12	36288.00	0.73	317.44	0.00	-7.03	-7.03	216.15
1980 02 07 12	36288.00	0.00	355.96	0.00	-8.23	-8.23	182.53
1980 02 08 12	36351.46	0.02	233.18	0.00	-6.20	-6.20	222.80
1980 02 09 12	36633.60	0.01	380.21	0.00	-10.15	-10.15	147.18
1980 02 10 12	36633.60	0.00	385.14	0.00	-7.88	-7.88	160.82
1980 02 11 12	36979.20	0.00	340.11	0.00	-6.22	-6.22	192.67
1980 02 12 12	36979.20	0.00	391.95	0.00	-9.47	-9.47	152.59
1980 02 13 12	37324.80	0.00	384.34	0.00	-4.52	-4.52	225.41
1980 02 14 12	37324.80	1.38	239.00	0.00	-1.97	-1.97	311.33
1980 02 15 12	37328.48	3.24	222.39	0.00	-4.49	-4.49	265.96
1980 02 16 12	37670.40	0.93	392.30	0.00	-10.95	-10.95	140.22
1980 02 17 12	37670.40	0.00	413.68	0.00	-10.92	-10.92	126.27
1980 02 18 12	38016.00	0.00	408.91	0.00	-5.92	-5.92	211.94
1980 02 19 12	38016.00	0.04	310.29	0.00	1.77	1.77	431.03
1980 02 20 12	38361.60	0.44	150.09	0.00	2.91	2.91	561.17
1980 02 21 12	38361.60	3.21	113.77	0.00	2.93	2.93	606.89
1980 02 22 12	38707.20	1.02	184.63	0.00	2.93	2.93	558.86
1980 02 23 12	38707.20	0.00	270.64	0.00	1.56	1.56	443.80
1980 02 24 12	38770.66	0.62	271.87	0.00	0.11	0.11	343.76
1980 02 25 12	39052.80	1.25	333.19	0.00	-4.50	-4.50	202.14
1980 02 26 12	39052.80	0.35	447.11	0.00	-6.28	-6.28	165.49
1980 02 27 12	39398.40	0.00	378.38	0.00	-1.25	-1.25	286.11
1980 02 28 12	39398.40	0.00	252.33	0.00	-1.91	-1.91	309.21
1980 02 29 12	39744.00	0.06	339.01	0.00	-6.02	-6.02	220.76
1980 03 01 12	39744.00	0.12	427.88	0.00	-10.13	-10.13	132.26
1980 03 02 12	40089.60	0.00	445.56	0.00	-9.95	-9.95	145.43
1980 03 03 12	40089.60	0.00	442.05	0.00	-2.56	-2.56	259.72
1980 03 04 12	40435.20	2.01	262.68	0.00	0.10	0.10	333.75
1980 03 05 12	40435.20	2.20	353.23	0.00	-7.67	-7.67	175.74
1980 03 06 12	40780.80	0.98	361.59	0.00	-6.13	-6.13	195.29
1980 03 07 12	40780.80	3.51	241.36	0.00	-0.86	-0.86	351.91
1980 03 08 12	41126.40	3.05	283.36	0.00	-0.16	-0.16	370.70
1980 03 09 12	41126.40	0.64	478.15	0.00	0.71	0.71	312.03
1980 03 10 12	41472.00	0.00	408.98	0.00	2.42	2.42	343.09
1980 03 11 12	41472.00	0.26	366.86	0.00	-3.04	-3.04	272.63
1980 03 12 12	41817.60	2.26	110.01	0.00	-0.99	-0.99	409.00
1980 03 13 12	41817.60	1.68	175.77	0.00	-2.12	-2.12	367.28
1980 03 14 12	42163.20	0.32	468.42	0.00	-0.81	-0.81	299.68
1980 03 15 12	42163.20	0.00	453.56	0.00	7.37	7.37	486.04
1980 03 16 12	42508.80	0.00	434.54	0.00	9.11	9.11	542.80
1980 03 17 12	42508.80	0.00	424.90	0.00	2.98	2.98	384.70
1980 03 18 12	42854.40	0.00	475.31	0.00	5.24	5.24	422.75
1980 03 19 12	42854.40	0.00	455.51	0.00	11.00	11.00	615.33
1980 03 20 12	43200.00	0.01	399.99	0.00	11.20	11.20	629.48
1980 03 21 12	43200.00	0.00	410.54	0.00	5.46	5.46	452.95
1980 03 22 12	43200.00	0.00	477.44	0.00	4.23	4.23	394.63
1980 03 23 12	43545.60	1.25	335.69	0.00	5.80	5.80	479.06
1980 03 24 12	43545.60	1.89	135.44	0.00	3.07	3.07	506.78
1980 03 25 12	43891.20	0.49	448.87	0.00	1.35	1.35	380.64
1980 03 26 12	43891.20	0.00	393.03	0.00	3.13	3.13	428.00
1980 03 27 12	44236.80	0.00	466.77	0.00	6.87	6.87	532.62
1980 03 28 12	44236.80	1.19	284.13	0.00	9.38	9.38	688.25
1980 03 29 12	44582.40	1.05	216.15	0.00	6.09	6.09	623.37
1980 03 30 12	44582.40	8.94	267.76	0.00	4.01	4.01	534.62
1980 03 31 12	44928.00	4.26	366.87	0.00	5.88	5.88	519.64
1980 04 01 12	44928.00	3.64	358.82	0.00	6.92	6.92	567.06
1980 04 02 12	45273.60	3.26	189.16	0.00	6.98	6.98	701.33
1980 04 03 12	45273.60	4.01	253.48	0.00	6.66	6.66	665.39
1980 04 04 12	45619.20	1.09	489.99	0.00	6.28	6.28	517.57
1980 04 05 12	45619.20	0.00	528.00	0.00	8.60	8.60	574.70
1980 04 06 12	45964.80	0.21	329.65	0.00	14.67	14.67	937.94
1980 04 07 12	45964.80	0.08	468.88	0.00	14.38	14.38	831.69
1980 04 08 12	46310.40	2.28	386.55	0.00	11.98	11.98	682.73
1980 04 09 12	46310.40	3.22	265.34	0.00	5.58	5.58	542.83
1980 04 10 12	46656.00	1.21	423.27	0.00	5.12	5.12	464.70
1980 04 11 12	46656.00	11.10	378.93	0.00	6.70	6.70	489.70
1980 04 12 12	47001.60	3.66	526.75	0.00	3.37	3.37	385.69
1980 04 13 12	47001.60	0.00	493.19	0.00	3.94	3.94	431.99
1980 04 14 12	47347.20	0.28	331.27	0.00	3.33	3.33	474.99
1980 04 15 12	47347.20	0.09	545.53	0.00	5.93	5.93	459.57
1980 04 16 12	47629.34	0.60	433.02	0.00	9.95	9.95	566.35
1980 04 17 12	47692.80	0.27	413.57	0.00	12.63	12.63	704.32
1980 04 18 12	47692.80	0.02	548.75	0.00	12.90	12.90	653.90
1980 04 19 12	48038.40	0.00	533.34	0.00	16.59	16.59	802.20
1980 04 20 12	48038.40	0.00	540.43	0.00	19.55	19.55	917.39
1980 04 21 12	48384.00	0.00	536.50	0.00	21.87	21.87	1043.84
1980 04 22 12	48384.00	0.00	515.35	0.00	24.35	24.35	1180.86
1980 04 23 12	48729.60	0.00	551.35	0.00	19.42	19.42	785.79
1980 04 24 12	48729.60	0.00	550.99	0.00	12.38	12.38	529.52
1980 04 25 12	49071.52	0.00	557.59	0.00	9.49	9.49	472.89
1980 04 26 12	49075.20	0.00	538.48	0.00	10.50	10.50	567.45
1980 04 27 12	49075.20	0.00	506.96	0.00	13.79	13.79	700.72
1980 04 28 12	49420.80	0.00	544.73	0.00	12.11	12.11	603.50
1980 04 29 12	49420.80	0.00	517.22	0.00	12.71	12.71	678.22
1980 04 30 12	49766.40	0.00	434.66	0.00	14.86	14.86	815.93
1980 05 01 12	49766.40	0.00	545.77	0.00	13.87	13.87	689.39
1980 05 02 12	50048.54	0.00	550.14	0.00	16.91	16.91	760.50
1980 05 03 12	50112.00	0.00	547.57	0.00	18.48	18.48	809.72
1980 05 04 12	50112.00	0.00	558.40	0.00	18.98	18.98	848.31
1980 05 05 12	50457.60	0.00	518.99	0.00	22.01	22.01	1007.51
1980 05 06 12	50457.60	0.00	550.36	0.00	17.96	17.96	746.62
1980 05 07 12	50647.55	0.00	567.56	0.00	14.33	14.33	556.80
1980 05 08 12	50803.20	0.00	546.49	0.00	9.47	9.47	460.49
1980 05 09 12	50803.20	0.50	425.43	0.00	10.96	10.96	621.31
1980 05 10 12	51148.80	1.58	357.12	0.00	16.78	16.78	901.66
1980 05 11 12	51148.80	0.58	459.27	0.00	14.41	14.41	704.22
1980 05 12 12	51148.80	0.49	398.33	0.00	13.18	13.18	696.87
1980 05 13 12	51494.40	0.17	382.94	0.00	13.08	13.08	730.64
1980 05 14 12	51494.40	0.00	571.72	0.00	12.88	12.88	616.26
1980 05 15 12	51494.40	0.00	475.22	0.00	16.39	16.39	831.38
1980 05 16 12	51840.00	5.92	339.78	0.00	16.69	16.69	981.82
