  30.68
  52.00
 247238135
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36288.00	0.00	342.35	0.00	5.47	5.47	603.51
1980 01 02 12	36288.00	0.00	361.53	0.00	6.26	6.26	569.00
1980 01 03 12	36288.00	1.67	261.39	0.00	9.08	9.08	686.45
1980 01 04 12	36288.00	0.69	267.91	0.00	6.49	6.49	606.37
1980 01 05 12	36288.00	0.04	343.12	0.00	3.56	3.56	501.45
1980 01 06 12	36288.00	1.19	291.51	0.00	4.75	4.75	591.50
1980 01 07 12	36288.00	0.95	245.93	0.00	13.83	13.83	1058.95
1980 01 08 12	36288.00	7.64	197.87	0.00	12.22	12.22	1031.46
1980 01 09 12	36445.12	4.84	104.13	0.00	11.64	11.64	1130.52
1980 01 10 12	36633.60	16.23	224.77	0.00	12.99	12.99	1207.77
1980 01 11 12	36633.60	29.11	200.22	0.00	17.13	17.13	1419.11
1980 01 12 12	36633.60	7.99	295.79	0.00	12.37	12.37	1045.88
1980 01 13 12	36633.60	0.00	319.97	0.00	12.18	12.18	1043.24
1980 01 14 12	36633.60	0.00	289.08	0.00	14.62	14.62	1236.98
1980 01 15 12	36633.60	0.08	271.75	0.00	16.21	16.21	1361.54
1980 01 16 12	36881.05	7.10	172.81	0.00	17.18	17.18	1519.90
1980 01 17 12	36979.20	17.60	151.28	0.00	17.16	17.16	1554.93
1980 01 18 12	36979.20	5.23	261.06	0.00	15.26	15.26	1277.41
1980 01 19 12	36979.20	0.05	369.02	0.00	13.98	13.98	1064.32
1980 01 20 12	36979.20	0.00	349.93	0.00	15.34	15.34	1181.62
1980 01 21 12	37136.32	1.66	240.79	0.00	16.34	16.34	1324.33
1980 01 22 12	37324.80	14.37	252.02	0.00	14.59	14.59	1126.03
1980 01 23 12	37324.80	6.31	282.42	0.00	8.04	8.04	721.07
1980 01 24 12	37324.80	0.57	398.53	0.00	6.52	6.52	649.36
1980 01 25 12	37324.80	2.24	193.98	0.00	11.21	11.21	1024.81
1980 01 26 12	37572.25	0.95	123.32	0.00	13.40	13.40	1262.43
1980 01 27 12	37670.40	0.07	271.94	0.00	10.87	10.87	1019.34
1980 01 28 12	37670.40	0.00	286.10	0.00	8.38	8.38	847.56
1980 01 29 12	37670.40	0.00	371.72	0.00	8.88	8.88	844.47
1980 01 30 12	37745.22	5.21	292.83	0.00	12.31	12.31	913.93
1980 01 31 12	38016.00	2.16	307.92	0.00	6.99	6.99	586.05
1980 02 01 12	38016.00	0.14	384.17	0.00	1.29	1.29	419.76
1980 02 02 12	38016.00	0.00	348.59	0.00	0.72	0.72	462.92
1980 02 03 12	38090.82	0.00	397.58	0.00	3.87	3.87	558.74
1980 02 04 12	38361.60	0.00	424.25	0.00	5.07	5.07	563.19
1980 02 05 12	38361.60	7.07	310.02	0.00	7.61	7.61	676.60
1980 02 06 12	38361.60	3.31	330.40	0.00	7.86	7.86	673.15
1980 02 07 12	38609.05	0.32	431.89	0.00	5.41	5.41	568.39
1980 02 08 12	38707.20	10.94	313.93	0.00	7.87	7.87	695.26
1980 02 09 12	38707.20	13.11	248.46	0.00	7.69	7.69	730.16
1980 02 10 12	38707.20	3.73	266.21	0.00	3.73	3.73	580.22
1980 02 11 12	39052.80	0.19	431.38	0.00	2.55	2.55	506.82
1980 02 12 12	39052.80	0.00	329.75	0.00	5.24	5.24	651.58
1980 02 13 12	39052.80	0.00	333.54	0.00	6.21	6.21	730.65
1980 02 14 12	39127.62	0.00	445.39	0.00	9.33	9.33	807.12
1980 02 15 12	39398.40	0.51	374.93	0.00	13.75	13.75	960.05
1980 02 16 12	39398.40	7.43	336.88	0.00	10.95	10.95	753.87
1980 02 17 12	39398.40	2.47	367.42	0.00	3.33	3.33	472.98
1980 02 18 12	39744.00	0.02	470.42	0.00	3.72	3.72	513.37
1980 02 19 12	39744.00	0.00	447.97	0.00	10.79	10.79	911.28
1980 02 20 12	39744.00	0.00	373.88	0.00	18.25	18.25	1519.13
1980 02 21 12	40089.60	0.99	226.16	0.00	18.97	18.97	1702.27
1980 02 22 12	40089.60	3.97	243.23	0.00	20.07	20.07	1806.55
1980 02 23 12	40089.60	1.21	400.27	0.00	19.97	19.97	1626.17
1980 02 24 12	40246.72	0.00	431.99	0.00	18.41	18.41	1342.41
1980 02 25 12	40435.20	0.00	455.32	0.00	14.07	14.07	953.12
1980 02 26 12	40435.20	0.00	475.20	0.00	7.48	7.48	622.10
1980 02 27 12	40435.20	0.00	495.97	0.00	7.76	7.76	650.17
1980 02 28 12	40780.80	0.00	474.63	0.00	14.01	14.01	966.48
1980 02 29 12	40780.80	7.15	423.95	0.00	11.57	11.57	809.13
1980 03 01 12	40780.80	14.30	373.28	0.00	9.14	9.14	651.60
1980 03 02 12	41126.40	1.62	455.50	0.00	1.64	1.64	399.18
1980 03 03 12	41126.40	0.00	516.02	0.00	0.58	0.58	388.31
1980 03 04 12	41126.40	7.12	369.02	0.00	6.94	6.94	688.38
1980 03 05 12	41472.00	2.88	383.82	0.00	14.91	14.91	1107.64
1980 03 06 12	41472.00	2.19	389.56	0.00	14.18	14.18	1080.27
1980 03 07 12	41472.00	68.13	224.72	0.00	18.22	18.22	1627.82
1980 03 08 12	41817.60	25.48	274.24	0.00	21.71	21.71	2012.85
1980 03 09 12	41817.60	2.64	322.09	0.00	21.12	21.12	1843.61
1980 03 10 12	41817.60	5.60	320.95	0.00	21.75	21.75	1827.74
1980 03 11 12	42163.20	1.70	367.69	0.00	20.02	20.02	1721.91
1980 03 12 12	42163.20	0.48	301.64	0.00	21.29	21.29	1831.77
1980 03 13 12	42163.20	0.16	474.29	0.00	18.04	18.04	1328.59
1980 03 14 12	42508.80	0.00	509.81	0.00	13.33	13.33	957.31
1980 03 15 12	42508.80	0.00	483.42	0.00	14.79	14.79	1117.61
1980 03 16 12	42508.80	3.60	299.27	0.00	17.02	17.02	1381.06
1980 03 17 12	42854.40	21.75	315.63	0.00	16.38	16.38	1289.48
1980 03 18 12	42854.40	14.73	399.12	0.00	11.39	11.39	908.21
1980 03 19 12	42854.40	4.33	353.77	0.00	11.57	11.57	1007.74
1980 03 20 12	43200.00	6.79	315.17	0.00	17.05	17.05	1392.51
1980 03 21 12	43200.00	3.29	420.76	0.00	14.49	14.49	1072.98
1980 03 22 12	43200.00	0.41	551.39	0.00	12.01	12.01	842.84
1980 03 23 12	43545.60	4.52	427.33	0.00	14.23	14.23	1029.48
1980 03 24 12	43545.60	7.87	354.22	0.00	18.46	18.46	1358.62
1980 03 25 12	43545.60	8.24	409.69	0.00	14.71	14.71	1117.17
1980 03 26 12	43891.20	26.10	163.46	0.00	14.36	14.36	1295.48
1980 03 27 12	43891.20	36.41	251.01	0.00	15.04	15.04	1434.15
1980 03 28 12	43891.20	38.28	195.71	0.00	17.62	17.62	1665.72
1980 03 29 12	44236.80	43.32	221.28	0.00	17.62	17.62	1585.68
1980 03 30 12	44236.80	16.21	412.83	0.00	15.02	15.02	1188.45
1980 03 31 12	44236.80	1.66	549.63	0.00	14.56	14.56	1076.11
