  48.26
 730.00
 678286822
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	29543.14	26.54	65.00	0.00	2.87	2.87	636.77
1980 01 02 12	29704.97	23.41	96.14	0.00	2.81	2.81	649.71
1980 01 03 12	29721.60	5.51	120.74	0.00	0.87	0.87	526.11
1980 01 04 12	29721.60	0.33	113.75	0.00	-0.55	-0.55	467.87
1980 01 05 12	29721.60	0.15	126.41	0.00	-1.30	-1.30	436.05
1980 01 06 12	29785.30	0.00	174.70	0.00	-3.72	-3.72	339.90
1980 01 07 12	30050.57	0.52	166.61	0.00	-4.16	-4.16	307.29
1980 01 08 12	30067.20	8.43	136.59	0.00	-5.19	-5.19	301.99
1980 01 09 12	30067.20	16.63	142.66	0.00	-6.36	-6.36	294.24
1980 01 10 12	30234.34	7.12	159.35	0.00	-7.34	-7.34	270.31
1980 01 11 12	30412.80	49.28	167.76	0.00	-6.21	-6.21	302.88
1980 01 12 12	30412.80	29.65	211.32	0.00	-3.61	-3.61	360.03
1980 01 13 12	30424.15	3.00	205.60	0.00	0.54	0.54	461.13
1980 01 14 12	30741.77	8.31	183.20	0.00	0.10	0.10	469.71
1980 01 15 12	30758.40	8.31	187.95	0.00	-0.47	-0.47	478.75
1980 01 16 12	30769.75	13.64	174.54	0.00	0.80	0.80	531.00
1980 01 17 12	31104.00	5.76	215.32	0.00	-0.02	-0.02	485.92
1980 01 18 12	31104.00	0.00	257.90	0.00	-3.39	-3.39	344.81
1980 01 19 12	31271.14	0.06	229.66	0.00	-4.21	-4.21	308.54
1980 01 20 12	31449.60	0.03	261.37	0.00	-3.70	-3.70	329.93
1980 01 21 12	31449.60	0.00	233.10	0.00	-2.59	-2.59	372.27
1980 01 22 12	31778.57	0.00	265.15	0.00	-2.25	-2.25	387.06
1980 01 23 12	31795.20	0.07	239.37	0.00	-0.71	-0.71	415.34
1980 01 24 12	31962.34	0.13	218.43	0.00	0.04	0.04	444.22
1980 01 25 12	32140.80	0.05	257.78	0.00	0.19	0.19	444.52
1980 01 26 12	32152.15	0.00	266.34	0.00	-3.56	-3.56	319.87
1980 01 27 12	32486.40	0.00	285.77	0.00	-7.78	-7.78	213.64
1980 01 28 12	32486.40	0.00	292.16	0.00	-9.15	-9.15	178.14
1980 01 29 12	32832.00	0.00	293.92	0.00	-10.46	-10.46	157.08
1980 01 30 12	32832.00	0.00	295.26	0.00	-10.42	-10.42	164.07
1980 01 31 12	33177.60	22.09	252.18	0.00	-8.13	-8.13	212.04
1980 02 01 12	33177.60	30.49	228.13	0.00	-3.06	-3.06	353.05
1980 02 02 12	33523.20	23.24	192.85	0.00	0.03	0.03	498.09
1980 02 03 12	33523.20	11.55	203.55	0.00	0.83	0.83	530.84
1980 02 04 12	33868.80	2.92	193.20	0.00	-0.49	-0.49	474.82
1980 02 05 12	33868.80	5.27	250.70	0.00	-0.47	-0.47	463.68
1980 02 06 12	34214.40	7.41	211.25	0.00	2.17	2.17	556.56
1980 02 07 12	34214.40	2.49	217.92	0.00	1.91	1.91	570.60
1980 02 08 12	34560.00	0.03	273.26	0.00	0.40	0.40	484.24
1980 02 09 12	34560.00	0.01	315.58	0.00	0.37	0.37	447.42
1980 02 10 12	34905.60	0.00	331.46	0.00	0.04	0.04	413.87
1980 02 11 12	34916.94	0.00	333.50	0.00	-0.22	-0.22	389.72
1980 02 12 12	35251.20	0.00	330.84	0.00	-1.29	-1.29	368.17
1980 02 13 12	35515.18	0.00	329.96	0.00	-2.33	-2.33	349.52
1980 02 14 12	35596.80	0.73	266.95	0.00	-1.23	-1.23	392.63
1980 02 15 12	35942.40	1.40	205.10	0.00	-1.26	-1.26	412.21
1980 02 16 12	35942.40	0.65	182.59	0.00	-2.17	-2.17	432.01
1980 02 17 12	36288.00	6.14	249.57	0.00	-0.31	-0.31	497.17
1980 02 18 12	36288.00	29.03	233.29	0.00	1.81	1.81	549.61
1980 02 19 12	36633.60	23.22	247.38	0.00	2.02	2.02	571.06
1980 02 20 12	36897.58	10.40	244.19	0.00	3.76	3.76	628.47
1980 02 21 12	36979.20	2.65	277.23	0.00	1.28	1.28	516.36
1980 02 22 12	37324.80	0.01	354.59	0.00	-0.03	-0.03	450.73
1980 02 23 12	37324.80	0.21	315.60	0.00	1.34	1.34	452.75
1980 02 24 12	37670.40	1.54	303.34	0.00	3.31	3.31	518.58
1980 02 25 12	37837.54	15.11	272.89	0.00	5.18	5.18	640.70
1980 02 26 12	38016.00	62.61	245.79	0.00	5.43	5.43	723.24
1980 02 27 12	38361.60	41.36	179.28	0.00	6.27	6.27	809.41
1980 02 28 12	38361.60	8.51	191.15	0.00	6.08	6.08	810.69
1980 02 29 12	38707.20	4.41	239.36	0.00	4.93	4.93	724.02
1980 03 01 12	38971.18	0.30	287.31	0.00	3.77	3.77	637.28
1980 03 02 12	39052.80	6.62	293.65	0.00	4.77	4.77	659.39
1980 03 03 12	39398.40	6.43	299.47	0.00	5.66	5.66	680.00
1980 03 04 12	39398.40	3.11	224.53	0.00	5.77	5.77	694.89
1980 03 05 12	39744.00	0.76	353.66	0.00	1.74	1.74	529.49
1980 03 06 12	40089.60	0.01	393.79	0.00	0.20	0.20	426.02
1980 03 07 12	40089.60	0.09	342.63	0.00	1.17	1.17	440.91
1980 03 08 12	40435.20	0.80	301.11	0.00	2.57	2.57	524.72
1980 03 09 12	40446.55	5.10	292.26	0.00	2.82	2.82	575.33
1980 03 10 12	40780.80	16.51	223.41	0.00	3.56	3.56	627.73
1980 03 11 12	41126.40	17.76	236.97	0.00	1.60	1.60	558.65
1980 03 12 12	41126.40	19.99	214.15	0.00	0.21	0.21	507.47
1980 03 13 12	41472.00	14.47	250.02	0.00	-0.20	-0.20	496.34
1980 03 14 12	41817.60	15.47	264.88	0.00	0.19	0.19	494.93
1980 03 15 12	41817.60	13.30	282.81	0.00	0.05	0.05	479.86
1980 03 16 12	42163.20	23.67	231.16	0.00	-0.46	-0.46	474.33
1980 03 17 12	42163.20	26.32	239.89	0.00	0.15	0.15	518.96
1980 03 18 12	42508.80	13.65	239.26	0.00	0.87	0.87	544.26
1980 03 19 12	42854.40	6.67	222.58	0.00	1.56	1.56	578.70
1980 03 20 12	42854.40	3.76	304.10	0.00	2.60	2.60	606.42
1980 03 21 12	43200.00	0.90	388.72	0.00	4.25	4.25	633.91
1980 03 22 12	43545.60	4.90	312.29	0.00	3.31	3.31	593.42
1980 03 23 12	43545.60	9.49	292.86	0.00	3.17	3.17	594.16
1980 03 24 12	43891.20	3.65	356.46	0.00	1.72	1.72	504.81
1980 03 25 12	44236.80	4.96	361.57	0.00	1.79	1.79	478.32
1980 03 26 12	44236.80	15.37	361.69	0.00	3.80	3.80	546.11
1980 03 27 12	44582.40	6.84	273.64	0.00	2.79	2.79	555.30
