  46.85
1642.00
3355189776
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	30390.73	8.55	194.94	0.00	-5.81	-5.81	284.15
1980 01 02 12	30412.80	6.48	169.79	0.00	-3.95	-3.95	344.31
1980 01 03 12	30412.80	2.55	209.18	0.00	-4.73	-4.73	308.78
1980 01 04 12	30492.00	12.84	228.70	0.00	-7.81	-7.81	224.35
1980 01 05 12	30588.41	19.06	207.32	0.00	-6.96	-6.96	234.11
1980 01 06 12	30706.63	7.46	247.16	0.00	-10.68	-10.68	161.56
1980 01 07 12	30758.40	2.63	225.15	0.00	-11.74	-11.74	142.98
1980 01 08 12	30772.19	17.65	187.66	0.00	-12.33	-12.33	159.42
1980 01 09 12	30885.32	18.34	183.58	0.00	-13.12	-13.12	165.65
1980 01 10 12	31018.16	10.88	227.67	0.00	-12.28	-12.28	166.63
1980 01 11 12	31104.00	6.84	249.38	0.00	-13.18	-13.18	135.61
1980 01 12 12	31117.79	20.51	251.98	0.00	-10.52	-10.52	176.07
1980 01 13 12	31279.61	27.87	217.75	0.00	-4.02	-4.02	326.87
1980 01 14 12	31427.53	18.22	208.10	0.00	-2.42	-2.42	379.75
1980 01 15 12	31449.60	8.29	246.57	0.00	-3.46	-3.46	330.54
1980 01 16 12	31576.52	6.44	252.87	0.00	-4.56	-4.56	281.14
1980 01 17 12	31773.13	3.02	242.29	0.00	-4.45	-4.45	286.69
1980 01 18 12	31795.20	0.38	296.83	0.00	-5.40	-5.40	258.10
1980 01 19 12	31970.81	0.00	326.36	0.00	-11.86	-11.86	135.20
1980 01 20 12	32138.05	0.00	326.96	0.00	-13.14	-13.14	110.76
1980 01 21 12	32154.59	0.00	310.57	0.00	-10.83	-10.83	148.94
1980 01 22 12	32361.21	0.32	288.04	0.00	-9.46	-9.46	167.61
1980 01 23 12	32486.40	0.16	324.63	0.00	-8.28	-8.28	187.95
1980 01 24 12	32565.60	0.21	306.57	0.00	-5.82	-5.82	233.48
1980 01 25 12	32809.93	0.11	315.06	0.00	-4.41	-4.41	250.28
1980 01 26 12	32832.00	0.00	341.83	0.00	-12.15	-12.15	126.89
1980 01 27 12	33091.76	0.00	334.25	0.00	-17.86	-17.86	70.03
1980 01 28 12	33177.60	0.00	350.96	0.00	-22.30	-22.30	44.99
1980 01 29 12	33353.21	0.00	355.64	0.00	-21.70	-21.70	41.89
1980 01 30 12	33523.20	0.00	357.80	0.00	-20.26	-20.26	46.66
1980 01 31 12	33602.40	1.32	295.51	0.00	-18.66	-18.66	60.14
1980 02 01 12	33868.80	3.34	288.24	0.00	-13.03	-13.03	128.05
1980 02 02 12	33882.59	6.60	202.73	0.00	-5.11	-5.11	301.91
