  45.66
 351.00
1726783627
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	30758.40	7.24	85.51	0.00	5.94	5.94	793.27
1980 01 02 12	30758.40	11.86	99.15	0.00	5.71	5.71	757.47
1980 01 03 12	30758.51	6.17	123.12	0.00	3.11	3.11	609.55
1980 01 04 12	30900.29	15.02	92.95	0.00	2.58	2.58	592.40
1980 01 05 12	31022.60	9.16	99.67	0.00	1.66	1.66	561.53
1980 01 06 12	31104.00	0.99	186.63	0.00	-0.72	-0.72	424.15
1980 01 07 12	31104.00	7.53	162.68	0.00	-1.66	-1.66	376.60
1980 01 08 12	31104.11	28.44	127.59	0.00	-1.92	-1.92	417.93
1980 01 09 12	31306.63	28.16	74.07	0.00	-0.55	-0.55	503.71
1980 01 10 12	31445.31	14.88	122.71	0.00	-1.16	-1.16	475.00
1980 01 11 12	31449.60	25.65	152.27	0.00	-0.99	-0.99	458.49
1980 01 12 12	31449.71	33.51	167.12	0.00	1.69	1.69	527.17
1980 01 13 12	31652.23	28.02	163.08	0.00	2.34	2.34	524.85
1980 01 14 12	31795.20	19.09	110.61	0.00	2.80	2.80	587.90
1980 01 15 12	31795.20	21.14	156.10	0.00	2.44	2.44	595.87
1980 01 16 12	31937.09	24.09	115.85	0.00	3.65	3.65	634.96
1980 01 17 12	32140.80	8.41	145.82	0.00	2.04	2.04	566.48
1980 01 18 12	32140.80	0.19	203.44	0.00	-0.38	-0.38	430.08
1980 01 19 12	32282.69	0.02	229.34	0.00	-1.27	-1.27	377.72
1980 01 20 12	32486.40	0.00	230.15	0.00	-0.36	-0.36	402.00
1980 01 21 12	32486.40	0.00	229.26	0.00	0.40	0.40	430.15
1980 01 22 12	32689.03	0.00	239.10	0.00	1.24	1.24	443.68
1980 01 23 12	32832.00	0.00	239.97	0.00	2.95	2.95	479.67
1980 01 24 12	32832.11	0.00	236.59	0.00	3.25	3.25	511.45
1980 01 25 12	33144.23	0.03	174.38	0.00	3.08	3.08	552.29
1980 01 26 12	33177.60	0.01	216.11	0.00	0.31	0.31	454.48
1980 01 27 12	33319.49	0.00	243.67	0.00	-5.68	-5.68	259.99
1980 01 28 12	33523.20	0.00	253.61	0.00	-8.59	-8.59	190.49
1980 01 29 12	33551.44	0.00	260.61	0.00	-8.97	-8.97	179.90
1980 01 30 12	33868.80	0.00	263.75	0.00	-7.77	-7.77	201.49
1980 01 31 12	33868.80	14.53	226.80	0.00	-5.03	-5.03	282.70
1980 02 01 12	34181.03	25.30	146.57	0.00	0.00	0.00	494.09
1980 02 02 12	34214.40	28.02	154.53	0.00	2.82	2.82	653.17
1980 02 03 12	34417.03	12.11	184.60	0.00	4.98	4.98	716.19
1980 02 04 12	34560.00	1.59	221.28	0.00	4.28	4.28	633.89
1980 02 05 12	34701.89	20.36	199.32	0.00	5.75	5.75	689.95
1980 02 06 12	34905.60	19.60	117.31	0.00	6.04	6.04	743.43
1980 02 07 12	34988.84	5.27	178.18	0.00	3.85	3.85	664.69
