  47.35
1231.00
 211511578
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	30067.20	1.99	99.77	0.00	2.34	2.34	615.36
1980 01 02 12	30067.20	11.39	116.86	0.00	1.85	1.85	585.37
1980 01 03 12	30067.20	5.45	135.85	0.00	0.01	0.01	489.23
1980 01 04 12	30067.20	11.35	112.78	0.00	-0.79	-0.79	456.69
1980 01 05 12	30315.53	9.48	147.40	0.00	-2.78	-2.78	385.46
1980 01 06 12	30412.80	1.91	199.15	0.00	-5.96	-5.96	283.15
1980 01 07 12	30412.80	4.10	154.20	0.00	-7.85	-7.85	249.38
1980 01 08 12	30412.80	8.49	130.50	0.00	-7.70	-7.70	270.15
1980 01 09 12	30462.99	8.97	148.48	0.00	-8.51	-8.51	256.25
1980 01 10 12	30758.40	5.50	170.77	0.00	-7.89	-7.89	269.93
1980 01 11 12	30758.40	26.25	184.61	0.00	-5.00	-5.00	340.71
1980 01 12 12	30758.40	28.64	216.37	0.00	-1.42	-1.42	414.32
1980 01 13 12	31006.73	14.94	203.20	0.00	0.72	0.72	461.98
1980 01 14 12	31104.00	11.73	134.05	0.00	-0.21	-0.21	483.10
1980 01 15 12	31104.00	24.22	165.56	0.00	-1.08	-1.08	486.83
1980 01 16 12	31352.33	26.64	167.44	0.00	0.06	0.06	511.75
1980 01 17 12	31449.60	9.26	185.88	0.00	-1.61	-1.61	429.22
1980 01 18 12	31449.60	0.48	252.64	0.00	-4.96	-4.96	313.73
1980 01 19 12	31793.78	0.00	258.42	0.00	-5.53	-5.53	302.69
1980 01 20 12	31795.20	0.01	216.06	0.00	-2.18	-2.18	408.17
1980 01 21 12	31795.20	0.01	245.81	0.00	-1.16	-1.16	442.35
1980 01 22 12	32140.80	0.00	265.97	0.00	0.27	0.27	490.39
1980 01 23 12	32140.80	0.00	276.90	0.00	1.31	1.31	497.23
1980 01 24 12	32389.13	0.16	216.06	0.00	1.68	1.68	497.10
1980 01 25 12	32486.40	0.57	196.08	0.00	-0.89	-0.89	413.90
1980 01 26 12	32486.40	0.24	267.60	0.00	-6.60	-6.60	263.60
1980 01 27 12	32832.00	0.00	256.48	0.00	-10.26	-10.26	191.03
1980 01 28 12	32832.00	0.00	274.64	0.00	-11.29	-11.29	176.43
1980 01 29 12	33177.60	0.00	276.19	0.00	-11.46	-11.46	172.28
1980 01 30 12	33177.60	0.00	276.76	0.00	-9.79	-9.79	207.43
1980 01 31 12	33523.20	11.37	196.42	0.00	-6.70	-6.70	283.97
1980 02 01 12	33523.20	17.51	218.48	0.00	-3.77	-3.77	363.73
1980 02 02 12	33867.38	25.65	235.13	0.00	-1.49	-1.49	420.21
1980 02 03 12	33868.80	19.29	199.24	0.00	1.49	1.49	537.92
1980 02 04 12	34212.98	4.81	256.27	0.00	1.18	1.18	528.16
1980 02 05 12	34214.40	10.46	217.96	0.00	1.59	1.59	539.54
1980 02 06 12	34558.58	25.46	206.48	0.00	1.82	1.82	561.60
1980 02 07 12	34560.00	10.30	186.26	0.00	1.43	1.43	550.90
1980 02 08 12	34904.18	0.09	295.09	0.00	0.20	0.20	490.56
1980 02 09 12	34905.60	0.00	282.98	0.00	1.70	1.70	526.34
1980 02 10 12	35251.20	0.00	282.44	0.00	0.27	0.27	475.30
1980 02 11 12	35251.20	0.00	303.00	0.00	-0.06	-0.06	457.68
1980 02 12 12	35596.80	0.03	261.46	0.00	-0.67	-0.67	427.12
1980 02 13 12	35596.80	0.90	245.78	0.00	-0.71	-0.71	419.78
1980 02 14 12	35942.40	2.63	216.97	0.00	-3.46	-3.46	335.04
1980 02 15 12	35942.40	2.72	230.16	0.00	-6.91	-6.91	274.88
1980 02 16 12	36288.00	0.92	259.13	0.00	-4.20	-4.20	370.78
1980 02 17 12	36288.00	6.07	194.92	0.00	0.73	0.73	546.85
1980 02 18 12	36633.60	15.51	178.13	0.00	2.48	2.48	622.13
1980 02 19 12	36977.78	12.71	213.15	0.00	2.46	2.46	605.53
1980 02 20 12	36979.20	6.74	244.73	0.00	1.72	1.72	538.51
1980 02 21 12	37324.80	1.77	308.22	0.00	-0.15	-0.15	453.18
1980 02 22 12	37324.80	0.00	349.47	0.00	0.29	0.29	464.86
1980 02 23 12	37670.40	0.02	345.50	0.00	1.29	1.29	497.16
1980 02 24 12	37670.40	0.38	235.59	0.00	4.63	4.63	672.73
1980 02 25 12	38016.00	13.59	198.76	0.00	4.91	4.91	731.59
1980 02 26 12	38361.60	30.10	183.42	0.00	5.20	5.20	767.10
1980 02 27 12	38361.60	25.98	159.60	0.00	5.51	5.51	781.05
1980 02 28 12	38707.20	15.24	244.57	0.00	4.27	4.27	692.16
1980 02 29 12	38707.20	7.67	271.17	0.00	4.15	4.15	673.02
1980 03 01 12	39052.80	0.10	295.14	0.00	4.03	4.03	653.88
1980 03 02 12	39301.13	1.24	295.42	0.00	5.69	5.69	684.00
1980 03 03 12	39398.40	14.87	292.83	0.00	5.44	5.44	661.24
1980 03 04 12	39744.00	10.22	208.30	0.00	3.45	3.45	604.31
1980 03 05 12	39744.00	1.55	287.53	0.00	0.81	0.81	530.27
1980 03 06 12	40089.60	2.23	299.68	0.00	0.44	0.44	502.06
1980 03 07 12	40337.93	5.93	240.45	0.00	2.34	2.34	574.77
1980 03 08 12	40435.20	3.51	223.73	0.00	1.92	1.92	582.24
1980 03 09 12	40780.80	4.36	223.74	0.00	1.96	1.96	590.45
1980 03 10 12	40780.80	29.17	198.59	0.00	1.82	1.82	579.95
1980 03 11 12	41126.40	28.39	281.22	0.00	0.44	0.44	507.69
1980 03 12 12	41470.58	20.89	208.18	0.00	-0.05	-0.05	489.34
1980 03 13 12	41472.00	25.28	235.92	0.00	-0.12	-0.12	504.14
1980 03 14 12	41817.60	20.82	219.98	0.00	-0.98	-0.98	459.76
1980 03 15 12	41817.60	9.48	251.80	0.00	-2.08	-2.08	427.20
1980 03 16 12	42163.20	19.58	258.98	0.00	-1.37	-1.37	454.03
1980 03 17 12	42508.80	26.07	280.00	0.00	0.24	0.24	507.62
1980 03 18 12	42508.80	16.65	269.60	0.00	0.71	0.71	524.35
1980 03 19 12	42854.40	9.09	223.78	0.00	1.74	1.74	583.38
1980 03 20 12	42854.40	8.08	253.99	0.00	1.96	1.96	590.30
1980 03 21 12	43200.00	2.99	274.34	0.00	1.83	1.83	566.42
1980 03 22 12	43545.60	3.63	287.99	0.00	1.03	1.03	525.52
1980 03 23 12	43545.60	2.31	314.49	0.00	0.88	0.88	511.34
1980 03 24 12	43891.20	0.29	428.29	0.00	0.63	0.63	479.95
1980 03 25 12	43891.20	6.15	376.29	0.00	0.92	0.92	472.62
1980 03 26 12	44236.80	15.41	361.64	0.00	2.81	2.81	529.18
1980 03 27 12	44582.40	7.03	323.23	0.00	1.75	1.75	520.54
1980 03 28 12	44582.40	8.33	336.79	0.00	1.81	1.81	546.12
1980 03 29 12	44928.00	17.70	331.42	0.00	1.70	1.70	523.45
1980 03 30 12	44928.00	7.42	233.52	0.00	0.32	0.32	499.07
1980 03 31 12	45273.60	2.14	341.75	0.00	0.42	0.42	504.23
1980 04 01 12	45619.20	1.16	323.84	0.00	1.39	1.39	518.73
1980 04 02 12	45619.20	0.11	489.57	0.00	2.13	2.13	526.68
1980 04 03 12	45964.80	0.00	506.13	0.00	4.87	4.87	597.44
1980 04 04 12	46062.07	2.03	391.01	0.00	6.47	6.47	669.00
1980 04 05 12	46310.40	12.70	385.59	0.00	5.67	5.67	624.17
1980 04 06 12	46656.00	13.77	373.59	0.00	3.31	3.31	529.40
1980 04 07 12	46656.00	7.82	326.62	0.00	1.62	1.62	516.93
1980 04 08 12	47001.60	15.62	359.67	0.00	2.38	2.38	568.29
1980 04 09 12	47098.87	19.57	364.56	0.00	4.11	4.11	610.33
1980 04 10 12	47347.20	7.19	384.55	0.00	3.10	3.10	563.88
1980 04 11 12	47692.80	0.41	501.50	0.00	2.76	2.76	553.96
1980 04 12 12	47692.80	0.00	523.17	0.00	7.13	7.13	719.44
1980 04 13 12	48038.40	1.26	406.75	0.00	11.51	11.51	901.93
1980 04 14 12	48038.40	14.42	397.21	0.00	11.89	11.89	875.04
1980 04 15 12	48384.00	7.65	389.10	0.00	7.37	7.37	682.28
1980 04 16 12	48729.60	0.38	511.00	0.00	5.04	5.04	624.29
1980 04 17 12	48729.60	0.37	411.56	0.00	8.75	8.75	768.23
1980 04 18 12	49075.20	4.90	332.04	0.00	9.07	9.07	823.11
1980 04 19 12	49075.20	20.97	333.63	0.00	8.54	8.54	842.01
1980 04 20 12	49420.80	12.47	303.97	0.00	6.22	6.22	718.81
1980 04 21 12	49422.22	1.82	301.30	0.00	4.15	4.15	648.33
1980 04 22 12	49766.40	0.12	467.49	0.00	4.69	4.69	658.10
1980 04 23 12	50112.00	0.30	412.96	0.00	6.46	6.46	683.23
1980 04 24 12	50112.00	0.42	380.67	0.00	8.04	8.04	730.13
1980 04 25 12	50457.60	0.23	462.95	0.00	6.31	6.31	674.23
1980 04 26 12	50457.60	0.05	516.09	0.00	8.70	8.70	799.14
1980 04 27 12	50803.20	0.00	523.13	0.00	11.34	11.34	887.45
1980 04 28 12	50803.20	1.98	419.46	0.00	11.66	11.66	843.37
1980 04 29 12	51148.80	1.50	382.69	0.00	7.89	7.89	662.46
1980 04 30 12	51148.80	0.25	497.06	0.00	5.28	5.28	604.95
1980 05 01 12	51494.40	0.01	510.77	0.00	7.59	7.59	693.16
1980 05 02 12	51495.82	0.45	412.50	0.00	9.84	9.84	762.19
1980 05 03 12	51840.00	0.25	473.70	0.00	7.26	7.26	662.52
1980 05 04 12	51841.42	0.01	543.12	0.00	9.59	9.59	774.88
