  46.38
 258.00
 141870679
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	30412.80	7.35	85.58	0.00	6.23	6.23	812.69
1980 01 02 12	30412.80	12.00	95.34	0.00	6.10	6.10	770.79
1980 01 03 12	30448.77	5.68	129.15	0.00	3.32	3.32	593.54
1980 01 04 12	30758.40	11.23	121.77	0.00	3.08	3.08	560.22
1980 01 05 12	30758.40	5.39	136.44	0.00	3.27	3.27	593.37
1980 01 06 12	30758.40	0.00	181.14	0.00	-0.04	-0.04	437.79
1980 01 07 12	30758.40	9.85	136.01	0.00	-0.62	-0.62	401.44
1980 01 08 12	30936.95	27.03	100.80	0.00	-1.45	-1.45	422.06
1980 01 09 12	31104.00	17.71	59.94	0.00	-0.27	-0.27	507.49
1980 01 10 12	31104.00	5.33	118.65	0.00	-0.48	-0.48	490.84
1980 01 11 12	31104.00	49.23	121.71	0.00	0.47	0.47	511.38
1980 01 12 12	31282.55	34.11	148.32	0.00	3.55	3.55	603.72
1980 01 13 12	31449.60	11.35	148.20	0.00	5.53	5.53	630.63
1980 01 14 12	31449.60	8.59	114.12	0.00	4.51	4.51	636.02
1980 01 15 12	31485.56	34.60	106.37	0.00	4.01	4.01	678.02
1980 01 16 12	31795.20	27.74	96.51	0.00	4.18	4.18	685.56
1980 01 17 12	31795.20	6.12	138.80	0.00	3.02	3.02	600.66
1980 01 18 12	31831.16	0.11	206.79	0.00	0.95	0.95	461.32
1980 01 19 12	32140.80	0.00	202.18	0.00	-0.02	-0.02	423.17
1980 01 20 12	32140.80	0.00	182.84	0.00	1.18	1.18	497.95
1980 01 21 12	32319.35	0.00	183.22	0.00	1.52	1.52	525.82
1980 01 22 12	32486.40	0.00	212.75	0.00	2.96	2.96	540.11
1980 01 23 12	32486.40	0.00	216.73	0.00	4.60	4.60	547.68
1980 01 24 12	32832.00	0.00	215.45	0.00	5.00	5.00	577.46
1980 01 25 12	32832.00	0.35	118.33	0.00	5.42	5.42	643.31
1980 01 26 12	32867.96	0.17	215.99	0.00	1.58	1.58	483.75
1980 01 27 12	33177.60	0.00	230.45	0.00	-3.68	-3.68	280.72
1980 01 28 12	33177.60	0.00	237.41	0.00	-6.53	-6.53	208.16
1980 01 29 12	33523.20	0.00	238.85	0.00	-8.19	-8.19	179.64
1980 01 30 12	33523.20	0.00	243.05	0.00	-7.59	-7.59	201.21
1980 01 31 12	33868.80	42.55	228.17	0.00	-3.18	-3.18	324.45
1980 02 01 12	33868.80	44.61	194.89	0.00	1.82	1.82	544.06
1980 02 02 12	34047.35	40.37	180.00	0.00	5.64	5.64	744.57
1980 02 03 12	34214.40	20.68	175.63	0.00	6.33	6.33	764.30
1980 02 04 12	34250.36	3.16	277.68	0.00	4.27	4.27	644.64
1980 02 05 12	34560.00	27.93	215.89	0.00	5.00	5.00	661.53
1980 02 06 12	34560.00	28.48	145.67	0.00	7.00	7.00	804.08
1980 02 07 12	34905.60	7.26	212.58	0.00	5.25	5.25	726.37
1980 02 08 12	34905.60	0.00	293.76	0.00	3.53	3.53	596.88
1980 02 09 12	35251.20	0.00	299.93	0.00	4.24	4.24	572.06
1980 02 10 12	35251.20	0.00	305.51	0.00	3.38	3.38	522.90
1980 02 11 12	35596.80	0.00	319.97	0.00	3.37	3.37	506.87
1980 02 12 12	35632.77	0.14	257.83	0.00	3.54	3.54	484.80
1980 02 13 12	35942.40	0.23	252.10	0.00	3.65	3.65	508.60
1980 02 14 12	36120.94	11.35	186.24	0.00	3.52	3.52	555.00
