  46.73
1883.00
 344321173
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	30412.80	2.31	132.35	0.00	1.06	1.06	519.99
1980 01 02 12	30412.80	8.69	117.52	0.00	-0.21	-0.21	465.44
1980 01 03 12	30412.80	6.68	162.60	0.00	-2.99	-2.99	359.06
1980 01 04 12	30412.80	17.57	127.50	0.00	-3.13	-3.13	353.90
1980 01 05 12	30466.06	10.27	124.72	0.00	-3.30	-3.30	357.67
1980 01 06 12	30758.40	1.98	208.87	0.00	-6.78	-6.78	254.84
1980 01 07 12	30758.40	18.02	188.23	0.00	-7.43	-7.43	235.32
1980 01 08 12	30758.40	38.38	172.17	0.00	-6.85	-6.85	262.36
1980 01 09 12	30758.40	24.36	137.80	0.00	-6.46	-6.46	284.09
1980 01 10 12	31078.97	7.53	204.76	0.00	-7.24	-7.24	260.70
1980 01 11 12	31104.00	27.51	186.69	0.00	-6.89	-6.89	265.34
1980 01 12 12	31104.00	32.85	231.21	0.00	-3.97	-3.97	332.87
1980 01 13 12	31157.26	30.26	218.01	0.00	-1.79	-1.79	371.21
1980 01 14 12	31449.60	20.88	131.48	0.00	-1.44	-1.44	414.90
1980 01 15 12	31449.60	22.59	200.04	0.00	-3.52	-3.52	369.02
1980 01 16 12	31449.60	26.83	184.31	0.00	-2.63	-2.63	383.24
1980 01 17 12	31795.20	10.86	193.99	0.00	-2.68	-2.68	368.92
1980 01 18 12	31795.20	0.88	290.56	0.00	-7.37	-7.37	233.87
1980 01 19 12	31848.46	0.00	299.93	0.00	-7.73	-7.73	214.43
1980 01 20 12	32140.80	0.45	241.63	0.00	-4.33	-4.33	289.68
1980 01 21 12	32140.80	0.23	269.79	0.00	-1.38	-1.38	379.31
1980 01 22 12	32327.72	0.44	245.10	0.00	-0.18	-0.18	431.44
1980 01 23 12	32486.40	0.65	250.83	0.00	0.48	0.48	452.21
1980 01 24 12	32486.40	1.07	230.45	0.00	0.04	0.04	429.96
1980 01 25 12	32832.00	1.65	215.73	0.00	-0.74	-0.74	395.52
1980 01 26 12	32832.00	0.62	305.42	0.00	-7.24	-7.24	222.69
1980 01 27 12	33152.57	0.00	300.88	0.00	-13.29	-13.29	124.55
1980 01 28 12	33177.60	0.00	315.49	0.00	-14.88	-14.88	108.27
1980 01 29 12	33230.86	0.00	321.74	0.00	-15.27	-15.27	101.14
1980 01 30 12	33523.20	0.05	319.83	0.00	-13.44	-13.44	120.51
1980 01 31 12	33523.20	17.70	274.81	0.00	-8.14	-8.14	198.09
1980 02 01 12	33868.80	21.42	225.63	0.00	-2.49	-2.49	355.25
1980 02 02 12	33868.80	23.77	165.95	0.00	0.19	0.19	487.81
