  48.06
1056.00
1848461034
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	29648.07	24.99	123.93	0.00	-1.64	-1.64	452.92
1980 01 02 12	29718.68	21.06	161.17	0.00	-1.36	-1.36	467.38
1980 01 03 12	29721.60	6.26	170.79	0.00	-2.87	-2.87	388.40
1980 01 04 12	29721.60	2.01	176.87	0.00	-4.45	-4.45	342.14
1980 01 05 12	29818.38	1.18	183.68	0.00	-4.98	-4.98	320.90
1980 01 06 12	29939.49	0.30	242.21	0.00	-8.26	-8.26	232.74
1980 01 07 12	30064.28	1.05	210.22	0.00	-9.06	-9.06	204.27
1980 01 08 12	30067.20	7.46	179.54	0.00	-9.91	-9.91	204.25
1980 01 09 12	30117.50	15.30	165.31	0.00	-10.46	-10.46	209.37
1980 01 10 12	30339.27	8.21	188.22	0.00	-11.34	-11.34	195.76
1980 01 11 12	30412.80	56.21	196.41	0.00	-10.21	-10.21	216.19
1980 01 12 12	30412.80	46.04	228.00	0.00	-8.00	-8.00	248.45
1980 01 13 12	30573.02	11.36	223.08	0.00	-5.06	-5.06	301.24
1980 01 14 12	30755.48	12.88	206.66	0.00	-4.30	-4.30	336.54
1980 01 15 12	30758.40	10.18	201.84	0.00	-3.75	-3.75	367.93
1980 01 16 12	30918.62	14.50	196.07	0.00	-2.91	-2.91	395.92
1980 01 17 12	31104.00	6.72	204.40	0.00	-3.31	-3.31	370.64
1980 01 18 12	31125.60	0.27	288.73	0.00	-7.42	-7.42	241.69
1980 01 19 12	31376.07	0.00	284.40	0.00	-8.94	-8.94	197.88
1980 01 20 12	31449.60	0.00	289.77	0.00	-9.77	-9.77	197.93
1980 01 21 12	31546.38	0.00	281.83	0.00	-7.24	-7.24	248.03
1980 01 22 12	31792.28	0.00	287.30	0.00	-6.01	-6.01	272.61
1980 01 23 12	31795.20	0.05	263.13	0.00	-5.23	-5.23	293.58
