  43.68
 835.00
 546253891
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31795.20	2.12	124.76	0.00	5.14	5.14	696.29
1980 01 02 12	31795.20	5.23	138.27	0.00	3.96	3.96	631.35
1980 01 03 12	31795.20	3.68	151.36	0.00	2.62	2.62	558.44
1980 01 04 12	31795.20	24.82	83.33	0.00	3.53	3.53	635.99
1980 01 05 12	31862.94	20.03	76.94	0.00	3.36	3.36	667.46
1980 01 06 12	32130.30	3.99	194.39	0.00	0.71	0.71	507.53
1980 01 07 12	32140.80	6.21	81.05	0.00	-1.05	-1.05	439.33
1980 01 08 12	32140.80	4.37	113.89	0.00	-1.40	-1.40	467.23
1980 01 09 12	32140.80	16.00	102.90	0.00	0.61	0.61	524.85
1980 01 10 12	32208.55	10.04	165.24	0.00	-1.17	-1.17	432.63
1980 01 11 12	32486.40	26.96	144.69	0.00	-1.82	-1.82	412.89
1980 01 12 12	32486.40	64.65	189.95	0.00	1.24	1.24	535.43
1980 01 13 12	32486.40	53.70	109.91	0.00	7.52	7.52	826.88
1980 01 14 12	32554.15	33.90	114.13	0.00	6.92	6.92	840.10
1980 01 15 12	32832.00	13.04	180.65	0.00	2.85	2.85	594.77
1980 01 16 12	32832.00	10.17	165.10	0.00	2.35	2.35	556.88
1980 01 17 12	32832.00	5.22	183.70	0.00	2.33	2.33	562.34
1980 01 18 12	33167.10	0.45	241.34	0.00	-0.96	-0.96	413.64
1980 01 19 12	33177.60	0.00	262.82	0.00	-3.18	-3.18	326.70
1980 01 20 12	33177.60	0.00	273.25	0.00	-2.32	-2.32	330.63
1980 01 21 12	33446.65	0.00	271.94	0.00	-0.70	-0.70	365.06
1980 01 22 12	33523.20	0.00	269.97	0.00	-0.13	-0.13	391.96
1980 01 23 12	33523.20	0.00	273.25	0.00	0.46	0.46	417.11
1980 01 24 12	33858.30	0.12	211.06	0.00	1.02	1.02	432.97
1980 01 25 12	33868.80	0.34	202.94	0.00	1.39	1.39	456.29
1980 01 26 12	33868.80	0.91	174.92	0.00	0.29	0.29	437.84
1980 01 27 12	34214.40	0.84	238.06	0.00	-5.42	-5.42	277.95
1980 01 28 12	34214.40	0.23	310.36	0.00	-9.19	-9.19	180.12
