  44.54
2189.00
 564376058
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31215.30	6.48	176.02	0.00	-5.63	-5.63	289.29
1980 01 02 12	31342.78	3.18	248.66	0.00	-7.39	-7.39	245.16
1980 01 03 12	31439.33	2.37	242.92	0.00	-7.81	-7.81	216.06
1980 01 04 12	31449.60	15.96	257.56	0.00	-8.07	-8.07	216.32
1980 01 05 12	31449.60	21.14	199.57	0.00	-5.45	-5.45	270.29
1980 01 06 12	31464.08	6.85	337.61	0.00	-13.32	-13.32	119.85
1980 01 07 12	31623.12	4.11	266.56	0.00	-15.89	-15.89	82.44
1980 01 08 12	31784.93	18.65	227.69	0.00	-13.42	-13.42	141.27
1980 01 09 12	31795.20	33.87	246.01	0.00	-11.27	-11.27	177.70
1980 01 10 12	31795.20	13.44	219.06	0.00	-7.89	-7.89	228.68
1980 01 11 12	31858.03	31.50	260.16	0.00	-13.58	-13.58	138.83
1980 01 12 12	32093.00	29.91	279.74	0.00	-12.14	-12.14	161.48
1980 01 13 12	32140.80	32.49	197.74	0.00	-2.43	-2.43	386.84
1980 01 14 12	32140.80	20.29	180.60	0.00	-2.38	-2.38	414.34
1980 01 15 12	32314.32	4.48	197.28	0.00	-2.90	-2.90	389.46
1980 01 16 12	32486.40	5.26	273.70	0.00	-6.94	-6.94	251.81
1980 01 17 12	32486.40	4.83	253.45	0.00	-6.86	-6.86	238.96
1980 01 18 12	32549.23	1.18	298.52	0.00	-7.11	-7.11	234.76
1980 01 19 12	32832.00	0.29	342.93	0.00	-14.98	-14.98	104.00
1980 01 20 12	32832.00	0.14	365.99	0.00	-15.72	-15.72	79.09
1980 01 21 12	32894.83	0.00	370.55	0.00	-13.60	-13.60	96.66
1980 01 22 12	33177.60	0.00	370.76	0.00	-11.78	-11.78	106.82
1980 01 23 12	33177.60	0.04	329.70	0.00	-12.06	-12.06	115.05
1980 01 24 12	33351.12	0.04	366.07	0.00	-8.53	-8.53	171.65
1980 01 25 12	33523.20	0.05	334.03	0.00	-6.73	-6.73	190.78
1980 01 26 12	33523.20	0.14	301.78	0.00	-11.60	-11.60	123.97
1980 01 27 12	33821.00	0.06	378.66	0.00	-19.49	-19.49	59.14
1980 01 28 12	33868.80	0.00	390.58	0.00	-24.43	-24.43	32.95
