  43.38
2537.00
  27442139
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31795.20	0.81	259.25	0.00	-7.38	-7.38	206.41
1980 01 02 12	31795.20	2.53	229.49	0.00	-7.08	-7.08	207.02
1980 01 03 12	31795.20	0.91	338.56	0.00	-11.11	-11.11	155.89
1980 01 04 12	31893.32	1.69	196.16	0.00	-4.74	-4.74	291.38
1980 01 05 12	32140.80	6.19	166.69	0.00	-3.56	-3.56	331.39
1980 01 06 12	32140.80	5.08	287.45	0.00	-10.73	-10.73	150.20
1980 01 07 12	32140.80	1.17	328.51	0.00	-13.43	-13.43	104.39
1980 01 08 12	32140.80	3.16	238.44	0.00	-11.31	-11.31	159.20
1980 01 09 12	32238.93	13.23	225.57	0.00	-7.13	-7.13	234.10
1980 01 10 12	32486.40	33.72	272.55	0.00	-8.65	-8.65	179.26
1980 01 11 12	32486.40	15.79	286.28	0.00	-16.26	-16.26	97.57
1980 01 12 12	32486.40	7.01	281.17	0.00	-9.04	-9.04	207.23
1980 01 13 12	32486.40	46.85	139.34	0.00	-1.53	-1.53	418.94
1980 01 14 12	32832.00	22.44	186.83	0.00	-1.93	-1.93	429.09
1980 01 15 12	32832.00	3.83	226.71	0.00	-2.40	-2.40	371.83
1980 01 16 12	32832.00	1.86	253.86	0.00	-6.38	-6.38	252.32
1980 01 17 12	33177.60	2.41	255.23	0.00	-8.71	-8.71	200.01
1980 01 18 12	33177.60	0.83	339.25	0.00	-10.81	-10.81	152.85
1980 01 19 12	33177.60	0.07	305.70	0.00	-14.50	-14.50	97.11
1980 01 20 12	33177.60	0.03	371.32	0.00	-19.34	-19.34	65.49
1980 01 21 12	33523.20	0.01	364.92	0.00	-16.35	-16.35	85.64
1980 01 22 12	33523.20	0.00	384.93	0.00	-17.23	-17.23	72.90
1980 01 23 12	33523.20	0.07	308.41	0.00	-16.83	-16.83	82.10
1980 01 24 12	33868.80	1.17	319.87	0.00	-12.81	-12.81	112.45
1980 01 25 12	33868.80	1.18	323.21	0.00	-10.33	-10.33	118.92
