  47.69
1366.00
  50742068
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	29721.60	3.40	138.60	0.00	-6.05	-6.05	291.69
1980 01 02 12	29721.60	1.85	136.45	0.00	-5.20	-5.20	323.70
1980 01 03 12	30067.20	0.70	171.15	0.00	-5.78	-5.78	285.34
1980 01 04 12	30067.20	0.31	240.11	0.00	-9.70	-9.70	182.79
1980 01 05 12	30067.20	14.55	194.78	0.00	-9.19	-9.19	174.32
1980 01 06 12	30067.20	7.66	210.51	0.00	-17.45	-17.45	78.76
1980 01 07 12	30067.20	0.40	187.25	0.00	-18.23	-18.23	72.20
1980 01 08 12	30412.80	2.16	142.80	0.00	-18.84	-18.84	90.15
1980 01 09 12	30412.80	8.90	137.92	0.00	-20.03	-20.03	87.90
1980 01 10 12	30412.80	8.88	212.16	0.00	-17.81	-17.81	102.08
1980 01 11 12	30514.02	2.47	253.81	0.00	-13.26	-13.26	141.29
1980 01 12 12	30758.40	10.85	224.76	0.00	-7.69	-7.69	221.76
1980 01 13 12	30758.40	14.50	210.80	0.00	-2.27	-2.27	338.69
1980 01 14 12	30758.40	8.44	196.44	0.00	-1.48	-1.48	398.68
1980 01 15 12	31104.00	3.43	221.81	0.00	-2.87	-2.87	340.94
1980 01 16 12	31104.00	0.74	279.80	0.00	-5.15	-5.15	261.39
1980 01 17 12	31104.00	0.14	224.86	0.00	-4.65	-4.65	273.75
1980 01 18 12	31449.60	0.53	215.61	0.00	-6.55	-6.55	234.96
1980 01 19 12	31449.60	0.23	289.57	0.00	-12.83	-12.83	132.78
1980 01 20 12	31550.82	0.00	285.50	0.00	-15.17	-15.17	103.52
1980 01 21 12	31795.20	0.02	236.98	0.00	-14.57	-14.57	117.35
1980 01 22 12	31795.20	0.01	281.77	0.00	-13.88	-13.88	130.40
1980 01 23 12	32140.80	0.00	274.35	0.00	-10.65	-10.65	181.40
1980 01 24 12	32140.80	0.00	299.79	0.00	-5.86	-5.86	247.95
1980 01 25 12	32486.40	0.00	295.70	0.00	-5.78	-5.78	216.36
1980 01 26 12	32486.40	0.00	290.78	0.00	-13.65	-13.65	115.73
1980 01 27 12	32486.40	0.00	284.68	0.00	-20.31	-20.31	65.23
