  48.53
1243.00
  69640899
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	29376.00	4.09	141.43	0.00	-2.12	-2.12	426.29
1980 01 02 12	29471.29	9.10	173.83	0.00	-3.17	-3.17	414.63
1980 01 03 12	29721.60	3.94	175.23	0.00	-3.00	-3.00	401.68
1980 01 04 12	29721.60	2.28	199.29	0.00	-4.46	-4.46	346.76
1980 01 05 12	29721.60	1.17	175.90	0.00	-5.44	-5.44	310.39
1980 01 06 12	29721.60	0.02	258.13	0.00	-9.27	-9.27	219.67
1980 01 07 12	29816.89	0.25	188.90	0.00	-10.27	-10.27	199.47
1980 01 08 12	30067.20	2.72	184.83	0.00	-10.35	-10.35	210.99
1980 01 09 12	30067.20	7.71	184.21	0.00	-11.09	-11.09	194.92
1980 01 10 12	30067.20	7.42	191.90	0.00	-13.20	-13.20	162.61
1980 01 11 12	30396.81	47.02	207.35	0.00	-13.46	-13.46	163.85
1980 01 12 12	30412.80	39.47	220.90	0.00	-9.57	-9.57	232.27
1980 01 13 12	30412.80	9.58	230.76	0.00	-5.04	-5.04	314.94
1980 01 14 12	30508.09	7.33	165.37	0.00	-4.75	-4.75	328.15
1980 01 15 12	30758.40	10.25	161.33	0.00	-5.48	-5.48	346.04
1980 01 16 12	30758.40	13.44	177.86	0.00	-4.95	-4.95	358.60
1980 01 17 12	31088.01	6.23	190.24	0.00	-4.49	-4.49	356.28
1980 01 18 12	31104.00	0.61	275.18	0.00	-6.92	-6.92	272.03
1980 01 19 12	31104.00	0.00	269.80	0.00	-8.57	-8.57	227.95
1980 01 20 12	31449.60	0.00	282.16	0.00	-8.93	-8.93	230.10
1980 01 21 12	31449.60	0.00	231.35	0.00	-5.87	-5.87	308.64
1980 01 22 12	31544.89	0.00	273.21	0.00	-5.01	-5.01	333.07
1980 01 23 12	31795.20	0.06	249.81	0.00	-4.45	-4.45	334.62
1980 01 24 12	31795.20	0.03	271.81	0.00	-3.87	-3.87	349.15
1980 01 25 12	32140.80	0.00	290.26	0.00	-4.59	-4.59	320.48
1980 01 26 12	32140.80	0.00	251.04	0.00	-7.07	-7.07	255.33
1980 01 27 12	32486.40	0.00	310.41	0.00	-12.18	-12.18	162.41
1980 01 28 12	32486.40	0.00	306.13	0.00	-13.76	-13.76	131.33
1980 01 29 12	32832.00	0.00	315.22	0.00	-15.87	-15.87	109.86
1980 01 30 12	32832.00	0.00	318.61	0.00	-15.99	-15.99	112.03
1980 01 31 12	33161.61	20.14	270.00	0.00	-12.33	-12.33	163.58
1980 02 01 12	33177.60	22.81	243.01	0.00	-7.17	-7.17	261.73
1980 02 02 12	33507.20	25.18	182.65	0.00	-5.71	-5.71	320.53
1980 02 03 12	33523.20	42.98	164.56	0.00	-5.05	-5.05	358.09
1980 02 04 12	33852.81	16.79	196.53	0.00	-5.04	-5.04	359.89
1980 02 05 12	33868.80	6.93	256.37	0.00	-4.24	-4.24	366.86
1980 02 06 12	34214.40	4.48	235.60	0.00	-2.81	-2.81	390.70
1980 02 07 12	34214.40	0.51	284.55	0.00	-2.84	-2.84	395.19
1980 02 08 12	34560.00	0.00	341.20	0.00	-3.04	-3.04	370.77
1980 02 09 12	34560.00	0.00	322.54	0.00	-2.19	-2.19	381.17
1980 02 10 12	34905.60	0.00	357.79	0.00	-3.09	-3.09	346.76
1980 02 11 12	34905.60	0.00	347.09	0.00	-2.91	-2.91	339.98
1980 02 12 12	35251.20	0.00	362.65	0.00	-3.84	-3.84	320.28
1980 02 13 12	35251.20	0.00	374.13	0.00	-3.58	-3.58	312.02
1980 02 14 12	35596.80	0.04	302.37	0.00	-3.85	-3.85	314.56
1980 02 15 12	35926.40	0.45	257.24	0.00	-6.16	-6.16	280.97
1980 02 16 12	35942.40	0.21	238.18	0.00	-6.86	-6.86	291.44
1980 02 17 12	36288.00	7.34	271.99	0.00	-4.91	-4.91	348.68
1980 02 18 12	36288.00	17.02	288.10	0.00	-3.55	-3.55	361.65
