00127496	1951	11	8	11	A
00127496	1952	3	1	7.11	A
00127496	1952	4	1	7.45	A
00127496	1952	5	1	8.36	A
00127496	1952	6	1	9.55	A
00127496	1952	7	1	10.06	A
00127496	1952	8	1	10.32	A
00127496	1952	9	1	10.59	A
00127496	1952	10	1	10.69	A
00127496	1952	11	1	10.32	A
00127496	1952	12	1	10.15	A
00127496	1953	1	1	10.09	A
00127496	1953	2	1	9.39	A
00127496	1953	3	1	8.04	A
00127496	1953	4	1	7.96	A
00127496	1953	5	1	7.88	A
00127496	1953	6	1	9.1	A
00127496	1953	7	1	9.51	A
00127496	1953	8	1	10.24	A
00127496	1953	9	1	10.62	A
00127496	1953	10	1	10.97	A
00127496	1953	11	1	11.18	A
00127496	1953	12	1	11.15	A
00127496	1954	1	1	10.97	A
00127496	1954	2	1	10.12	A
00127496	1954	3	1	10.34	A
00127496	1954	4	1	10.18	A
00127496	1954	5	1	9.67	A
00127496	1954	6	1	10.37	A
00127496	1954	7	1	10.85	A
00127496	1954	8	1	11.35	A
00127496	1954	9	1	11.57	A
00127496	1954	10	1	11.71	A
00127496	1954	11	1	11.76	A
00127496	1954	11	10	11.76	A
00127496	1954	12	1	11.65	A
00127496	1955	1	1	10.67	A
00127496	1955	2	1	10.59	A
00127496	1955	3	1	9.73	A
00127496	1955	4	1	8.88	A
00127496	1955	5	1	9.61	A
00127496	1955	6	1	10.31	A
00127496	1955	7	1	10.4	A
00127496	1955	8	1	10.97	A
00127496	1955	9	1	11.37	A
00127496	1955	10	1	11.61	A
00127496	1955	11	1	11.65	A
00127496	1955	12	1	11.46	A
00127496	1956	1	1	11.47	A
00127496	1956	2	1	10.68	A
00127496	1956	3	1	9.7	A
00127496	1956	5	1	8.36	A
00127496	1956	6	1	8.7	A
00127496	1956	7	1	9.12	A
00127496	1956	8	1	9.35	A
00127496	1956	9	1	9.65	A
00127496	1956	11	1	9.74	A
00127496	1956	12	1	9.83	A
00127496	1957	2	1	7.69	A
00127496	1957	3	1	7.38	A
00127496	1957	4	1	7.56	A
00127496	1957	5	1	7.89	A
00127496	1957	6	1	8.04	A
00127496	1957	7	1	8.34	A
00127496	1957	8	1	8.9	A
00127496	1957	9	1	9.04	A
00127496	1957	10	1	8.95	A
00127496	1957	11	1	8.95	A
00127496	1957	12	1	7.66	A
00127496	1958	1	1	7.45	A
00127496	1958	2	1	7.32	A
00127496	1958	3	1	7.06	A
00127496	1958	4	1	6.74	A
00127496	1958	5	1	6.67	A
00127496	1958	6	1	6.93	A
00127496	1958	7	1	7.33	A
00127496	1958	8	1	7.83	A
00127496	1958	9	1	8.04	A
00127496	1958	10	1	8.08	A
00127496	1958	11	1	8.21	A
00127496	1958	12	1	8.13	A
00127496	1959	1	1	7.99	A
00127496	1959	2	1	7.41	A
00127496	1959	3	1	6.75	A
00127496	1959	4	1	7	A
00127496	1959	5	1	7.05	A
00127496	1959	6	1	7.06	A
00127496	1959	7	1	7.55	A
00127496	1959	8	1	7.97	A
00127496	1959	9	1	8.22	A
00127496	1959	10	1	8.29	A
00127496	1959	11	1	8.25	A
00127496	1959	12	1	8.27	A
00127496	1960	1	1	7.69	A
00127496	1960	2	1	7.07	A
00127496	1960	3	1	6.43	A
00127496	1960	4	1	6.33	A
00127496	1960	5	1	6.77	A
00127496	1960	6	1	7.25	A
00127496	1960	7	1	7.81	A
00127496	1960	8	1	7.9	A
00127496	1960	9	1	8.16	A
00127496	1960	10	1	8.18	A
00127496	1960	11	1	8.29	A
00127496	1960	12	1	8.28	A
00127496	1961	1	1	8.16	A
00127496	1961	2	1	8.15	A
00127496	1961	3	1	7.83	A
00127496	1961	4	1	6.28	A
00127496	1961	5	1	6.76	A
00127496	1961	6	1	7.18	A
00127496	1961	7	1	7.48	A
00127496	1961	8	1	7.69	A
00127496	1961	9	1	8.01	A
00127496	1961	10	1	8.23	A
00127496	1961	11	1	8.22	A
00127496	1961	12	1	7.78	A
00127496	1962	1	1	6.52	A
00127496	1962	2	1	6.18	A
00127496	1962	3	1	5.7	A
00127496	1962	4	1	5.82	A
00127496	1962	4	15	4.9	A
00127496	1962	5	1	6.2	A
00127496	1962	6	1	6.69	A
00127496	1962	7	1	7.21	A
00127496	1962	8	1	7.49	A
00127496	1962	9	1	7.78	A
00127496	1962	10	1	8.04	A
00127496	1962	11	1	8.16	A
00127496	1962	12	1	8.18	A
00127496	1963	1	1	7.55	A
00127496	1963	2	1	7.6	A
00127496	1963	3	1	7.4	A
00127496	1963	4	1	7.52	A
00127496	1963	5	1	7.8	A
00127496	1963	6	1	7.88	A
00127496	1963	7	1	7.84	A
00127496	1963	8	1	8.18	A
00127496	1963	9	1	8.36	A
00127496	1963	10	1	8.58	A
00127496	1963	11	1	8.63	A
00127496	1963	12	1	8.22	A
00127496	1964	1	1	7.62	A
00127496	1964	2	1	7.15	A
00127496	1964	3	1	6.65	A
00127496	1964	4	1	6.62	A
00127496	1964	5	1	6.4	A
00127496	1964	6	1	7.05	A
00127496	1964	7	1	7.28	A
00127496	1964	8	1	7.44	A
00127496	1964	9	1	7.86	A
00127496	1964	10	1	7.44	A
00127496	1964	11	1	7.73	A
00127496	1964	12	1	7.32	A
00127496	1965	1	1	6.87	A
00127496	1965	2	1	6.93	A
00127496	1965	3	1	6.35	A
00127496	1965	4	1	6.54	A
00127496	1965	5	1	7.06	A
00127496	1965	6	1	7.5	A
00127496	1965	7	1	7.74	A
00127496	1965	8	1	7.97	A
00127496	1965	9	1	8.22	A
00127496	1965	10	1	8.4	A
00127496	1965	11	1	8.58	A
00127496	1965	12	1	8.65	A
00127496	1966	1	1	8.5	A
00127496	1966	2	1	7.8	A
00127496	1966	3	1	7.8	A
00127496	1966	4	1	8	A
00127496	1966	5	1	7.3	A
00127496	1966	6	1	7.5	A
00127496	1966	7	1	7.9	A
00127496	1966	8	1	8.2	A
00127496	1966	9	1	8.3	A
00127496	1966	11	1	8.4	A
00127496	1966	12	1	8.2	A
00127496	1967	1	1	8.1	A
00127496	1967	2	1	8	A
00127496	1967	3	1	7.5	A
00127496	1967	4	1	7.7	A
00127496	1967	5	1	7.7	A
00127496	1967	6	1	7.8	A
00127496	1967	7	1	7.7	A
00127496	1967	8	1	7.4	A
00127496	1967	9	1	7.9	A
00127496	1967	10	1	7.9	A
00127496	1967	11	1	7.9	A
00127496	1968	1	1	6.7	A
00127496	1968	2	1	6.5	A
00127496	1968	3	1	6.5	A
00127496	1968	4	1	6.3	A
00127496	1968	5	1	6.3	A
00127496	1968	6	1	6.5	A
00127496	1968	7	1	6.5	A
00127496	1968	8	1	6.8	A
00127496	1968	9	1	7.1	A
00127496	1968	10	1	7.2	A
00127496	1968	11	1	7.2	A
00127496	1968	12	1	7.3	A
00127496	1969	1	1	7.1	A
00127496	1969	2	1	6.6	A
00127496	1969	3	1	6.5	A
00127496	1969	4	1	6.2	A
00127496	1969	5	1	6.2	A
00127496	1969	6	1	6.6	A
00127496	1969	7	1	6.8	A
00127496	1969	8	1	6.9	A
00127496	1969	9	1	7	A
00127496	1969	10	1	7.2	A
00127496	1969	11	1	7.9	A
00127496	1969	12	1	7.2	A
00127496	1970	1	1	6.8	A
00127496	1970	2	1	6.9	A
00127496	1970	3	1	6.6	A
00127496	1970	4	1	6.6	A
00127496	1970	5	1	6.3	A
00127496	1970	6	1	6.4	A
00127496	1970	7	1	6.5	A
00127496	1970	9	1	6.6	A
00127496	1970	12	1	6.9	A
00127496	1971	1	1	6.7	A
00127496	1971	2	1	6.1	A
00127496	1971	3	1	5.9	A
00127496	1971	4	1	5.8	A
00127496	1971	5	1	6	A
00127496	1971	5	13	5.43	A
00127496	1971	6	1	6.2	A
00127496	1971	7	1	6.4	A
00127496	1971	8	1	6.7	A
00127496	1971	9	1	6.7	A
00127496	1971	10	1	6.8	A
00127496	1971	11	1	7.2	A
00127496	1971	11	10	7.3	A
00127496	1971	12	1	7.1	A
00127496	1972	1	1	6.6	A
00127496	1972	2	1	6.5	A
00127496	1972	3	1	6.2	A
00127496	1972	3	31	3.6	A
