00119833	1953	1	1	17.9	A
00119833	1953	2	1	8.75	A
00119833	1953	3	1	11	A
00119833	1953	4	1	12.5	A
00119833	1953	5	1	21.8	A
00119833	1953	6	1	24.95	A
00119833	1953	7	1	27.6	A
00119833	1953	8	1	29.1	A
00119833	1954	1	1	32.2	A
00119833	1954	1	2	31.3	A
00119833	1954	1	3	31.6	A
00119833	1954	1	4	31.6	A
00119833	1954	1	5	31.8	A
00119833	1954	1	6	32	A
00119833	1954	1	7	32.1	A
00119833	1954	1	8	32.2	A
00119833	1954	1	9	32.2	A
00119833	1954	1	10	32.2	A
00119833	1954	1	11	31.7	A
00119833	1954	1	12	32	A
00119833	1954	1	13	32.1	A
00119833	1954	1	14	31.9	A
00119833	1954	1	15	29.7	A
00119833	1954	1	16	20.5	A
00119833	1954	1	17	16.6	A
00119833	1954	1	18	16.2	A
00119833	1954	1	19	16.5	A
00119833	1954	1	20	16.7	A
00119833	1954	1	21	11.2	A
00119833	1954	1	25	9.3	A
00119833	1954	1	26	9.4	A
00119833	1954	1	27	9.5	A
00119833	1954	1	28	9.7	A
00119833	1954	1	29	9.7	A
00119833	1954	1	30	10	A
00119833	1954	1	31	10.1	A
00119833	1954	2	1	13.3	A
00119833	1954	2	2	10.3	A
00119833	1954	2	3	10.6	A
00119833	1954	2	4	10.9	A
00119833	1954	2	5	11.1	A
00119833	1954	2	6	11.4	A
00119833	1954	2	7	11.6	A
00119833	1954	2	8	11.7	A
00119833	1954	2	9	12	A
00119833	1954	2	10	12.3	A
00119833	1954	2	11	12.6	A
00119833	1954	2	12	12.7	A
00119833	1954	2	13	12.8	A
00119833	1954	2	14	13.1	A
00119833	1954	2	15	13.3	A
00119833	1954	2	16	13.3	A
00119833	1954	2	17	12.4	A
00119833	1954	2	18	12.1	A
00119833	1954	2	19	12.1	A
00119833	1954	2	20	8.8	A
00119833	1954	2	21	8.8	A
00119833	1954	2	22	8.9	A
00119833	1954	2	23	9	A
00119833	1954	2	24	8.8	A
00119833	1954	2	25	9	A
00119833	1954	2	26	9.1	A
00119833	1954	2	27	9.3	A
00119833	1954	2	28	9.2	A
00119833	1954	3	1	14.3	A
00119833	1954	3	2	9.4	A
00119833	1954	3	3	9.6	A
00119833	1954	3	4	9.6	A
00119833	1954	3	5	9.7	A
00119833	1954	3	6	9.9	A
00119833	1954	3	7	10	A
00119833	1954	3	8	10.2	A
00119833	1954	3	9	10.3	A
00119833	1954	3	10	10.4	A
00119833	1954	3	11	10.6	A
00119833	1954	3	12	10.9	A
00119833	1954	3	13	11.2	A
00119833	1954	3	14	11.4	A
00119833	1954	3	15	11.7	A
00119833	1954	3	16	11.9	A
00119833	1954	3	17	12	A
00119833	1954	3	18	12.1	A
00119833	1954	3	19	12.4	A
00119833	1954	3	20	12.7	A
00119833	1954	3	21	12.9	A
00119833	1954	3	22	13	A
00119833	1954	3	23	13.3	A
00119833	1954	3	24	13.5	A
00119833	1954	3	25	13.7	A
00119833	1954	3	26	13.7	A
00119833	1954	3	27	13.6	A
00119833	1954	3	28	13.7	A
00119833	1954	3	29	13.9	A
00119833	1954	3	30	14.1	A
00119833	1954	3	31	14.3	A
00119833	1954	4	1	15.3	A
00119833	1954	4	2	13.5	A
00119833	1954	4	3	13.4	A
00119833	1954	4	4	13.5	A
00119833	1954	4	5	13.7	A
00119833	1954	4	6	13.9	A
00119833	1954	4	7	14.2	A
00119833	1954	4	8	14.5	A
00119833	1954	4	9	14.7	A
00119833	1954	4	10	14.9	A
00119833	1954	4	11	15	A
00119833	1954	4	12	15.1	A
00119833	1954	4	13	15.1	A
00119833	1954	4	14	15.3	A
00119833	1954	4	15	15.3	A
00119833	1954	4	16	13.5	A
00119833	1954	4	17	10.1	A
00119833	1954	4	18	10	A
00119833	1954	4	19	9.1	A
00119833	1954	4	20	9.3	A
00119833	1954	4	21	9.4	A
00119833	1954	4	22	9.6	A
00119833	1954	4	23	9.9	A
00119833	1954	4	24	10.1	A
00119833	1954	4	25	10.3	A
00119833	1954	4	26	10.5	A
00119833	1954	4	27	10.8	A
00119833	1954	4	28	10.9	A
00119833	1954	4	29	10.9	A
00119833	1954	4	30	11.1	A
00119833	1954	5	1	15.3	A
00119833	1954	5	2	11.4	A
00119833	1954	5	3	11.2	A
00119833	1954	5	4	11	A
00119833	1954	5	5	11.1	A
00119833	1954	5	6	11.2	A
00119833	1954	5	7	11.5	A
00119833	1954	5	8	11.7	A
00119833	1954	5	9	12	A
00119833	1954	5	10	12.2	A
00119833	1954	5	11	12.4	A
00119833	1954	5	12	12.6	A
00119833	1954	5	13	12.7	A
00119833	1954	5	14	11.7	A
00119833	1954	5	15	11.1	A
00119833	1954	5	16	10.9	A
00119833	1954	5	17	11	A
