  42.73
 755.00
  224973759
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32140.80	3.39	204.95	0.00	6.42	6.42	853.19
1980 01 02 12	32140.80	0.75	183.23	0.00	5.73	5.73	793.35
1980 01 03 12	32140.80	2.01	155.89	0.00	5.77	5.77	791.24
1980 01 04 12	32140.80	0.87	92.68	0.00	6.97	6.97	838.76
1980 01 05 12	32140.80	21.60	113.57	0.00	8.64	8.64	1062.44
1980 01 06 12	32486.40	0.30	276.33	0.00	3.49	3.49	679.03
1980 01 07 12	32486.40	0.00	209.66	0.00	1.64	1.64	483.37
1980 01 08 12	32486.40	4.03	196.78	0.00	2.25	2.25	631.68
1980 01 09 12	32486.40	9.97	149.21	0.00	3.26	3.26	728.01
1980 01 10 12	32486.40	13.00	213.51	0.00	-0.71	-0.71	516.19
1980 01 11 12	32832.00	5.30	99.15	0.00	0.10	0.10	524.64
1980 01 12 12	32832.00	68.81	125.79	0.00	7.37	7.37	927.58
1980 01 13 12	32832.00	39.80	123.47	0.00	7.36	7.36	977.46
1980 01 14 12	32832.00	17.07	150.83	0.00	7.06	7.06	927.58
1980 01 15 12	33177.60	5.27	134.90	0.00	4.76	4.76	767.92
1980 01 16 12	33177.60	19.17	77.36	0.00	6.21	6.21	897.89
1980 01 17 12	33177.60	1.55	283.65	0.00	2.93	2.93	701.10
1980 01 18 12	33250.72	0.03	314.51	0.00	-0.42	-0.42	466.11
1980 01 19 12	33523.20	0.00	311.49	0.00	1.11	1.11	337.74
1980 01 20 12	33523.20	0.00	296.07	0.00	5.37	5.37	367.13
1980 01 21 12	33523.20	0.00	308.71	0.00	7.91	7.91	559.87
1980 01 22 12	33868.80	0.00	308.27	0.00	8.34	8.34	690.00
1980 01 23 12	33868.80	0.00	315.92	0.00	9.64	9.64	601.99
1980 01 24 12	33868.80	0.00	305.83	0.00	9.21	9.21	675.11
1980 01 25 12	34214.40	0.00	319.31	0.00	4.40	4.40	623.81
1980 01 26 12	34214.40	0.15	329.93	0.00	-0.45	-0.45	470.56
1980 01 27 12	34287.52	0.39	340.10	0.00	-2.49	-2.49	410.95
1980 01 28 12	34560.00	0.20	343.58	0.00	-5.76	-5.76	268.74
1980 01 29 12	34560.00	0.00	353.27	0.00	-6.26	-6.26	255.19
1980 01 30 12	34905.60	0.00	314.76	0.00	-2.50	-2.50	214.80
1980 01 31 12	34905.60	0.50	199.66	0.00	3.82	3.82	406.28
1980 02 01 12	34905.60	5.73	146.87	0.00	7.40	7.40	934.02
1980 02 02 12	35251.20	8.36	106.64	0.00	9.25	9.25	1076.81
1980 02 03 12	35251.20	8.35	112.22	0.00	8.36	8.36	1031.56
1980 02 04 12	35596.80	0.36	313.23	0.00	5.66	5.66	713.79
1980 02 05 12	35596.80	2.45	124.34	0.00	9.00	9.00	910.44
1980 02 06 12	35596.80	4.38	236.33	0.00	6.80	6.80	895.81
1980 02 07 12	35942.40	0.02	367.35	0.00	3.41	3.41	618.62
1980 02 08 12	35942.40	0.00	374.02	0.00	5.12	5.12	564.49
1980 02 09 12	36288.00	0.08	270.55	0.00	5.23	5.23	570.73
1980 02 10 12	36288.00	0.00	224.19	0.00	4.84	4.84	750.87
1980 02 11 12	36633.60	0.00	370.04	0.00	4.54	4.54	647.16
1980 02 12 12	36633.60	0.00	310.58	0.00	5.58	5.58	623.52
1980 02 13 12	36891.56	0.00	182.03	0.00	6.37	6.37	767.55
1980 02 14 12	36979.20	0.00	140.71	0.00	5.16	5.16	725.82
1980 02 15 12	36979.20	0.72	190.95	0.00	6.38	6.38	813.56
1980 02 16 12	37324.80	1.92	218.29	0.00	7.72	7.72	915.01
1980 02 17 12	37324.80	13.53	149.08	0.00	7.63	7.63	984.22
1980 02 18 12	37670.40	31.98	170.75	0.00	6.60	6.60	919.84
1980 02 19 12	37670.40	8.25	250.00	0.00	6.46	6.46	893.43
1980 02 20 12	38016.00	3.23	235.22	0.00	4.20	4.20	750.87
1980 02 21 12	38016.00	7.69	252.66	0.00	4.07	4.07	705.28
1980 02 22 12	38361.60	21.99	266.01	0.00	4.46	4.46	730.04
1980 02 23 12	38361.60	0.28	298.21	0.00	4.72	4.72	661.74
1980 02 24 12	38707.20	2.86	228.98	0.00	8.71	8.71	916.21
1980 02 25 12	38707.20	7.27	171.36	0.00	9.33	9.33	1033.33
1980 02 26 12	39052.80	8.80	129.14	0.00	11.28	11.28	1224.48
1980 02 27 12	39052.80	7.35	239.96	0.00	9.80	9.80	1098.22
1980 02 28 12	39398.40	4.17	185.24	0.00	6.38	6.38	860.36
1980 02 29 12	39398.40	2.17	232.10	0.00	7.25	7.25	867.47
1980 03 01 12	39744.00	0.17	276.55	0.00	8.12	8.12	874.58
1980 03 02 12	39744.00	0.23	277.35	0.00	8.41	8.41	900.59
1980 03 03 12	40089.60	5.29	147.44	0.00	6.90	6.90	882.31
1980 03 04 12	40089.60	1.68	338.42	0.00	5.84	5.84	809.18
1980 03 05 12	40435.20	3.41	320.93	0.00	6.19	6.19	804.44
1980 03 06 12	40435.20	1.13	266.79	0.00	4.79	4.79	746.89
1980 03 07 12	40780.80	0.00	268.94	0.00	4.52	4.52	697.82
1980 03 08 12	40780.80	1.49	362.78	0.00	5.30	5.30	725.49
1980 03 09 12	41126.40	0.16	472.91	0.00	4.97	4.97	699.31
1980 03 10 12	41126.40	0.00	318.26	0.00	6.13	6.13	664.67
1980 03 11 12	41472.00	10.60	182.45	0.00	3.36	3.36	705.25
1980 03 12 12	41472.00	5.70	218.78	0.00	1.37	1.37	590.23
1980 03 13 12	41817.60	35.72	213.83	0.00	3.25	3.25	689.20
1980 03 14 12	41817.60	51.24	156.91	0.00	3.91	3.91	767.72
1980 03 15 12	42163.20	6.18	231.76	0.00	0.63	0.63	549.11
