  45.39
 879.00
   14135290
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	30758.40	24.09	122.57	0.00	3.86	3.86	735.06
1980 01 02 12	31104.00	8.99	88.68	0.00	3.70	3.70	738.83
1980 01 03 12	31104.00	5.28	246.38	0.00	2.42	2.42	596.93
1980 01 04 12	31104.00	10.74	92.81	0.00	2.85	2.85	586.16
1980 01 05 12	31104.00	26.07	208.26	0.00	3.20	3.20	717.67
1980 01 06 12	31104.00	4.99	284.26	0.00	-1.11	-1.11	431.70
1980 01 07 12	31449.60	0.00	236.01	0.00	-2.40	-2.40	314.54
1980 01 08 12	31449.60	73.50	173.46	0.00	-0.70	-0.70	541.54
1980 01 09 12	31449.60	61.83	188.46	0.00	-0.18	-0.18	578.53
1980 01 10 12	31449.60	25.66	108.47	0.00	-2.98	-2.98	447.88
1980 01 11 12	31795.20	21.40	134.55	0.00	-3.38	-3.38	428.35
1980 01 12 12	31795.20	66.01	144.27	0.00	3.03	3.03	744.96
1980 01 13 12	31795.20	86.21	122.81	0.00	2.58	2.58	712.67
1980 01 14 12	31795.20	20.57	133.76	0.00	2.23	2.23	683.77
1980 01 15 12	32140.80	9.80	179.41	0.00	1.20	1.20	578.10
1980 01 16 12	32140.80	5.02	116.82	0.00	2.05	2.05	640.85
1980 01 17 12	32140.80	7.58	210.01	0.00	0.14	0.14	557.64
1980 01 18 12	32486.40	0.05	314.17	0.00	-3.84	-3.84	369.90
1980 01 19 12	32486.40	0.00	316.84	0.00	-4.41	-4.41	311.35
1980 01 20 12	32486.40	0.00	232.08	0.00	-1.32	-1.32	349.09
1980 01 21 12	32832.00	0.00	285.46	0.00	1.53	1.53	461.41
1980 01 22 12	32832.00	0.00	317.02	0.00	0.92	0.92	453.37
1980 01 23 12	32832.00	0.00	318.71	0.00	1.99	1.99	478.92
1980 01 24 12	33177.60	0.00	268.56	0.00	3.62	3.62	549.57
1980 01 25 12	33177.60	0.05	289.41	0.00	-0.58	-0.58	522.80
1980 01 26 12	33523.20	4.77	285.27	0.00	-3.55	-3.55	373.40
1980 01 27 12	33523.20	0.63	343.66	0.00	-9.51	-9.51	184.33
1980 01 28 12	33523.20	0.68	354.52	0.00	-11.91	-11.91	154.82
1980 01 29 12	33868.80	0.21	356.62	0.00	-12.02	-12.02	155.48
1980 01 30 12	33868.80	0.06	338.44	0.00	-8.69	-8.69	169.95
1980 01 31 12	34214.40	0.55	219.39	0.00	-2.93	-2.93	260.26
1980 02 01 12	34214.40	55.27	121.28	0.00	1.88	1.88	648.10
1980 02 02 12	34214.40	25.80	99.66	0.00	4.62	4.62	791.35
1980 02 03 12	34560.00	8.37	87.67	0.00	3.97	3.97	731.17
1980 02 04 12	34560.00	2.06	318.71	0.00	2.97	2.97	628.74
1980 02 05 12	34905.60	2.50	137.28	0.00	4.21	4.21	573.11
1980 02 06 12	34905.60	28.48	78.50	0.00	4.13	4.13	746.41
1980 02 07 12	35251.20	11.22	318.53	0.00	3.13	3.13	663.52
1980 02 08 12	35251.20	1.04	335.56	0.00	2.71	2.71	519.14
1980 02 09 12	35596.80	0.00	330.62	0.00	2.01	2.01	492.62
1980 02 10 12	35596.80	0.00	310.99	0.00	2.11	2.11	570.31
1980 02 11 12	35942.40	0.00	349.28	0.00	2.45	2.45	499.31
1980 02 12 12	35942.40	0.00	355.79	0.00	1.84	1.84	496.03
1980 02 13 12	36288.00	1.33	162.33	0.00	1.25	1.25	495.91
1980 02 14 12	36288.00	6.06	102.49	0.00	-0.60	-0.60	490.78
1980 02 15 12	36633.60	1.75	161.56	0.00	-0.75	-0.75	510.33
1980 02 16 12	36633.60	0.11	317.70	0.00	1.65	1.65	547.63
1980 02 17 12	36979.20	10.44	146.21	0.00	2.84	2.84	648.77
1980 02 18 12	36979.20	17.09	152.97	0.00	5.02	5.02	792.66
1980 02 19 12	37324.80	5.11	227.26	0.00	4.93	4.93	786.02
1980 02 20 12	37324.80	12.45	165.34	0.00	3.62	3.62	701.43
1980 02 21 12	37670.40	4.32	290.32	0.00	2.04	2.04	563.93
1980 02 22 12	37670.40	7.92	211.99	0.00	2.02	2.02	570.14
1980 02 23 12	38016.00	8.32	270.29	0.00	3.45	3.45	660.91
1980 02 24 12	38016.00	10.04	157.77	0.00	5.38	5.38	681.43
1980 02 25 12	38361.60	3.58	195.95	0.00	5.95	5.95	776.73
1980 02 26 12	38707.20	30.38	117.42	0.00	8.57	8.57	1043.65
1980 02 27 12	38707.20	9.52	143.88	0.00	8.87	8.87	1036.87
1980 02 28 12	39052.80	13.93	203.98	0.00	6.65	6.65	866.89
1980 02 29 12	39052.80	6.96	290.72	0.00	7.05	7.05	778.27
1980 03 01 12	39398.40	0.00	374.16	0.00	7.45	7.45	689.58
1980 03 02 12	39398.40	2.24	271.25	0.00	7.83	7.83	794.29
1980 03 03 12	39744.00	3.04	266.04	0.00	7.14	7.14	836.37
1980 03 04 12	39744.00	20.29	199.89	0.00	5.45	5.45	795.16
1980 03 05 12	40089.60	10.84	242.04	0.00	4.39	4.39	715.20
1980 03 06 12	40435.20	1.63	282.89	0.00	2.59	2.59	599.02
1980 03 07 12	40435.20	2.88	231.60	0.00	3.02	3.02	617.53
1980 03 08 12	40780.80	6.54	231.93	0.00	4.09	4.09	694.49
1980 03 09 12	40780.80	4.03	294.66	0.00	2.60	2.60	624.25
1980 03 10 12	41126.40	0.19	255.83	0.00	4.22	4.22	672.84
1980 03 11 12	41126.40	25.98	299.21	0.00	3.02	3.02	658.81
1980 03 12 12	41472.00	16.45	289.36	0.00	0.60	0.60	519.27
1980 03 13 12	41472.00	24.78	219.45	0.00	1.10	1.10	573.86
1980 03 14 12	41817.60	34.32	312.09	0.00	2.06	2.06	620.51
1980 03 15 12	42163.20	13.08	285.19	0.00	-0.50	-0.50	485.94
1980 03 16 12	42163.20	1.29	333.17	0.00	0.34	0.34	504.04
1980 03 17 12	42508.80	14.60	248.88	0.00	3.07	3.07	659.39
1980 03 18 12	42508.80	14.34	222.18	0.00	2.81	2.81	657.56
1980 03 19 12	42854.40	5.94	251.76	0.00	2.98	2.98	660.07
1980 03 20 12	42854.40	2.74	343.35	0.00	3.17	3.17	658.34
1980 03 21 12	43200.00	1.14	431.77	0.00	3.56	3.56	632.67
1980 03 22 12	43545.60	0.46	487.68	0.00	4.82	4.82	697.15
1980 03 23 12	43545.60	8.89	340.37	0.00	3.51	3.51	636.04
1980 03 24 12	43891.20	3.15	473.19	0.00	2.60	2.60	559.45
