  43.81
3183.00
  836208563
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31659.16	4.04	207.34	0.00	-5.93	-5.93	335.08
1980 01 02 12	31794.73	0.00	210.97	0.00	-8.21	-8.21	273.45
1980 01 03 12	31795.20	0.75	162.76	0.00	-9.91	-9.91	238.48
1980 01 04 12	31795.20	10.11	205.86	0.00	-6.87	-6.87	316.54
1980 01 05 12	31795.20	4.77	172.02	0.00	-4.80	-4.80	335.86
1980 01 06 12	31812.83	16.60	222.32	0.00	-12.58	-12.58	202.14
1980 01 07 12	32004.76	0.00	164.10	0.00	-17.99	-17.99	112.80
1980 01 08 12	32140.80	10.90	226.08	0.00	-13.57	-13.57	179.34
1980 01 09 12	32140.80	13.99	211.60	0.00	-7.29	-7.29	294.35
1980 01 10 12	32140.80	32.10	238.55	0.00	-5.74	-5.74	340.64
1980 01 11 12	32231.82	0.76	232.22	0.00	-16.98	-16.98	119.59
1980 01 12 12	32485.93	25.01	190.77	0.00	-5.04	-5.04	376.43
1980 01 13 12	32486.40	7.30	209.92	0.00	-2.20	-2.20	436.88
1980 01 14 12	32486.40	15.68	226.49	0.00	-1.75	-1.75	477.37
1980 01 15 12	32577.42	0.00	170.50	0.00	-5.79	-5.79	330.07
1980 01 16 12	32832.00	2.63	250.70	0.00	-8.66	-8.66	254.97
1980 01 17 12	32832.00	0.93	223.97	0.00	-8.64	-8.64	272.24
1980 01 18 12	32849.63	9.66	244.90	0.00	-8.55	-8.55	263.90
1980 01 19 12	33177.60	0.17	274.34	0.00	-13.21	-13.21	160.19
1980 01 20 12	33177.60	0.18	277.75	0.00	-12.58	-12.58	124.62
1980 01 21 12	33177.60	0.00	282.08	0.00	-10.54	-10.54	177.61
1980 01 22 12	33523.20	0.00	283.17	0.00	-15.56	-15.56	124.52
1980 01 23 12	33523.20	0.00	278.97	0.00	-11.49	-11.49	194.33
1980 01 24 12	33540.83	0.42	246.65	0.00	-9.96	-9.96	223.10
1980 01 25 12	33868.80	12.22	153.55	0.00	-11.02	-11.02	222.23
1980 01 26 12	33868.80	0.00	177.69	0.00	-17.59	-17.59	120.11
1980 01 27 12	33959.82	2.53	176.66	0.00	-19.08	-19.08	104.81
1980 01 28 12	34214.40	0.86	311.85	0.00	-22.70	-22.70	70.13
1980 01 29 12	34214.40	0.41	265.20	0.00	-20.30	-20.30	90.50
1980 01 30 12	34560.00	0.10	311.64	0.00	-19.32	-19.32	100.83
1980 01 31 12	34560.00	0.00	311.85	0.00	-16.77	-16.77	82.42
1980 02 01 12	34651.02	0.31	198.80	0.00	-9.34	-9.34	201.14
1980 02 02 12	34905.60	0.95	302.68	0.00	-6.61	-6.61	320.37
1980 02 03 12	34905.60	1.17	224.46	0.00	-4.36	-4.36	353.80
1980 02 04 12	35251.20	1.57	287.03	0.00	-5.64	-5.64	332.82
1980 02 05 12	35251.20	0.12	262.93	0.00	-11.82	-11.82	188.32
1980 02 06 12	35596.33	0.15	187.32	0.00	-6.19	-6.19	280.73
1980 02 07 12	35596.80	2.88	328.85	0.00	-7.09	-7.09	295.61
1980 02 08 12	35806.36	0.00	336.88	0.00	-14.35	-14.35	96.98
1980 02 09 12	35942.40	0.00	334.53	0.00	-10.56	-10.56	124.77
1980 02 10 12	35960.03	0.00	343.60	0.00	-11.82	-11.82	136.69
1980 02 11 12	36288.00	0.00	339.30	0.00	-11.76	-11.76	179.83
1980 02 12 12	36288.00	0.29	301.15	0.00	-12.17	-12.17	168.72
1980 02 13 12	36633.60	4.52	291.93	0.00	-8.51	-8.51	253.96
1980 02 14 12	36633.60	3.92	292.90	0.00	-7.71	-7.71	274.66
1980 02 15 12	36979.20	3.59	282.91	0.00	-4.79	-4.79	371.90
1980 02 16 12	36979.20	0.01	257.44	0.00	-6.83	-6.83	318.01
1980 02 17 12	37324.80	4.40	248.88	0.00	-6.49	-6.49	305.95
1980 02 18 12	37324.80	7.28	304.42	0.00	-2.62	-2.62	439.70
1980 02 19 12	37670.40	3.20	241.30	0.00	-3.54	-3.54	384.46
1980 02 20 12	37670.40	2.04	304.79	0.00	-3.75	-3.75	376.92
1980 02 21 12	38016.00	2.07	284.59	0.00	-5.88	-5.88	326.42
1980 02 22 12	38016.00	6.18	253.59	0.00	-6.03	-6.03	315.88
1980 02 23 12	38361.60	2.08	318.59	0.00	-8.62	-8.62	248.23
1980 02 24 12	38361.60	0.62	382.93	0.00	-8.70	-8.70	244.62
1980 02 25 12	38707.20	0.00	280.96	0.00	-10.56	-10.56	189.37
1980 02 26 12	38707.20	0.00	226.35	0.00	-3.89	-3.89	357.83
1980 02 27 12	39052.80	0.00	375.65	0.00	-1.63	-1.63	376.91
1980 02 28 12	39052.80	0.01	361.86	0.00	-3.03	-3.03	299.32
1980 02 29 12	39398.40	0.09	389.32	0.00	-5.86	-5.86	284.05
1980 03 01 12	39398.40	0.18	419.95	0.00	-8.69	-8.69	268.77
1980 03 02 12	39744.00	0.00	359.89	0.00	-6.62	-6.62	253.42
1980 03 03 12	39744.00	8.95	350.20	0.00	-4.00	-4.00	372.16
1980 03 04 12	40089.60	14.87	358.27	0.00	-5.80	-5.80	336.37
1980 03 05 12	40089.60	7.59	368.31	0.00	-5.80	-5.80	322.61
1980 03 06 12	40435.20	4.70	361.39	0.00	-6.55	-6.55	284.31
1980 03 07 12	40526.22	1.26	418.88	0.00	-10.79	-10.79	189.63
1980 03 08 12	40780.80	0.05	341.11	0.00	-8.13	-8.13	248.27
1980 03 09 12	41126.40	0.04	395.11	0.00	-7.56	-7.56	258.72
1980 03 10 12	41126.40	0.00	324.41	0.00	-5.20	-5.20	328.17
1980 03 11 12	41472.00	0.00	314.22	0.00	-5.51	-5.51	312.05
1980 03 12 12	41472.00	5.93	297.14	0.00	-7.98	-7.98	245.63
1980 03 13 12	41817.60	0.74	325.82	0.00	-9.61	-9.61	226.44
1980 03 14 12	41817.60	6.35	365.86	0.00	-3.66	-3.66	360.21
1980 03 15 12	42163.20	1.53	302.18	0.00	-3.25	-3.25	319.52
1980 03 16 12	42163.20	3.68	338.80	0.00	-12.41	-12.41	163.21
1980 03 17 12	42508.80	0.00	455.11	0.00	-13.11	-13.11	157.11
1980 03 18 12	42508.80	2.04	413.96	0.00	-7.52	-7.52	214.57
1980 03 19 12	42854.40	0.00	307.01	0.00	-6.88	-6.88	274.46
1980 03 20 12	42854.40	3.85	475.32	0.00	-8.47	-8.47	262.16
1980 03 21 12	43200.00	2.72	433.42	0.00	-5.34	-5.34	310.51
1980 03 22 12	43545.60	1.74	489.45	0.00	-8.31	-8.31	254.49
1980 03 23 12	43545.60	0.00	371.53	0.00	-8.46	-8.46	231.89
1980 03 24 12	43891.20	0.42	429.08	0.00	-7.90	-7.90	239.78
1980 03 25 12	43891.20	18.66	316.97	0.00	-8.73	-8.73	253.27
1980 03 26 12	44236.80	0.65	429.14	0.00	-9.59	-9.59	228.68
1980 03 27 12	44236.80	0.18	439.10	0.00	-9.54	-9.54	215.23
1980 03 28 12	44582.40	0.30	481.59	0.00	-8.72	-8.72	206.69
1980 03 29 12	44582.40	0.33	509.04	0.00	-9.56	-9.56	215.74
1980 03 30 12	44928.00	10.65	431.60	0.00	-6.64	-6.64	282.09
1980 03 31 12	44928.00	7.32	446.40	0.00	-8.04	-8.04	262.99
1980 04 01 12	45273.60	0.86	463.44	0.00	-8.40	-8.40	256.70
1980 04 02 12	45273.60	1.28	407.00	0.00	-8.82	-8.82	239.25
1980 04 03 12	45619.20	1.01	338.75	0.00	-8.15	-8.15	228.71
1980 04 04 12	45873.78	1.99	357.46	0.00	-6.39	-6.39	285.34
1980 04 05 12	45964.80	7.14	450.94	0.00	-4.54	-4.54	330.21
1980 04 06 12	46310.40	4.49	368.63	0.00	-4.43	-4.43	300.48
1980 04 07 12	46310.40	1.99	290.33	0.00	-9.05	-9.05	193.73
1980 04 08 12	46656.00	0.03	363.35	0.00	-9.26	-9.26	197.61
1980 04 09 12	46656.00	3.59	410.10	0.00	-4.08	-4.08	318.36
1980 04 10 12	47001.60	5.25	456.63	0.00	-4.37	-4.37	311.53
1980 04 11 12	47001.60	0.00	477.95	0.00	-8.33	-8.33	236.36
1980 04 12 12	47347.20	0.00	456.82	0.00	-6.54	-6.54	255.28
1980 04 13 12	47347.20	0.00	547.76	0.00	-6.90	-6.90	210.53
1980 04 14 12	47692.80	0.00	536.08	0.00	-3.49	-3.49	273.88
1980 04 15 12	47692.80	0.00	533.68	0.00	-0.83	-0.83	363.26
1980 04 16 12	48038.40	0.00	554.41	0.00	-5.00	-5.00	267.46
1980 04 17 12	48038.40	0.00	559.80	0.00	-2.79	-2.79	219.57
1980 04 18 12	48384.00	0.00	532.67	0.00	1.20	1.20	311.19
1980 04 19 12	48384.00	0.00	553.98	0.00	1.55	1.55	304.32
1980 04 20 12	48729.60	0.00	552.17	0.00	2.72	2.72	330.51
1980 04 21 12	48729.60	0.00	547.33	0.00	4.00	4.00	387.77
1980 04 22 12	49075.20	1.33	503.76	0.00	3.07	3.07	421.84
1980 04 23 12	49075.20	5.06	457.78	0.00	1.10	1.10	463.60
1980 04 24 12	49420.80	0.08	523.01	0.00	-0.50	-0.50	445.30
1980 04 25 12	49420.80	0.00	563.50	0.00	0.01	0.01	394.32
1980 04 26 12	49766.40	0.00	559.09	0.00	-0.94	-0.94	312.94
1980 04 27 12	49766.40	0.00	561.93	0.00	-0.74	-0.74	317.46
1980 04 28 12	50112.00	0.00	557.63	0.00	0.49	0.49	324.73
1980 04 29 12	50112.00	0.01	491.62	0.00	1.72	1.72	369.14
1980 04 30 12	50439.97	2.07	485.06	0.00	2.91	2.91	445.94
1980 05 01 12	50457.60	1.84	553.94	0.00	1.70	1.70	455.06
1980 05 02 12	50593.64	0.00	529.30	0.00	0.96	0.96	401.53
1980 05 03 12	50803.20	2.97	527.68	0.00	1.29	1.29	425.82
1980 05 04 12	50803.67	1.45	560.79	0.00	1.32	1.32	424.70
1980 05 05 12	51148.80	0.00	561.36	0.00	1.21	1.21	407.14
1980 05 06 12	51148.80	1.63	523.43	0.00	1.92	1.92	435.80
1980 05 07 12	51494.40	2.02	452.95	0.00	2.02	2.02	486.20
1980 05 08 12	51494.40	5.48	399.08	0.00	2.09	2.09	545.14
1980 05 09 12	51748.98	7.64	432.02	0.00	1.15	1.15	503.79
1980 05 10 12	51840.00	16.11	442.27	0.00	0.57	0.57	481.03
1980 05 11 12	51840.00	3.85	461.20	0.00	-0.47	-0.47	409.19
1980 05 12 12	52185.60	0.39	399.24	0.00	-0.88	-0.88	373.61
1980 05 13 12	52185.60	0.00	368.68	0.00	0.12	0.12	359.97
1980 05 14 12	52440.18	1.01	545.65	0.00	1.11	1.11	356.55
1980 05 15 12	52531.20	4.95	435.04	0.00	1.36	1.36	383.55
1980 05 16 12	52531.20	18.63	367.71	0.00	2.11	2.11	513.13
1980 05 17 12	52859.17	7.41	500.17	0.00	3.66	3.66	561.37
1980 05 18 12	52876.80	2.76	486.81	0.00	5.16	5.16	561.03
1980 05 19 12	52876.80	0.50	429.81	0.00	5.64	5.64	559.16
1980 05 20 12	53222.40	0.03	554.13	0.00	7.93	7.93	596.04
1980 05 21 12	53222.40	0.39	558.90	0.00	10.68	10.68	574.83
1980 05 22 12	53222.40	0.01	554.03	0.00	12.06	12.06	572.80
1980 05 23 12	53550.37	32.36	410.79	0.00	9.51	9.51	645.61
1980 05 24 12	53568.00	10.93	476.55	0.00	5.90	5.90	473.19
1980 05 25 12	53568.00	9.43	443.46	0.00	-0.18	-0.18	422.12
1980 05 26 12	53822.58	3.85	427.99	0.00	-1.66	-1.66	368.73
1980 05 27 12	53913.60	1.22	379.31	0.00	1.35	1.35	353.85
1980 05 28 12	53913.60	0.07	412.50	0.00	3.83	3.83	424.84
1980 05 29 12	53914.07	5.67	467.58	0.00	3.44	3.44	474.16
1980 05 30 12	54168.18	3.89	405.42	0.00	1.97	1.97	457.52
1980 05 31 12	54259.20	0.96	473.13	0.00	3.94	3.94	480.52
1980 06 01 12	54259.20	2.23	308.60	0.00	3.44	3.44	494.11
1980 06 02 12	54259.20	8.31	380.51	0.00	3.09	3.09	503.58
1980 06 03 12	54395.24	8.91	387.57	0.00	4.23	4.23	518.84
1980 06 04 12	54587.17	2.97	432.84	0.00	5.47	5.47	541.05
1980 06 05 12	54604.80	6.55	422.57	0.00	5.54	5.54	528.96
1980 06 06 12	54604.80	5.83	420.25	0.00	4.46	4.46	497.80
1980 06 07 12	54604.80	2.85	440.43	0.00	3.32	3.32	429.38
1980 06 08 12	54605.27	0.00	520.70	0.00	7.33	7.33	475.10
1980 06 09 12	54740.84	0.00	520.48	0.00	10.51	10.51	544.59
1980 06 10 12	54932.77	0.16	505.54	0.00	11.79	11.79	560.55
1980 06 11 12	54950.40	0.00	483.79	0.00	12.62	12.62	545.42
1980 06 12 12	54950.40	0.15	513.36	0.00	10.44	10.44	497.65
1980 06 13 12	54950.40	0.48	521.76	0.00	8.34	8.34	476.09
1980 06 14 12	54950.40	0.43	487.06	0.00	9.15	9.15	428.03
1980 06 15 12	54950.40	3.66	333.99	0.00	4.54	4.54	486.79
1980 06 16 12	54950.40	0.16	484.74	0.00	5.46	5.46	523.35
1980 06 17 12	54950.40	0.73	519.56	0.00	9.15	9.15	579.16
1980 06 18 12	54950.40	0.31	503.26	0.00	11.98	11.98	550.47
1980 06 19 12	54950.40	2.43	503.77	0.00	12.55	12.55	570.49
1980 06 20 12	54950.40	0.95	501.22	0.00	12.11	12.11	680.06
1980 06 21 12	54950.40	0.16	516.57	0.00	13.21	13.21	604.32
1980 06 22 12	54950.40	0.00	517.23	0.00	13.12	13.12	564.10
1980 06 23 12	54950.40	0.00	519.68	0.00	13.05	13.05	523.13
1980 06 24 12	54950.40	0.00	525.61	0.00	8.71	8.71	525.21
1980 06 25 12	54950.40	0.00	529.64	0.00	12.76	12.76	514.56
1980 06 26 12	54950.40	0.00	529.07	0.00	14.00	14.00	480.69
1980 06 27 12	54950.40	0.00	530.25	0.00	7.02	7.02	472.24
1980 06 28 12	54950.40	0.05	530.54	0.00	6.44	6.44	438.95
1980 06 29 12	54950.40	0.96	438.19	0.00	11.21	11.21	558.58
1980 06 30 12	54932.77	3.66	455.74	0.00	14.11	14.11	839.61
1980 07 01 12	54859.38	4.40	358.15	0.00	11.33	11.33	798.76
1980 07 02 12	54648.00	4.08	443.54	0.00	9.77	9.77	792.76
1980 07 03 12	54604.80	7.80	438.67	0.00	10.72	10.72	779.57
1980 07 04 12	54604.80	2.68	462.39	0.00	10.13	10.13	622.67
1980 07 05 12	54604.80	0.33	492.02	0.00	12.34	12.34	640.68
1980 07 06 12	54604.80	0.10	502.95	0.00	13.42	13.42	617.34
1980 07 07 12	54513.78	0.00	426.45	0.00	13.76	13.76	664.11
1980 07 08 12	54259.67	7.47	468.11	0.00	13.31	13.31	874.87
1980 07 09 12	54259.20	2.36	487.01	0.00	13.36	13.36	775.76
1980 07 10 12	54259.20	0.00	502.12	0.00	14.43	14.43	671.16
1980 07 11 12	54259.20	0.00	502.22	0.00	13.32	13.32	606.14
1980 07 12 12	53956.80	0.98	354.07	0.00	14.73	14.73	655.51
1980 07 13 12	53913.60	0.27	491.74	0.00	13.26	13.26	714.42
1980 07 14 12	53913.60	1.44	471.10	0.00	11.02	11.02	619.66
1980 07 15 12	53913.60	4.13	498.86	0.00	10.41	10.41	667.68
1980 07 16 12	53568.47	0.00	503.75	0.00	11.03	11.03	632.29
1980 07 17 12	53568.00	0.85	484.35	0.00	13.56	13.56	712.07
1980 07 18 12	53568.00	0.55	501.10	0.00	11.06	11.06	575.12
1980 07 19 12	53358.44	2.38	491.93	0.00	12.13	12.13	631.89
1980 07 20 12	53222.40	0.00	498.93	0.00	11.11	11.11	654.54
1980 07 21 12	53222.40	0.00	503.13	0.00	12.81	12.81	682.34
1980 07 22 12	53012.84	0.00	500.47	0.00	15.44	15.44	708.24
1980 07 23 12	52876.80	0.49	482.04	0.00	16.49	16.49	629.46
1980 07 24 12	52876.80	3.59	466.73	0.00	15.77	15.77	727.28
1980 07 25 12	52574.39	0.16	498.75	0.00	14.48	14.48	715.10
1980 07 26 12	52531.20	0.01	500.82	0.00	13.31	13.31	620.38
1980 07 27 12	52531.20	0.01	502.56	0.00	13.47	13.47	548.68
1980 07 28 12	52185.60	0.00	504.19	0.00	14.13	14.13	561.19
1980 07 29 12	52185.60	0.88	460.62	0.00	16.11	16.11	635.70
1980 07 30 12	52094.58	7.50	474.71	0.00	13.75	13.75	770.42
1980 07 31 12	51840.00	1.30	474.07	0.00	13.88	13.88	717.37
