  45.52
1075.00
  621331440
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31031.18	7.06	133.41	0.00	0.21	0.21	574.40
1980 01 02 12	31082.47	0.14	118.58	0.00	-1.20	-1.20	487.79
1980 01 03 12	31104.00	2.01	201.50	0.00	-1.60	-1.60	477.28
1980 01 04 12	31104.00	5.81	125.34	0.00	-1.43	-1.43	494.21
1980 01 05 12	31176.01	34.45	119.58	0.00	-0.12	-0.12	578.41
1980 01 06 12	31344.15	1.25	193.87	0.00	-7.28	-7.28	269.48
1980 01 07 12	31404.09	0.00	211.04	0.00	-9.69	-9.69	231.73
1980 01 08 12	31449.60	29.26	194.01	0.00	-7.18	-7.18	348.88
1980 01 09 12	31449.60	6.51	181.88	0.00	-3.08	-3.08	451.76
1980 01 10 12	31583.54	9.71	157.18	0.00	-5.60	-5.60	352.17
1980 01 11 12	31749.69	4.97	162.18	0.00	-8.83	-8.83	266.39
1980 01 12 12	31795.20	19.63	173.19	0.00	-1.28	-1.28	552.77
1980 01 13 12	31795.20	9.48	135.69	0.00	1.20	1.20	639.21
1980 01 14 12	31991.31	9.45	161.72	0.00	2.28	2.28	649.47
1980 01 15 12	32138.09	5.30	228.68	0.00	-0.09	-0.09	490.91
1980 01 16 12	32140.80	0.88	180.42	0.00	-0.65	-0.65	486.86
1980 01 17 12	32274.74	4.57	202.17	0.00	-0.97	-0.97	543.07
1980 01 18 12	32464.87	1.59	240.27	0.00	-5.57	-5.57	345.39
1980 01 19 12	32486.40	0.08	255.25	0.00	-7.66	-7.66	243.44
1980 01 20 12	32620.34	0.09	221.02	0.00	-4.52	-4.52	227.70
1980 01 21 12	32810.46	6.13	253.42	0.00	-2.51	-2.51	381.08
1980 01 22 12	32832.00	0.02	190.70	0.00	-3.68	-3.68	317.07
1980 01 23 12	33028.11	0.00	250.49	0.00	-2.08	-2.08	366.02
1980 01 24 12	33177.60	0.00	255.51	0.00	-0.53	-0.53	411.00
1980 01 25 12	33177.60	10.15	145.91	0.00	-4.89	-4.89	399.98
1980 01 26 12	33477.69	2.08	130.94	0.00	-9.28	-9.28	256.32
1980 01 27 12	33523.20	0.10	222.70	0.00	-13.59	-13.59	166.11
1980 01 28 12	33657.14	0.00	257.70	0.00	-15.76	-15.76	124.35
1980 01 29 12	33868.80	0.00	281.11	0.00	-13.31	-13.31	149.75
1980 01 30 12	33868.80	0.02	281.62	0.00	-12.77	-12.77	150.98
1980 01 31 12	34192.86	0.10	222.64	0.00	-8.69	-8.69	231.66
1980 02 01 12	34214.40	18.16	178.24	0.00	-3.72	-3.72	426.84
1980 02 02 12	34487.18	7.89	159.13	0.00	0.05	0.05	577.72
1980 02 03 12	34560.00	11.33	164.62	0.00	1.02	1.02	627.53
1980 02 04 12	34756.11	0.04	310.58	0.00	-1.67	-1.67	481.99
1980 02 05 12	34905.60	7.51	197.32	0.00	-2.08	-2.08	369.25
1980 02 06 12	34977.61	2.97	159.59	0.00	0.04	0.04	531.93
1980 02 07 12	35251.20	0.41	300.15	0.00	-2.38	-2.38	482.57
1980 02 08 12	35272.00	0.01	327.65	0.00	-3.24	-3.24	425.32
1980 02 09 12	35596.80	0.00	329.50	0.00	-2.84	-2.84	363.95
1980 02 10 12	35596.80	0.00	323.20	0.00	-2.16	-2.16	370.21
1980 02 11 12	35942.40	0.00	337.11	0.00	-2.41	-2.41	371.48
1980 02 12 12	35942.40	0.11	312.68	0.00	-2.68	-2.68	377.16
1980 02 13 12	36288.00	0.28	222.53	0.00	-2.83	-2.83	405.46
1980 02 14 12	36288.00	2.78	264.65	0.00	-2.69	-2.69	406.36
1980 02 15 12	36633.60	10.85	249.65	0.00	-1.31	-1.31	484.26
1980 02 16 12	36633.60	5.80	226.66	0.00	1.00	1.00	561.24
1980 02 17 12	36979.20	8.86	197.10	0.00	2.31	2.31	636.24
1980 02 18 12	36979.20	27.95	263.42	0.00	4.20	4.20	727.58
1980 02 19 12	37324.80	17.23	234.66	0.00	3.42	3.42	661.70
1980 02 20 12	37345.60	15.11	261.34	0.00	1.63	1.63	623.30
1980 02 21 12	37670.40	4.97	276.70	0.00	-1.16	-1.16	475.07
1980 02 22 12	37742.41	3.63	285.81	0.00	-1.22	-1.22	472.84
1980 02 23 12	38016.00	3.80	244.71	0.00	-0.75	-0.75	497.08
1980 02 24 12	38256.15	0.52	244.61	0.00	-0.02	-0.02	459.97
1980 02 25 12	38361.60	0.15	352.19	0.00	2.50	2.50	535.53
1980 02 26 12	38661.69	4.15	182.98	0.00	5.17	5.17	710.24
1980 02 27 12	38707.20	7.05	237.79	0.00	6.86	6.86	689.88
1980 02 28 12	39052.80	3.39	288.31	0.00	5.13	5.13	637.94
1980 02 29 12	39052.80	1.77	325.48	0.00	3.35	3.35	514.65
1980 03 01 12	39398.40	0.16	359.47	0.00	1.57	1.57	391.24
1980 03 02 12	39398.40	3.42	308.93	0.00	3.01	3.01	485.37
1980 03 03 12	39744.00	1.09	309.54	0.00	3.36	3.36	587.05
1980 03 04 12	39744.00	29.33	285.74	0.00	1.66	1.66	592.87
1980 03 05 12	40089.60	2.28	252.57	0.00	1.13	1.13	561.08
1980 03 06 12	40389.69	0.56	345.83	0.00	-1.24	-1.24	471.18
1980 03 07 12	40435.20	4.27	305.52	0.00	-2.09	-2.09	453.07
1980 03 08 12	40780.80	0.23	171.10	0.00	-0.77	-0.77	460.55
1980 03 09 12	40780.80	0.01	336.35	0.00	-1.00	-1.00	437.62
1980 03 10 12	41126.40	0.02	325.02	0.00	1.19	1.19	472.22
1980 03 11 12	41126.40	5.54	353.96	0.00	2.01	2.01	542.41
1980 03 12 12	41472.00	3.04	357.04	0.00	-2.73	-2.73	323.35
1980 03 13 12	41492.80	11.21	205.72	0.00	-1.07	-1.07	417.09
1980 03 14 12	41817.60	16.45	322.52	0.00	1.71	1.71	529.03
1980 03 15 12	42163.20	1.95	193.94	0.00	-2.69	-2.69	345.30
1980 03 16 12	42163.20	1.63	398.83	0.00	-5.38	-5.38	288.70
1980 03 17 12	42508.80	4.45	249.33	0.00	-3.07	-3.07	344.04
1980 03 18 12	42508.80	7.87	325.17	0.00	-0.66	-0.66	505.44
1980 03 19 12	42854.40	23.80	275.73	0.00	-1.01	-1.01	505.82
1980 03 20 12	42854.40	14.85	353.40	0.00	-0.36	-0.36	535.99
1980 03 21 12	43200.00	39.55	344.81	0.00	-1.29	-1.29	531.33
1980 03 22 12	43545.60	0.11	426.58	0.00	0.35	0.35	510.14
1980 03 23 12	43545.60	0.32	342.07	0.00	-0.95	-0.95	449.85
1980 03 24 12	43891.20	6.06	426.23	0.00	-2.72	-2.72	397.05
1980 03 25 12	43891.20	0.00	465.21	0.00	-2.11	-2.11	331.74
1980 03 26 12	44236.80	10.78	379.28	0.00	-3.06	-3.06	386.48
1980 03 27 12	44236.80	3.33	258.82	0.00	-3.25	-3.25	407.66
1980 03 28 12	44582.40	1.03	466.79	0.00	-1.99	-1.99	386.07
1980 03 29 12	44907.20	3.33	384.67	0.00	0.95	0.95	507.97
1980 03 30 12	44928.00	9.58	229.97	0.00	-3.70	-3.70	375.81
1980 03 31 12	45273.60	0.00	388.10	0.00	-2.37	-2.37	375.33
1980 04 01 12	45273.60	0.59	244.24	0.00	-2.68	-2.68	378.57
1980 04 02 12	45619.20	2.46	213.80	0.00	-2.62	-2.62	384.36
1980 04 03 12	45619.20	0.56	290.51	0.00	-0.29	-0.29	413.20
